Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Scores,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Iris Solstice,401,4,Judge Reinhold,708,863,1B,141,B3,1,2,0,2,7.28%,-7.28%,0,0,0,110,10,3,MTL,SDP,1B,BB,BB,1
Bob Robb,90,121,Judge Reinhold,708,281,BB,160,B3,1,5,0,2,6.99%,-6.99%,0,0,0,110,10,3,MTL,SDP,BB,FO,BB,1
Hannibal Bligh,1724,850,Judge Reinhold,708,374,DP,476,B3,1,7,0,2,-25.33%,25.33%,0,0,0,110,10,3,MTL,SDP,LGO,LGO,DP,1
Alternate Site,1799,293,Maxelia Gray,391,458,FO,165,T4,0,0,0,2,-1.53%,1.53%,0,0,0,111,10,3,SDP,MTL,FO,FO,BB,1
Freddie Huff,1813,327,Maxelia Gray,391,395,1B,68,T4,1,0,0,2,1.32%,-1.32%,0,0,0,111,10,3,SDP,MTL,1B,1B,1B,1
Videl Valor,1832,777,Maxelia Gray,391,697,1B,80,T4,1,1,0,2,2.10%,-2.10%,0,0,0,111,10,3,SDP,MTL,1B,1B,1B,1
Edward Freeman,700,831,Maxelia Gray,391,320,DP,489,T4,1,4,0,2,-6.12%,6.12%,0,0,0,111,10,3,SDP,MTL,LGO,LGO,DP,1
Emerson Austin,703,20,Judge Reinhold,708,106,2B,86,B4,0,0,0,2,9.51%,-9.51%,0,1,1,112,10,3,MTL,SDP,2B,1B,1B,1
Alaric Davis,697,490,Judge Reinhold,708,796,FO,306,B4,0,2,0,2,-6.25%,6.25%,0,0,0,112,10,3,MTL,SDP,FO,FO,K,1
KlentakPay TheFuckingTax,1700,387,Judge Reinhold,708,449,2B,62,B4,1,2,0,2,15.38%,-15.38%,1,0,0,112,10,3,MTL,SDP,2B,2B,2B,1
Catfish O'Acid,406,113,Judge Reinhold,708,536,RGO,423,B4,1,2,1,2,-6.58%,6.58%,0,0,0,112,10,3,MTL,SDP,RGO,RGO,RGO,1
Joey McCarty,390,141,Judge Reinhold,708,925,FO,216,B4,2,3,1,2,-8.99%,8.99%,0,0,0,112,10,3,MTL,SDP,FO,FO,FO,1
Cam'ron,525,2,Maxelia Gray,391,99,1B,97,T5,0,0,1,2,2.08%,-2.08%,0,0,1,113,10,3,SDP,MTL,1B,1B,1B,1
Cam'ron,525,875,Maxelia Gray,391,646,SB,229,T5,0,1,1,2,3.71%,-3.71%,0,1,0,113,10,3,SDP,MTL,Steal 2B,Steal 2B,SB,4
Michael Scarn,746,454,Joey McCarty,390,502,2B,48,T5,0,2,1,2,9.71%,-9.71%,1,1,1,113,10,3,SDP,MTL,2B,2B,2B,1
Caleb Aiken,324,582,Joey McCarty,390,468,1B,114,T5,0,2,1,3,3.50%,-3.50%,0,0,1,113,10,3,SDP,MTL,1B,1B,1B,1
Caleb Aiken,324,725,Joey McCarty,390,637,SB,88,T5,0,5,1,3,0.55%,-0.55%,0,1,0,113,10,3,SDP,MTL,Steal 2B,Steal 2B,SB,5
Clarinet Clarinet,672,779,Joey McCarty,390,588,BB,191,T5,0,6,1,3,0.67%,-0.67%,0,1,1,113,10,3,SDP,MTL,BB,BB,Sac,1
Girth Brooks,161,88,Joey McCarty,390,48,2B,40,T5,0,7,1,3,4.83%,-4.83%,2,1,1,113,10,3,SDP,MTL,2B,2B,2B,1
Alternate Site,1799,479,Joey McCarty,390,891,RGO,412,T5,0,6,1,5,0.48%,-0.48%,1,0,0,113,10,3,SDP,MTL,RGO,RGO,RGO,1
Luke Skywalker,2251,420,Joey McCarty,390,781,RGO,361,T5,1,3,1,6,-0.60%,0.60%,0,0,0,113,10,3,SDP,MTL,RGO,K,K,2
Mike Fruitstand,772,333,Joey McCarty,390,281,2B,52,T5,2,3,1,6,1.06%,-1.06%,1,0,0,113,10,3,SDP,MTL,2B,1B,2B,1
Edward Freeman,700,651,Joey McCarty,390,1,K,350,T5,2,2,1,7,-0.17%,0.17%,0,0,0,113,10,3,SDP,MTL,K,K,K,1
Oregano Moon,2277,217,Judge Reinhold,708,86,1B,131,B5,0,0,1,7,0.76%,-0.76%,0,1,1,114,10,3,MTL,SDP,1B,BB,1B,1
Iris Solstice,401,655,Judge Reinhold,708,626,HR,29,B5,0,1,1,7,3.13%,-3.13%,2,1,1,114,10,3,MTL,SDP,HR,3B,3B,1
Bob Robb,90,203,Judge Reinhold,708,782,RGO,421,B5,0,0,3,7,-1.65%,1.65%,0,0,0,114,10,3,MTL,SDP,RGO,RGO,RGO,1
Hannibal Bligh,1724,282,Judge Reinhold,708,580,FO,298,B5,1,0,3,7,-1.16%,1.16%,0,0,0,114,10,3,MTL,SDP,FO,K,K,1
Emerson Austin,703,585,Judge Reinhold,708,177,RGO,408,B5,2,0,3,7,-0.63%,0.63%,0,0,0,114,10,3,MTL,SDP,RGO,RGO,RGO,1
Cam'ron,525,316,Joey McCarty,390,931,RGO,385,T6,0,0,3,7,-0.18%,0.18%,0,0,0,115,10,3,SDP,MTL,RGO,RGO,PO,1
Michael Scarn,746,858,Joey McCarty,390,244,RGO,386,T6,1,0,3,7,-0.15%,0.15%,0,0,0,115,10,3,SDP,MTL,RGO,RGO,PO,1
Caleb Aiken,324,608,Joey McCarty,390,1000,RGO,392,T6,2,0,3,7,-0.14%,0.14%,0,0,0,115,10,3,SDP,MTL,RGO,RGO,PO,1
Alaric Davis,697,530,Judge Reinhold,708,127,RGO,403,B6,0,0,3,7,-1.19%,1.19%,0,0,0,116,10,3,MTL,SDP,RGO,RGO,RGO,1
Rhys Wilson,644,820,Judge Reinhold,708,128,K,308,B6,1,0,3,7,-0.70%,0.70%,0,0,0,116,10,3,MTL,SDP,K,PO,K,1
Catfish O'Acid,406,129,Judge Reinhold,708,921,FO,208,B6,2,0,3,7,-0.22%,0.22%,0,0,0,116,10,3,MTL,SDP,FO,FO,FO,1
Cam'ron,525,619,Jeff Steelflex,268,712,1B,93,T1,0,0,0,0,2.91%,-2.91%,0,0,0,117,11,4,SDP,OAK,1B,1B,1B,1
Cam'ron,525,825,Jeff Steelflex,268,482,CS,343,T1,0,1,0,0,-5.42%,5.42%,0,0,0,117,11,4,SDP,OAK,CS 2B,CS 2B,CS,4
Drew Savage,329,166,Jeff Steelflex,268,834,K,332,T1,1,0,0,0,-2.18%,2.18%,0,0,0,117,11,4,SDP,OAK,K,PO,K,1
Clarinet Clarinet,672,175,Jeff Steelflex,268,188,HR,13,T1,2,0,0,0,12.09%,-12.09%,1,1,1,117,11,4,SDP,OAK,HR,HR,HR,1
Caleb Aiken,324,388,Jeff Steelflex,268,541,BB,153,T1,2,0,0,1,1.88%,-1.88%,0,1,1,117,11,4,SDP,OAK,BB,BB,BB,1
Michael Scarn,746,220,Jeff Steelflex,268,371,BB,151,T1,2,1,0,1,2.24%,-2.24%,0,0,0,117,11,4,SDP,OAK,BB,BB,BB,1
Primal Cookie,779,42,Jeff Steelflex,268,923,1B,119,T1,2,4,0,1,10.16%,-10.16%,1,0,0,117,11,4,SDP,OAK,1B,1B,1B,1
Mike Fruitstand,772,619,Jeff Steelflex,268,104,LGO,485,T1,2,5,0,2,-4.40%,4.40%,0,0,0,117,11,4,SDP,OAK,LGO,LGO,LGO,1
Queue Jay,272,604,Judge Reinhold,708,98,LGO,494,B1,0,0,0,2,-2.74%,2.74%,0,0,0,118,11,4,OAK,SDP,LGO,LGO,LGO,1
Cali Guerensk,1729,296,Judge Reinhold,708,744,LGO,448,B1,1,0,0,2,-2.20%,2.20%,0,0,0,118,11,4,OAK,SDP,LGO,LGO,RGO,1
Pork Torkleton,1699,923,Judge Reinhold,708,903,HR,20,B1,2,0,0,2,11.14%,-11.14%,1,1,1,118,11,4,OAK,SDP,HR,3B,HR,1
Baba Ganoosh,14,137,Judge Reinhold,708,648,LGO,489,B1,2,0,1,2,-1.88%,1.88%,0,0,0,118,11,4,OAK,SDP,LGO,LGO,LGO,1
Videl Valor,1832,560,Jeff Steelflex,268,301,K,259,T2,0,0,1,2,-2.27%,2.27%,0,0,0,119,11,4,SDP,OAK,K,K,FO,1
Freddie Huff,1813,827,Jeff Steelflex,268,443,K,384,T2,1,0,1,2,-2.02%,2.02%,0,0,0,119,11,4,SDP,OAK,K,PO,PO,1
Cam'ron,525,516,Jeff Steelflex,268,274,FO,242,T2,2,0,1,2,-1.69%,1.69%,0,0,0,119,11,4,SDP,OAK,FO,FO,FO,1
Assassin Xekutioner,271,135,Judge Reinhold,708,963,FO,172,B2,0,0,1,2,-3.11%,3.11%,0,0,0,120,11,4,OAK,SDP,FO,FO,BB,1
Red Arrow,547,555,Judge Reinhold,708,857,K,302,B2,1,0,1,2,-2.69%,2.69%,0,0,0,120,11,4,OAK,SDP,K,K,K,1
Jeter O'Cola,739,42,Judge Reinhold,708,285,FO,243,B2,2,0,1,2,-2.13%,2.13%,0,0,0,120,11,4,OAK,SDP,FO,FO,FO,1
Drew Savage,329,890,Jeff Steelflex,268,841,2B,49,T3,0,0,1,2,5.93%,-5.93%,0,1,1,121,11,4,SDP,OAK,2B,2B,2B,1
Clarinet Clarinet,672,544,Maverick Jaxon Gambler,152,498,2B,46,T3,0,2,1,2,10.08%,-10.08%,1,0,0,121,11,4,SDP,OAK,2B,2B,2B,1
Caleb Aiken,324,749,Maverick Jaxon Gambler,152,268,LGO,481,T3,0,2,1,3,-2.83%,2.83%,0,0,0,121,11,4,SDP,OAK,LGO,LGO,LGO,1
Michael Scarn,746,424,Maverick Jaxon Gambler,152,912,LGO,488,T3,1,2,1,3,-2.49%,2.49%,0,0,0,121,11,4,SDP,OAK,LGO,LGO,LGO,1
Primal Cookie,779,242,Maverick Jaxon Gambler,152,607,K,365,T3,2,2,1,3,-3.44%,3.44%,0,0,0,121,11,4,SDP,OAK,K,K,K,1
Rake Inthelake,755,446,Judge Reinhold,708,392,2B,54,B3,0,0,1,3,8.43%,-8.43%,0,0,0,122,11,4,OAK,SDP,2B,2B,2B,1
Nickey Hallaway,2225,581,Judge Reinhold,708,717,BB,136,B3,0,2,1,3,3.65%,-3.65%,0,0,0,122,11,4,OAK,SDP,BB,BB,1B,1
Queue Jay,272,870,Judge Reinhold,708,487,DP,383,B3,0,4,1,3,-14.39%,14.39%,0,0,0,122,11,4,OAK,SDP,RGO,RGO,PO,1
Cali Guerensk,1729,930,Judge Reinhold,708,251,PO,321,B3,2,3,1,3,-5.82%,5.82%,0,0,0,122,11,4,OAK,SDP,PO,K,K,1
Mike Fruitstand,772,242,Maverick Jaxon Gambler,152,225,3B,17,T4,0,0,1,3,6.40%,-6.40%,0,1,1,123,11,4,SDP,OAK,3B,HR,HR,1
Edward Freeman,700,753,Maverick Jaxon Gambler,152,780,3B,27,T4,0,3,1,3,5.78%,-5.78%,1,0,0,123,11,4,SDP,OAK,3B,2B,3B,1
Keyo,331,281,Maverick Jaxon Gambler,152,638,K,357,T4,0,3,1,4,-1.67%,1.67%,0,0,0,123,11,4,SDP,OAK,K,K,K,1
Cam'ron,525,905,Maverick Jaxon Gambler,152,41,BB,136,T4,1,3,1,4,0.33%,-0.33%,0,0,0,123,11,4,SDP,OAK,BB,BB,1B,1
Cam'ron,525,434,Maverick Jaxon Gambler,152,818,CS,384,T4,1,5,1,4,-3.50%,3.50%,0,0,0,123,11,4,SDP,OAK,CS 2B,CS 2B,CS,5
Drew Savage,329,150,Maverick Jaxon Gambler,152,803,K,347,T4,2,3,1,4,-1.92%,1.92%,0,0,0,123,11,4,SDP,OAK,K,K,K,1
Pork Torkleton,1699,329,Judge Reinhold,708,177,BB,152,B4,0,0,1,4,3.96%,-3.96%,0,0,0,124,11,4,OAK,SDP,BB,BB,BB,1
Baba Ganoosh,14,936,Judge Reinhold,708,196,K,260,B4,0,1,1,4,-3.57%,3.57%,0,0,0,124,11,4,OAK,SDP,K,K,FO,1
Pork Torkleton,1699,696,Judge Reinhold,708,295,CS,401,B4,1,1,1,4,-5.36%,5.36%,0,0,0,124,11,4,OAK,SDP,CS 2B,CS 2B,CS,4
Assassin Xekutioner,271,752,Judge Reinhold,708,927,FO,175,B4,2,0,1,4,-1.46%,1.46%,0,0,0,124,11,4,OAK,SDP,FO,FO,BB,1
Clarinet Clarinet,672,200,Maverick Jaxon Gambler,152,337,1B,137,T5,0,0,1,4,0.73%,-0.73%,0,0,0,125,11,4,SDP,OAK,1B,BB,1B,1
Clarinet Clarinet,672,725,Maverick Jaxon Gambler,152,707,SB,18,T5,0,1,1,4,1.08%,-1.08%,0,0,0,125,11,4,SDP,OAK,Steal 2B,Steal 2B,SB,4
Caleb Aiken,324,809,Maverick Jaxon Gambler,152,609,FO,200,T5,0,2,1,4,-1.12%,1.12%,0,0,0,125,11,4,SDP,OAK,FO,FO,FO,1
Michael Scarn,746,215,Maverick Jaxon Gambler,152,773,LGO,442,T5,1,2,1,4,-1.18%,1.18%,0,0,0,125,11,4,SDP,OAK,LGO,LGO,RGO,1
Primal Cookie,779,823,Maverick Jaxon Gambler,152,504,K,319,T5,2,2,1,4,-1.51%,1.51%,0,0,0,125,11,4,SDP,OAK,K,K,K,1
Red Arrow,547,565,Judge Reinhold,708,462,1B,103,B5,0,0,1,4,4.36%,-4.36%,0,0,0,126,11,4,OAK,SDP,1B,1B,1B,1
Jeter O'Cola,739,322,Judge Reinhold,708,816,DP,494,B5,0,1,1,4,-9.23%,9.23%,0,0,0,126,11,4,OAK,SDP,LGO,LGO,DP,1
Rake Inthelake,755,963,Judge Reinhold,708,24,1B,61,B5,2,0,1,4,2.11%,-2.11%,0,1,1,126,11,4,OAK,SDP,1B,1B,2B,1
Nickey Hallaway,2225,310,Judge Reinhold,708,340,3B,30,B5,2,1,1,4,8.22%,-8.22%,1,0,0,126,11,4,OAK,SDP,3B,3B,2B,1
Queue Jay,272,343,Judge Reinhold,708,538,FO,195,B5,2,3,2,4,-7.00%,7.00%,0,0,0,126,11,4,OAK,SDP,FO,FO,FO,1
Mike Fruitstand,772,119,Sid Houn,2258,329,FO,210,T6,0,0,2,4,-0.82%,0.82%,0,0,0,127,11,4,SDP,OAK,FO,FO,FO,1
Alternate Site,1799,999,Sid Houn,2258,722,K,277,T6,1,0,2,4,-0.80%,0.80%,0,0,0,127,11,4,SDP,OAK,K,K,FO,1
Girth Brooks,161,747,Sid Houn,2258,876,1B,129,T6,2,0,2,4,0.66%,-0.66%,0,0,0,127,11,4,SDP,OAK,1B,BB,1B,1
Cam'ron,525,619,Sid Houn,2258,303,K,316,T6,2,1,2,4,-1.35%,1.35%,0,0,0,127,11,4,SDP,OAK,K,PO,K,1
Cali Guerensk,1729,347,Judge Reinhold,708,246,1B,101,B6,0,0,2,4,8.22%,-8.22%,0,0,0,128,11,4,OAK,SDP,1B,1B,1B,1
Pork Torkleton,1699,730,Judge Reinhold,708,490,FO,240,B6,0,1,2,4,-6.06%,6.06%,0,0,0,128,11,4,OAK,SDP,FO,FO,FO,1
Baba Ganoosh,14,778,Judge Reinhold,708,974,FO,196,B6,1,1,2,4,-6.10%,6.10%,0,0,0,128,11,4,OAK,SDP,FO,FO,FO,1
Dottie,770,939,Judge Reinhold,708,833,1B,106,B6,2,1,2,4,7.46%,-7.46%,0,0,0,128,11,4,OAK,SDP,1B,1B,1B,1
Red Arrow,547,612,Judge Reinhold,708,162,LGO,450,B6,2,5,2,4,-14.15%,14.15%,0,0,0,128,11,4,OAK,SDP,LGO,LGO,RGO,1
