Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Scores,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Thomas Chiggins,16,742,Skippy Schumaker,1843,12,K,270,T3,1,1,0,0,-4.32%,4.32%,0,0,0,63,6,2,KRB,WWC,K,K,FO,1
Brian Zucchini,33,400,Skippy Schumaker,1843,185,FO,215,T3,2,1,0,0,-4.56%,4.56%,0,0,0,63,6,2,KRB,WWC,FO,FO,FO,1
Roland Kholin,583,880,Jin Yang,1695,948,2B,68,B3,0,0,0,0,8.35%,-8.35%,0,1,1,64,6,2,WWC,KRB,2B,1B,1B,1
J.J. Guemes,207,777,Jin Yang,1695,228,LGO,451,B3,0,2,0,0,-5.72%,5.72%,0,0,0,64,6,2,WWC,KRB,LGO,LGO,LGO,1
Paddy O'Connor,549,534,Jin Yang,1695,637,1B,103,B3,1,2,0,0,9.24%,-9.24%,0,1,1,64,6,2,WWC,KRB,1B,1B,1B,1
Alex Peters,187,23,Jin Yang,1695,211,Sac,188,B3,1,5,0,0,-0.71%,0.71%,1,0,0,64,6,2,WWC,KRB,FO,FO,Sac,1
Francis Swagger,610,212,Jin Yang,1695,225,HR,13,B3,2,1,1,0,17.70%,-17.70%,2,1,1,64,6,2,WWC,KRB,HR,HR,HR,1
Eli Sasak,607,124,Jin Yang,1695,539,PO,415,B3,2,0,3,0,-0.62%,0.62%,0,0,0,64,6,2,WWC,KRB,PO,PO,RGO,1
Jin Yang,1695,109,Skippy Schumaker,1843,119,3B,10,T4,0,0,3,0,8.82%,-8.82%,0,0,0,65,6,2,KRB,WWC,3B,HR,HR,1
Christian Bevan,616,500,Skippy Schumaker,1843,914,LGO,414,T4,0,3,3,0,-3.84%,3.84%,0,0,0,65,6,2,KRB,WWC,LGO,LGO,RGO,2
Moby Dick,1719,500,Skippy Schumaker,1843,308,BB,192,T4,1,3,3,0,2.87%,-2.87%,0,0,0,65,6,2,KRB,WWC,BB,FO,Sac,1
Wee Laddy Donkus,582,822,Skippy Schumaker,1843,352,DP,470,T4,1,5,3,0,-13.96%,13.96%,0,0,0,65,6,2,KRB,WWC,LGO,LGO,DP,1
Guido Ligiorno,1830,890,Jin Yang,1695,824,2B,66,B4,0,0,3,0,2.43%,-2.43%,0,1,1,66,6,2,WWC,KRB,2B,1B,1B,1
Johnny Hendrix,600,26,Jin Yang,1695,448,RGO,422,B4,0,2,3,0,0.79%,-0.79%,0,0,0,66,6,2,WWC,KRB,RGO,RGO,RGO,1
Henryk Szydlowski,1720,888,Arthur Vandelay,518,151,Sac,263,B4,1,3,3,0,-0.86%,0.86%,1,0,0,66,6,2,WWC,KRB,FO,FO,Sac,1
Roland Kholin,583,300,Arthur Vandelay,518,263,2B,37,B4,2,0,4,0,0.66%,-0.66%,0,0,0,66,6,2,WWC,KRB,2B,2B,2B,1
J.J. Guemes,207,878,Arthur Vandelay,518,1,BB,123,B4,2,2,4,0,-0.10%,0.10%,0,0,0,66,6,2,WWC,KRB,BB,BB,1B,1
Paddy O'Connor,549,630,Arthur Vandelay,518,876,FO,246,B4,2,4,4,0,-0.39%,0.39%,0,0,0,66,6,2,WWC,KRB,FO,FO,FO,1
Arthur Vandelay,518,850,Guido Ligiorno,1830,327,LGO,477,T5,0,0,4,0,-1.30%,1.30%,0,0,0,67,6,2,KRB,WWC,LGO,LGO,LGO,1
Francis X. Clampazzo,485,644,Guido Ligiorno,1830,766,BB,122,T5,1,0,4,0,1.88%,-1.88%,0,1,1,67,6,2,KRB,WWC,BB,BB,1B,1
Pierre Bryant,1771,366,Guido Ligiorno,1830,593,FO,227,T5,1,1,4,0,-2.31%,2.31%,0,0,0,67,6,2,KRB,WWC,FO,K,FO,1
Thomas Chiggins,16,111,Guido Ligiorno,1830,987,BB,124,T5,2,1,4,0,1.70%,-1.70%,0,0,0,67,6,2,KRB,WWC,BB,BB,1B,1
Brian Zucchini,33,419,Guido Ligiorno,1830,508,1B,89,T5,2,4,4,0,4.98%,-4.98%,1,0,0,67,6,2,KRB,WWC,1B,1B,1B,1
Jin Yang,1695,101,Guido Ligiorno,1830,888,FO,213,T5,2,5,4,1,-6.23%,6.23%,0,0,0,67,6,2,KRB,WWC,FO,FO,FO,1
Alex Peters,187,433,Arthur Vandelay,518,461,3B,28,B5,0,0,4,1,1.84%,-1.84%,0,1,1,68,6,2,WWC,KRB,3B,3B,3B,1
Francis Swagger,610,22,Arthur Vandelay,518,333,RGO,311,B5,0,3,4,1,-0.21%,0.21%,0,0,0,68,6,2,WWC,KRB,RGO,RGO,K,2
