Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Francesco Hardgust,2691,911,Streetlamp LeMoose,1734,418,LGO,493,B4,2,0,13,1,,,0,0,8,1,1,SCU,MOB,LGO,LGO,,1
Walter Yeller Weller,647,96,Brent Chillwater,2689,233,BB,137,T5,0,0,13,1,,,0,0,9,1,1,MOB,SCU,BB,BB,,1
Brian Taylor,1838,720,Brent Chillwater,2689,233,DP,487,T5,0,1,13,1,,,0,0,9,1,1,MOB,SCU,LGO,LGO,,1
Dill Doe,2735,233,Brent Chillwater,2689,957,K,276,T5,2,0,13,1,,,0,0,9,1,1,MOB,SCU,K,K,,1
Nicholas van leer,2745,420,Streetlamp LeMoose,1734,132,K,288,B5,0,0,13,1,,,0,0,10,1,1,SCU,MOB,K,K,,1
Kenny Kawaguchi,783,866,Streetlamp LeMoose,1734,979,1B,113,B5,1,0,13,1,,,0,0,10,1,1,SCU,MOB,1B,1B,,1
Dottie,770,420,Streetlamp LeMoose,1734,547,BB,127,B5,1,1,13,1,,,0,0,10,1,1,SCU,MOB,BB,BB,,1
Justin P. L. Griffin,2740,777,petra,149,277,DP,500,B5,1,4,13,1,,,0,0,10,1,1,SCU,MOB,LGO,LGO,,1
petra,149,777,Dottie,770,95,K,318,T6,0,0,13,1,,,0,0,11,1,1,MOB,SCU,K,K,,1
Kilometers Straw,2624,333,Dottie,770,95,FO,238,T6,1,0,13,1,,,0,0,11,1,1,MOB,SCU,FO,FO,,1
Herbie Bucket,2667,867,Dottie,770,95,FO,228,T6,2,0,13,1,,,0,0,11,1,1,MOB,SCU,FO,FO,,1
Noah Diamond,2673,42,Jimmy Payne,2780,578,LGO,464,T1,0,0,0,0,,,0,0,12,2,1,NUT,CC,LGO,LGO,,1
Captain Trash,2696,151,Jimmy Payne,2780,42,1B,109,T1,1,0,0,0,,,0,0,12,2,1,NUT,CC,1B,1B,,1
Mark Schihne,2544,775,Jimmy Payne,2780,821,2B,46,T1,1,1,0,0,,,0,0,12,2,1,NUT,CC,2B,2B,,1
Dutch Boggs,2625,555,Jimmy Payne,2780,920,RGO,365,T1,1,6,0,0,,,0,0,12,2,1,NUT,CC,RGO,RGO,,2
Sid Houn,2258,179,Jimmy Payne,2780,800,RGO,379,T1,2,6,0,0,,,0,0,12,2,1,NUT,CC,RGO,RGO,,1
Toastman,2663,420,Harry McPotterson,1703,702,K,282,B1,0,0,0,0,,,0,0,13,2,1,CC,NUT,K,K,,1
Sablo Panchez,638,114,Harry McPotterson,1703,920,FO,194,B1,1,0,0,0,,,0,0,13,2,1,CC,NUT,FO,FO,,1
Nate Kondylis,564,333,Harry McPotterson,1703,194,BB,139,B1,2,0,0,0,,,0,0,13,2,1,CC,NUT,BB,BB,,1
Nate Kondylis,564,606,Harry McPotterson,1703,844,SB,238,B1,2,1,0,0,,,0,0,13,2,1,CC,NUT,Steal 2B,Steal 2B,,4
