Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Dutch Boggs,2625,345,Goose Gordon,2675,820,LGO,475,T2,0,0,0,1,-2.27%,2.27%,0,0,3,1,1,BAG,CCD,LGO,LGO,LGO,,,,,1
Walter Yeller Weller,647,202,Goose Gordon,2675,23,FO,179,T2,1,0,0,1,-2.02%,2.02%,0,0,3,1,1,BAG,CCD,FO,FO,FO,,,,,1
Tasker Morris,287,420,Goose Gordon,2675,575,BB,155,T2,2,0,0,1,1.88%,-1.88%,0,0,3,1,1,BAG,CCD,BB,BB,BB,,,,,1
Toastman,2663,820,Goose Gordon,2675,555,K,265,T2,2,1,0,1,-3.57%,3.57%,0,0,3,1,1,BAG,CCD,K,K,FO,,,,,1
Laars Nootbaar jr,2730,259,Tasker Morris,287,650,LGO,391,B2,0,0,0,1,-3.11%,3.11%,0,0,4,1,1,CCD,BAG,LGO,LGO,PO,,,,,1
Geno Scaramucci,165,777,Tasker Morris,287,444,K,333,B2,1,0,0,1,-2.69%,2.69%,0,0,4,1,1,CCD,BAG,K,K,K,,,,,1
Skippy Gustafsson,1773,973,Tasker Morris,287,570,RGO,403,B2,2,0,0,1,-2.13%,2.13%,0,0,4,1,1,CCD,BAG,RGO,RGO,RGO,,,,,1
Doc Otis,2256,432,Goose Gordon,2675,923,LGO,491,T3,0,0,0,1,-2.37%,2.37%,0,0,5,1,1,BAG,CCD,LGO,LGO,LGO,,,,,1
Brent Chillwater,2689,112,Goose Gordon,2675,477,PO,365,T3,1,0,0,1,-2.03%,2.03%,0,0,5,1,1,BAG,CCD,PO,PO,K,,,,,1
Stu PunDous,2487,355,Goose Gordon,2675,886,LGO,469,T3,2,0,0,1,-1.82%,1.82%,0,0,5,1,1,BAG,CCD,LGO,LGO,LGO,,,,,1
Tucker Doubt,567,133,Tasker Morris,287,520,RGO,387,B3,0,0,0,1,-3.58%,3.58%,0,0,6,1,1,CCD,BAG,RGO,RGO,PO,,,,,1
Franklin Poffenberger,2747,515,Tasker Morris,287,120,RGO,395,B3,1,0,0,1,-3.10%,3.10%,0,0,6,1,1,CCD,BAG,RGO,RGO,PO,,,,,1
Goose Gordon,2675,687,Tasker Morris,287,220,LGO,467,B3,2,0,0,1,-2.59%,2.59%,0,0,6,1,1,CCD,BAG,LGO,LGO,LGO,,,,,1
B.a. Dickey,802,555,Goose Gordon,2675,107,PO,448,T4,0,0,0,1,-2.44%,2.44%,0,0,7,1,1,BAG,CCD,PO,PO,RGO,,,,,1
Mike LaViva,2761,13,Goose Gordon,2675,333,PO,320,T4,1,0,0,1,-2.13%,2.13%,0,0,7,1,1,BAG,CCD,PO,PO,K,,,,,1
Dutch Boggs,2625,621,Goose Gordon,2675,897,PO,276,T4,2,0,0,1,-1.93%,1.93%,0,0,7,1,1,BAG,CCD,PO,PO,FO,,,,,1
Jimmy Kalkowski,2546,396,Tasker Morris,287,869,LGO,473,B4,0,0,0,1,-4.38%,4.38%,0,0,8,1,1,CCD,BAG,LGO,LGO,LGO,,,,,1
Chicano Bradley,2509,777,Tasker Morris,287,400,PO,377,B4,1,0,0,1,-3.91%,3.91%,0,0,8,1,1,CCD,BAG,PO,PO,K,,,,,1
"Kiwi Cleveland, Esq.",2679,650,Tasker Morris,287,201,LGO,449,B4,2,0,0,1,-3.24%,3.24%,0,0,8,1,1,CCD,BAG,LGO,LGO,RGO,,,,,1
