Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Doc McBiggins,1801,876,Harry McPotterson,1703,880,HR,4,T2,1,1,0,2,12.73%,-12.73%,2,1,176,23,6,UNC,NCS,HR,HR,HR,1
Hannibal Bligh,1724,709,Harry McPotterson,1703,582,1B,127,T2,1,0,0,4,0.49%,-0.49%,0,0,176,23,6,UNC,NCS,1B,1B,1B,1
Gregory Taint,1712,900,Harry McPotterson,1703,582,K,318,T2,1,1,0,4,-0.66%,0.66%,0,0,176,23,6,UNC,NCS,K,K,K,1
Ross Ewage,1764,960,Harry McPotterson,1703,431,LGO,471,T2,2,1,0,4,-0.86%,0.86%,0,0,176,23,6,UNC,NCS,LGO,LGO,LGO,1
Gang Weed,1732,620,Jacky Wacky,702,699,1B,79,B2,0,0,0,4,2.95%,-2.95%,0,0,177,23,6,NCS,UNC,1B,1B,1B,1
Jason Varitek,1810,269,Jacky Wacky,702,611,K,342,B2,0,1,0,4,-2.76%,2.76%,0,0,177,23,6,NCS,UNC,K,K,K,1
Gang Weed,1732,500,Jacky Wacky,702,366,SB,134,B2,1,1,0,4,1.58%,-1.58%,0,0,177,23,6,NCS,UNC,Steal 2B,Steal 2B,SB,4
Robbie Liapis,1745,911,Jacky Wacky,702,400,LGO,489,B2,1,2,0,4,-3.40%,3.40%,0,0,177,23,6,NCS,UNC,LGO,LGO,LGO,1
Freddie Huff,1813,616,Jacky Wacky,702,799,FO,183,B2,2,2,0,4,-2.52%,2.52%,0,0,177,23,6,NCS,UNC,FO,FO,FO,1
Elmo Seabreeze,1785,64,Harry McPotterson,1703,691,PO,373,T3,0,0,0,4,-0.37%,0.37%,0,0,178,23,6,UNC,NCS,PO,PO,K,1
Roe Jogan,1748,425,Harry McPotterson,1703,394,HR,31,T3,1,0,0,4,2.24%,-2.24%,1,1,178,23,6,UNC,NCS,HR,HR,2B,1
All Starlin,1799,587,Salazar Santiago,1828,8,RGO,421,T3,1,0,0,5,-0.19%,0.19%,0,0,178,23,6,UNC,NCS,RGO,RGO,RGO,1
Dermot Mulveiny,1763,284,Salazar Santiago,1828,980,K,304,T3,2,0,0,5,-0.13%,0.13%,0,0,178,23,6,UNC,NCS,K,K,K,1
Andrew Rowell,1797,813,Jacky Wacky,702,999,FO,186,B3,0,0,0,5,-0.91%,0.91%,0,0,179,23,6,NCS,UNC,FO,FO,FO,1
KlentakPay TheFuckingTax,1700,490,Jacky Wacky,702,999,LGO,491,B3,1,0,0,5,-0.62%,0.62%,0,0,179,23,6,NCS,UNC,LGO,LGO,LGO,1
Kirby Birch,1800,64,Jacky Wacky,702,688,K,376,B3,2,0,0,5,-0.28%,0.28%,0,0,179,23,6,NCS,UNC,K,K,K,1
David Roidtiz,1742,420,Salazar Santiago,1828,534,BB,114,T4,0,0,0,5,0.05%,-0.05%,0,1,180,23,6,UNC,NCS,BB,BB,1B,1
Doc McBiggins,1801,393,Salazar Santiago,1828,341,2B,52,T4,0,1,0,5,0.37%,-0.37%,0,1,180,23,6,UNC,NCS,2B,2B,2B,1
Hannibal Bligh,1724,199,Salazar Santiago,1828,203,HR,4,T4,0,6,0,5,0.23%,-0.23%,3,1,180,23,6,UNC,NCS,HR,HR,HR,1
Gregory Taint,1712,420,Salazar Santiago,1828,997,PO,423,T4,0,0,0,8,0.01%,-0.01%,0,0,180,23,6,UNC,NCS,PO,PO,RGO,1
Ross Ewage,1764,272,Salazar Santiago,1828,158,1B,114,T4,1,0,0,8,-0.03%,0.03%,0,0,180,23,6,UNC,NCS,1B,1B,1B,1
Elmo Seabreeze,1785,380,Salazar Santiago,1828,609,FO,229,T4,1,1,0,8,0.01%,-0.01%,0,0,180,23,6,UNC,NCS,FO,FO,FO,1
Roe Jogan,1748,640,Salazar Santiago,1828,800,BB,160,T4,2,1,0,8,0.01%,-0.01%,0,0,180,23,6,UNC,NCS,BB,BB,BB,1
All Starlin,1799,150,Salazar Santiago,1828,506,K,356,T4,2,4,0,8,0.00%,0.00%,0,0,180,23,6,UNC,NCS,K,K,K,1
Doc Crudelly,1811,770,Che Or,1759,204,RGO,434,B4,0,0,0,8,-0.04%,0.04%,0,0,181,23,6,NCS,UNC,RGO,RGO,RGO,1
Zack Markel,1721,250,Che Or,1759,983,K,267,B4,1,0,0,8,-0.02%,0.02%,0,0,181,23,6,NCS,UNC,K,K,FO,1
Gang Weed,1732,343,Che Or,1759,477,1B,134,B4,2,0,0,8,0.01%,-0.01%,0,0,181,23,6,NCS,UNC,1B,1B,1B,1
Jason Varitek,1810,326,Che Or,1759,3,PO,323,B4,2,1,0,8,0.05%,-0.05%,0,0,181,23,6,NCS,UNC,PO,PO,K,1
Dermot Mulveiny,1763,906,Salazar Santiago,1828,676,FO,230,T5,0,0,0,8,0.01%,-0.01%,0,0,182,23,6,UNC,NCS,FO,FO,FO,1
David Roidtiz,1742,969,Salazar Santiago,1828,10,2B,41,T5,1,0,0,8,-0.04%,0.04%,0,1,182,23,6,UNC,NCS,2B,2B,2B,1
Doc McBiggins,1801,796,Salazar Santiago,1828,788,HR,8,T5,1,2,0,8,0.09%,-0.09%,2,1,182,23,6,UNC,NCS,HR,HR,HR,1
Hannibal Bligh,1724,880,Cagney O’verpaid,1743,25,BB,145,T5,1,0,0,10,0.00%,0.00%,0,0,182,23,6,UNC,NCS,BB,BB,BB,1
Gregory Taint,1712,900,Cagney O’verpaid,1743,277,K,377,T5,1,1,0,10,-0.01%,0.01%,0,0,182,23,6,UNC,NCS,K,K,K,1
Ross Ewage,1764,481,Cagney O’verpaid,1743,278,FO,203,T5,2,1,0,10,0.01%,-0.01%,0,0,182,23,6,UNC,NCS,FO,FO,FO,1
Robbie Liapis,1745,69,Che Or,1759,129,2B,60,B5,0,0,0,10,0.00%,0.00%,0,1,183,23,6,NCS,UNC,2B,2B,2B,1
Freddie Huff,1813,210,Che Or,1759,337,BB,127,B5,0,2,0,10,0.00%,0.00%,0,0,183,23,6,NCS,UNC,BB,BB,1B,1
Andrew Rowell,1797,789,Che Or,1759,380,PO,409,B5,0,4,0,10,0.01%,-0.01%,0,0,183,23,6,NCS,UNC,PO,PO,DP,1
KlentakPay TheFuckingTax,1700,720,Che Or,1759,460,K,260,B5,1,4,0,10,-0.01%,0.01%,0,0,183,23,6,NCS,UNC,K,K,FO,1
Kirby Birch,1800,777,Che Or,1759,694,1B,83,B5,2,4,0,10,0.00%,0.00%,1,0,183,23,6,NCS,UNC,1B,1B,1B,1
Doc Crudelly,1811,291,Che Or,1759,1000,PO,291,B5,2,5,1,10,0.02%,-0.02%,0,0,183,23,6,NCS,UNC,PO,PO,K,1
Elmo Seabreeze,1785,880,Cagney O’verpaid,1743,279,PO,399,T6,0,0,1,10,0.01%,-0.01%,0,0,184,23,6,UNC,NCS,PO,PO,PO,1
Roe Jogan,1748,309,Cagney O’verpaid,1743,280,HR,29,T6,1,0,1,10,0.01%,-0.01%,1,1,184,23,6,UNC,NCS,HR,HR,3B,1
All Starlin,1799,281,Cagney O’verpaid,1743,999,K,282,T6,1,0,1,11,0.00%,0.00%,0,0,184,23,6,UNC,NCS,K,K,FO,1
Mo Jungo,1814,161,Cagney O’verpaid,1743,998,FO,163,T6,2,0,1,11,0.00%,0.00%,0,0,184,23,6,UNC,NCS,FO,FO,BB,1
Zack Markel,1721,152,Che Or,1759,816,PO,336,B6,0,0,1,11,0.00%,0.00%,0,0,185,23,6,NCS,UNC,PO,PO,K,1
Gang Weed,1732,650,Che Or,1759,61,PO,411,B6,1,0,1,11,0.00%,0.00%,0,0,185,23,6,NCS,UNC,PO,PO,RGO,1
Jason Varitek,1810,554,Che Or,1759,494,1B,60,B6,2,0,1,11,0.00%,0.00%,0,0,185,23,6,NCS,UNC,1B,1B,2B,1
Robbie Liapis,1745,420,Che Or,1759,69,PO,351,B6,2,1,1,11,0.00%,0.00%,0,0,185,23,6,NCS,UNC,PO,PO,K,1
Jimmy Haase,1826,780,Brusdar Gatorade,1718,767,HR,13,T1,0,0,0,0,14.90%,-14.90%,1,1,186,24,6,LOU,NEB,HR,HR,HR,1
Anita Shower,1760,389,Brusdar Gatorade,1718,767,PO,378,T1,0,0,0,1,-2.37%,2.37%,0,0,186,24,6,LOU,NEB,PO,PO,PO,1
