Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
King Kruul,2229,661,Johnny Dickshot,233,699,3B,38,B5,0,0,4,4,18.82%,-18.82%,0,1,143,12,3,CC,TXR,3B,2B,2B,,,,,1
Hakuna Moncada,2501,764,Joe Pidgeon,301,451,PO,313,B5,0,3,4,4,-7.37%,7.37%,0,0,143,12,3,CC,TXR,PO,PO,K,,,,,2
Sablo Panchez,638,873,Joe Pidgeon,301,700,BB,173,B5,1,3,4,4,-0.27%,0.27%,0,1,143,12,3,CC,TXR,BB,FO,BB,,,,,2
Sablo Panchez,638,301,Joe Pidgeon,301,126,SB,175,B5,1,5,4,4,3.46%,-3.46%,0,0,143,12,3,CC,TXR,STEAL 2B,STEAL 2B,SB,,,,,5
Toky Oto,2773,242,Joe Pidgeon,301,21,K,221,B5,1,6,4,4,-14.88%,14.88%,0,0,143,12,3,CC,TXR,K,K,Sac,,,,,2
Gerald McCoy,2389,666,Joe Pidgeon,301,647,HR,19,B5,2,6,4,4,34.97%,-34.97%,3,1,143,12,3,CC,TXR,HR,HR,HR,233,301,,301,1
CJ Ayer,2611,911,Joe Pidgeon,301,202,PO,291,B5,2,0,7,4,-0.22%,0.22%,0,0,143,12,3,CC,TXR,PO,PO,K,,,,,1
John Johnson Jr.,91,316,Pete Morris,2743,332,HR,16,T6,0,0,7,4,4.60%,-4.60%,1,1,144,12,3,TXR,CC,HR,HR,HR,,,,2743,1
Demetrios Ooga,180,14,Pete Morris,2743,316,K,302,T6,0,0,7,5,-3.81%,3.81%,0,0,144,12,3,TXR,CC,K,K,K,,,,,1
Rocco Rudnikov,114,11,Pete Morris,2743,815,FO,196,T6,1,0,7,5,-2.88%,2.88%,0,0,144,12,3,TXR,CC,FO,FO,FO,,,,,1
Harry Peritestes,117,20,Pete Morris,2743,470,LGO,450,T6,2,0,7,5,-1.67%,1.67%,0,0,144,12,3,TXR,CC,LGO,LGO,RGO,,,,,1
Herb Bumbleflower,2532,452,Zelk Antilles,490,958,LGO,494,T1,0,0,0,0,-2.51%,2.51%,0,0,145,13,4,MOB,QQ,LGO,LGO,LGO,,,,,1
Herbie Bucket,2667,277,Zelk Antilles,490,731,LGO,454,T1,1,0,0,0,-2.18%,2.18%,0,0,145,13,4,MOB,QQ,LGO,LGO,LGO,,,,,1
petra,149,920,Zelk Antilles,490,519,RGO,401,T1,2,0,0,0,-1.76%,1.76%,0,0,145,13,4,MOB,QQ,RGO,RGO,RGO,,,,,1
Guthlac son of Romund,2340,253,Streetlamp LeMoose,1734,327,1B,74,B1,0,0,0,0,2.76%,-2.76%,0,1,146,13,4,QQ,MOB,1B,1B,1B,,,,,1
Ryan Tyburn,517,198,Streetlamp LeMoose,1734,954,FO,244,B1,0,1,0,0,-2.96%,2.96%,0,0,146,13,4,QQ,MOB,FO,FO,FO,,,,,1
Tuck,163,842,Streetlamp LeMoose,1734,858,3B,16,B1,1,1,0,0,16.37%,-16.37%,1,0,146,13,4,QQ,MOB,3B,3B,HR,,,1734,,1
Wheeler,529,234,Streetlamp LeMoose,1734,598,PO,364,B1,1,3,1,0,-5.73%,5.73%,0,0,146,13,4,QQ,MOB,PO,PO,K,,,,,2
Paulie Whippet,2776,298,Streetlamp LeMoose,1734,775,LGO,477,B1,2,3,1,0,-3.86%,3.86%,0,0,146,13,4,QQ,MOB,LGO,LGO,LGO,,,,,1
Kilometers Straw,2624,282,Zelk Antilles,490,644,RGO,362,T2,0,0,1,0,-2.95%,2.95%,0,0,147,13,4,MOB,QQ,RGO,RGO,K,,,,,1
Giles Sweeney,2573,730,Zelk Antilles,490,210,LGO,480,T2,1,0,1,0,-2.51%,2.51%,0,0,147,13,4,MOB,QQ,LGO,LGO,LGO,,,,,1
Brendan Donahue,2727,750,Zelk Antilles,490,495,K,255,T2,2,0,1,0,-1.96%,1.96%,0,0,147,13,4,MOB,QQ,K,K,FO,,,,,1
Zelk Antilles,490,12,Streetlamp LeMoose,1734,407,RGO,395,B2,0,0,1,0,-2.00%,2.00%,0,0,148,13,4,QQ,MOB,RGO,RGO,PO,,,,,1
Dixon Uraz,34,12,Streetlamp LeMoose,1734,166,BB,154,B2,1,0,1,0,1.78%,-1.78%,0,0,148,13,4,QQ,MOB,BB,BB,BB,,,,,1
Burg McTurdBerg,2262,666,Streetlamp LeMoose,1734,911,FO,245,B2,1,1,1,0,-2.01%,2.01%,0,0,148,13,4,QQ,MOB,FO,FO,FO,,,,,1
Hunter West,2594,777,Streetlamp LeMoose,1734,933,BB,156,B2,2,1,1,0,2.10%,-2.10%,0,0,148,13,4,QQ,MOB,BB,BB,BB,,,,,1
Guthlac son of Romund,2340,1,Streetlamp LeMoose,1734,374,PO,373,B2,2,4,1,0,-5.26%,5.26%,0,0,148,13,4,QQ,MOB,PO,PO,K,,,,,1
Francis X. Clampazzo,485,899,Zelk Antilles,490,696,FO,203,T3,0,0,1,0,-3.32%,3.32%,0,0,149,13,4,MOB,QQ,FO,FO,FO,,,,,1
Walter Yeller Weller,647,71,Zelk Antilles,490,544,LGO,473,T3,1,0,1,0,-2.85%,2.85%,0,0,149,13,4,MOB,QQ,LGO,LGO,LGO,,,,,1
