Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Dart Ragusa,134,422,Justin Time,2886,502,1B,80,B1,1,0,2,0,1.20%,-1.20%,0,1,308,26,6,ACK,GOB,1B,1B,1B,,,,,1
Joel Justice,2738,181,Justin Time,2886,845,PO,336,B1,1,1,2,0,-1.39%,1.39%,0,0,308,26,6,ACK,GOB,PO,PO,K,,,,,1
Noah Diamond,2673,666,Justin Time,2886,726,2B,60,B1,2,1,2,0,8.42%,-8.42%,1,1,308,26,6,ACK,GOB,2B,2B,2B,,,2886,,1
Shorty McDougall,2760,197,Justin Time,2886,256,1B,59,B1,2,2,3,0,5.18%,-5.18%,1,0,308,26,6,ACK,GOB,1B,1B,2B,,2886,,,1
Pete Morris,2743,717,Mr. Plow,2646,589,BB,128,B1,2,1,4,0,0.93%,-0.93%,0,0,308,26,6,ACK,GOB,BB,BB,1B,,,,,1
Baberaham Lincoln,3004,666,Mr. Plow,2646,347,RGO,319,B1,2,4,4,0,-2.05%,2.05%,0,0,308,26,6,ACK,GOB,RGO,RGO,K,,,,,1
Laars Nootbaar jr,2730,1,Six,2474,816,FO,185,T2,0,0,4,0,-1.67%,1.67%,0,0,309,26,6,GOB,ACK,FO,FO,FO,,,,,1
Jorbel Boykins,2847,1,Six,2474,234,FO,233,T2,1,0,4,0,-1.25%,1.25%,0,0,309,26,6,GOB,ACK,FO,FO,FO,,,,,1
Streetlamp LeMoose,1734,907,Six,2474,251,PO,344,T2,2,0,4,0,-0.95%,0.95%,0,0,309,26,6,GOB,ACK,PO,K,K,,,,,1
Wallace Grommet,492,333,Mr. Plow,2646,111,FO,222,B2,0,0,4,0,-0.66%,0.66%,0,0,310,26,6,ACK,GOB,FO,FO,FO,,,,,1
Enrique Rosales,2734,487,Mr. Plow,2646,478,HR,9,B2,1,0,4,0,3.37%,-3.37%,1,1,310,26,6,ACK,GOB,HR,HR,HR,,,,2646,1
Six,2474,341,Mr. Plow,2646,431,1B,90,B2,1,0,5,0,0.32%,-0.32%,0,0,310,26,6,ACK,GOB,1B,1B,1B,,,,,1
Dart Ragusa,134,884,Mr. Plow,2646,720,FO,164,B2,1,1,5,0,-0.44%,0.44%,0,0,310,26,6,ACK,GOB,FO,FO,BB,,,,,1
Joel Justice,2738,181,Mr. Plow,2646,956,FO,225,B2,2,1,5,0,-0.52%,0.52%,0,0,310,26,6,ACK,GOB,FO,FO,FO,,,,,1
Ovaltine,2542,600,Six,2474,408,FO,192,T3,0,0,5,0,-1.11%,1.11%,0,0,311,26,6,GOB,ACK,FO,FO,FO,,,,,1
Walter Yeller Weller,647,696,Six,2474,23,K,327,T3,1,0,5,0,-0.91%,0.91%,0,0,311,26,6,GOB,ACK,K,FO,K,,,,,1
Jimothy Jhompson,2887,750,Six,2474,19,FO,269,T3,2,0,5,0,-0.47%,0.47%,0,0,311,26,6,GOB,ACK,FO,FO,FO,,,,,1
Noah Diamond,2673,301,Mr. Plow,2646,647,PO,346,B3,0,0,5,0,-0.30%,0.30%,0,0,312,26,6,ACK,GOB,PO,PO,K,,,,,1
Shorty McDougall,2760,904,Mr. Plow,2646,147,FO,243,B3,1,0,5,0,-0.20%,0.20%,0,0,312,26,6,ACK,GOB,FO,FO,FO,,,,,1
Pete Morris,2743,347,Mr. Plow,2646,404,1B,57,B3,2,0,5,0,0.13%,-0.13%,0,0,312,26,6,ACK,GOB,1B,1B,2B,,,,,1
Baberaham Lincoln,3004,678,Mr. Plow,2646,569,BB,109,B3,2,1,5,0,0.36%,-0.36%,0,0,312,26,6,ACK,GOB,BB,BB,1B,,,,,1
Wallace Grommet,492,1,Mr. Plow,2646,566,LGO,435,B3,2,4,5,0,-0.70%,0.70%,0,0,312,26,6,ACK,GOB,LGO,LGO,RGO,,,,,1
Matt Himynamis,361,6,Six,2474,783,FO,223,T4,0,0,5,0,-0.97%,0.97%,0,0,313,26,6,GOB,ACK,FO,FO,FO,,,,,1
Corbin Christmas Carol,2827,501,Six,2474,687,FO,186,T4,1,0,5,0,-0.65%,0.65%,0,0,313,26,6,GOB,ACK,FO,FO,FO,,,,,1
Freddie Confinedman,2499,401,Six,2474,896,LGO,495,T4,2,0,5,0,-0.39%,0.39%,0,0,313,26,6,GOB,ACK,LGO,LGO,LGO,,,,,1
Enrique Rosales,2734,808,Mr. Plow,2646,873,2B,65,B4,0,0,5,0,0.42%,-0.42%,0,0,314,26,6,ACK,GOB,2B,2B,1B,,,,,1
Six,2474,642,Mr. Plow,2646,158,LGO,484,B4,0,2,5,0,-0.31%,0.31%,0,0,314,26,6,ACK,GOB,LGO,LGO,LGO,,,,,1
Dart Ragusa,134,532,Mr. Plow,2646,131,LGO,401,B4,1,2,5,0,-0.22%,0.22%,0,0,314,26,6,ACK,GOB,LGO,LGO,RGO,,,,,1
Joel Justice,2738,181,Mr. Plow,2646,981,FO,200,B4,2,2,5,0,-0.31%,0.31%,0,0,314,26,6,ACK,GOB,FO,FO,FO,,,,,1
Laars Nootbaar jr,2730,69,Six,2474,245,FO,176,T5,0,0,5,0,-0.74%,0.74%,0,0,315,26,6,GOB,ACK,FO,FO,BB,,,,,1
Jorbel Boykins,2847,330,Six,2474,952,PO,378,T5,1,0,5,0,-0.48%,0.48%,0,0,315,26,6,GOB,ACK,PO,PO,PO,,,,,1
Streetlamp LeMoose,1734,909,Six,2474,893,HR,16,T5,2,0,5,0,0.94%,-0.94%,1,1,315,26,6,GOB,ACK,HR,HR,HR,,,,2474,1
Ovaltine,2542,6,Six,2474,596,RGO,410,T5,2,0,5,1,-0.47%,0.47%,0,0,315,26,6,GOB,ACK,RGO,RGO,RGO,,,,,1
Noah Diamond,2673,876,Sid Hugo IV,3032,246,PO,370,B5,0,0,5,1,-0.14%,0.14%,0,0,316,26,6,ACK,GOB,PO,PO,K,,,,,1
Shorty McDougall,2760,783,Sid Hugo IV,3032,77,K,294,B5,1,0,5,1,-0.13%,0.13%,0,0,316,26,6,ACK,GOB,K,K,K,,,,,1
