Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
CIN,PIT,6152,6,S6,11,2,0,1,2,3,0,5,3,0,4,3,3,0,0,0,5,12,26,4,4,0.5728813559322032,0.1572678188354543,0.3567999999999999,Away
CIN,PIT,7007,7,S7,1,2,1,2,4,5,0,5,4,0,2,4,0,0,0,0,9,19,29,11,11,7.920462270564242,0.9074588731302848,0.7444999999999999,Home
CIN,PIT,7150,7,S7,10,1,1,2,5,1,0,3,5,0,5,2,2,1,0,0,9,16,27,7,7,3.3045547246770903,0.4379086257088898,0.2793,Away
CIN,PIT,8087,8,S8,6,0,0,0,2,2,0,4,5,0,2,2,4,0,0,1,2,2,21,0,0,-3.89414488918293,-0.3051064289353943,-0.7132999999999999,Home
CIN,PIT,8131,8,S8,9,1,0,2,6,0,0,9,4,0,2,1,1,1,1,0,9,14,26,4,4,0.1058551108170688,0.1140544937879916,0.1278,Away
CIN,PIT,9035,9,S9,3,3,0,2,8,4,0,7,7,0,0,4,3,0,0,0,13,24,38,10,10,5.462796664528543,0.6816563379823835,0.4105,Away
CIN,PIT,9125,9,S9,9,0,0,1,2,5,0,6,2,0,1,4,2,3,0,0,3,4,23,0,0,-3.889031430404106,-0.3069646313251693,-0.3338,Home
CIN,PIT,10074,10,S10,5,1,0,4,4,3,0,7,2,0,3,2,3,1,2,0,9,16,29,5,5,1.3907455012853474,0.2539812791713973,0.2259999999999999,Away
CIN,PIT,10184,10,S10,13,1,0,1,4,3,0,5,6,0,1,3,2,1,0,0,6,10,26,2,2,-1.6092544987146526,-0.0645520642226127,-0.2144,Home
CIN,PIT,11086,11,S11,6,5,1,3,1,3,0,7,11,0,3,3,3,0,0,0,10,30,40,8,8,2.605288932419197,0.4054233441941891,0.3889999999999999,Away
CIN,PIT,11125,11,S11,9,1,0,4,1,4,0,3,8,0,2,3,1,1,0,0,6,13,27,1,1,-2.596474045053869,-0.1618436501126049,-0.4214000000000001,Home
CIN,SDP,4104,4,S4,7,0,0,3,2,5,2,1,5,1,2,6,2,2,0,0,5,8,26,4,4,0.6623465211459754,0.1624748142337556,0.0249,Away
CIN,SDP,8223,8,S8,15,0,0,4,0,2,0,4,7,0,4,1,2,0,0,0,4,8,24,1,1,-2.8941448891829307,-0.1974420598460399,-0.4028,Home
CIN,SDP,11056,11,S11,4,6,0,2,7,5,0,2,5,0,4,3,2,1,1,1,15,35,36,10,10,6.403525954946131,0.778002323899269,0.5339999999999999,Away
CIN,SEA (S2),2121,2,S2,11,3,0,2,2,3,0,2,4,1,0,3,1,2,0,0,7,18,20,6,6,3.5819991345737776,0.4356535259997273,0.2423999999999999,Away
CIN,SFG,5221,5,S5,15,1,0,3,1,2,0,7,3,0,0,4,1,0,0,0,5,11,22,3,3,-0.2188337801608579,0.0633532809736536,-0.1024,Home
CIN,SFG,6013,6,S6,1,3,1,3,1,1,0,2,5,0,3,3,4,0,0,1,8,22,26,5,5,1.5728813559322037,0.2611131912678479,0.4688999999999999,Away
