ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
116,7009,7.0,S7,3,SSC,SSC,SCG,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3,1,0,1.8650775835704245,0.19742572651381657,0.0,Away
117,3001,3.0,S3,1,BER,BER,CIN,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,1,1,0.6685185185185186,0.0712196679438059,0.0,Away
117,4001,4.0,S4,1,PGA,PGA,PGS,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,-0.1948400412796697,-0.010376469996836009,-0.0007000000000000001,Away
117,4005,4.0,S4,2,PGA,PGA,DDD,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3,0,0,-0.5141666666666667,-0.0423091325355357,-0.0248,Away
117,4006,4.0,S4,2,LMN,LMN,VFQ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1.8233333333333335,0.18840502275408727,0.0115,Away
117,4007,4.0,S4,3,LMN,LMN,DDD,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,-0.5416666666666666,-0.048094977245912676,-0.09480000000000001,Away
117,6002,6.0,S6,1,SGP,SGP,SAS,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,3,0,0,-0.44089068825910926,-0.035347652424841974,-0.08149999999999999,Away
117,7004,7.0,S7,1,KNX,KNX,PBA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,-0.5646625070901872,-0.049187605271169305,0.0,Away
117,7007,7.0,S7,2,KNX,KNX,SSJ,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,-0.6450595661016085,-0.05722731117231143,-0.1178,Away
117,11003,11.0,S11,2,DOG,DOG,WRM,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,-0.6153846153846154,-0.05593212669683258,0.0,Away
118,4005,4.0,S4,2,PGA,PGA,DDD,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,3,0,0,-1.141434468524252,-0.10503591272129423,-0.0995,Away
119,6002,6.0,S6,1,SGP,SGP,SAS,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,-0.05768853102906529,5.875783113944329e-05,-0.003500000000000003,Away
119,7007,7.0,S7,2,KNX,KNX,SSJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.16563201690661739,-0.01292387897173703,-0.0194,Away
120,3001,3.0,S3,1,BER,BER,CIN,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,3,0,0,-0.5564814814814815,-0.049096424010217105,0.0,Away
121,4001,4.0,S4,1,PGA,PGA,PGS,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,2,-1.2166666666666666,-0.11559497724591268,-0.04479999999999998,Away
125,3001,3.0,S3,1,BER,BER,CIN,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,-0.8935185185185187,-0.08498403575989784,0.0,Away
125,4001,4.0,S4,1,PGA,PGA,PGS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,0,2.5855263157894735,0.26462432099970135,0.2395,Away
125,6002,6.0,S6,1,SGP,SGP,SAS,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,3,1,0,0.2670856245090336,0.03544997885197233,0.0524,Away
126,4005,4.0,S4,2,PGA,PGA,DDD,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,-0.6987874097007225,-0.06380705154931827,-0.0336,Away
