Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
BBB,CIM,6008,6.0,S6,1,0,0,1,3,2,0,0,3,4,1,3,4,1,0,0,4,21,6.0,0,-3.39527027027027,0.42654616009089386,0.17329999999999998,8,5,Away
BBB,CPR,7053,7.0,S7,7,0,0,0,1,2,0,0,3,5,4,1,3,1,0,1,1,19,6.0,0,-3.291157440690151,0.41287651907287204,0.24800000000000003,10,4,Home
BBB,FAP,7034,7.0,S7,5,1,0,1,3,0,0,0,6,8,0,1,2,1,0,0,5,22,6.0,3,-0.2911574406901508,0.12125259657325772,-0.1046000000000001,5,3,Home
BBB,FRG,6026,6.0,S6,2,0,3,1,4,5,0,1,6,4,2,1,3,2,0,0,8,29,6.0,6,2.60472972972973,-0.14030369398001413,-0.2556000000000001,10,4,Home
BBB,HEL,6081,6.0,S6,6,1,3,1,1,3,0,0,6,4,1,5,0,1,0,1,6,25,6.0,4,0.6047297297297295,0.04726500129657639,0.1581,9,3,Away
BBB,KNX,7005,7.0,S7,1,0,1,1,0,1,0,0,6,3,3,3,3,0,0,0,2,21,6.0,2,-1.291157440690151,0.21706455782306483,0.27990000000000004,10,7,Away
BBB,KNX,7093,7.0,S7,12,2,0,2,2,3,0,0,3,4,2,2,5,2,0,0,6,25,6.0,3,-0.29115744069015104,0.13381671282383625,-0.13890000000000002,11,7,Home
BBB,LIM,6167,6.0,S6,12,3,0,1,1,2,0,1,5,3,0,2,2,0,0,0,5,19,4.0,5,2.7364864864864864,-0.19491705206705492,-0.48509999999999986,7,4,Away
BBB,MBT,6152,6.0,S6,11,3,2,2,5,2,0,1,3,2,1,1,3,1,0,0,12,24,3.6666666666666665,8,6.668918918918919,-0.5674414541046157,-0.7417999999999998,7,4,Away
BBB,MMA,7032,7.0,S7,4,0,0,0,2,0,0,0,0,9,4,1,3,1,0,0,2,19,6.0,0,-3.291157440690151,0.4086884803226792,0.46130000000000004,11,7,Away
BBB,MVS,6177,6.0,S6,13,0,0,3,2,1,0,0,4,3,1,4,5,1,0,0,5,23,6.0,2,-1.3952702702702704,0.23483369657316683,0.36010000000000003,10,5,Home
BBB,PBA,6038,6.0,S6,3,0,0,2,3,0,0,0,5,3,4,2,1,0,0,0,5,20,5.0,2,-0.8293918918918921,0.16581455401191947,-0.0487,7,4,Away
BBB,PBA,7022,7.0,S7,3,1,0,1,4,4,0,0,4,4,2,3,2,0,0,0,6,25,5.0,3,0.25736879942487434,0.07896408881233372,-0.22609999999999997,10,4,Away
BBB,PBA,7107,7.0,S7,14,0,0,2,0,3,0,0,1,10,3,2,2,0,0,0,2,23,6.0,1,-2.2911574406901507,0.3254406353234505,0.5093,12,7,Home
BBB,PHB,6056,6.0,S6,4,1,0,4,1,0,0,0,4,3,0,3,8,0,1,0,6,24,6.0,3,-0.3952702702702704,0.14312123305543986,0.1013,11,8,Home
BBB,POR,6196,6.0,S6,14,0,0,2,3,2,0,1,5,6,1,0,3,0,0,0,5,22,5.0,2,-0.8293918918918921,0.1741020904941925,-0.048300000000000023,7,3,Away
BBB,RRR,7059,7.0,S7,8,6,3,0,3,3,0,0,3,7,3,2,2,1,0,0,12,32,6.0,8,4.708842559309849,-0.3368670159248138,-0.3247999999999999,10,5,Home
BBB,SLT,6139,6.0,S6,10,1,0,1,2,8,0,0,3,4,2,5,3,2,0,0,4,29,6.333333333333333,2,-1.9870133895363256,0.31887061794659144,0.33790000000000003,10,5,Home
BBB,SSJ,7015,7.0,S7,2,1,0,2,1,3,0,1,2,7,1,4,3,0,0,1,4,24,6.0,4,0.7088425593098492,0.033816712823836234,-0.26409999999999995,13,6,Home
BBB,SSJ,7100,7.0,S7,13,0,0,1,3,3,1,0,6,6,1,1,3,1,0,0,4,24,6.0,1,-2.291157440690151,0.3296286740736434,0.3383999999999999,10,4,Away
BBB,SUP,6125,6.0,S6,9,1,0,1,1,2,0,0,6,5,1,2,2,2,0,0,3,21,6.0,1,-2.39527027027027,0.32654616009089377,0.34429999999999994,7,3,Away
BBB,TAK,6094,6.0,S6,7,1,1,1,3,1,0,0,5,4,3,1,2,0,0,0,6,22,5.0,5,2.170608108108108,-0.1258979095058075,-0.49410000000000004,7,2,Home
BBB,TBL,7068,7.0,S7,9,1,0,1,2,4,0,0,4,4,5,1,1,0,0,0,4,23,5.0,3,0.25736879942487423,0.07058801131194806,-0.16970000000000002,8,2,Away
BBB,TTT,6068,6.0,S6,5,0,0,1,4,4,1,0,4,1,1,3,8,1,0,0,5,26,6.0,2,-1.3952702702702704,0.2472650012965764,0.03469999999999995,13,9,Home
