Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
HOT,LOB,11006,11.0,S11,1,1,0,3,1,3,0,3,6,0,1,2,1,0,1,2,5,11,21,5,5,1.9992144540455612,0.2863092910118084,0.2819,Home
HOT,LOB,11058,11.0,S11,10,0,0,2,1,3,0,4,3,0,2,5,3,1,0,0,3,5,23,1,1,-2.6009426551453263,-0.1737064199072803,-0.2923,Away
HOT,OKT,11039,11.0,S11,7,1,1,2,0,1,0,5,3,0,5,1,4,0,0,0,4,11,23,1,1,-2.6009426551453263,-0.1737064199072803,-0.287,Home
HOT,POS,11087,11.0,S11,15,3,1,1,3,2,0,3,6,1,2,2,5,0,1,0,8,20,28,7,7,3.3990573448546737,0.4488295398163507,0.4441,Away
HOT,PRP,11036,11.0,S11,6,0,1,3,3,5,0,7,6,0,3,7,6,1,1,0,7,12,41,2,2,-4.001571091908877,-0.2424053911254704,-0.6254000000000001,Away
HOT,PRP,11054,11.0,S11,9,2,2,3,8,2,0,6,2,0,2,4,2,2,1,2,15,28,33,8,7,4.250654621628698,0.560281220504656,1.0848,Home
HOT,ROY,11022,11.0,S11,4,0,1,0,2,3,0,2,6,0,2,4,3,1,2,0,3,5,23,2,2,-1.6009426551453263,-0.0661944333327367,-0.4367,Home
HOT,SHH,11011,11.0,S11,2,0,1,2,1,0,0,6,2,0,2,3,1,0,1,0,4,8,20,0,0,-3.6009426551453263,-0.281218406481824,-0.7329,Home
HOT,SHH,11096,11.0,S11,16,2,0,1,2,2,0,3,9,0,0,4,2,0,1,0,5,12,25,5,5,1.3990573448546737,0.2375615599545351,0.1017,Away
HOT,WRM,11070,11.0,S11,12,2,0,2,4,0,0,2,3,0,0,9,2,2,0,0,8,16,24,2,2,-1.6009426551453263,-0.0699504266200085,-0.2828,Home
