ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
39,7002,7.0,S7,1,BBC,BBC,SSC,1,0,1,5,0,0,0,2,3,5,4,1,1,0,0,7,22,5.333333333333333,1,-1.833636694575901,0.27828975129909483,0.0,8,5,Home
42,4002,4.0,S4,1,PDB,PDB,DDD,0,0,2,0,4,0,0,3,2,1,2,0,1,0,0,2,14,3.0,2,0.47205882352941164,0.02542123152986124,-0.3140000000000001,4,3,Away
63,4003,4.0,S4,1,LMN,LMN,EEE,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1.0,0,-0.75,0.08537530198325749,0.5793,1,1,Away
63,6003,6.0,S6,1,HEL,HEL,TTT,0,2,1,1,1,0,0,2,2,1,0,0,0,0,0,4,10,1.6666666666666667,3,2.0978004713275724,-0.1567687393257558,-0.1714,2,0,Away
63,7001,7.0,S7,1,STK,STK,BAC,0,0,0,2,0,0,0,4,2,1,1,2,0,0,0,2,12,3.3333333333333335,0,-0.9119402985074627,0.14297189267338523,0.0,5,3,Home
65,7011,7.0,S7,4,SSC,SSC,SSJ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.6666666666666666,0,-0.3902439024390244,0.04333921214578902,0.0,1,0,Away
73,6006,6.0,S6,2,SAS,SAS,BAC,1,1,1,1,0,0,0,3,2,3,4,5,1,0,0,4,21,6.0,2,-1.0447761194029854,0.21580135833500158,0.3655,13,11,Away
76,4001,4.0,S4,1,PGS,PGS,PGA,1,1,3,0,2,0,0,4,3,4,2,5,0,0,0,5,25,6.0,4,-0.3058823529411764,0.16027951008483624,-0.03920000000000002,13,7,Home
78,7001,7.0,S7,1,BAC,BAC,STK,2,0,0,0,0,0,0,2,2,0,3,2,0,0,0,2,11,3.0,2,0.3880597014925373,0.008657070771498646,0.0,7,5,Away
92,3003,3.0,S3,2,LAN,LAN,CIN,1,0,3,2,1,0,0,0,1,2,0,2,1,0,0,6,12,2.0,4,1.5499999999999998,-0.09637931034482762,0.0,4,4,Away
108,3001,3.0,S3,1,BER,BER,CIN,2,1,1,2,2,0,0,3,6,2,0,1,0,0,0,6,20,4.0,5,0.09999999999999976,0.08770114942528742,0.0,8,4,Away
108,7004,7.0,S7,1,KNX,KNX,PBA,0,0,2,1,0,0,0,6,8,0,3,1,0,0,0,3,21,6.0,0,-3.2238805970149254,0.4129993196411107,0.0,5,4,Away
109,7007,7.0,S7,2,KNX,KNX,SSJ,1,0,0,0,3,0,2,4,0,0,3,0,0,0,0,1,11,2.3333333333333335,2,1.0547263681592038,-0.058009595895168034,-0.1488,2,1,Away
116,6005,6.0,S6,2,CBC,CBC,WWC,0,0,1,1,3,0,0,7,4,2,2,3,0,0,0,2,23,6.0,2,-1.0447761194029852,0.22640361989640184,0.276,8,4,Home
116,6009,6.0,S6,3,CBC,CBC,SAS,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,5,1.6666666666666667,0,-0.9021995286724274,0.11672560677074345,0.0,2,0,Home
116,6011,6.0,S6,4,CBC,CBC,TTT,1,0,0,2,1,0,0,7,4,3,2,2,0,1,0,3,22,6.0,1,-2.044776119402985,0.3264036198964019,0.0,9,2,Home
116,7002,7.0,S7,1,SSC,SSC,BBC,0,1,3,1,2,0,0,7,4,1,2,6,0,1,1,5,27,7.0,1,-2.685419058553387,0.39367174101004954,0.0,13,8,Away
116,7011,7.0,S7,4,SSC,SSC,SSJ,3,0,0,0,0,0,0,3,1,0,1,1,0,0,0,3,9,2.0,3,1.9253731343283582,-0.1537039163158566,0.0,2,1,Away
117,4001,4.0,S4,1,PGA,PGA,PGS,0,0,1,4,2,0,0,2,7,0,6,2,1,0,0,5,24,6.0,0,-4.305882352941176,0.5550918590932075,0.4615,8,2,Away
117,4005,4.0,S4,2,PGA,PGA,DDD,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,6,2.0,0,-0.7176470588235294,0.1028906118321254,0.0038000000000000004,4,1,Away
117,5004,5.0,S5,1,LMN,LMN,TAC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0,-0.06,0.010351129882318965,0.0073,1,0,Away
119,7007,7.0,S7,2,KNX,KNX,SSJ,1,0,0,0,0,0,0,1,2,0,3,1,1,0,0,1,8,2.6666666666666665,1,-0.7412935323383084,0.10864792844892347,0.0541,6,2,Away
124,3001,3.0,S3,1,BER,BER,CIN,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,4,7,1.0,3,1.775,-0.1433045977011494,0.0,2,0,Away
135,6007,6.0,S6,2,PHB,PHB,CIM,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0.6666666666666666,0,-0.3947368421052631,0.0500759457719266,0.0999,1,1,Home
135,6010,6.0,S6,3,PHB,PHB,TTT,0,1,0,2,3,0,0,3,4,3,2,0,0,1,3,3,18,5.0,2,-0.8327679782903665,0.19990167500443987,0.0,11,5,Home
149,8501,8.2,S8B,1,MOB,MOB,SCU,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.6666666666666666,0,-1.6666666666666667,0.17439531672515968,0.0,1,1,Away
163,4005,4.0,S4,2,PGA,PGA,DDD,0,2,4,7,1,0,0,3,0,0,2,3,1,0,0,13,22,3.0,10,7.129411764705882,-0.5988128546547559,-0.34929999999999994,5,5,Away
163,6004,6.0,S6,1,POR,POR,CIM,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,0.6666666666666666,0,-0.3999999999999999,0.055903392342100434,-0.025299999999999996,2,1,Home
163,7006,7.0,S7,2,WSW,WSW,FAP,2,1,1,2,2,0,0,8,6,0,2,4,1,0,0,6,28,7.0,2,-1.6854190585533873,0.2893569191081629,0.007900000000000072,11,6,Home
