Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Teams
4049,4.0,S4,7,2,0,3,8,4,0,1,6,8,3,1,0,0,0,0,13,35,6.0,8,2.3862275449101804,-0.09177217353262687,-0.4745000000000001,6,3,PGA @ PDB
4050,4.0,S4,7,5,1,8,7,10,1,0,5,12,3,6,1,2,3,0,21,58,9.666666666666666,16,7.4937125748503,-0.493431673528977,-0.29200000000000004,16,4,DBV @ HON
4051,4.0,S4,7,1,6,4,4,7,0,0,5,11,4,5,4,4,0,0,15,51,11.0,12,1.7080838323353307,0.04317389187726536,-0.25030000000000024,18,10,DDD @ PGS
4052,4.0,S4,7,2,0,0,3,5,0,0,8,8,1,8,3,2,0,0,5,38,10.0,2,-7.3562874251496995,0.8950665161269373,0.5049,16,9,N69 @ CEL
4053,4.0,S4,7,3,0,7,7,5,0,0,10,11,1,4,5,1,0,1,17,53,11.0,10,-0.29191616766466977,0.2557610845308418,-0.08110000000000006,21,8,DCL @ LMN
4054,4.0,S4,7,3,7,4,4,5,0,0,9,8,4,5,6,1,0,0,18,55,11.0,11,0.7080838323353302,0.15995681541536722,-0.6261000000000001,21,12,VFQ @ MBX
4055,4.0,S4,7,4,1,9,4,8,0,0,10,12,0,4,9,1,0,0,18,61,12.0,13,1.77245508982036,0.07869407497401701,-0.5751000000000001,23,13,FWG @ LDN
4056,4.0,S4,7,2,0,4,5,5,0,0,10,16,0,4,3,0,0,0,11,49,11.0,8,-2.2919161676646698,0.43478243010821455,-0.14870000000000005,19,6,CCS @ EEE
4057,4.0,S4,8,3,1,11,8,6,1,1,9,11,2,5,7,2,1,0,23,63,12.0,18,6.77245508982036,-0.40871873237240663,-0.25571999999999995,23,11,CEL @ DBV
4058,4.0,S4,8,5,2,4,5,6,0,0,9,12,1,4,6,1,0,0,16,54,11.0,15,4.708083832335331,-0.24423891546915827,-0.043886,17,10,N69 @ PGS
4059,4.0,S4,8,4,1,2,12,5,0,0,8,7,2,7,7,2,1,0,19,55,11.0,12,1.7080838323353307,0.06415254629989262,-0.685616,20,14,PGA @ HON
4060,4.0,S4,8,3,0,5,7,8,0,2,12,11,5,3,4,1,0,0,15,58,12.0,10,-1.2275449101796396,0.3661068823204406,-0.08130800000000003,20,10,EEE @ VFQ
4061,4.0,S4,8,4,2,2,4,3,0,0,13,9,1,9,2,2,0,0,12,49,12.0,5,-6.227544910179639,0.8283453043597114,0.0011849999999999994,25,11,CCS @ LDN
4062,4.0,S4,8,5,1,2,8,2,0,0,10,8,3,4,8,3,0,0,16,51,12.0,10,-1.2275449101796396,0.3367367661287623,-0.0016089999999999993,19,10,FWG @ LMN
4063,4.0,S4,8,3,4,7,6,6,0,0,9,13,4,6,0,1,0,0,20,58,11.0,17,6.708083832335331,-0.4274559919310563,-0.17749500000000007,22,7,DDD @ PDB
4064,4.0,S4,8,2,0,5,2,4,0,2,10,17,2,2,4,1,0,0,9,48,12.0,6,-5.22754491017964,0.724149573475186,0.30569999999999997,23,8,DCL @ MBX
4065,4.0,S4,9,3,1,3,5,5,0,0,6,8,8,5,5,1,0,0,12,49,11.0,11,0.7080838323353302,0.1347824301082145,-0.22149999999999986,21,11,HON @ DDD
4066,4.0,S4,9,2,1,5,10,6,0,0,11,7,2,5,6,3,2,2,18,55,12.0,10,-1.2275449101796396,0.37030261320496605,-0.10590000000000002,21,13,DBV @ PGA
4067,4.0,S4,9,8,0,4,4,6,0,1,9,12,1,2,10,2,0,0,16,56,12.0,14,2.7724550898203604,-0.04228457944861033,-0.1683,21,12,PDB @ N69
4068,4.0,S4,9,4,2,5,6,5,0,0,8,10,4,6,6,1,0,1,17,56,12.0,11,-0.22754491017963957,0.2619111514359151,-0.1443000000000001,23,9,PGS @ CEL
4069,4.0,S4,9,3,1,2,6,5,0,0,9,9,3,7,6,2,0,0,12,51,12.0,8,-3.2275449101796396,0.5367367661287623,-0.061099999999999974,24,12,MBX @ FWG
4070,4.0,S4,9,2,0,7,11,12,0,3,8,12,1,4,3,2,0,0,20,60,10.0,19,9.643712574850301,-0.7126274044135024,-0.43249999999999994,18,8,VFQ @ DCL
4071,4.0,S4,9,4,2,6,12,4,0,0,8,5,1,7,9,3,0,0,24,58,11.0,17,6.708083832335331,-0.4274559919310564,-0.38410000000000005,21,13,LMN @ CCS
4072,4.0,S4,9,4,1,6,11,5,0,0,16,4,3,3,8,2,0,0,22,61,12.0,11,-0.2275449101796394,0.278694074974017,-0.1481,21,14,LDN @ EEE
4073,4.0,S4,10,4,2,3,4,3,0,0,4,9,2,4,4,1,0,0,13,39,8.0,11,3.5149700598802402,-0.1878635014915311,-0.48970000000000014,17,7,N69 @ HON
4074,4.0,S4,10,4,0,2,4,4,0,0,9,11,2,2,5,0,0,0,10,43,9.666666666666666,7,-2.1178853632940298,0.39220496436399765,-0.31710000000000005,16,7,CEL @ PDB
4075,4.0,S4,10,1,1,8,5,1,0,0,7,7,3,10,7,2,0,0,15,50,12.0,8,-3.22754491017964,0.5325410352442369,-0.4735000000000001,24,11,PGS @ DBV
4076,4.0,S4,10,1,3,4,7,3,0,1,4,13,8,7,3,1,0,0,15,53,12.0,8,-3.227544910179639,0.5451282278978133,0.25949999999999995,25,10,DDD @ PGA
