Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
George Pinetar,2510,727.0,Mark Schihne,2544,911.0,SB,184.0,T6,0,1,1,0,9.91%,-9.91%,0,0,100,13,5,MICH,RU,Steal 2B,Steal 2B,SB,,,,,4
Ryan PINGU,2511,628.0,Mark Schihne,2544,494.0,1B,134.0,T6,0,2,1,0,15.49%,-15.49%,0,0,100,13,5,MICH,RU,1B,1B,1B,,,,,1
Stumpy Malone,2517,31.0,Mark Schihne,2544,803.0,K,228.0,T6,0,5,1,0,-13.77%,13.77%,0,0,100,13,5,MICH,RU,K,K,Sac,,,,,1
Ty Spain,2514,638.0,Mark Schihne,2544,56.0,DP,418.0,T6,1,5,1,0,-36.97%,36.97%,0,0,100,13,5,MICH,RU,RGO,RGO,DP,,,,,1
Tony BigStickz,2502,688.0,Martin Ducksworth,2523,808.0,BB,120.0,T1,0,0,0,0,2.91%,-2.91%,0,0,101,14,5,LBS,USF,BB,BB,1B,,,,,1
Tony BigStickz,2502,280.0,Martin Ducksworth,2523,707.0,CS,427.0,T1,0,1,0,0,-5.42%,5.42%,0,0,101,14,5,LBS,USF,CS 2B,CS 2B,CS,,,,,4
Peter Hoomanawanui,2504,500.0,Martin Ducksworth,2523,379.0,BB,121.0,T1,1,0,0,0,2.43%,-2.43%,0,0,101,14,5,LBS,USF,BB,BB,1B,,,,,1
Hakuna Moncada,2501,220.0,Martin Ducksworth,2523,149.0,1B,71.0,T1,1,1,0,0,4.11%,-4.11%,0,0,101,14,5,LBS,USF,1B,1B,1B,,,,,1
Freddie Confinedman,2499,5.0,Martin Ducksworth,2523,499.0,DP,494.0,T1,1,4,0,0,-10.48%,10.48%,0,0,101,14,5,LBS,USF,LGO,LGO,DP,,,,,1
Chipper James,2527,763.0,Yuspen Askon,2582,613.0,BB,150.0,B1,0,0,0,0,2.76%,-2.76%,0,0,102,14,5,USF,LBS,BB,BB,BB,,,,,1
Ricky Tejada,2521,350.0,Mars Bars,2498,899.0,DP,451.0,B1,0,1,0,0,-7.41%,7.41%,0,0,102,14,5,USF,LBS,LGO,LGO,DP,,,,,1
Teddie Teeman,2604,37.0,Mars Bars,2498,121.0,1B,84.0,B1,2,0,0,0,1.90%,-1.90%,0,0,102,14,5,USF,LBS,1B,1B,1B,,,,,1
Marcel Medellin,2592,510.0,Mars Bars,2498,214.0,K,296.0,B1,2,1,0,0,-3.69%,3.69%,0,0,102,14,5,USF,LBS,K,K,K,,,,,1
Fatts Richard,2508,635.0,Martin Ducksworth,2523,501.0,BB,134.0,T2,0,0,0,0,3.09%,-3.09%,0,1,103,14,5,LBS,USF,BB,BB,1B,,,,,1
Randy Riceandsandy,2612,928.0,Martin Ducksworth,2523,902.0,HR,26.0,T2,0,1,0,0,20.86%,-20.86%,2,1,103,14,5,LBS,USF,HR,HR,3B,,,2523.0,2523.0,1
Don Bon,2570,150.0,Martin Ducksworth,2523,619.0,LGO,469.0,T2,0,0,0,2,-1.70%,1.70%,0,0,103,14,5,LBS,USF,LGO,LGO,LGO,,,,,1
Milk Man Dan,2581,354.0,Martin Ducksworth,2523,1.0,K,353.0,T2,1,0,0,2,-1.52%,1.52%,0,0,103,14,5,LBS,USF,K,K,K,,,,,1
Reggie Kleggie,2500,333.0,Martin Ducksworth,2523,316.0,HR,17.0,T2,2,0,0,2,9.25%,-9.25%,1,1,103,14,5,LBS,USF,HR,HR,HR,,,,2523.0,1
Tony BigStickz,2502,721.0,Martin Ducksworth,2523,234.0,LGO,487.0,T2,2,0,0,3,-0.89%,0.89%,0,0,103,14,5,LBS,USF,LGO,LGO,LGO,,,,,1
Billy Wurtz,2531,31.0,Mars Bars,2498,684.0,K,347.0,B2,0,0,0,3,-2.53%,2.53%,0,0,104,14,5,USF,LBS,K,K,K,,,,,1
Rollie Dingers,2520,900.0,Mars Bars,2498,927.0,2B,27.0,B2,1,0,0,3,4.58%,-4.58%,0,0,104,14,5,USF,LBS,2B,2B,3B,,,,,1
Dog Water,2583,580.0,Mars Bars,2498,31.0,LGO,451.0,B2,1,2,0,3,-4.10%,4.10%,0,0,104,14,5,USF,LBS,LGO,LGO,LGO,,,,,1
Jordan Alvarez,2522,531.0,Mars Bars,2498,255.0,K,276.0,B2,2,2,0,3,-3.99%,3.99%,0,0,104,14,5,USF,LBS,K,K,FO,,,,,1
Peter Hoomanawanui,2504,,Martin Ducksworth,2523,,Auto K,,T3,0,0,0,3,-1.14%,1.14%,0,0,105,14,5,LBS,USF,Auto K,Auto K,Auto K,,,,,9
Hakuna Moncada,2501,838.0,Martin Ducksworth,2523,205.0,K,367.0,T3,1,0,0,3,-1.03%,1.03%,0,0,105,14,5,LBS,USF,K,K,K,,,,,1
Freddie Confinedman,2499,678.0,Martin Ducksworth,2523,496.0,FO,182.0,T3,2,0,0,3,-0.88%,0.88%,0,0,105,14,5,LBS,USF,FO,FO,FO,,,,,1
Munki Oshu,2568,376.0,Mars Bars,2498,520.0,1B,144.0,B3,0,0,0,3,3.68%,-3.68%,0,1,106,14,5,USF,LBS,1B,1B,BB,,,,,1
Munki Oshu,2568,955.0,Mars Bars,2498,712.0,SB,243.0,B3,0,1,0,3,3.40%,-3.40%,0,0,106,14,5,USF,LBS,Steal 2B,Steal 2B,SB,,,,,4
Chipper James,2527,128.0,Mars Bars,2498,558.0,RGO,430.0,B3,0,2,0,3,-2.42%,2.42%,0,0,106,14,5,USF,LBS,RGO,RGO,RGO,,,,,1
Ricky Tejada,2521,789.0,Mars Bars,2498,913.0,1B,124.0,B3,1,3,0,3,5.30%,-5.30%,1,0,106,14,5,USF,LBS,1B,1B,1B,2498.0,,,,1
Teddie Teeman,2604,237.0,Mars Bars,2498,913.0,K,324.0,B3,1,1,1,3,-3.40%,3.40%,0,0,106,14,5,USF,LBS,K,K,K,,,,,1
Marcel Medellin,2592,122.0,Mars Bars,2498,237.0,BB,115.0,B3,2,1,1,3,4.12%,-4.12%,0,0,106,14,5,USF,LBS,BB,BB,1B,,,,,1
Billy Wurtz,2531,871.0,Mars Bars,2498,660.0,FO,211.0,B3,2,4,1,3,-8.90%,8.90%,0,0,106,14,5,USF,LBS,FO,FO,FO,,,,,1
Fatts Richard,2508,737.0,Martin Ducksworth,2523,379.0,K,358.0,T4,0,0,1,3,-1.53%,1.53%,0,0,107,14,5,LBS,USF,K,K,K,,,,,1
Randy Riceandsandy,2612,728.0,Martin Ducksworth,2523,1000.0,K,272.0,T4,1,0,1,3,-1.44%,1.44%,0,0,107,14,5,LBS,USF,K,K,FO,,,,,1
Jake Crouton,2593,917.0,Martin Ducksworth,2523,921.0,HR,4.0,T4,2,0,1,3,9.21%,-9.21%,1,1,107,14,5,LBS,USF,HR,HR,HR,,,,2523.0,1
Jay Delahunt,2610,702.0,Martin Ducksworth,2523,654.0,2B,48.0,T4,2,0,1,4,1.04%,-1.04%,0,0,107,14,5,LBS,USF,2B,2B,2B,,,,,1
Reggie Kleggie,2500,377.0,Martin Ducksworth,2523,1.0,K,376.0,T4,2,2,1,4,-1.86%,1.86%,0,0,107,14,5,LBS,USF,K,K,K,,,,,1
Rollie Dingers,2520,430.0,Zenzizenzizenzic Xystarch,2505,740.0,K,310.0,B4,0,0,1,4,-2.76%,2.76%,0,0,108,14,5,USF,LBS,K,K,K,,,,,1
Dog Water,2583,330.0,Zenzizenzizenzic Xystarch,2505,99.0,K,231.0,B4,1,0,1,4,-2.21%,2.21%,0,0,108,14,5,USF,LBS,K,K,FO,,,,,1
