Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Dirk Nurple,3099,69,Jihmih Tyranus,2873,400,PO,331,T1,0,0,0,0,-2.51%,2.51%,0,0,13,8,1,CHC,OAK,PO,PO,K,,,,,1
Mo Soso,3223,404,Jihmih Tyranus,2873,400,HR,4,T1,1,0,0,0,11.75%,-11.75%,1,1,13,8,1,CHC,OAK,HR,HR,HR,,,,2873.0,1
Frederick Thunderpants,2371,222,Jihmih Tyranus,2873,400,FO,178,T1,1,0,0,1,-1.84%,1.84%,0,0,13,8,1,CHC,OAK,FO,FO,FO,,,,,1
Cormac Karona,3108,369,Jihmih Tyranus,2873,400,HR,31,T1,2,0,0,1,11.12%,-11.12%,1,1,13,8,1,CHC,OAK,HR,HR,2B,,,,2873.0,1
Mike LaViva,2761,900,Jihmih Tyranus,2873,243,PO,343,T1,2,0,0,2,-1.24%,1.24%,0,0,13,8,1,CHC,OAK,PO,PO,K,,,,,1
Salsa Steve,2835,74,Ethan Stooks,3168,1,1B,73,B1,0,0,0,2,3.47%,-3.47%,0,0,14,8,1,OAK,CHC,1B,1B,1B,,,,,1
Stu PunDous,2487,636,Ethan Stooks,3168,2,DP,366,B1,0,1,0,2,-8.41%,8.41%,0,0,14,8,1,OAK,CHC,RGO,RGO,K,,,,,1
Camden Yardsy,3227,500,Ethan Stooks,3168,3,LGO,497,B1,2,0,0,2,-1.72%,1.72%,0,0,14,8,1,OAK,CHC,LGO,LGO,LGO,,,,,1
Good Doggo,522,67,Jihmih Tyranus,2873,100,3B,33,T2,0,0,0,2,6.85%,-6.85%,0,1,15,8,1,CHC,OAK,3B,3B,2B,,,,,1
Chris Orosz,219,250,Jihmih Tyranus,2873,937,K,313,T2,0,3,0,2,-2.80%,2.80%,0,0,15,8,1,CHC,OAK,K,K,K,,,,,2
Karl Havoc,2911,100,Jihmih Tyranus,2873,780,PO,320,T2,1,3,0,2,-5.29%,5.29%,0,0,15,8,1,CHC,OAK,PO,PO,K,,,,,2
Erin Pickles,68,555,Jihmih Tyranus,2873,621,1B,66,T2,2,3,0,2,8.19%,-8.19%,1,1,15,8,1,CHC,OAK,1B,1B,1B,2873.0,,,,1
Dirk Nurple,3099,499,Jihmih Tyranus,2873,450,2B,49,T2,2,1,0,3,7.27%,-7.27%,1,0,15,8,1,CHC,OAK,2B,2B,2B,,,2873.0,,1
Mo Soso,3223,3,Jihmih Tyranus,2873,581,RGO,422,T2,2,2,0,4,-1.86%,1.86%,0,0,15,8,1,CHC,OAK,RGO,PO,RGO,,,,,1
Baba Ganoosh,14,4,Ethan Stooks,3168,777,K,227,B2,0,0,0,4,-1.98%,1.98%,0,0,16,8,1,OAK,CHC,K,K,FO,,,,,1
Dude Duderson,3231,666,Ethan Stooks,3168,420,FO,246,B2,1,0,0,4,-1.51%,1.51%,0,0,16,8,1,OAK,CHC,FO,FO,FO,,,,,1
Kendrick Lamar,3208,420,Philip Berkenshire,3137,1,K,419,T1,0,0,0,0,-2.51%,2.51%,0,0,17,9,1,PIT,MIN,K,PO,RGO,,,,,1
16-bit Griffey,2858,2,Philip Berkenshire,3137,420,K,418,T1,1,0,0,0,-2.18%,2.18%,0,0,17,9,1,PIT,MIN,K,RGO,RGO,,,,,1
Cat with a Bat,3204,775,Philip Berkenshire,3137,214,K,439,T1,2,0,0,0,-1.76%,1.76%,0,0,17,9,1,PIT,MIN,K,RGO,RGO,,,,,1
Bart Bishop,2900,555,Jason Damiani,3075,637,2B,82,B1,0,0,0,0,6.33%,-6.33%,0,0,18,9,1,MIN,PIT,2B,1B,1B,,,,,1
Juni ''XOXO'' Panda RX-78-69,488,69,Boby Chadwick,3161,236,FO,167,T1,0,0,0,0,-2.51%,2.51%,0,0,19,10,1,CIN,BAL,FO,FO,BB,,,,,1
Bucky Sabre,3124,350,Boby Chadwick,3161,859,LGO,491,T1,1,0,0,0,-2.18%,2.18%,0,0,19,10,1,CIN,BAL,LGO,LGO,LGO,,,,,1
Grand Slamdalf,265,246,Boby Chadwick,3161,929,K,317,T1,2,0,0,0,-1.76%,1.76%,0,0,19,10,1,CIN,BAL,K,K,K,,,,,1
