Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral
Fernando Cruz,176,734.0,Aaron Burr,646,619.0,BB,115.0,T2,2,4,2,0,4.50%,-4.50%,0,0,936,81,6,KCR,TEX,BB,BB,1B
Caleb Athen,325,316.0,Aaron Burr,646,666.0,K,350.0,T2,2,7,2,0,-11.87%,11.87%,0,0,936,81,6,KCR,TEX,K,K,K
Duke McCracken,417,69.0,Jobert Maclin,653,488.0,RGO,419.0,B2,0,0,2,0,-2.40%,2.40%,0,0,937,81,6,TEX,KCR,RGO,RGO,RGO
Joe Random,415,443.0,Jobert Maclin,653,867.0,RGO,424.0,B2,1,0,2,0,-1.24%,1.24%,0,0,937,81,6,TEX,KCR,RGO,RGO,RGO
Barney Summers,414,401.0,Jobert Maclin,653,116.0,FO,285.0,B2,2,0,2,0,-0.89%,0.89%,0,0,937,81,6,TEX,KCR,FO,FO,K
Tyler Gordon,136,100.0,Aaron Burr,646,462.0,K,362.0,T3,0,0,2,0,-3.06%,3.06%,0,0,938,81,6,KCR,TEX,K,K,K
Teo Jones,137,990.0,Aaron Burr,646,291.0,K,301.0,T3,1,0,2,0,-2.82%,2.82%,0,0,938,81,6,KCR,TEX,K,K,K
Harry Paratesstykals,491,2.0,Aaron Burr,646,372.0,K,370.0,T3,2,0,2,0,-1.77%,1.77%,0,0,938,81,6,KCR,TEX,K,K,K
Arthur Dent,691,704.0,Jobert Maclin,653,445.0,FO,259.0,B3,0,0,2,0,-1.38%,1.38%,0,0,939,81,6,TEX,KCR,FO,FO,FO
Joe Trundle,421,1.0,Jobert Maclin,653,959.0,2B,42.0,B3,1,0,2,0,2.69%,-2.69%,0,0,939,81,6,TEX,KCR,2B,2B,2B
Dixie Wrecked,422,,Jobert Maclin,653,,Auto K,,B3,1,2,2,0,-2.80%,2.80%,0,0,939,81,6,TEX,KCR,Auto K,Auto K,Auto K
Spike McBride,423,773.0,Jobert Maclin,653,1.0,FO,228.0,B3,2,2,2,0,-2.56%,2.56%,0,0,939,81,6,TEX,KCR,FO,FO,FO
Mutton Happleburth,493,157.0,Aaron Burr,646,609.0,RGO,452.0,T4,0,0,2,0,-3.51%,3.51%,0,0,940,81,6,KCR,TEX,RGO,RGO,LGO
Rob Patterson,140,69.0,Aaron Burr,646,2.0,2B,67.0,T4,1,0,2,0,6.25%,-6.25%,0,0,940,81,6,KCR,TEX,2B,2B,1B
Donnie Draper,138,531.0,Aaron Burr,646,162.0,K,369.0,T4,1,2,2,0,-5.65%,5.65%,0,0,940,81,6,KCR,TEX,K,K,K
Tommy Oldman,143,596.0,Aaron Burr,646,898.0,K,302.0,T4,2,2,2,0,-5.69%,5.69%,0,0,940,81,6,KCR,TEX,K,K,K
Haywood Jablome,17,450.0,Jobert Maclin,653,212.0,FO,238.0,B4,0,0,2,0,-1.66%,1.66%,0,0,941,81,6,TEX,KCR,FO,FO,FO
Takahiro Hirasawa,419,73.0,Jobert Maclin,653,943.0,1B,130.0,B4,1,0,2,0,1.35%,-1.35%,0,0,941,81,6,TEX,KCR,1B,1B,1B
Duke McCracken,417,69.0,Jobert Maclin,653,571.0,DP,498.0,B4,1,1,2,0,-3.10%,3.10%,0,0,941,81,6,TEX,KCR,LGO,DP,DP
Fernando Cruz,176,269.0,Aaron Burr,646,337.0,1B,68.0,T5,0,0,2,0,6.84%,-6.84%,0,0,942,81,6,KCR,TEX,1B,1B,1B
Caleb Athen,325,850.0,Aaron Burr,646,166.0,K,316.0,T5,0,1,2,0,-5.21%,5.21%,0,0,942,81,6,KCR,TEX,K,K,K
Tyler Gordon,136,69.0,Aaron Burr,646,211.0,BB,142.0,T5,1,1,2,0,8.18%,-8.18%,0,0,942,81,6,KCR,TEX,BB,BB,BB
Teo Jones,137,86.0,Aaron Burr,646,772.0,K,314.0,T5,1,4,2,0,-9.56%,9.56%,0,0,942,81,6,KCR,TEX,K,K,K
Harry Paratesstykals,491,2.0,Aaron Burr,646,555.0,PO,447.0,T5,2,4,2,0,-9.18%,9.18%,0,0,942,81,6,KCR,TEX,PO,PO,RGO
Joe Random,415,644.0,Jobert Maclin,653,497.0,FO,147.0,B5,0,0,2,0,-0.63%,0.63%,0,0,943,81,6,TEX,KCR,FO,FO,BB
Barney Summers,414,101.0,Jobert Maclin,653,313.0,FO,212.0,B5,1,0,2,0,-0.86%,0.86%,0,0,943,81,6,TEX,KCR,FO,FO,FO
Arthur Dent,691,614.0,Jobert Maclin,653,372.0,FO,242.0,B5,2,0,2,0,-0.47%,0.47%,0,0,943,81,6,TEX,KCR,FO,FO,FO
Mutton Happleburth,493,242.0,Aaron Burr,646,333.0,1B,91.0,T6,0,0,2,0,7.80%,-7.80%,0,0,944,81,6,KCR,TEX,1B,1B,1B
Mutton Happleburth,493,666.0,Aaron Burr,646,126.0,CS,460.0,T6,0,1,2,0,-11.98%,11.98%,0,0,944,81,6,KCR,TEX,CS 2B,CS,CS
Rob Patterson,140,821.0,Aaron Burr,646,807.0,HR,14.0,T6,1,0,2,0,6.49%,-6.49%,1,1,944,81,6,KCR,TEX,HR,HR,HR
Donnie Draper,138,625.0,Superbone Threefinger,413,498.0,BB,127.0,T6,1,0,2,1,9.92%,-9.92%,0,1,944,81,6,KCR,TEX,BB,BB,1B
Tommy Oldman,143,737.0,Superbone Threefinger,413,727.0,HR,10.0,T6,1,1,2,1,56.58%,-56.58%,2,1,944,81,6,KCR,TEX,HR,HR,HR
Fernando Cruz,176,278.0,Superbone Threefinger,413,965.0,RGO,313.0,T6,1,0,2,3,-1.97%,1.97%,0,0,944,81,6,KCR,TEX,RGO,RGO,K
Caleb Athen,325,489.0,Superbone Threefinger,413,78.0,LGO,411.0,T6,2,0,2,3,-1.52%,1.52%,0,0,944,81,6,KCR,TEX,LGO,LGO,RGO
Joe Trundle,421,2.0,Jobert Maclin,653,116.0,BB,114.0,B6,0,0,2,3,12.13%,-12.13%,0,0,945,81,6,TEX,KCR,BB,BB,1B
Dixie Wrecked,422,324.0,Syd Kidd,3,604.0,K,280.0,B6,0,1,2,3,-10.11%,10.11%,0,0,945,81,6,TEX,KCR,K,K,FO
Spike McBride,423,937.0,Syd Kidd,3,751.0,FO,186.0,B6,1,1,2,3,-13.43%,13.43%,0,0,945,81,6,TEX,KCR,FO,FO,FO
Haywood Jablome,17,931.0,Syd Kidd,3,444.0,LGO,487.0,B6,2,1,2,3,-13.83%,13.83%,0,0,945,81,6,TEX,KCR,LGO,LGO,LGO
Alexander Hamilton,347,545.0,Mackin Tosh,93,17.0,LGO,472.0,T1,0,0,0,0,-2.52%,2.52%,0,0,946,82,6,SFG,DET,LGO,LGO,LGO
Kentho Birne,349,444.0,Mackin Tosh,93,150.0,K,294.0,T1,1,0,0,0,-2.52%,2.52%,0,0,946,82,6,SFG,DET,K,K,K
Picov Andropov,340,290.0,Mackin Tosh,93,611.0,K,321.0,T1,2,0,0,0,-1.74%,1.74%,0,0,946,82,6,SFG,DET,K,K,K
Sevag Vapor,106,49.0,Andrew Peters,337,398.0,K,349.0,B1,0,0,0,0,-2.73%,2.73%,0,0,947,82,6,DET,SFG,K,K,K
Edward Freeman,700,510.0,Andrew Peters,337,981.0,LGO,471.0,B1,1,0,0,0,-2.27%,2.27%,0,0,947,82,6,DET,SFG,LGO,LGO,LGO
Doc JaAm,102,425.0,Andrew Peters,337,400.0,2B,25.0,B1,2,0,0,0,2.70%,-2.70%,0,1,947,82,6,DET,SFG,2B,2B,3B
Buck Armstrong,97,124.0,Andrew Peters,337,12.0,1B,112.0,B1,2,2,0,0,9.98%,-9.98%,1,0,947,82,6,DET,SFG,1B,1B,1B
Tyler Phoenix,99,541.0,Andrew Peters,337,923.0,K,382.0,B1,2,1,1,0,-2.70%,2.70%,0,0,947,82,6,DET,SFG,K,K,PO
Kegs Mabry,223,175.0,Mackin Tosh,93,227.0,2B,52.0,T2,0,0,1,0,7.86%,-7.86%,0,1,948,82,6,SFG,DET,2B,2B,2B
Cue Anon,381,714.0,Mackin Tosh,93,317.0,RGO,397.0,T2,0,2,1,0,-4.00%,4.00%,0,0,948,82,6,SFG,DET,RGO,RGO,PO
Heinrich Frosch,343,451.0,Mackin Tosh,93,39.0,RGO,412.0,T2,1,3,1,0,2.15%,-2.15%,1,0,948,82,6,SFG,DET,RGO,RGO,RGO
Mongster Mash,344,345.0,Mackin Tosh,93,723.0,RGO,378.0,T2,2,0,1,1,-1.53%,1.53%,0,0,948,82,6,SFG,DET,RGO,RGO,PO
Francois Onime,485,420.0,Andrew Peters,337,353.0,1B,67.0,B2,0,0,1,1,3.93%,-3.93%,0,0,949,82,6,DET,SFG,1B,1B,1B
Merodach Baladan,100,848.0,Andrew Peters,337,58.0,FO,210.0,B2,0,1,1,1,-3.01%,3.01%,0,0,949,82,6,DET,SFG,FO,FO,FO
Mike Oxlittle,105,440.0,Andrew Peters,337,683.0,FO,243.0,B2,1,1,1,1,-4.30%,4.30%,0,0,949,82,6,DET,SFG,FO,FO,FO
Finn Twatenson,657,254.0,Andrew Peters,337,123.0,BB,131.0,B2,2,1,1,1,2.90%,-2.90%,0,0,949,82,6,DET,SFG,BB,BB,1B
Sevag Vapor,106,833.0,Andrew Peters,337,213.0,PO,380.0,B2,2,4,1,1,-6.83%,6.83%,0,0,949,82,6,DET,SFG,PO,PO,PO
Revan Skywalker,479,499.0,Mackin Tosh,93,211.0,K,288.0,T3,0,0,1,1,-3.25%,3.25%,0,0,950,82,6,SFG,DET,K,K,K
Eric Cowan,338,200.0,Mackin Tosh,93,705.0,LGO,495.0,T3,1,0,1,1,-3.05%,3.05%,0,0,950,82,6,SFG,DET,LGO,LGO,LGO
Alexander Hamilton,347,73.0,Mackin Tosh,93,615.0,LGO,458.0,T3,2,0,1,1,-2.06%,2.06%,0,0,950,82,6,SFG,DET,LGO,LGO,LGO
Edward Freeman,700,838.0,Andrew Peters,337,789.0,1B,49.0,B3,0,0,1,1,4.52%,-4.52%,0,1,951,82,6,DET,SFG,1B,1B,2B
Doc JaAm,102,891.0,Andrew Peters,337,818.0,1B,73.0,B3,0,1,1,1,7.55%,-7.55%,0,0,951,82,6,DET,SFG,1B,1B,1B
Buck Armstrong,97,242.0,Andrew Peters,337,1.0,FO,241.0,B3,0,4,1,1,-5.31%,5.31%,0,0,951,82,6,DET,SFG,FO,FO,FO
Tyler Phoenix,99,483.0,Andrew Peters,337,789.0,FO,306.0,B3,1,4,1,1,-7.31%,7.31%,0,0,951,82,6,DET,SFG,FO,FO,K
Francois Onime,485,121.0,Andrew Peters,337,212.0,1B,91.0,B3,2,4,1,1,13.91%,-13.91%,1,0,951,82,6,DET,SFG,1B,1B,1B
Merodach Baladan,100,583.0,Andrew Peters,337,1.0,RGO,418.0,B3,2,5,2,1,-5.30%,5.30%,0,0,951,82,6,DET,SFG,RGO,RGO,RGO
Kentho Birne,349,322.0,Mackin Tosh,93,110.0,FO,212.0,T4,0,0,2,1,-4.06%,4.06%,0,0,952,82,6,SFG,DET,FO,FO,FO
Picov Andropov,340,220.0,Mackin Tosh,93,328.0,1B,108.0,T4,1,0,2,1,5.21%,-5.21%,0,0,952,82,6,SFG,DET,1B,1B,1B
Kegs Mabry,223,654.0,Mackin Tosh,93,443.0,FO,211.0,T4,1,1,2,1,-6.41%,6.41%,0,0,952,82,6,SFG,DET,FO,FO,FO
Cue Anon,381,884.0,Mackin Tosh,93,138.0,FO,254.0,T4,2,1,2,1,-5.20%,5.20%,0,0,952,82,6,SFG,DET,FO,FO,FO
John Johnson Jr.,91,404.0,Andrew Peters,337,938.0,RGO,466.0,B4,0,0,2,1,-2.24%,2.24%,0,0,953,82,6,DET,SFG,RGO,RGO,LGO
Finn Twatenson,657,888.0,Andrew Peters,337,354.0,LGO,466.0,B4,1,0,2,1,-1.93%,1.93%,0,0,953,82,6,DET,SFG,LGO,LGO,LGO
Sevag Vapor,106,217.0,Andrew Peters,337,688.0,LGO,471.0,B4,2,0,2,1,-1.56%,1.56%,0,0,953,82,6,DET,SFG,LGO,LGO,LGO
Heinrich Frosch,343,600.0,Mackin Tosh,93,846.0,FO,246.0,T5,0,0,2,1,-5.29%,5.29%,0,0,954,82,6,SFG,DET,FO,FO,FO
Mongster Mash,344,450.0,Mackin Tosh,93,228.0,FO,222.0,T5,1,0,2,1,-5.21%,5.21%,0,0,954,82,6,SFG,DET,FO,FO,FO
Revan Skywalker,479,478.0,Mackin Tosh,93,500.0,2B,22.0,T5,2,0,2,1,6.39%,-6.39%,0,1,954,82,6,SFG,DET,2B,2B,HR
Eric Cowan,338,225.0,Mackin Tosh,93,304.0,1B,79.0,T5,2,2,2,1,19.07%,-19.07%,1,0,954,82,6,SFG,DET,1B,1B,1B
Alexander Hamilton,347,266.0,Dick Woolridge,92,610.0,K,344.0,T5,2,1,2,2,-6.19%,6.19%,0,0,954,82,6,SFG,DET,K,K,K
Edward Freeman,700,118.0,Andrew Peters,337,321.0,FO,203.0,B5,0,0,2,2,-4.39%,4.39%,0,0,955,82,6,DET,SFG,FO,FO,FO
Doc JaAm,102,508.0,Andrew Peters,337,21.0,LGO,487.0,B5,1,0,2,2,-4.77%,4.77%,0,0,955,82,6,DET,SFG,LGO,LGO,LGO
Buck Armstrong,97,853.0,Andrew Peters,337,498.0,K,355.0,B5,2,0,2,2,-3.04%,3.04%,0,0,955,82,6,DET,SFG,K,K,K
Kentho Birne,349,260.0,Dick Woolridge,92,104.0,BB,156.0,T6,0,0,2,2,6.62%,-6.62%,0,0,956,82,6,SFG,DET,BB,BB,BB
Picov Andropov,340,273.0,Dick Woolridge,92,401.0,BB,128.0,T6,0,1,2,2,16.95%,-16.95%,0,0,956,82,6,SFG,DET,BB,BB,1B
Kegs Mabry,223,732.0,Dick Woolridge,92,237.0,DP,495.0,T6,0,4,2,2,-27.01%,27.01%,0,0,956,82,6,SFG,DET,LGO,DP,DP
Cue Anon,381,646.0,Dick Woolridge,92,231.0,RGO,415.0,T6,2,3,2,2,-13.36%,13.36%,0,0,956,82,6,SFG,DET,RGO,RGO,RGO
Tyler Phoenix,99,851.0,Andrew Peters,337,1.0,BB,150.0,B6,0,0,2,2,5.96%,-5.96%,0,1,957,82,6,DET,SFG,BB,BB,BB
Francois Onime,485,538.0,Andrew Peters,337,777.0,FO,239.0,B6,0,1,2,2,-6.24%,6.24%,0,0,957,82,6,DET,SFG,FO,FO,FO
Merodach Baladan,100,12.0,Andrew Peters,337,13.0,HR,1.0,B6,1,1,2,2,33.26%,-33.26%,2,1,957,82,6,DET,SFG,HR,HR,HR
Phil Coulson,226,990.0,Randy Pole,714,637.0,K,353.0,T1,0,0,0,0,-2.52%,2.52%,0,0,958,83,6,PHI,LAA,K,K,K
Jackson Takegi,302,650.0,Randy Pole,714,468.0,FO,182.0,T1,1,0,0,0,-2.52%,2.52%,0,0,958,83,6,PHI,LAA,FO,FO,FO
Charlie Bae Jr.,293,99.0,Randy Pole,714,550.0,RGO,451.0,T1,2,0,0,0,-1.74%,1.74%,0,0,958,83,6,PHI,LAA,RGO,RGO,LGO
Indy Sayne,151,1.0,Mitch Kramer,669,872.0,1B,129.0,B1,0,0,0,0,3.55%,-3.55%,0,1,959,83,6,LAA,PHI,1B,1B,1B
Zum Saparilla,160,388.0,Mitch Kramer,669,223.0,BB,165.0,B1,0,1,0,0,6.60%,-6.60%,0,1,959,83,6,LAA,PHI,BB,BB,BB
Whit Merto,162,641.0,Mitch Kramer,669,992.0,K,351.0,B1,0,4,0,0,-4.79%,4.79%,0,0,959,83,6,LAA,PHI,K,PO,K
Chris P. Bacon,210,745.0,Mitch Kramer,669,913.0,BB,168.0,B1,1,4,0,0,7.83%,-7.83%,0,1,959,83,6,LAA,PHI,BB,BB,BB
Chadimir Guerrero Jr.,468,896.0,Mitch Kramer,669,142.0,Sac,246.0,B1,1,7,0,0,-2.86%,2.86%,1,0,959,83,6,LAA,PHI,FO,Sac,Sac
Girth Brooks,161,318.0,Mitch Kramer,669,246.0,2B,72.0,B1,2,4,1,0,16.00%,-16.00%,2,1,959,83,6,LAA,PHI,2B,1B,1B
Dr. Tuna Altuna,533,666.0,Mitch Kramer,669,619.0,2B,47.0,B1,2,2,3,0,5.68%,-5.68%,1,0,959,83,6,LAA,PHI,2B,2B,2B
Nikolas Romero,157,101.0,Mitch Kramer,669,519.0,RGO,418.0,B1,2,2,4,0,-2.61%,2.61%,0,0,959,83,6,LAA,PHI,RGO,RGO,RGO
Conor Sexton,289,738.0,Randy Pole,714,107.0,K,369.0,T2,0,0,4,0,-2.89%,2.89%,0,0,960,83,6,PHI,LAA,K,K,K
Joe Pidgeon,301,107.0,Randy Pole,714,869.0,K,238.0,T2,1,0,4,0,-1.37%,1.37%,0,0,960,83,6,PHI,LAA,K,K,FO
Joel Embiid,285,94.0,Randy Pole,714,725.0,K,369.0,T2,2,0,4,0,-0.83%,0.83%,0,0,960,83,6,PHI,LAA,K,K,K
Bill Bisquick,473,555.0,Mitch Kramer,669,867.0,K,312.0,B2,0,0,4,0,-1.29%,1.29%,0,0,961,83,6,LAA,PHI,K,K,K
Indy Sayne,151,313.0,Mitch Kramer,669,803.0,LGO,490.0,B2,1,0,4,0,-0.33%,0.33%,0,0,961,83,6,LAA,PHI,LGO,LGO,LGO
Zum Saparilla,160,781.0,Mitch Kramer,669,932.0,1B,151.0,B2,2,0,4,0,0.72%,-0.72%,0,0,961,83,6,LAA,PHI,1B,BB,BB
Whit Merto,162,302.0,Mitch Kramer,669,602.0,K,300.0,B2,2,1,4,0,-0.91%,0.91%,0,0,961,83,6,LAA,PHI,K,K,K
KC Bats,287,512.0,Randy Pole,714,598.0,1B,86.0,T3,0,0,4,0,3.78%,-3.78%,0,0,962,83,6,PHI,LAA,1B,1B,1B
H.E. Pennypacker,577,605.0,Randy Pole,714,307.0,K,298.0,T3,0,1,4,0,-3.38%,3.38%,0,0,962,83,6,PHI,LAA,K,K,K
Jeff Dingerhitter,298,450.0,Randy Pole,714,634.0,K,184.0,T3,1,1,4,0,-2.65%,2.65%,0,0,962,83,6,PHI,LAA,K,K,FO
KC Bats,287,500.0,Randy Pole,714,18.0,CS,482.0,T3,2,1,4,0,-1.72%,1.72%,0,0,962,83,6,PHI,LAA,CS 2B,CS,CS
Chris P. Bacon,210,424.0,Mitch Kramer,669,30.0,RGO,394.0,B3,0,0,4,0,-0.32%,0.32%,0,0,963,83,6,LAA,PHI,RGO,RGO,PO
Chadimir Guerrero Jr.,468,190.0,Mitch Kramer,669,913.0,FO,277.0,B3,1,0,4,0,-0.91%,0.91%,0,0,963,83,6,LAA,PHI,FO,K,FO
Girth Brooks,161,22.0,Mitch Kramer,669,294.0,FO,272.0,B3,2,0,4,0,-0.19%,0.19%,0,0,963,83,6,LAA,PHI,FO,K,FO
Phil Coulson,226,788.0,Randy Pole,714,398.0,K,390.0,T4,0,0,4,0,-1.66%,1.66%,0,0,964,83,6,PHI,LAA,K,K,PO
Jackson Takegi,302,902.0,Randy Pole,714,908.0,HR,6.0,T4,1,0,4,0,4.63%,-4.63%,1,1,964,83,6,PHI,LAA,HR,HR,HR
Charlie Bae Jr.,293,902.0,Randy Pole,714,627.0,K,275.0,T4,1,0,4,1,-2.55%,2.55%,0,0,964,83,6,PHI,LAA,K,K,FO
Conor Sexton,289,722.0,Randy Pole,714,786.0,2B,64.0,T4,2,0,4,1,2.59%,-2.59%,0,0,964,83,6,PHI,LAA,2B,2B,2B
Joe Pidgeon,301,64.0,Randy Pole,714,420.0,K,356.0,T4,2,2,4,1,-3.68%,3.68%,0,0,964,83,6,PHI,LAA,K,K,K
Dr. Tuna Altuna,533,592.0,Mitch Kramer,669,513.0,2B,79.0,B4,0,0,4,1,2.43%,-2.43%,0,0,965,83,6,LAA,PHI,2B,1B,1B
Nikolas Romero,157,303.0,Mitch Kramer,669,989.0,K,314.0,B4,0,2,4,1,-2.05%,2.05%,0,0,965,83,6,LAA,PHI,K,K,K
Bill Bisquick,473,189.0,Mitch Kramer,669,405.0,FO,216.0,B4,1,2,4,1,-0.69%,0.69%,0,0,965,83,6,LAA,PHI,FO,K,FO
Indy Sayne,151,69.0,Mitch Kramer,669,504.0,RGO,435.0,B4,2,2,4,1,-1.43%,1.43%,0,0,965,83,6,LAA,PHI,RGO,RGO,RGO
Joel Embiid,285,796.0,Chipper Dipper,148,569.0,FO,227.0,T5,0,0,4,1,-2.48%,2.48%,0,0,966,83,6,PHI,LAA,FO,FO,FO
KC Bats,287,802.0,Chipper Dipper,148,227.0,RGO,425.0,T5,1,0,4,1,-2.05%,2.05%,0,0,966,83,6,PHI,LAA,RGO,RGO,RGO
H.E. Pennypacker,577,666.0,Chipper Dipper,148,802.0,BB,136.0,T5,2,0,4,1,1.73%,-1.73%,0,0,966,83,6,PHI,LAA,BB,BB,1B
Jeff Dingerhitter,298,273.0,Chipper Dipper,148,1.0,K,272.0,T5,2,1,4,1,-2.75%,2.75%,0,0,966,83,6,PHI,LAA,K,K,FO
Zum Saparilla,160,843.0,Mitch Kramer,669,432.0,RGO,411.0,B5,0,0,4,1,-0.37%,0.37%,0,0,967,83,6,LAA,PHI,RGO,RGO,RGO
Whit Merto,162,800.0,Mitch Kramer,669,808.0,3B,8.0,B5,1,0,4,1,2.00%,-2.00%,0,1,967,83,6,LAA,PHI,3B,3B,HR
Chris P. Bacon,210,688.0,Mitch Kramer,669,777.0,1B,89.0,B5,1,3,4,1,0.34%,-0.34%,1,0,967,83,6,LAA,PHI,1B,1B,1B
Chadimir Guerrero Jr.,468,220.0,Oliver Yu,286,435.0,FO,215.0,B5,1,1,5,1,-0.47%,0.47%,0,0,967,83,6,LAA,PHI,FO,FO,FO
Girth Brooks,161,909.0,Oliver Yu,286,640.0,FO,269.0,B5,2,1,5,1,-0.19%,0.19%,0,0,967,83,6,LAA,PHI,FO,FO,FO
Phil Coulson,226,501.0,Chipper Dipper,148,569.0,1B,68.0,T6,0,0,5,1,2.34%,-2.34%,0,0,968,83,6,PHI,LAA,1B,1B,1B
Jackson Takegi,302,69.0,Chipper Dipper,148,504.0,DP,435.0,T6,0,1,5,1,-4.22%,4.22%,0,0,968,83,6,PHI,LAA,LGO,DP,DP
Charlie Bae Jr.,293,273.0,Chipper Dipper,148,655.0,RGO,382.0,T6,2,0,5,1,-0.25%,0.25%,0,0,968,83,6,PHI,LAA,RGO,RGO,PO
Kris Kringle,683,500.0,Jeff Steelflex,268,111.0,K,389.0,T1,0,0,0,0,-2.52%,2.52%,0,0,969,84,6,SEA,OAK,K,K,PO
Lincoln Lincoln,661,215.0,Jeff Steelflex,268,289.0,1B,74.0,T1,1,0,0,0,3.21%,-3.21%,0,0,969,84,6,SEA,OAK,1B,1B,1B
Lincoln Lincoln,661,411.0,Jeff Steelflex,268,213.0,SB,198.0,T1,1,1,0,0,1.27%,-1.27%,0,0,969,84,6,SEA,OAK,Steal 2B,SB,SB
D'Lo Brown,617,689.0,Jeff Steelflex,268,214.0,LGO,475.0,T1,1,2,0,0,-4.16%,4.16%,0,0,969,84,6,SEA,OAK,LGO,LGO,LGO
Josh Gordon,409,921.0,Jeff Steelflex,268,315.0,K,394.0,T1,2,2,0,0,-4.58%,4.58%,0,0,969,84,6,SEA,OAK,K,K,PO
Max Wasson,273,4.0,Pivot Geller,713,505.0,LGO,499.0,B1,0,0,0,0,-2.73%,2.73%,0,0,970,84,6,OAK,SEA,LGO,LGO,LGO
Shygen Tinybeard,712,920.0,Pivot Geller,713,274.0,PO,354.0,B1,1,0,0,0,-2.27%,2.27%,0,0,970,84,6,OAK,SEA,PO,PO,K
Red Arrow,547,716.0,Pivot Geller,713,569.0,BB,147.0,B1,2,0,0,0,1.50%,-1.50%,0,0,970,84,6,OAK,SEA,BB,BB,BB
Becky McBadbat,277,555.0,Pivot Geller,713,716.0,BB,161.0,B1,2,1,0,0,2.80%,-2.80%,0,0,970,84,6,OAK,SEA,BB,BB,BB
Jimjon Jonjim,272,200.0,Pivot Geller,713,751.0,RGO,449.0,B1,2,4,0,0,-6.09%,6.09%,0,0,970,84,6,OAK,SEA,RGO,RGO,RGO
Oil Can Titcomb,482,894.0,Jeff Steelflex,268,120.0,K,226.0,T2,0,0,0,0,-2.86%,2.86%,0,0,971,84,6,SEA,OAK,K,K,FO
Paddy O'Connor,549,220.0,Jeff Steelflex,268,984.0,K,236.0,T2,1,0,0,0,-2.90%,2.90%,0,0,971,84,6,SEA,OAK,K,K,FO
Elwood Blues,515,115.0,Jeff Steelflex,268,497.0,K,382.0,T2,2,0,0,0,-1.53%,1.53%,0,0,971,84,6,SEA,OAK,K,K,PO
Rich Poorman,274,735.0,Pivot Geller,713,701.0,2B,34.0,B2,0,0,0,0,6.92%,-6.92%,0,0,972,84,6,OAK,SEA,2B,2B,2B
A.Z. Chapman,14,260.0,Pivot Geller,713,42.0,K,218.0,B2,0,2,0,0,-4.74%,4.74%,0,0,972,84,6,OAK,SEA,K,K,FO
Sandy Zipp,701,333.0,Pivot Geller,713,873.0,LGO,460.0,B2,1,2,0,0,-4.24%,4.24%,0,0,972,84,6,OAK,SEA,LGO,LGO,LGO
Antonin Periwinkle,185,420.0,Pivot Geller,713,159.0,K,261.0,B2,2,2,0,0,-5.25%,5.25%,0,0,972,84,6,OAK,SEA,K,K,FO
Austin Otterson,593,642.0,Jeff Steelflex,268,159.0,LGO,483.0,T3,0,0,0,0,-3.25%,3.25%,0,0,973,84,6,SEA,OAK,LGO,LGO,LGO
Napoleon Shortsleeve,560,392.0,Jeff Steelflex,268,192.0,K,200.0,T3,1,0,0,0,-3.05%,3.05%,0,0,973,84,6,SEA,OAK,K,K,FO
Kris Kringle,683,500.0,Jeff Steelflex,268,4.0,LGO,496.0,T3,2,0,0,0,-2.06%,2.06%,0,0,973,84,6,SEA,OAK,LGO,LGO,LGO
Max Wasson,273,794.0,Pivot Geller,713,4.0,K,210.0,B3,0,0,0,0,-3.32%,3.32%,0,0,974,84,6,OAK,SEA,K,K,FO
Shygen Tinybeard,712,500.0,Pivot Geller,713,501.0,HR,1.0,B3,1,0,0,0,15.06%,-15.06%,1,1,974,84,6,OAK,SEA,HR,HR,HR
Red Arrow,547,550.0,Pivot Geller,713,297.0,K,253.0,B3,1,0,1,0,-2.24%,2.24%,0,0,974,84,6,OAK,SEA,K,K,FO
Becky McBadbat,277,525.0,Pivot Geller,713,737.0,FO,212.0,B3,2,0,1,0,-1.44%,1.44%,0,0,974,84,6,OAK,SEA,FO,FO,FO
Lincoln Lincoln,661,303.0,Jeff Steelflex,268,812.0,LGO,491.0,T4,0,0,1,0,-4.06%,4.06%,0,0,975,84,6,SEA,OAK,LGO,LGO,LGO
D'Lo Brown,617,152.0,Jeff Steelflex,268,491.0,K,339.0,T4,1,0,1,0,-3.83%,3.83%,0,0,975,84,6,SEA,OAK,K,K,K
Josh Gordon,409,343.0,Jeff Steelflex,268,362.0,3B,19.0,T4,2,0,1,0,5.60%,-5.60%,0,0,975,84,6,SEA,OAK,3B,HR,HR
Oil Can Titcomb,482,237.0,Jeff Steelflex,268,971.0,K,266.0,T4,2,3,1,0,-8.17%,8.17%,0,0,975,84,6,SEA,OAK,K,K,FO
Jimjon Jonjim,272,111.0,Pivot Geller,713,737.0,PO,374.0,B4,0,0,1,0,-2.24%,2.24%,0,0,976,84,6,OAK,SEA,PO,PO,K
Rich Poorman,274,240.0,Pivot Geller,713,999.0,K,241.0,B4,1,0,1,0,-1.93%,1.93%,0,0,976,84,6,OAK,SEA,K,K,FO
