G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA+,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
5.0,6.333333333333333,23.0,3.0,3.0,3.0,1.0,0.0,0.0,13.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,2.8421052631578947,0.6315789473684211,2.8421052631578947,1.8947368421052633,0.9473684210526316,12.315789473684212,13.0,0.13636363636363635,0.17391304347826086,0.4090909090909091,0.5830039525691699,0.14285714285714285,0.08695652173913043,0.5652173913043478,0.043478260869565216,0.5,0.5,1.0,257.84,-2.285237614853126,0.1729,22.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,S7,702,2TM,False,LAA,1.6469603805870516,6.666666666666667,129.0,3.1964873765093307,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183402171815152
3.0,4.333333333333333,15.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.3846153846153848,0.46153846153846156,2.769230769230769,1.3846153846153846,0.0,12.461538461538463,,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.2,0.06666666666666667,0.6,0.0,0.25,0.75,0.3333333333333333,249.875,-3.0071954666546223,0.1555,15.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,S7,702,BAL,True,BAL,0.019430016214581736,4.666666666666667,241.0,1.1964873765093305,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35929549603255084
2.0,2.0,8.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,3.0,12.0,4.0,0.14285714285714285,0.25,0.5714285714285714,0.8214285714285714,0.0,0.125,0.5,0.125,1.0,0.0,,272.0,0.7219578518014955,0.0174,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,S7,702,LAA,True,LAA,5.173276170060736,2.0,62.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04095527885103563
3.0,5.0,22.0,5.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,6.0,3.0,0.0,1.2,1.6,6.0,0.0,3.5999999999999996,3.5999999999999996,1.0,0.2631578947368421,0.36363636363636365,0.3684210526315789,0.7320574162679425,0.3125,0.0,0.13636363636363635,0.13636363636363635,0.18181818181818182,0.8181818181818182,0.2222222222222222,218.69565217391303,-2.153750276714136,0.10369999999999997,19.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,1.0,0.0,S7,703,MTL,False,MTL,1.7732761700607358,5.333333333333333,144.0,2.293617021276596,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012864200764769
6.0,31.666666666666668,140.0,44.0,16.0,16.0,5.0,1.0,0.0,21.0,3.0,20.0,14.0,22.0,28.0,6.0,0.0,3.031578947368421,1.5473684210526315,8.336842105263157,0.5684210526315789,0.9473684210526315,3.9789473684210526,4.2,0.3333333333333333,0.35,0.5833333333333334,0.9333333333333333,0.36936936936936937,0.02142857142857143,0.15,0.03571428571428571,0.5342465753424658,0.4657534246575342,1.1470588235294117,242.1631205673759,-2.1923603841868364,-0.1376,132.0,3.0,0.0,18.0,3.0,39.0,34.0,1.0,1.0,0.5,S7,708,SDP,False,SDP,1.5522235384817884,31.666666666666668,93.0,21.04054054054054,6.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.5,0.7659448991781774
7.0,33.333333333333336,142.0,29.0,17.0,17.0,14.0,0.0,1.0,50.0,9.0,11.0,10.0,10.0,20.0,8.0,0.0,3.0599999999999996,1.2899999999999998,5.219999999999999,1.6199999999999997,2.52,9.0,3.5714285714285716,0.2283464566929134,0.3028169014084507,0.5196850393700787,0.8225019407785295,0.2898550724637681,0.06338028169014084,0.352112676056338,0.09859154929577464,0.42857142857142855,0.5714285714285714,0.75,244.68794326241135,-6.171170350323095,0.6864000000000001,127.0,1.0,0.0,8.0,1.0,21.0,28.0,1.0,0.0,1.0,S7,714,TOR,False,TOR,2.9432761700607353,33.333333333333336,122.0,16.90929134436952,5.0,6.0,4.0,0.0,2.0,4.0,1.0,0.0,0.3333333333333333,1.1716360223740818
6.0,12.333333333333334,60.0,15.0,8.0,8.0,8.0,0.0,0.0,18.0,4.0,3.0,2.0,1.0,9.0,7.0,0.0,3.8918918918918917,1.8648648648648647,7.297297297297297,1.9459459459459456,3.891891891891891,8.756756756756756,2.25,0.28846153846153844,0.38333333333333336,0.6923076923076923,1.0756410256410256,0.36666666666666664,0.06666666666666667,0.3,0.13333333333333333,0.15789473684210525,0.8421052631578947,0.1875,224.52542372881356,-1.464561994467675,0.027000000000000076,52.0,0.0,0.0,7.0,1.0,3.0,16.0,0.0,0.0,,S7,716,TEX,False,TEX,4.416519413303979,13.333333333333334,85.0,9.6557121699807,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.38075999691512197
8.0,31.333333333333332,121.0,20.0,10.0,10.0,11.0,0.0,0.0,24.0,4.0,13.0,11.0,21.0,25.0,9.0,0.0,1.9148936170212767,0.9893617021276596,3.8297872340425534,0.7659574468085107,2.1063829787234045,4.595744680851064,2.1818181818181817,0.18181818181818182,0.256198347107438,0.33636363636363636,0.5925619834710744,0.1951219512195122,0.03305785123966942,0.19834710743801653,0.09090909090909091,0.5142857142857142,0.4857142857142857,1.0588235294117647,276.28688524590166,-9.049066268118377,1.0670000000000002,110.0,0.0,0.0,1.0,2.0,36.0,34.0,1.0,0.0,1.0,S7,719,CHC,False,CHC,2.354127233890523,32.0,231.0,8.582709336668318,6.0,4.0,3.0,0.0,3.0,1.0,0.0,0.0,0.75,1.3774192850396858
10.0,27.666666666666668,110.0,20.0,14.0,14.0,16.0,1.0,1.0,13.0,5.0,9.0,18.0,21.0,19.0,3.0,0.0,3.036144578313253,1.3012048192771084,4.337349397590361,1.0843373493975903,3.469879518072289,2.8192771084337345,0.8125,0.21739130434782608,0.32727272727272727,0.45652173913043476,0.783794466403162,0.19736842105263158,0.045454545454545456,0.11818181818181818,0.14545454545454545,0.6857142857142857,0.3142857142857143,2.1818181818181817,271.1454545454545,-5.971266091048625,-0.6262000000000001,92.0,2.0,0.0,5.0,1.0,48.0,22.0,2.0,0.0,1.0,S7,729,LAA,False,LAA,4.317854483313748,28.666666666666668,123.0,14.39345659608579,3.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.5,1.026683571130179
2.0,4.333333333333333,19.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,1.3846153846153848,1.3846153846153848,6.923076923076923,0.0,1.3846153846153846,5.538461538461538,4.0,0.2777777777777778,0.3157894736842105,0.4444444444444444,0.7602339181286549,0.35714285714285715,0.0,0.21052631578947367,0.05263157894736842,0.5555555555555556,0.4444444444444444,1.25,239.5,-2.2874725953363226,0.1122,18.0,0.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,,S7,745,OAK,False,OAK,0.019430016214581736,5.0,155.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.30294346206527784
9.0,37.666666666666664,130.0,19.0,9.0,9.0,7.0,0.0,0.0,17.0,4.0,9.0,30.0,27.0,26.0,4.0,0.0,1.4336283185840708,0.6902654867256638,3.0265486725663715,0.6371681415929205,1.1150442477876106,2.7079646017699117,2.4285714285714284,0.15447154471544716,0.2,0.3170731707317073,0.5170731707317073,0.14705882352941177,0.03076923076923077,0.13076923076923078,0.05384615384615385,0.6774193548387096,0.3225806451612903,2.1,285.32824427480915,-16.177494519502396,1.3851999999999998,123.0,0.0,0.0,4.0,2.0,63.0,30.0,0.0,3.0,0.0,S7,758,MIL,False,MIL,2.2086744001492313,38.666666666666664,249.0,9.587218733571419,6.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.6,2.1254076797983408
1.0,0.6666666666666666,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,9.0,0.0,0.0,9.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,,271.3333333333333,-0.4011786038077969,0.0035999999999999995,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,S7,770,OAK,False,OAK,-1.8267238299392643,1.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05183305025419741
8.0,31.666666666666668,135.0,37.0,23.0,23.0,8.0,0.0,0.0,15.0,9.0,13.0,20.0,15.0,23.0,17.0,0.0,4.3578947368421055,1.4210526315789473,7.010526315789473,1.7052631578947368,1.5157894736842106,2.8421052631578947,1.875,0.296,0.3333333333333333,0.64,0.9733333333333334,0.27184466019417475,0.06666666666666667,0.1111111111111111,0.05925925925925926,0.48717948717948717,0.5128205128205128,0.95,254.97122302158274,0.6624228252893152,-1.7076999999999996,125.0,2.0,0.0,14.0,1.0,38.0,40.0,2.0,2.0,0.5,S7,771,COL,False,COL,4.678539327955472,31.666666666666668,73.0,26.74522134809024,6.0,4.0,3.0,0.0,1.0,5.0,0.0,0.0,0.16666666666666666,0.460941261774866
10.0,16.666666666666668,66.0,16.0,7.0,7.0,6.0,3.0,0.0,9.0,4.0,9.0,10.0,10.0,10.0,5.0,0.0,2.52,1.3199999999999998,5.76,1.44,2.16,3.2399999999999993,1.5,0.2711864406779661,0.3333333333333333,0.5423728813559322,0.8757062146892656,0.2553191489361702,0.06060606060606061,0.13636363636363635,0.09090909090909091,0.6341463414634146,0.36585365853658536,1.7333333333333334,247.06153846153848,-10.135908886809121,0.3698,59.0,1.0,0.0,2.0,1.0,26.0,15.0,2.0,0.0,1.0,S7,772,SDP,False,SDP,4.293276170060736,19.666666666666668,100.0,12.159450339472293,0.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.8,1.271325065896102
5.0,7.666666666666667,34.0,13.0,8.0,8.0,1.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,6.0,2.0,0.0,6.260869565217391,1.826086956521739,10.173913043478262,2.3478260869565215,0.7826086956521738,3.1304347826086953,4.0,0.3939393939393939,0.4117647058823529,0.7272727272727273,1.1390374331550803,0.38461538461538464,0.08823529411764706,0.11764705882352941,0.029411764705882353,0.5555555555555556,0.4444444444444444,1.25,232.26470588235293,1.7580126533859364,-1.0037999999999998,33.0,0.0,0.0,2.0,0.0,10.0,8.0,0.0,1.0,0.0,S7,776,PHI,False,PHI,5.608058778756388,8.333333333333334,65.0,7.889552238805971,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.3333333333333333,-0.04302911343985945
8.0,11.666666666666666,59.0,16.0,14.0,14.0,8.0,1.0,1.0,8.0,1.0,8.0,1.0,9.0,13.0,4.0,0.0,7.2,2.0571428571428574,8.228571428571428,0.5142857142857142,4.114285714285714,4.114285714285714,1.0,0.32653061224489793,0.4067796610169492,0.5510204081632653,0.9578000691802144,0.35714285714285715,0.01694915254237288,0.13559322033898305,0.13559322033898305,0.37037037037037035,0.6296296296296297,0.5882352941176471,232.98305084745763,8.465427914889288,-0.8328000000000001,49.0,2.0,0.0,6.0,1.0,10.0,17.0,2.0,0.0,1.0,S7,777,2TM,False,LAA,2.9732761700607355,12.666666666666666,71.0,10.990060378218274,4.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.25,-0.6161440573117136
1.0,0.3333333333333333,5.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,12.0,36.0,0.0,36.0,18.0,0.5,0.6666666666666666,0.8,1.0,1.8,1.0,0.0,0.2,0.4,,,,134.6,3.7622947153744324,-0.2063,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,S7,777,ARI,True,ARI,13.173276170060735,0.3333333333333333,9.0,2.401315789473684,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.356704155081747
7.0,11.333333333333334,54.0,14.0,11.0,11.0,6.0,1.0,0.0,7.0,1.0,7.0,1.0,9.0,13.0,4.0,0.0,5.823529411764706,1.7647058823529411,7.4117647058823515,0.5294117647058822,3.1764705882352944,3.7058823529411757,1.1666666666666667,0.30434782608695654,0.37037037037037035,0.5217391304347826,0.8921095008051529,0.325,0.018518518518518517,0.12962962962962962,0.1111111111111111,0.37037037037037035,0.6296296296296297,0.5882352941176471,242.09259259259258,4.703133199514854,-0.6264999999999997,46.0,2.0,0.0,5.0,1.0,10.0,17.0,1.0,0.0,1.0,S7,777,LAA,True,LAA,2.6732761700607357,12.333333333333334,89.0,8.58874458874459,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,-0.2594399022299664
5.0,20.0,75.0,14.0,6.0,6.0,5.0,0.0,1.0,13.0,0.0,8.0,8.0,13.0,16.0,6.0,0.0,1.8,0.95,4.199999999999999,0.0,1.5,3.9000000000000004,2.6,0.2028985507246377,0.25333333333333335,0.30434782608695654,0.55768115942029,0.24561403508771928,0.0,0.17333333333333334,0.06666666666666667,0.5217391304347826,0.4782608695652174,1.0909090909090908,282.63157894736844,-5.9627795318702566,0.8839,69.0,1.0,0.0,5.0,1.0,24.0,22.0,1.0,1.0,0.5,S7,786,NYY,False,NYY,0.6232761700607357,19.666666666666668,157.0,7.742492608951589,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.8891577000224687
9.0,17.333333333333332,73.0,12.0,9.0,9.0,9.0,0.0,1.0,6.0,1.0,4.0,4.0,5.0,17.0,20.0,0.0,3.1153846153846154,1.2115384615384617,4.153846153846154,0.34615384615384615,3.115384615384616,2.076923076923077,0.6666666666666666,0.1935483870967742,0.2876712328767123,0.3548387096774194,0.6425099425541316,0.19298245614035087,0.0136986301369863,0.0821917808219178,0.1232876712328767,0.1956521739130435,0.8043478260869565,0.24324324324324326,246.80555555555554,-3.5726553266931402,0.2337,62.0,2.0,0.0,7.0,0.0,9.0,37.0,0.0,0.0,,S7,788,CWS,False,CWS,2.788660785445351,18.333333333333332,122.0,9.325347323423685,2.0,6.0,1.0,1.0,3.0,2.0,1.0,0.0,0.6,0.6423351529224786
9.0,30.666666666666668,136.0,30.0,23.0,23.0,22.0,0.0,0.0,22.0,8.0,13.0,19.0,10.0,23.0,10.0,0.0,4.5,1.6956521739130435,5.869565217391305,1.5652173913043477,4.304347826086956,4.304347826086956,1.0,0.2631578947368421,0.38235294117647056,0.5614035087719298,0.9437564499484004,0.2619047619047619,0.058823529411764705,0.16176470588235295,0.16176470588235295,0.5217391304347826,0.4782608695652174,1.0909090909090908,242.47142857142856,3.8363056473910806,-0.14300000000000002,114.0,0.0,0.0,8.0,1.0,36.0,33.0,4.0,1.0,0.8,S7,802,ATL,False,ATL,5.281971822234649,30.333333333333332,80.0,23.583737122509802,4.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.5,0.1474580428558287
7.0,26.666666666666668,110.0,26.0,14.0,14.0,7.0,0.0,0.0,35.0,5.0,14.0,10.0,8.0,15.0,9.0,0.0,3.15,1.2375,5.85,1.125,1.5750000000000002,7.875,5.0,0.2524271844660194,0.3,0.46601941747572817,0.7660194174757282,0.3333333333333333,0.045454545454545456,0.3181818181818182,0.06363636363636363,0.45454545454545453,0.5454545454545454,0.8333333333333334,246.858407079646,-4.480204390483246,0.46370000000000017,103.0,0.0,0.0,7.0,0.0,20.0,24.0,2.0,1.0,0.6666666666666666,S7,1692,CIN,False,CIN,1.7732761700607358,26.0,95.0,16.995242231510623,5.0,5.0,3.0,2.0,2.0,3.0,0.0,0.0,0.4,0.8775774010736411
8.0,36.333333333333336,147.0,35.0,16.0,16.0,11.0,2.0,0.0,26.0,8.0,12.0,14.0,21.0,25.0,15.0,0.0,2.642201834862385,1.2660550458715596,5.779816513761467,1.3211009174311925,1.8165137614678897,4.293577981651376,2.3636363636363638,0.2631578947368421,0.3129251700680272,0.5864661654135338,0.899391335481561,0.2647058823529412,0.05442176870748299,0.17687074829931973,0.07482993197278912,0.5121951219512195,0.4878048780487805,1.05,248.55102040816325,-11.613192981490021,0.7177000000000002,133.0,3.0,0.0,11.0,4.0,42.0,40.0,2.0,1.0,0.6666666666666666,S7,1703,MIN,False,MIN,3.5127257113451393,37.0,97.0,23.490249242698216,5.0,6.0,3.0,1.0,3.0,4.0,1.0,0.0,0.42857142857142855,1.7353636019464704
7.0,16.666666666666668,84.0,30.0,28.0,28.0,8.0,3.0,0.0,9.0,10.0,11.0,12.0,15.0,6.0,3.0,0.0,10.08,2.28,10.799999999999999,3.5999999999999996,2.88,3.2399999999999993,1.125,0.40540540540540543,0.4523809523809524,0.9594594594594594,1.4118404118404118,0.3508771929824561,0.11904761904761904,0.10714285714285714,0.09523809523809523,0.775,0.225,3.4444444444444446,221.38095238095238,11.515913606821732,-0.9736000000000001,74.0,2.0,0.0,7.0,2.0,31.0,9.0,3.0,0.0,1.0,S7,1724,DET,False,DET,9.333276170060735,16.666666666666668,33.0,30.9248506588368,2.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,-0.823566044226477
8.0,22.333333333333332,105.0,26.0,17.0,17.0,16.0,0.0,0.0,10.0,2.0,9.0,11.0,6.0,15.0,21.0,0.0,4.567164179104478,1.8805970149253732,6.985074626865671,0.5373134328358209,4.298507462686567,2.6865671641791047,0.625,0.3023255813953488,0.4,0.5813953488372093,0.9813953488372094,0.3116883116883117,0.01904761904761905,0.09523809523809523,0.1523809523809524,0.3684210526315789,0.631578947368421,0.5833333333333334,233.30555555555554,4.3122102172255365,-0.16709999999999997,86.0,3.0,0.0,12.0,3.0,21.0,36.0,3.0,0.0,1.0,S7,1736,CHC,False,CHC,3.59118661782193,22.666666666666668,74.0,18.880175126235116,6.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.8,-0.02118937615293337
8.0,15.0,66.0,16.0,10.0,10.0,7.0,0.0,1.0,12.0,4.0,10.0,6.0,5.0,12.0,8.0,0.0,4.0,1.5333333333333334,6.4,1.6,2.8,4.800000000000001,1.7142857142857142,0.2711864406779661,0.3484848484848485,0.5084745762711864,0.8569594247560349,0.27906976744186046,0.06060606060606061,0.18181818181818182,0.10606060606060606,0.375,0.625,0.6,252.02985074626866,1.373174562125874,-0.17389999999999997,59.0,0.0,0.0,2.0,0.0,12.0,20.0,1.0,1.0,0.5,S7,1743,2TM,False,PHI,4.439942836727402,15.0,92.0,10.089271104694005,5.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.3333333333333333,0.1204167210026025
6.0,10.666666666666666,45.0,11.0,6.0,6.0,3.0,0.0,0.0,9.0,4.0,6.0,4.0,4.0,10.0,4.0,0.0,3.375,1.3125,6.1875,2.25,1.6875,5.0625,3.0,0.2619047619047619,0.3111111111111111,0.5714285714285714,0.8825396825396825,0.2413793103448276,0.08888888888888889,0.2,0.06666666666666667,0.36363636363636365,0.6363636363636364,0.5714285714285714,260.0869565217391,-1.156840560049372,0.001500000000000029,42.0,0.0,0.0,1.0,0.0,8.0,14.0,0.0,1.0,0.0,S7,1743,OAK,True,OAK,5.204526170060736,10.666666666666666,98.0,6.725129537923245,3.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.3333333333333333,0.29141190410620305
2.0,4.333333333333333,21.0,5.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,2.0,4.0,0.0,5.538461538461539,2.076923076923077,6.923076923076923,0.0,5.538461538461538,4.153846153846154,0.75,0.29411764705882354,0.42857142857142855,0.35294117647058826,0.7815126050420168,0.35714285714285715,0.0,0.14285714285714285,0.19047619047619047,0.4,0.6,0.6666666666666666,234.38095238095238,2.530015122175247,-0.17539999999999997,17.0,0.0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,1.0,S7,1743,PHI,True,PHI,2.5578915546761207,4.333333333333333,80.0,3.3641415667707597,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17099518310360065
6.0,21.333333333333332,96.0,31.0,19.0,19.0,5.0,0.0,0.0,9.0,4.0,14.0,9.0,8.0,8.0,26.0,0.0,5.34375,1.6875,8.71875,1.125,1.40625,2.53125,1.8,0.34444444444444444,0.375,0.6444444444444445,1.0194444444444444,0.34615384615384615,0.041666666666666664,0.09375,0.052083333333333336,0.37037037037037035,0.6296296296296297,0.5882352941176471,243.09183673469389,6.5625122432141465,-0.4924,90.0,1.0,0.0,11.0,2.0,20.0,34.0,1.0,1.0,0.5,S7,1759,NYY,False,NYY,3.4701511700607357,21.0,65.0,20.098600028929503,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,-0.2813651483720475
3.0,3.3333333333333335,10.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.6,3.5999999999999996,0.0,0.0,7.199999999999999,,0.2,0.2,0.3,0.5,0.3333333333333333,0.0,0.4,0.0,1.0,0.0,,313.4,-3.6163679740243304,0.2713,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,,S7,1776,KCR,False,KCR,-1.2267238299392642,3.6666666666666665,486.0,0.4666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4006874303138255
1.0,0.3333333333333333,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,18.0,1.0,0.0,0.5,0.0,0.5,,0.0,0.5,0.5,,,,299.0,-0.1964873765093304,0.0058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S7,1777,ARI,False,ARI,4.173276170060736,1.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027458864233211523
10.0,50.333333333333336,195.0,38.0,11.0,11.0,18.0,3.0,0.0,25.0,4.0,20.0,28.0,36.0,31.0,19.0,0.0,1.3112582781456954,1.1125827814569536,4.529801324503311,0.47682119205298007,2.1456953642384105,2.9801324503311255,1.3888888888888888,0.21714285714285714,0.28717948717948716,0.3657142857142857,0.6528937728937729,0.22972972972972974,0.020512820512820513,0.1282051282051282,0.09230769230769231,0.5967741935483871,0.4032258064516129,1.48,278.78061224489795,-24.56155463018504,2.2121999999999997,175.0,2.0,0.0,14.0,0.0,74.0,50.0,2.0,2.0,0.5,S7,1786,CWS,False,CWS,2.2858589515176893,50.666666666666664,176.0,17.810362894723323,8.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0,0.8,3.217642804790656
2.0,7.666666666666667,36.0,12.0,6.0,6.0,1.0,0.0,0.0,7.0,1.0,2.0,5.0,5.0,3.0,3.0,0.0,4.695652173913043,1.6956521739130435,9.391304347826086,0.7826086956521738,0.7826086956521738,5.478260869565217,7.0,0.34285714285714286,0.3611111111111111,0.7142857142857143,1.0753968253968254,0.4074074074074074,0.027777777777777776,0.19444444444444445,0.027777777777777776,0.625,0.375,1.6666666666666667,232.88571428571427,0.8878314072059825,0.04519999999999999,35.0,0.0,0.0,8.0,1.0,10.0,6.0,0.0,0.0,,S7,1824,DET,False,DET,1.434145735278127,7.666666666666667,87.0,5.430604982206406,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05179913776041443
4.0,19.333333333333332,76.0,20.0,7.0,7.0,4.0,1.0,0.0,8.0,0.0,11.0,18.0,14.0,8.0,3.0,0.0,2.1724137931034484,1.2413793103448276,6.206896551724139,0.0,1.2413793103448278,2.4827586206896557,2.0,0.2857142857142857,0.3157894736842105,0.4142857142857143,0.7300751879699248,0.3125,0.0,0.10526315789473684,0.05263157894736842,0.7659574468085106,0.23404255319148937,3.272727272727273,268.14285714285717,-6.524373366497737,0.802,70.0,2.0,0.0,9.0,0.0,36.0,11.0,0.0,2.0,0.0,S7,1828,MIN,False,MIN,0.9663796183365978,18.666666666666668,164.0,7.029541389573708,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.949222146776356
9.0,27.666666666666668,108.0,21.0,14.0,14.0,14.0,0.0,0.0,17.0,7.0,9.0,18.0,13.0,21.0,4.0,0.0,3.036144578313253,1.2650602409638554,4.554216867469879,1.5180722891566263,3.0361445783132526,3.686746987951807,1.2142857142857142,0.22580645161290322,0.32407407407407407,0.5161290322580645,0.8402031063321386,0.2,0.06481481481481481,0.1574074074074074,0.12962962962962962,0.609375,0.390625,1.56,251.33333333333334,-3.774870246385405,-0.055799999999999864,93.0,1.0,0.0,4.0,1.0,39.0,25.0,1.0,2.0,0.3333333333333333,S7,1834,BAL,False,BAL,4.751589423072783,29.0,94.0,19.14104350076829,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7992338600815785
6.0,10.666666666666666,49.0,15.0,7.0,7.0,5.0,1.0,0.0,10.0,3.0,9.0,2.0,5.0,8.0,4.0,0.0,3.9375,1.875,8.4375,1.6875,2.8125,5.625,2.0,0.3409090909090909,0.40816326530612246,0.6363636363636364,1.0445269016697587,0.3870967741935484,0.061224489795918366,0.20408163265306123,0.10204081632653061,0.45454545454545453,0.5454545454545454,0.8333333333333334,229.33333333333334,1.6607942097166841,-0.42339999999999994,44.0,0.0,0.0,2.0,1.0,10.0,12.0,1.0,0.0,1.0,S7,1838,NYM,False,NYM,4.360776170060736,11.333333333333334,66.0,10.590081158261007,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.6666666666666666,0.02526868029415439
9.0,13.666666666666666,67.0,20.0,16.0,16.0,8.0,1.0,0.0,14.0,6.0,12.0,8.0,6.0,9.0,2.0,0.0,7.024390243902439,2.048780487804878,8.78048780487805,2.6341463414634148,3.51219512195122,6.146341463414634,1.75,0.3448275862068966,0.417910447761194,0.7068965517241379,1.1248069994853318,0.358974358974359,0.08955223880597014,0.208955223880597,0.11940298507462686,0.5925925925925926,0.4074074074074074,1.4545454545454546,228.2,6.446272244167249,-0.6573999999999998,58.0,1.0,0.0,1.0,1.0,16.0,11.0,0.0,0.0,,S7,1843,PIT,False,PIT,6.5879103164021995,14.666666666666666,57.0,15.802494393281481,0.0,8.0,0.0,0.0,1.0,2.0,1.0,0.0,0.3333333333333333,-0.38298798391039574
8.0,19.333333333333332,79.0,14.0,14.0,14.0,9.0,0.0,0.0,20.0,9.0,3.0,11.0,5.0,12.0,8.0,0.0,4.344827586206897,1.1896551724137931,4.344827586206897,2.793103448275862,2.793103448275862,6.206896551724139,2.2222222222222223,0.2028985507246377,0.2911392405063291,0.6231884057971014,0.9143276463034306,0.12195121951219512,0.11392405063291139,0.25316455696202533,0.11392405063291139,0.47368421052631576,0.5263157894736842,0.9,256.9113924050633,1.0926734384129475,-0.16429999999999992,69.0,1.0,0.0,2.0,0.0,18.0,20.0,1.0,0.0,1.0,S7,1942,NYM,False,NYM,6.552586514888322,20.0,82.0,15.019779652934194,5.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.6666666666666666,0.19923265615870528
