ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
1718,5015,5,S5,4,NEB,NEB,SLC,0,0,1,0,2,0,0,0,2,1,1,1,1,0,0,1,8,2.0,0,-1.3481989708404802,0.175972031610933,0.2492,4,3,Home
1718,5024,5,S5,6,NEB,NEB,LOU,1,0,0,2,0,0,0,1,5,3,2,1,0,0,0,3,15,4.0,1,-1.30188679245283,0.2073489314831923,0.0893,10,4,Home
1719,5002,5,S5,1,SLC,SLC,LOU,0,0,3,0,1,0,0,0,2,2,2,0,0,0,0,3,10,2.0,3,1.849056603773585,-0.1334654922187522,-0.2381999999999999,4,2,Away
1719,5012,5,S5,3,SLC,SLC,WSU,0,0,0,2,0,0,0,0,0,3,3,0,0,1,0,2,8,2.0,1,-0.1509433962264151,0.0613904909653871,-0.0545,6,4,Away
1719,5021,5,S5,6,SLC,SLC,GT,0,0,0,1,1,1,0,1,2,3,0,0,0,1,0,1,8,2.0,0,-1.1205790237567794,0.1583540537184235,0.0945,3,1,Away
1739,5007,5,S5,2,SLC,SLC,NCS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,1.350877192982456,-0.129943702482385,-0.2398,0,0,Home
1739,5012,5,S5,3,SLC,SLC,WSU,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.1972555746140651,-0.0145815406455458,-0.0123,0,0,Away
1739,5021,5,S5,6,SLC,SLC,GT,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,4,0.6666666666666666,1,0.740317775571003,-0.0534557102936578,-0.1411,2,1,Away
1743,5001,5,S5,1,NCS,NCS,CCU,1,0,0,8,2,0,0,5,4,0,2,1,0,0,0,9,23,4.0,4,1.6981132075471703,-0.0514989339899226,-0.205,6,3,Home
1743,5018,5,S5,5,NCS,NCS,LOU,0,0,0,1,0,0,0,2,2,1,1,0,0,0,0,1,7,2.0,0,-1.150943396226415,0.1511024573336658,0.1963999999999999,2,1,Away
1743,5023,5,S5,6,NCS,NCS,UNC,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,1,7,1.6666666666666667,1,0.1184058529072006,0.0241675324203042,-0.0002,2,0,Home
1759,5008,5,S5,2,UNC,UNC,WSU,1,1,0,4,1,1,0,4,1,4,1,1,1,1,0,6,18,4.0,2,-0.3018867924528302,0.1279249987466348,0.1805,4,2,Home
1759,5016,5,S5,4,UNC,UNC,NCS,1,0,0,4,2,0,0,2,2,2,2,1,0,0,0,5,16,3.0,3,1.2735849056603774,-0.0450542215122678,-0.2369999999999999,5,5,Away
1759,5023,5,S5,6,UNC,UNC,NCS,0,0,1,3,1,0,0,0,2,6,1,0,0,0,0,4,14,3.0,1,-0.7264150943396225,0.1446577448560109,-0.0002,6,3,Away
1767,5009,5,S5,3,CCU,CCU,UNC,0,0,1,0,0,0,0,3,3,0,5,1,0,0,0,1,13,4.0,0,-2.30188679245283,0.2970608978514711,0.4896,8,4,Home
1767,5017,5,S5,5,CCU,CCU,WSU,0,0,0,4,0,0,0,3,4,1,2,2,0,0,0,4,16,4.0,1,-1.30188679245283,0.2124929482990529,0.2668,8,2,Home
1777,5011,5,S5,3,NCS,NCS,GT,2,1,1,0,2,0,0,2,2,2,1,1,1,1,0,4,14,3.0,3,1.2735849056603774,-0.0501982383281284,-0.5429999999999999,5,4,Away
1777,5018,5,S5,5,NCS,NCS,LOU,1,0,2,0,1,0,0,0,5,0,1,0,0,0,0,3,10,2.0,2,0.8490566037735849,-0.0334654922187522,-0.1191,4,2,Away
1786,5003,5,S5,1,NEB,NEB,WSU,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0.6666666666666666,0,-0.72,0.0874320504475818,0.0036,0,0,Away
1786,5006,5,S5,2,NEB,NEB,GT,1,0,0,1,1,0,0,2,1,0,1,2,0,0,0,2,9,2.0,1,-0.1509433962264151,0.061390490965387,0.0034,4,2,Home
1786,5010,5,S5,3,NEB,NEB,LOU,1,0,0,1,2,0,0,0,3,2,0,2,2,0,0,2,11,3.0,1,-0.7264150943396227,0.1292256944084291,0.1034,4,2,Away
1786,5019,5,S5,5,NEB,NEB,UNC,0,0,0,2,2,0,0,6,0,0,1,1,1,0,0,2,12,3.0,1,-0.7264150943396226,0.1343697112242897,-0.0105,2,2,Away
1786,5024,5,S5,6,NEB,NEB,LOU,1,2,0,3,0,0,0,2,2,0,1,1,2,0,0,6,12,2.6666666666666665,4,2.8331256379587826,-0.2215843620055508,-0.4397,4,2,Home
1809,5007,5,S5,2,SLC,SLC,NCS,0,0,0,2,0,0,0,2,3,0,2,0,1,1,0,2,9,2.6666666666666665,1,-1.410625620655412,0.1925027302241474,0.208,4,2,Home
1809,5012,5,S5,3,SLC,SLC,WSU,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2,5,1.0,2,0.9851343624928528,-0.0727933521699821,-0.3530999999999999,0,0,Away
1809,5020,5,S5,5,SLC,SLC,GT,0,1,1,1,1,0,0,3,1,2,1,2,0,1,0,3,13,3.0,1,-0.8574423480083857,0.1577604702228872,-0.1281,6,3,Home
1809,5021,5,S5,6,SLC,SLC,GT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0,-0.1145038167938931,0.0165943984952499,0.0682,1,1,Away
1818,5002,5,S5,1,SLC,SLC,LOU,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,1,6,2.0,0,-1.150943396226415,0.1459584405178052,0.1093,4,4,Away
1818,5007,5,S5,2,SLC,SLC,NCS,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,4,1.3333333333333333,0,-1.242138364779874,0.1447899037414299,0.249,2,1,Home
1818,5012,5,S5,3,SLC,SLC,WSU,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,4,0.6666666666666666,2,1.78117048346056,-0.1575409810826135,-0.3691,1,0,Away
