ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,LO,SF,SH,GO,GIDP,GITP,SB 2B,SB 3B,SB Home,CS 2B,CS 3B,CS Home,SB,CS,1RHR,2RHR,3RHR,4RHR,H_RISP,AB_RISP,H,PA,AB,TB,TB+,G_list,G,R,RBI,Total Diff,Total Plays,RE24,WPA,WAR,0 Diffs,500 Diffs,Last Team,Last Session,nH,nTB,nBB,nFO,nSH,nPA,nAB,SF value,nSF,lgnH,lgnBB,lgnPA,lgnAB,lgnTB,lgnOBP,lgnSLG,BA,BARISP,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,nOBP,nSLG,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,OPS+
2661,8,S8,PUR,PUR,0,0,1,2,0,0,1,0,0,2,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0.0,0.0,3,8,7,4,4,"{8009, 8013, 8006}",3,1,1,3093.0,10,-0.50109755564301,-0.1649,-0.0117547612115239,0,0,PUR,4,3,4,0,1,0,8,7.931707317073171,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.4285714285714285,,0.375,0.5714285714285714,0.9464285714285714,0.1428571428571428,0.375,0.0,0.0,0.0,0.0,0.4,0.2,2.0,0.375,0.5043050430504306,309.3,Stevey Swinger,S,,Right,2B,99.95841847251708
2662,8,S8,HRW,HRW,0,0,2,0,1,0,1,0,0,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,2,10,9,4,5,"{8010, 8005, 8002, 8015}",4,0,4,2811.0,10,0.6475121343303163,-0.1769,0.1031062077858086,0,0,HRW,4,2,4,1,1,0,10,8.93170731707317,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.2222222222222222,0.4,0.3,0.4444444444444444,0.7444444444444445,0.2222222222222222,0.2222222222222222,,0.0,0.0,0.1,0.2857142857142857,0.1428571428571428,2.0,0.3,0.4478427089022392,281.1,Buster McColligan,XB,EG-B,Right,SS,68.09558722297425
2663,8,S8,HRW,HRW,0,0,1,0,1,0,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,2.0,1,7,6,2,4,"{8010, 8005, 8015}",3,1,1,1873.0,8,-1.2022617954436137,-0.0521999999999999,-0.0895421840621397,0,0,HRW,4,1,2,1,2,0,7,5.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.1666666666666666,0.5,0.2857142857142857,0.3333333333333333,0.6190476190476191,0.1666666666666666,0.2,1.0,0.0,0.1428571428571428,0.1428571428571428,0.25,0.5,0.5,0.2857142857142857,0.3410981697171381,234.125,Toastman,S,,Right,C,44.45192046649312
2664,8,S8,MSU,MSU,0,0,0,1,1,0,2,1,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1,9,8,1,2,"{8016, 8003, 8011}",3,0,0,2586.0,9,-2.29633608815427,-0.3062,-0.1951141138979276,0,0,MSU,4,1,1,1,2,0,9,7.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.125,0.0,0.2222222222222222,0.125,0.3472222222222222,0.0,0.1428571428571428,,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.3333333333333333,2.0,0.2222222222222222,0.1271712158808933,287.3333333333333,Robert Glasses,EN,,Right,3B,-12.937930960303756
2667,8,S8,MCH,MCH,1,0,1,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,2,8,6,6,8,"{8008, 8004, 8015}",3,3,2,1720.0,8,1.7843519611701433,0.1109,0.2091191915992359,0,0,MCH,4,2,6,2,2,0,8,5.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.3333333333333333,,0.5,1.0,1.5,0.6666666666666667,0.2,,0.125,0.0,0.25,0.5,0.5,1.0,0.5,1.0232945091514145,215.0,Herbie Bucket,WC,,Right,LF,230.8544720750853
2668,8,S8,TEN,TEN,0,0,0,4,1,0,2,0,0,1,1,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,4,10,8,4,6,"{8012, 8007, 8014, 8004}",4,2,1,2334.0,11,0.1808201058201061,-0.0741999999999999,0.0602725043700653,0,0,TEN,4,4,4,1,2,0,10,8.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.5,0.0,0.5,0.5,1.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.1,0.4,0.4,1.0,0.5,0.4512933406714364,212.1818181818182,Biff Sexy Hotbod,BC,,Left,SS,126.1280775763172
2669,8,S8,TEN,TEN,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,2,6,6,2,2,"{8004, 8014, 8012}",3,0,2,1342.0,6,-0.7548808430626606,0.1130999999999999,-0.0524750876945998,0,0,TEN,4,2,2,0,2,0,6,5.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3410981697171381,223.66666666666663,Thomas Sharp,WC,,Right,LF,58.118759043079
2670,8,S8,MSU,MSU,1,0,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2,7,4,6,8,"{8016, 8003, 8011}",3,1,3,1213.0,7,2.686640211640212,0.2113,0.295512517210965,0,0,MSU,4,2,6,2,1,0,7,4.931707317073171,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.5,,0.5714285714285714,1.5,2.071428571428571,1.0,0.3333333333333333,,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.5,0.0,0.5714285714285714,1.2166172106824926,173.28571428571428,Han Soto,S,,Left,RF,286.749744184275
2671,8,S8,HRW,HRW,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,7,7,1,1,"{8002, 8005, 8015}",3,0,0,2260.0,7,-1.1815658247476428,-0.0579,-0.0913080864278203,0,0,HRW,4,1,1,0,0,0,7,7.0,0.0682926829268292,0.0,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.25,,0.0,0.4285714285714285,0.0,0.6666666666666666,0.0,inf,0.1428571428571428,0.1428571428571428,322.85714285714283,Rich Driver,BP,,Left,3B,-32.84409451888789
2672,8,S8,UCL,UCL,0,0,0,0,1,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,4,0,1,"{8016, 8001, 8005}",3,0,1,1710.0,6,0.3885632885632887,-0.082,0.061869325467995,0,0,UCL,4,0,0,1,2,0,6,4.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,,0.0,0.1666666666666666,0.1666666666666666,0.25,0.5,0.5,0.1666666666666666,0.0,285.0,Trey Henderson,BC,,Right,3B,-52.166064981949454
2673,8,S8,MCH,MCH,0,1,0,0,1,0,1,0,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,7,6,3,4,"{8008, 8011, 8015}",3,1,0,2185.0,7,-0.4211377847741484,-0.1053,-0.0152652824304709,0,0,MCH,4,1,3,1,1,0,7,5.931707317073171,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.1666666666666666,0.0,0.2857142857142857,0.5,0.7857142857142857,0.3333333333333333,0.1666666666666666,,0.0,0.0,0.1428571428571428,0.6,0.2,3.0,0.2857142857142857,0.5057565789473685,312.1428571428572,Noah Diamond,S,,Left,CF,74.59885455127603
2676,8,S8,PAN,PAN,1,0,0,2,3,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,6.0,3,11,8,6,9,"{8008, 8003, 8012, 8013}",4,3,4,2178.0,11,1.8801720669902489,0.0767,0.2302077004870796,0,0,PAN,4,3,6,3,1,0,11,7.931707317073171,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.375,0.5,0.5454545454545454,0.75,1.2954545454545454,0.375,0.5,,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.5,0.5,1.0,0.5454545454545454,0.7564575645756457,198.0,Brutus Devlin,TT,,Right,1B,195.04552071829315
2677,8,S8,PUR,PUR,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2,5,5,6,6,"{8009, 8006}",2,1,1,1249.0,5,1.5189426734881282,0.2938999999999999,0.1710717645252013,0,0,PUR,3,2,6,0,0,0,5,5.0,0.0682926829268292,0.0,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.4,0.0,0.4,1.2,1.6,0.7999999999999999,0.5,,0.0,0.2,0.0,0.5,0.0,inf,0.4,1.2,249.8,Tony Sandals,XB,,Right,1B,234.5067179546992
2679,8,S8,MSU,MSU,0,0,0,2,2,0,0,1,0,0,3,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,2,9,7,2,4,"{8016, 8003, 8011, 8007}",4,1,2,2533.0,9,-0.909981684981685,0.0144999999999999,-0.0564786735806691,0,0,MSU,4,2,2,2,0,0,9,7.0,0.0682926829268292,0.0,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.2857142857142857,0.0,0.4444444444444444,0.2857142857142857,0.7301587301587301,0.0,0.3333333333333333,,0.0,0.1111111111111111,0.2222222222222222,1.0,0.0,inf,0.4444444444444444,0.2857142857142857,281.44444444444446,"Kiwi Cleveland, Esq.",BC,,Right,2B,79.86793955084379
2680,8,S8,HRW,HRW,0,0,0,0,1,0,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,9,8,0,1,"{8002, 8010, 8015}",3,1,0,2416.0,9,-2.090846779483143,-0.1630999999999999,-0.1745651830308149,0,0,HRW,4,0,0,1,3,0,9,7.795121951219512,0.0682926829268292,0.2048780487804878,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,,0.0,0.3333333333333333,0.1111111111111111,0.2,0.6,0.3333333333333333,0.1111111111111111,0.0,268.44444444444446,Cherry Garcia,XB,,Right,2B,-68.11070998796632
2681,8,S8,ORD,ORD,1,0,1,2,1,0,0,3,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2.0,4,12,11,8,9,"{8001, 8010, 8006, 8014}",4,2,3,2727.0,12,0.874171535535172,0.2633,0.1334431467768496,0,0,ORD,4,4,8,1,0,0,12,11.0,0.0682926829268292,0.0,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.3636363636363636,0.5,0.4166666666666667,0.7272727272727273,1.143939393939394,0.3636363636363636,0.4285714285714285,,0.0833333333333333,0.25,0.0833333333333333,0.75,0.0,inf,0.4166666666666667,0.7272727272727273,227.25,Jim Johnman,HK,,Right,RF,152.73954900656744
2682,8,S8,UCL,UCL,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,6,5,0,1,"{8016, 8005}",2,0,0,1848.0,6,-0.8506930275112092,-0.0752,-0.0620563061394546,0,0,UCL,4,0,0,1,2,0,6,4.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,,0.0,0.1666666666666666,0.1666666666666666,0.5,0.5,1.0,0.1666666666666666,0.0,308.0,Takeo Balfour,WC,,Left,2B,-52.166064981949454
2683,8,S8,PAN,PAN,0,2,0,2,1,0,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0.0,1.0,4,10,9,8,12,"{8003, 8012, 8013}",3,3,0,2364.0,13,1.1267206699024883,0.1406999999999999,0.162533559648859,0,0,PAN,4,4,8,1,2,0,10,8.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.4444444444444444,0.0,0.5,0.8888888888888888,1.3888888888888888,0.4444444444444444,0.5714285714285714,1.0,0.0,0.2,0.1,0.0,0.6666666666666666,0.0,0.5,0.9025866813428728,181.84615384615384,Huell Babineaux,S,,Left,2B,208.7543500984828
2685,8,S8,PUR,PUR,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2.0,2,5,5,5,5,"{8002, 8006}",2,2,4,1142.0,5,1.43097385779204,0.3378,0.1622748829555925,1,0,PUR,2,2,5,0,1,0,5,4.931707317073171,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.4,1.0,0.4,1.0,1.4,0.6,0.25,,0.2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,0.4,1.0138476755687438,228.4,Patroclus Ankle,HK,,Left,SS,200.42451176435847
2686,8,S8,TEN,TEN,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,5,4,0,2,"{8004, 8014, 8012}",3,0,0,1530.0,6,-1.2636507936507937,-0.0791,-0.1033520827534131,0,0,TEN,4,0,0,1,2,0,5,3.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.5,0.0,0.2,0.0,255.0,Maple Boxcutter Jones,S,,Right,3B,-42.599277978339344
2687,8,S8,PAN,PAN,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,3,7,7,5,5,"{8008, 8003, 8012}",3,0,0,1455.0,7,-1.1854377104377107,-0.0373,-0.0916952749968271,0,0,PAN,3,3,5,0,2,0,7,6.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.7142857142857143,1.1428571428571428,0.2857142857142857,0.5,,0.0,0.1428571428571428,0.0,0.3333333333333333,0.6666666666666666,0.5,0.4285714285714285,0.728500355366027,207.8571428571429,Jett Johnson,BN,,Right,C,156.38102228946371
2688,8,S8,PUR,PUR,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,6,5,0,0,"{8009, 8002}",2,0,0,1608.0,5,-1.1932406314224495,-0.0602,-0.0963110665305787,0,0,PUR,3,0,0,1,0,0,6,5.0,0.0682926829268292,0.0,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,,0.1666666666666666,0.0,321.6,Greg Potts,EN,,Right,C,-52.166064981949454
2689,8,S8,HRW,HRW,2,0,1,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,4,8,6,11,12,"{8010, 8005, 8015}",3,3,6,1031.0,8,4.966944335126153,0.5518000000000001,0.527378428994837,0,0,HRW,4,4,11,1,2,0,8,6.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.6666666666666666,1.0,0.625,1.8333333333333333,2.458333333333333,1.1666666666666663,0.5,,0.25,0.125,0.125,0.0,1.0,0.0,0.625,1.6027007818052594,128.875,Brent Chillwater,BP,,Left,1B,372.8121015381095
2690,8,S8,ORD,ORD,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,6,3,1,4,"{8006, 8014}",2,2,1,1054.0,6,1.3365343915343917,0.0669,0.1566664357651053,0,0,ORD,4,1,1,3,1,0,6,2.9317073170731707,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,1.0,0.0,0.5,,0.0,0.1666666666666666,0.5,0.0,1.0,0.0,0.6666666666666666,0.3410981697171381,175.66666666666666,Taro Tsujimoto,WC,,Right,2B,153.78662907918005
2691,8,S8,UCL,UCL,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.0,4,9,7,10,12,"{8001, 8009, 8016}",3,1,5,1326.0,8,6.761807300443664,1.1131000000000002,0.7107002249618657,0,0,UCL,4,4,10,2,1,0,9,6.931707317073171,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.5714285714285714,1.0,0.6666666666666666,1.4285714285714286,2.095238095238096,0.8571428571428572,0.5,,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.4426460239268122,165.75,Francesco Hardgust,BC,,Left,CF,355.4665232755358
2692,8,S8,PAN,PAN,0,1,0,2,1,0,3,3,0,1,1,2,0,1,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,5.0,3,14,12,5,5,"{8008, 8003, 8012, 8013}",4,1,2,4036.0,14,-3.3819296864751407,-0.0887999999999999,-0.2806604771183485,0,0,PAN,4,3,5,1,3,0,14,12.795121951219512,0.0682926829268292,0.2048780487804878,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.25,0.2,0.2857142857142857,0.4166666666666667,0.7023809523809523,0.1666666666666666,0.3,0.0,0.0,0.2142857142857142,0.0714285714285714,0.4285714285714285,0.4285714285714285,1.0,0.2857142857142857,0.390773922988944,288.2857142857143,Bryce Parker,WC,,Right,SS,53.54694128260656
2693,8,S8,UCL,UCL,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,4,4,0,0,"{8009, 8005}",2,0,0,697.0,3,-1.984431326249508,-0.1322,-0.18310113488384,0,0,UCL,3,0,0,0,2,0,4,3.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,232.3333333333333,Alex York,BC,,Right,RF,-100.0
2696,8,S8,MSU,MSU,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,1,7,7,2,2,"{8016, 8007}",2,0,1,2070.0,7,-1.2160411978593797,-0.2668,-0.094755623738994,0,0,MSU,4,1,2,0,2,0,7,6.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.1428571428571428,0.2,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.25,,0.0,0.4285714285714285,0.0,0.3333333333333333,0.6666666666666666,0.5,0.1428571428571428,0.2914001421464108,295.7142857142857,Seanye West,TT,,Left,C,-5.647694230166045
2697,8,S8,HRW,HRW,0,0,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,6,4,2,3,"{8010, 8005}",2,1,0,994.0,5,-1.3772620140801957,0.0385,-0.1147132047963533,0,0,HRW,3,1,2,2,2,0,6,3.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.25,0.0,0.5,0.5,1.0,0.25,0.25,,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5176767676767677,198.8,Pistachio Chuckleworth,XB,,Left,1B,138.28206842080246
2698,8,S8,UCL,UCL,0,0,0,0,0,0,1,5,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,9,9,0,0,"{8001, 8009, 8016, 8005}",4,0,0,3152.0,9,-2.364669202851021,-0.2045,-0.2019474253676027,0,0,UCL,4,0,0,0,1,0,9,8.93170731707317,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5555555555555556,0.0,0.5,0.25,2.0,0.0,0.0,350.22222222222223,Bubba Sanders,TT,,Right,C,-100.0
2699,8,S8,ORD,ORD,0,0,1,0,1,0,2,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,7,6,2,3,"{8006, 8010, 8014}",3,0,0,1913.0,7,-2.890873015873016,-0.1796,-0.2622388055403576,0,0,ORD,4,1,2,1,2,0,7,5.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.1666666666666666,0.0,0.2857142857142857,0.3333333333333333,0.6190476190476191,0.1666666666666666,0.1666666666666666,,0.0,0.0,0.1428571428571428,0.6,0.4,1.4999999999999998,0.2857142857142857,0.3410981697171381,273.2857142857143,Marcus Dead,EN,,Left,SS,44.45192046649312
2700,8,S8,MCH,MCH,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,5,5,1,1,"{8008, 8015}",2,0,0,1153.0,4,-0.5533679283679284,-0.0083999999999999,-0.0361592956604043,0,0,MCH,4,1,1,0,0,0,5,5.0,0.0682926829268292,0.0,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.2,,0.2,0.2,0.4,0.0,0.5,,0.0,0.6,0.0,1.0,0.0,inf,0.2,0.2,288.25,Desmond Miles,BN,,Right,SS,-5.981732326443034
2701,8,S8,PAN,PAN,0,0,0,2,1,0,0,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2,7,6,2,3,"{8003, 8012}",2,2,2,1969.0,7,0.4141665573483755,-0.0122999999999999,0.0682651517817814,0,0,PAN,3,2,2,1,0,0,7,6.0,0.0682926829268292,0.0,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.3333333333333333,0.6666666666666666,0.4285714285714285,0.3333333333333333,0.7619047619047619,0.0,0.4,,0.0,0.1428571428571428,0.1428571428571428,1.0,0.0,inf,0.4285714285714285,0.3333333333333333,281.2857142857143,Bartholomew J. Ringwald,BC,,Left,2B,84.03078994243333
2702,8,S8,PUR,PUR,1,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,1.0,4,8,7,8,9,"{8009, 8002, 8013, 8006}",4,3,2,1619.0,9,1.719634607816426,0.1885,0.2064829556991419,0,0,PUR,4,4,8,1,1,0,8,6.931707317073171,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.5714285714285714,0.0,0.625,1.1428571428571428,1.7678571428571428,0.5714285714285714,0.75,0.0,0.125,0.25,0.125,0.0,1.0,0.0,0.625,1.1541168191414497,179.88888888888889,Tomathius Neillson,SM,,Right,2B,290.68188288035645
2704,8,S8,MSU,MSU,0,0,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0,3,7,7,4,5,"{8016, 8007}",2,1,1,1734.0,8,0.7029233897415716,0.2301,0.1009763344563788,0,0,MSU,4,3,4,0,1,0,7,6.931707317073171,0.0682926829268292,0.0682926829268292,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.4285714285714285,1.0,0.4285714285714285,0.5714285714285714,1.0,0.1428571428571428,0.6,1.0,0.0,0.2857142857142857,0.0,0.0,0.5,0.0,0.4285714285714285,0.5770584095707249,216.75,Dirk Diggler,S,,Right,SS,128.65386047060633
2705,8,S8,HRW,HRW,0,0,0,0,1,0,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,8,7,0,1,"{8002, 8005, 8015}",3,1,0,2038.0,8,-1.178272064635701,-0.0706,-0.0871432109813484,0,0,HRW,4,0,0,1,5,0,8,6.658536585365853,0.0682926829268292,0.3414634146341463,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,0.0,0.125,0.0,0.125,0.0,0.0,,0.0,0.0,0.125,0.1428571428571428,0.7142857142857143,0.1999999999999999,0.125,0.0,254.75,Pepe Silva,BN,,Right,LF,-64.12454873646209
2706,8,S8,ORD,ORD,0,0,0,0,0,0,2,2,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,5,0,0,"{8001, 8006, 8014}",3,0,1,1943.0,6,-0.3277646595828415,-0.0819,-0.0097634693466179,0,0,ORD,4,0,0,0,2,0,6,5.863414634146341,0.0682926829268292,0.1365853658536585,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,0.0,0.0,323.8333333333333,Cameron Trinidad,BP,,Right,1B,-100.0
2708,8,S8,MCH,MCH,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,6,5,2,3,"{8008, 8004, 8015}",3,0,1,1633.0,6,-1.2021426385062743,-0.0321,-0.0972012672389612,0,0,MCH,4,1,2,1,0,0,6,5.0,0.0682926829268292,0.0,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.2,0.0,0.3333333333333333,0.4,0.7333333333333334,0.2,0.3333333333333333,,0.0,0.3333333333333333,0.1666666666666666,1.0,0.0,inf,0.3333333333333333,0.4,272.1666666666667,Saul Pewald,WC,,Right,1B,68.90296133989371
2709,8,S8,PAN,PAN,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,2,6,5,5,6,"{8003, 8012}",2,1,2,1459.0,6,2.009907516725699,0.1543,0.224003748284236,0,0,PAN,3,2,5,1,0,0,6,5.0,0.0682926829268292,0.0,190,87,795,699.3951219512195,382,0.3484276729559748,0.546186251534427,0.4,0.0,0.5,1.0,1.5,0.6,0.3333333333333333,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,0.0,inf,0.5,1.0,243.16666666666663,Batslap McGriff,1B,,Right,3B,226.58953331363315
