ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
606,11094,11.0,S11,16,ARA,ARA,DOG,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,0,-0.46923846527736723,-0.0356558666659212,-0.0063,Away
606,12005,12.0,S12,1,SCR,SCR,SEF,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,1,0.3477714268088506,0.045930455292411784,0.008999999999999994,Home
606,12008,12.0,S12,2,SCR,SCR,SAL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,-0.5503901755140839,-0.04760347581039057,-0.07050000000000001,Home
606,12011,12.0,S12,3,SCR,SCR,CCS,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,-0.7382975877290766,-0.06267644616138093,-0.0567,Away
606,12017,12.0,S12,4,SCR,SCR,MMN,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,2,4,0,2,-0.19469984656693518,-0.004598901174657888,0.1022,Away
606,12024,12.0,S12,5,SCR,SCR,KEG,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,-0.26653104279686585,-0.015499791668159867,-0.005,Home
606,12035,12.0,S12,7,SCR,SCR,WWC,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,-1.0756796331618597,-0.09641465070465924,-0.1202,Away
606,12044,12.0,S12,9,SCR,SCR,SEF,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0.23695018547959723,0.03484833115948645,0.08410000000000001,Away
606,12054,12.0,S12,11,SCR,SCR,SAL,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,1,-0.5078806698149511,-0.039634754369968384,-0.0716,Away
606,12056,12.0,S12,12,SCR,SCR,DDD,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.004659840392699149,0.00790152578028773,-0.0025000000000000022,Away
606,12064,12.0,S12,13,SCR,SCR,MMN,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,2,2,1.8271670204292385,0.19387001465445058,0.0711,Home
607,4014,4.0,S4,2,VFQ,VFQ,DCL,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,3,0,1,-1.2071552135667023,-0.10948940372502622,-0.12,Home
607,4032,4.0,S4,4,VFQ,VFQ,FWG,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,1,1.2437437832596563,0.13185845674706162,0.1993,Home
