G,IP,BF,H,R,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,Season,Pitcher ID,Team,is_sub_row,FIP,nIP,ERA+,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
16.0,91.0,412.0,114.0,67.0,42.0,3.0,0.0,65.0,9.0,57.0,38.0,41.0,80.0,32.0,0.0,4.417582417582418,1.7142857142857142,7.516483516483516,0.5934065934065934,2.769230769230769,4.285714285714286,1.5476190476190477,0.3157894736842105,0.3786407766990291,0.5512465373961218,0.9298873140951509,0.3547297297297297,0.021844660194174758,0.15776699029126215,0.10194174757281553,0.4427860696517413,0.5572139303482587,0.7946428571428571,242.7132701421801,5.901182673363571,-1.2197,361.0,9.0,0.0,38.0,10.0,89.0,112.0,S9,331,SDP,False,2.617523518412972,91.66666666666667,103,16.0,12.0,12.0,0.0,5,9,0,0,0.35714285714285715,0.933087485041742
9.0,26.666666666666668,120.0,33.0,14.0,14.0,0.0,0.0,25.0,8.0,16.0,13.0,8.0,18.0,9.0,0.0,3.15,1.7625,7.425000000000001,1.7999999999999998,3.1500000000000004,5.625,1.7857142857142858,0.3113207547169811,0.39166666666666666,0.6226415094339622,1.014308176100629,0.3424657534246575,0.06666666666666667,0.20833333333333334,0.11666666666666667,0.49056603773584906,0.5094339622641509,0.9629629629629629,235.8780487804878,-4.590756561126068,0.14039999999999989,106.0,0.0,0.0,9.0,0.0,26.0,27.0,S9,337,2TM,False,4.97576527665473,28.666666666666668,91,4.0,4.0,0.0,0.0,1,4,0,0,0.2,0.9027278169994318
3.0,7.666666666666667,36.0,13.0,6.0,3.0,0.0,0.0,7.0,3.0,7.0,5.0,3.0,4.0,1.0,0.0,4.695652173913043,2.0869565217391304,10.173913043478262,2.3478260869565215,2.3478260869565215,5.478260869565217,2.3333333333333335,0.3939393939393939,0.4444444444444444,0.7575757575757576,1.202020202020202,0.43478260869565216,0.08333333333333333,0.19444444444444445,0.08333333333333333,0.6666666666666666,0.3333333333333333,2.0,223.5,1.8964549081557642,-0.1812,33.0,0.0,0.0,3.0,0.0,10.0,5.0,S9,337,TEX,True,5.810547885350383,28.666666666666668,91,4.0,4.0,0.0,0.0,1,4,0,0,0.2,-0.056549842549528925
6.0,19.0,84.0,20.0,8.0,11.0,0.0,0.0,18.0,5.0,9.0,8.0,5.0,14.0,8.0,0.0,2.526315789473684,1.631578947368421,6.315789473684211,1.5789473684210527,3.473684210526316,5.684210526315789,1.6363636363636365,0.273972602739726,0.36904761904761907,0.5616438356164384,0.9306914546640574,0.3,0.05952380952380952,0.21428571428571427,0.13095238095238096,0.42105263157894735,0.5789473684210527,0.7272727272727273,241.0,-6.4872114692818315,0.32159999999999994,73.0,0.0,0.0,6.0,0.0,16.0,22.0,S9,337,TOR,True,4.638923171391572,28.666666666666668,91,4.0,4.0,0.0,0.0,1,4,0,0,0.2,0.9592776595489607
9.0,35.0,141.0,28.0,13.0,14.0,0.0,0.0,18.0,6.0,12.0,13.0,14.0,42.0,12.0,0.0,2.2285714285714286,1.2,4.800000000000001,1.0285714285714285,2.4000000000000004,3.0857142857142854,1.2857142857142858,0.22580645161290322,0.2978723404255319,0.46774193548387094,0.7656142759094029,0.21359223300970873,0.0425531914893617,0.1276595744680851,0.09929078014184398,0.36470588235294116,0.6352941176470588,0.5740740740740741,249.75342465753425,-13.06787608093315,0.41929999999999995,124.0,3.0,0.0,8.0,2.0,31.0,54.0,S9,361,PIT,False,3.77576527665473,35.0,112,5.0,7.0,3.0,1.0,3,4,1,0,0.42857142857142855,1.8280788971353346
3.0,3.6666666666666665,16.0,4.0,2.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.272727272727273,1.3636363636363638,6.545454545454547,0.0,1.6363636363636367,11.454545454545455,7.0,0.26666666666666666,0.3125,0.4666666666666667,0.7791666666666667,0.5,0.0,0.4375,0.0625,0.5,0.5,1.0,221.58823529411765,-1.980952525625422,0.12390000000000002,15.0,0.0,0.0,1.0,1.0,2.0,2.0,S9,373,BOS,False,-1.6242347233452699,4.0,61,0.0,2.0,0.0,0.0,0,0,0,1,0.0,0.2572488740141189
4.0,11.0,51.0,17.0,8.0,3.0,0.0,0.0,7.0,4.0,10.0,4.0,10.0,5.0,4.0,1.0,4.363636363636363,1.8181818181818181,9.272727272727273,2.1818181818181817,1.6363636363636362,3.8181818181818183,2.3333333333333335,0.3617021276595745,0.39215686274509803,0.7021276595744681,1.094284522319566,0.35135135135135137,0.0784313725490196,0.13725490196078433,0.058823529411764705,0.64,0.36,1.7777777777777777,241.09615384615384,-2.115461119389508,-0.5771000000000001,47.0,1.0,0.0,2.0,1.0,16.0,9.0,S9,378,MIA,False,5.648492549382002,12.0,48,1.0,3.0,0.0,0.0,0,0,0,0,0.0,0.40009828031585143
7.0,26.666666666666668,121.0,36.0,20.0,11.0,1.0,0.0,18.0,7.0,20.0,13.0,11.0,22.0,10.0,0.0,4.5,1.7625,8.1,1.5750000000000002,2.4749999999999996,4.05,1.6363636363636365,0.3364485981308411,0.3884297520661157,0.6355140186915887,1.0239437707577044,0.3411764705882353,0.05785123966942149,0.1487603305785124,0.09090909090909091,0.4838709677419355,0.5161290322580645,0.9375,236.37704918032787,2.3672652806102823,-0.7824000000000002,107.0,3.0,0.0,7.0,2.0,30.0,32.0,S9,390,ARI,False,4.6757652766547295,27.333333333333332,74,4.0,3.0,2.0,0.0,3,2,0,1,0.6,0.21062273416652033
7.0,13.333333333333334,67.0,23.0,23.0,9.0,0.0,0.0,3.0,1.0,12.0,7.0,12.0,10.0,3.0,0.0,10.35,2.4,10.35,0.44999999999999996,4.05,1.3499999999999999,0.3333333333333333,0.40350877192982454,0.47761194029850745,0.631578947368421,1.1091908876669285,0.4074074074074074,0.014925373134328358,0.04477611940298507,0.13432835820895522,0.6176470588235294,0.38235294117647056,1.6153846153846154,230.12328767123287,13.49344749651178,-1.3862000000000003,57.0,1.0,0.0,10.0,0.0,21.0,13.0,S9,394,TOR,False,3.92576527665473,13.666666666666666,83,4.0,2.0,0.0,0.0,0,3,1,0,0.0,-1.1016389598227008
10.0,28.333333333333332,112.0,23.0,8.0,8.0,0.0,0.0,12.0,3.0,11.0,8.0,5.0,14.0,41.0,1.0,1.6941176470588235,1.0941176470588236,4.870588235294118,0.6352941176470588,1.6941176470588235,2.541176470588235,1.5,0.22330097087378642,0.2767857142857143,0.4174757281553398,0.694261442441054,0.2247191011235955,0.026785714285714284,0.10714285714285714,0.07142857142857142,0.21428571428571427,0.7857142857142857,0.2727272727272727,262.2695652173913,-11.801321861813621,1.4305999999999999,103.0,1.0,0.0,7.0,2.0,15.0,55.0,S9,395,TOR,False,2.7522358648900243,29.333333333333332,139,5.0,6.0,2.0,1.0,3,2,1,1,0.6,1.5942075363423989
5.0,5.333333333333333,26.0,11.0,5.0,0.0,0.0,0.0,4.0,1.0,3.0,5.0,2.0,2.0,2.0,0.0,5.625,2.0625,12.375,1.125,0.0,4.5,0.0,0.4230769230769231,0.4230769230769231,0.9230769230769231,1.3461538461538463,0.47619047619047616,0.038461538461538464,0.15384615384615385,0.0,0.6363636363636364,0.36363636363636365,1.75,223.46428571428572,1.1785626818641464,-0.05580000000000002,26.0,0.0,0.0,4.0,3.0,7.0,4.0,S9,413,CLE,False,2.31326527665473,7.0,34,0.0,2.0,0.0,0.0,1,0,1,1,1.0,-0.02173163332760255
6.0,24.333333333333332,95.0,18.0,9.0,13.0,1.0,0.0,8.0,6.0,7.0,11.0,14.0,23.0,7.0,0.0,2.219178082191781,1.273972602739726,4.438356164383562,1.4794520547945207,3.205479452054795,1.9726027397260277,0.6153846153846154,0.2222222222222222,0.3263157894736842,0.5185185185185185,0.8448343079922027,0.17647058823529413,0.06315789473684211,0.08421052631578947,0.1368421052631579,0.5161290322580645,0.4838709677419355,1.0666666666666667,251.05154639175257,-10.356423601686153,0.21280000000000004,81.0,1.0,0.0,4.0,1.0,32.0,30.0,S9,471,ANA,False,5.526450208161579,23.666666666666668,80,4.0,3.0,2.0,1.0,4,2,0,1,0.6666666666666666,1.3868669875373516
3.0,7.666666666666667,26.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,6.0,3.0,1.0,0.0,0.7826086956521738,0.7826086956521738,4.695652173913043,0.0,0.0,3.1304347826086953,0.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.5384615384615385,0.2727272727272727,0.0,0.15384615384615385,0.0,0.7777777777777778,0.2222222222222222,3.5,299.4074074074074,-4.01122022562225,0.3002,26.0,0.0,0.0,2.0,0.0,14.0,4.0,S9,485,MIN,False,0.33228701578516495,7.666666666666667,731,0.0,3.0,0.0,0.0,0,1,1,0,0.0,0.4972466574210371
4.0,13.0,51.0,11.0,5.0,4.0,0.0,0.0,8.0,2.0,4.0,2.0,4.0,12.0,10.0,0.0,2.3076923076923075,1.1538461538461537,5.076923076923077,0.9230769230769231,1.8461538461538463,3.6923076923076925,2.0,0.23404255319148937,0.29411764705882354,0.46808510638297873,0.7622027534418023,0.24324324324324326,0.0392156862745098,0.1568627450980392,0.0784313725490196,0.2413793103448276,0.7586206896551724,0.3181818181818182,249.41509433962264,-4.246330831871769,0.04059999999999993,47.0,0.0,0.0,5.0,0.0,7.0,22.0,S9,516,MIL,False,3.068072968962422,13.333333333333334,148,2.0,3.0,1.0,1.0,1,0,2,0,1.0,0.6131852515640775
6.0,31.0,136.0,38.0,15.0,10.0,0.0,0.0,24.0,4.0,21.0,13.0,14.0,28.0,8.0,1.0,2.903225806451613,1.5483870967741935,7.35483870967742,0.7741935483870968,1.935483870967742,4.64516129032258,2.4,0.3114754098360656,0.35294117647058826,0.5245901639344263,0.8775313404050145,0.3469387755102041,0.029411764705882353,0.17647058823529413,0.07352941176470588,0.4626865671641791,0.5373134328358209,0.8611111111111112,246.4388489208633,-7.549298563343589,0.029400000000000134,122.0,4.0,0.0,12.0,1.0,31.0,36.0,S9,610,DET,False,2.472539470203117,31.333333333333332,151,6.0,3.0,3.0,0.0,3,2,0,0,0.6,1.2577356386727605
9.0,21.666666666666668,93.0,22.0,14.0,10.0,0.0,0.0,33.0,7.0,9.0,6.0,4.0,15.0,2.0,1.0,3.876923076923077,1.4769230769230768,6.092307692307692,1.9384615384615382,2.769230769230769,9.138461538461538,3.3,0.2716049382716049,0.34408602150537637,0.6172839506172839,0.9613699721226603,0.3488372093023256,0.07526881720430108,0.3548387096774194,0.10752688172043011,0.41379310344827586,0.5862068965517241,0.7058823529411765,234.340206185567,-2.6036147789327133,-0.5845999999999999,81.0,2.0,0.0,5.0,1.0,12.0,17.0,S9,646,CLE,False,3.9142268151162685,23.0,76,5.0,1.0,0.0,0.0,1,3,0,1,0.25,0.6041919025805607
1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,294.0,-0.7526737967914439,0.056,2.0,0.0,0.0,0.0,0.0,0.0,0.0,S9,647,PIT,False,-4.624234723345269,1.0,0,,,,,0,0,0,0,0.0,0.08266158236059147
3.0,9.333333333333334,48.0,17.0,15.0,7.0,0.0,0.0,6.0,5.0,9.0,5.0,5.0,7.0,1.0,0.0,9.642857142857142,2.571428571428571,10.928571428571429,3.2142857142857144,4.5,3.8571428571428568,0.8571428571428571,0.4146341463414634,0.5,0.8780487804878049,1.3780487804878048,0.4,0.10416666666666667,0.125,0.14583333333333334,0.6363636363636364,0.36363636363636365,1.75,215.5625,8.641195528979983,-0.9567000000000002,41.0,0.0,0.0,2.0,1.0,14.0,8.0,S9,686,CWS,False,9.304336705226158,10.0,114,2.0,1.0,1.0,0.0,0,2,0,0,0.0,-0.6866586885432684
13.0,28.333333333333332,136.0,46.0,27.0,11.0,0.0,1.0,15.0,12.0,23.0,15.0,11.0,33.0,4.0,1.0,5.7176470588235295,2.011764705882353,9.741176470588236,2.541176470588235,2.3294117647058825,3.1764705882352944,1.3636363636363635,0.37398373983739835,0.41911764705882354,0.7560975609756098,1.1752152080344334,0.3469387755102041,0.08823529411764706,0.11029411764705882,0.08088235294117647,0.463768115942029,0.5362318840579711,0.8648648648648649,219.69565217391303,5.1374504485849055,-1.4394999999999998,123.0,2.0,0.0,11.0,0.0,32.0,37.0,S9,696,STL,False,6.987529982537083,31.0,57,1.0,9.0,1.0,0.0,1,4,0,0,0.2,-0.010939262520088899
6.0,27.0,115.0,24.0,19.0,12.0,0.0,0.0,39.0,9.0,9.0,12.0,5.0,17.0,5.0,0.0,4.222222222222222,1.3333333333333333,5.333333333333333,2.0,2.6666666666666665,8.666666666666666,3.25,0.23529411764705882,0.3130434782608696,0.5784313725490197,0.8914748508098893,0.2727272727272727,0.0782608695652174,0.3391304347826087,0.10434782608695652,0.45,0.55,0.8181818181818182,243.98333333333332,-0.9785233053403013,0.5351999999999999,102.0,1.0,0.0,4.0,2.0,18.0,22.0,S9,714,TOR,False,4.153543054432507,28.0,83,5.0,1.0,1.0,0.0,1,2,0,0,0.3333333333333333,0.5230189847172374
2.0,1.3333333333333333,12.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,31.5,6.0,27.0,0.0,9.0,0.0,0.0,0.6,0.6666666666666666,1.1,1.7666666666666666,0.6,0.0,0.0,0.16666666666666666,0.5,0.5,1.0,188.76923076923077,6.397232190670691,-0.003399999999999999,10.0,0.0,0.0,3.0,1.0,2.0,2.0,S9,716,TEX,False,5.875765276654731,1.3333333333333333,14,,,,,0,0,0,0,0.0,-0.5953580029783866
2.0,3.0,17.0,4.0,7.0,5.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,14.0,3.0,8.0,2.0,10.0,4.0,0.4,0.3333333333333333,0.5294117647058824,0.6666666666666666,1.196078431372549,0.3333333333333333,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.16666666666666666,0.8333333333333334,0.2,205.55,6.283801787957842,-0.7382000000000001,12.0,0.0,0.0,1.0,0.0,1.0,5.0,S9,752,TEX,False,9.37576527665473,3.6666666666666665,779,1.0,0.0,0.0,0.0,0,1,0,0,0.0,-0.5655294560034839
5.0,8.333333333333334,40.0,12.0,11.0,4.0,0.0,0.0,3.0,4.0,5.0,7.0,7.0,6.0,1.0,0.0,7.919999999999999,1.92,8.64,2.88,2.88,2.16,0.75,0.34285714285714286,0.4,0.7714285714285715,1.1714285714285715,0.27586206896551724,0.1,0.075,0.1,0.6818181818181818,0.3181818181818182,2.142857142857143,233.0952380952381,2.108183814675947,-0.14250000000000002,35.0,1.0,0.0,3.0,0.0,15.0,7.0,S9,758,MIL,False,8.33576527665473,9.666666666666666,56,3.0,1.0,0.0,0.0,2,1,0,0,0.6666666666666666,-0.06293432783865305
9.0,34.333333333333336,140.0,27.0,19.0,15.0,0.0,0.0,23.0,9.0,12.0,16.0,13.0,36.0,10.0,0.0,3.320388349514563,1.2233009708737863,4.718446601941747,1.5728155339805825,2.6213592233009706,4.019417475728154,1.5333333333333334,0.21774193548387097,0.3,0.5,0.8,0.1935483870967742,0.06428571428571428,0.16428571428571428,0.10714285714285714,0.4177215189873418,0.5822784810126582,0.717391304347826,250.67142857142858,-6.696605116812824,-0.14429999999999998,124.0,1.0,0.0,4.0,2.0,33.0,46.0,S9,771,COL,False,4.754406053353759,34.666666666666664,120,5.0,8.0,4.0,1.0,3,3,0,0,0.5,1.1872546993825783
4.0,3.0,15.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,6.0,2.6666666666666665,10.0,0.0,6.0,0.0,0.0,0.4166666666666667,0.5333333333333333,0.6666666666666666,1.2,0.4166666666666667,0.0,0.0,0.2,0.7777777777777778,0.2222222222222222,3.5,241.46153846153845,-1.7372705093854088,-1.0759999999999998,12.0,0.0,0.0,3.0,0.0,7.0,2.0,S9,772,SDP,False,4.375765276654731,4.0,20,0.0,4.0,0.0,0.0,0,1,0,0,0.0,0.229183571049394
8.0,19.0,84.0,15.0,14.0,15.0,0.0,1.0,24.0,6.0,7.0,2.0,9.0,10.0,9.0,0.0,4.421052631578948,1.5789473684210527,4.7368421052631575,1.894736842105263,4.7368421052631575,7.578947368421052,1.6,0.22058823529411764,0.35714285714285715,0.5147058823529411,0.8718487394957983,0.23076923076923078,0.07142857142857142,0.2857142857142857,0.17857142857142858,0.42424242424242425,0.5757575757575758,0.7368421052631579,239.10344827586206,-1.6207155377614444,-0.3075999999999999,68.0,1.0,0.0,2.0,0.0,14.0,19.0,S9,775,ANA,False,5.3231336977073616,20.333333333333332,76,4.0,4.0,1.0,0.0,2,3,0,1,0.4,0.4726280663969219
7.0,12.333333333333334,62.0,19.0,12.0,6.0,0.0,0.0,4.0,2.0,6.0,7.0,9.0,15.0,2.0,0.0,5.837837837837838,2.0270270270270268,9.243243243243244,0.9729729729729728,2.918918918918919,1.9459459459459456,0.6666666666666666,0.34545454545454546,0.4032258064516129,0.7090909090909091,1.112316715542522,0.34,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.48484848484848486,0.5151515151515151,0.9411764705882353,226.0,4.06916106138554,-1.2037,55.0,1.0,0.0,8.0,3.0,16.0,17.0,S9,776,2TM,False,4.294684195573649,14.333333333333334,67,3.0,3.0,0.0,0.0,1,4,0,0,0.2,-0.17769582301369438
5.0,7.666666666666667,41.0,14.0,9.0,4.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,11.0,0.0,0.0,7.0434782608695645,2.3478260869565215,10.956521739130434,1.5652173913043477,3.1304347826086953,1.5652173913043477,0.5,0.3783783783783784,0.43902439024390244,0.8108108108108109,1.2498352010547134,0.36363636363636365,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.47619047619047616,0.5238095238095238,0.9090909090909091,208.65853658536585,4.15620724483647,-0.965,37.0,0.0,0.0,6.0,2.0,10.0,11.0,S9,776,NYY,True,5.810547885350383,14.333333333333334,67,3.0,3.0,0.0,0.0,1,4,0,0,0.2,-0.26403956951398183
2.0,4.666666666666667,21.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,4.0,2.0,0.0,3.8571428571428568,1.5,6.428571428571429,0.0,2.571428571428571,2.571428571428571,1.0,0.2777777777777778,0.3333333333333333,0.5,0.8333333333333333,0.29411764705882354,0.0,0.09523809523809523,0.09523809523809523,0.5,0.5,1.0,259.85714285714283,-0.08704618345092974,-0.2387,18.0,1.0,0.0,2.0,1.0,6.0,6.0,S9,776,OAK,True,1.8043367052261587,14.333333333333334,67,3.0,3.0,0.0,0.0,1,4,0,0,0.2,0.08634374650028734
2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,152.33333333333334,2.00527497383613,-0.0175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,S9,783,BOS,False,inf,0.0,0,,,,,0,0,0,0,0.0,-0.19313329470216592
8.0,19.333333333333332,87.0,24.0,17.0,6.0,0.0,0.0,15.0,3.0,12.0,9.0,12.0,12.0,9.0,0.0,5.275862068965518,1.5517241379310345,7.448275862068966,0.9310344827586208,1.8620689655172415,4.655172413793103,2.5,0.3037974683544304,0.3448275862068966,0.5443037974683544,0.889131383675251,0.3333333333333333,0.034482758620689655,0.1724137931034483,0.06896551724137931,0.5,0.5,1.0,259.02222222222224,2.96536417465777,-0.4842,79.0,2.0,0.0,8.0,1.0,21.0,21.0,S9,786,MIL,False,2.772317000792661,20.333333333333332,92,2.0,6.0,0.0,0.0,1,0,1,0,1.0,0.02511139917717111
7.0,11.666666666666666,48.0,12.0,5.0,2.0,0.0,0.0,5.0,1.0,8.0,4.0,5.0,5.0,15.0,0.0,2.5714285714285716,1.2,6.171428571428573,0.5142857142857142,1.0285714285714285,2.5714285714285716,2.5,0.2608695652173913,0.2916666666666667,0.391304347826087,0.6829710144927537,0.275,0.020833333333333332,0.10416666666666667,0.041666666666666664,0.3333333333333333,0.6666666666666666,0.5,250.50980392156862,-3.928320788447514,-0.031000000000000028,46.0,0.0,0.0,3.0,0.0,10.0,20.0,S9,788,PHI,False,2.1471938480833015,12.0,274,1.0,5.0,0.0,0.0,1,1,1,1,0.5,0.5702929431994814
6.0,22.333333333333332,93.0,18.0,10.0,12.0,0.0,1.0,13.0,4.0,6.0,10.0,10.0,20.0,10.0,0.0,2.6865671641791047,1.3432835820895523,4.835820895522388,1.0746268656716418,3.2238805970149254,3.4925373134328357,1.0833333333333333,0.2222222222222222,0.3225806451612903,0.48148148148148145,0.8040621266427718,0.21875,0.043010752688172046,0.13978494623655913,0.12903225806451613,0.4339622641509434,0.5660377358490566,0.7666666666666667,251.33333333333334,-5.098692447898741,0.4383000000000001,81.0,0.0,0.0,7.0,1.0,23.0,30.0,S9,802,ATL,False,4.151884679639805,24.333333333333332,149,5.0,3.0,2.0,0.0,1,2,0,0,0.3333333333333333,0.8536996694771635
5.0,21.333333333333332,95.0,23.0,13.0,13.0,0.0,0.0,21.0,8.0,12.0,2.0,10.0,15.0,11.0,0.0,3.65625,1.6875,6.46875,2.25,3.65625,5.90625,1.6153846153846154,0.2839506172839506,0.37894736842105264,0.6172839506172839,0.9962313190383365,0.2830188679245283,0.08421052631578947,0.22105263157894736,0.1368421052631579,0.3953488372093023,0.6046511627906976,0.6538461538461539,226.91836734693877,-3.6021511403555513,0.19220000000000007,81.0,1.0,0.0,3.0,0.0,17.0,26.0,S9,1692,CIN,False,6.110140276654731,21.666666666666668,97,3.0,3.0,1.0,0.0,3,1,0,0,0.75,0.7114397414042916
5.0,24.0,97.0,25.0,16.0,6.0,0.0,0.0,19.0,11.0,7.0,11.0,12.0,16.0,8.0,0.0,4.0,1.2916666666666667,6.25,2.75,1.5,4.75,3.1666666666666665,0.2808988764044944,0.31958762886597936,0.7303370786516854,1.0499247075176648,0.22950819672131148,0.1134020618556701,0.1958762886597938,0.061855670103092786,0.5102040816326531,0.4897959183673469,1.0416666666666667,254.62745098039215,-0.24830466653157146,-0.4481,89.0,2.0,0.0,7.0,0.0,25.0,24.0,S9,1703,MIN,False,6.500765276654731,24.0,80,4.0,3.0,2.0,0.0,2,2,0,0,0.5,0.38344929670334066
6.0,28.0,128.0,38.0,18.0,11.0,0.0,0.0,9.0,5.0,16.0,9.0,8.0,13.0,40.0,0.0,3.857142857142857,1.75,8.142857142857142,1.0714285714285714,2.357142857142857,1.9285714285714288,0.8181818181818182,0.3247863247863248,0.3828125,0.6153846153846154,0.9981971153846154,0.32038834951456313,0.0390625,0.0703125,0.0859375,0.2638888888888889,0.7361111111111112,0.3584905660377358,239.08955223880596,-0.30970664228172096,-0.5588,117.0,0.0,0.0,15.0,2.0,19.0,53.0,S9,1759,NYY,False,4.232908133797587,27.666666666666668,130,6.0,1.0,1.0,0.0,1,2,0,0,0.3333333333333333,0.5041996358407854
5.0,12.333333333333334,52.0,18.0,10.0,1.0,0.0,0.0,5.0,3.0,7.0,3.0,8.0,14.0,2.0,0.0,4.864864864864865,1.5405405405405406,8.756756756756756,1.4594594594594594,0.4864864864864864,2.4324324324324325,5.0,0.36,0.36538461538461536,0.74,1.1053846153846154,0.3488372093023256,0.057692307692307696,0.09615384615384616,0.019230769230769232,0.4482758620689655,0.5517241379310345,0.8125,235.85185185185185,-0.49766536596868227,-0.35250000000000004,50.0,1.0,0.0,6.0,2.0,13.0,16.0,S9,1776,KCR,False,3.9703598712493244,12.666666666666666,55,0.0,4.0,0.0,0.0,2,1,0,0,0.6666666666666666,0.24201580631449238
5.0,12.0,53.0,11.0,11.0,8.0,0.0,0.0,14.0,5.0,3.0,5.0,4.0,9.0,2.0,0.0,5.5,1.5833333333333333,5.5,2.5,4.0,7.0,1.75,0.25,0.3584905660377358,0.6818181818181818,1.0403087478559176,0.23076923076923078,0.09433962264150944,0.2641509433962264,0.1509433962264151,0.5,0.5,1.0,242.0943396226415,0.6357684024367405,-0.5436000000000001,44.0,1.0,0.0,2.0,1.0,11.0,11.0,S9,1777,ARI,False,6.459098609988063,14.0,71,0.0,5.0,0.0,0.0,1,1,0,0,0.5,0.13236953081467367
12.0,43.333333333333336,208.0,66.0,45.0,23.0,0.0,1.0,34.0,18.0,36.0,22.0,22.0,28.0,11.0,2.0,6.230769230769231,2.0538461538461537,9.138461538461538,2.4923076923076923,3.184615384615385,4.707692307692308,1.4782608695652173,0.36464088397790057,0.42788461538461536,0.7513812154696132,1.1792658308542285,0.3609022556390977,0.08653846153846154,0.16346153846153846,0.11057692307692307,0.5806451612903226,0.41935483870967744,1.3846153846153846,225.00462962962962,11.308978663019541,-1.0690000000000002,181.0,4.0,0.0,8.0,4.0,54.0,39.0,S9,1786,CWS,False,6.798842199731652,46.666666666666664,71,7.0,8.0,3.0,0.0,4,4,0,0,0.5,-0.3619007874314574
2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,324.6666666666667,-1.2672254453187322,0.21749999999999997,3.0,0.0,0.0,0.0,0.0,1.0,1.0,S9,1813,ARI,False,-0.6242347233452699,2.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.13781384855404383
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.398305460716154,-0.032400000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,S9,1824,DET,False,,0.0,0,,,,,0,0,0,0,0.0,-0.03613344473089186
7.0,19.666666666666668,81.0,15.0,5.0,10.0,0.0,0.0,10.0,1.0,7.0,13.0,19.0,13.0,1.0,0.0,1.5254237288135593,1.271186440677966,4.576271186440678,0.30508474576271183,3.0508474576271185,3.0508474576271185,1.0,0.21428571428571427,0.30864197530864196,0.35714285714285715,0.6657848324514991,0.23333333333333334,0.012345679012345678,0.12345679012345678,0.12345679012345678,0.7083333333333334,0.2916666666666667,2.4285714285714284,273.1904761904762,-6.725118038984331,0.6345,70.0,1.0,0.0,7.0,0.0,34.0,14.0,S9,1828,2TM,False,2.545256802078459,20.0,93,4.0,2.0,0.0,0.0,2,0,0,1,1.0,0.9719770124970399
1.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.14285714285714285,0.25,0.2857142857142857,0.5357142857142857,0.16666666666666666,0.0,0.125,0.125,0.8,0.2,4.0,264.6666666666667,-1.5693778481432523,0.0857,7.0,0.0,0.0,1.0,0.0,4.0,1.0,S9,1828,CIN,True,1.8757652766547301,20.0,93,4.0,2.0,0.0,0.0,2,0,0,1,1.0,0.18651459554011357
