Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Teams
8004,8,S8,1,2,1,3,5,7,0,1,7,6,10,4,8,1,2,0,11,53,12.0,8,0.253968253968254,0.2036507056629007,-0.165,22,9,TEN @ MCH
8005,8,S8,2,3,1,5,1,6,0,0,14,10,5,2,2,0,1,0,10,49,11.0,9,1.8994708994709,0.0182779382890247,-0.0779999999999999,9,6,UCL @ HRW
8006,8,S8,2,2,1,5,9,3,0,0,9,7,4,6,4,2,0,1,17,50,11.0,10,2.8994708994708995,-0.0775575611462529,-0.6652000000000001,17,11,ORD @ PUR
8007,8,S8,2,2,0,4,6,3,0,0,3,13,4,5,7,1,3,0,12,47,11.0,10,2.8994708994709,-0.0817220617109751,-0.3324000000000001,25,15,MSU @ TEN
8008,8,S8,2,1,0,0,5,8,0,0,6,11,4,6,5,3,3,1,6,46,12.0,2,-5.746031746031745,0.7828282028392893,0.7706,24,14,MCH @ PAN
8009,8,S8,3,1,1,2,3,4,0,1,11,12,5,2,3,1,0,2,7,44,12.0,2,-5.746031746031745,0.7661702005804001,0.847,17,8,PUR @ UCL
8010,8,S8,3,2,3,5,2,6,0,3,9,5,8,5,5,3,1,0,12,50,11.666666666666666,9,1.4936376754558571,0.0630257612552512,-0.6320000000000001,19,12,HRW @ ORD
8011,8,S8,3,2,0,3,2,7,0,0,10,9,1,5,7,1,0,0,7,46,11.0,4,-3.1005291005291,0.5016199360301355,0.4330000000000001,15,11,MSU @ MCH
8012,8,S8,3,3,1,4,9,2,0,0,5,12,4,7,5,1,3,2,17,52,12.0,5,-3.0288600288600285,0.5402625350751736,0.3161999999999999,24,14,PAN @ TEN
8013,8,S8,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0.6666666666666666,0,-0.4058332240150422,0.0489123235309488,0.0469,1,1,PAN @ PUR
8013,8,S8,4,5,1,7,7,5,0,0,9,11,4,3,4,1,2,2,20,56,11.333333333333334,12,4.659801477983296,-0.216110113914992,-0.4338999999999999,16,10,PAN @ PUR
8014,8,S8,4,1,1,3,2,2,0,0,9,5,15,3,3,1,0,0,7,44,12.0,3,-4.746031746031745,0.6578411994509555,0.7505999999999999,21,9,ORD @ TEN
8015,8,S8,4,1,1,3,7,7,0,0,9,6,5,4,6,3,0,0,12,49,11.0,9,1.7994708994709003,0.0241134377243024,-0.0525999999999999,16,9,HRW @ MCH
8016,8,S8,4,4,0,2,11,8,0,1,9,11,3,8,1,1,0,0,17,57,11.0,11,3.8994708994709,-0.1525705577579191,-0.7422000000000002,19,11,MSU @ UCL
9001,9,S9,1,1,1,2,1,5,0,0,8,7,4,7,9,0,2,1,5,45,12.0,2,-3.167464114832536,0.5123595001171295,0.4266000000000001,25,14,HVD @ TEN
9002,9,S9,1,2,0,4,7,2,0,0,7,12,5,5,3,1,1,0,13,47,11.0,8,3.2631578947368416,-0.1307027008398082,-0.1776,18,9,UCC @ TOL
9003,9,S9,1,0,0,5,3,3,0,0,10,11,9,1,2,0,0,0,8,44,11.0,2,-2.7368421052631584,0.452996208440702,0.4286,16,7,UGA @ WSU
9004,9,S9,2,0,0,2,7,4,0,0,4,7,4,3,5,0,5,0,9,36,7.666666666666667,5,1.2053065590217291,0.046555523972596,-0.1149,16,7,TEN @ UCC
9005,9,S9,2,1,0,0,4,7,0,0,8,6,2,4,9,3,0,1,5,41,11.0,3,-1.7368421052631584,0.3448456630809572,0.6661999999999999,20,13,WSU @ TOL
9006,9,S9,2,2,0,2,4,5,0,0,9,9,7,2,7,1,3,1,8,47,12.0,5,-0.1674641148325362,0.2245853181567466,0.1469999999999999,20,11,UGA @ HVD
9007,9,S9,3,4,1,1,5,2,0,0,10,12,5,3,3,0,1,2,11,47,12.0,6,0.8325358851674639,0.1205100454768743,0.0607999999999998,19,9,UCC @ WSU
9008,9,S9,3,2,0,3,11,3,0,0,10,9,4,6,2,2,2,3,16,50,12.0,8,2.832535885167464,-0.0591135911237636,-0.0212,17,10,TEN @ UGA
9009,9,S9,3,2,0,1,3,6,0,0,5,12,6,6,4,1,3,2,6,45,12.0,5,-0.1674641148325361,0.2205100454768743,-0.1518,26,15,TOL @ HVD
9010,9,S9,4,0,0,1,2,5,0,0,8,14,5,6,1,1,0,1,3,42,12.0,1,-4.167464114832536,0.5919831367177674,0.9266,20,6,HVD @ WSU
9011,9,S9,4,2,0,2,6,4,0,0,13,5,3,2,5,1,2,1,10,42,10.0,5,0.6937799043062199,0.1140092801636366,0.1325,13,9,UGA @ UCC
9012,9,S9,4,4,1,0,4,4,0,0,8,8,6,5,4,2,1,0,9,44,11.0,7,2.2631578947368416,-0.0429285188794255,-0.1288,18,7,TOL @ TEN
9013,9,S9,5,1,0,3,2,4,0,0,7,13,2,5,7,1,5,1,6,44,12.0,3,-2.167464114832536,0.4164347727970018,0.7301999999999998,24,14,UCC @ HVD
9014,9,S9,5,2,0,2,3,3,0,0,10,7,19,3,5,1,1,2,7,54,15.666666666666666,5,-4.910321257689679,0.7233226685216955,1.7208,27,12,TOL @ UGA
9015,9,S9,5,3,2,1,7,4,0,0,8,5,5,5,2,1,1,1,13,42,9.0,8,4.124401913875598,-0.2331281934731736,-0.1843,14,6,WSU @ TEN
9016,9,S9,6,4,1,5,6,3,0,0,8,11,3,4,6,2,1,2,16,51,12.0,9,3.832535885167464,-0.163188863803636,-0.5488,19,10,TOL @ TEN
9017,9,S9,6,1,0,6,5,2,0,1,15,10,5,6,2,1,1,1,12,52,13.333333333333334,5,-1.6158768132452348,0.3816524060376338,0.8384,19,11,UGA @ UCC
9018,9,S9,6,1,0,4,4,5,0,0,10,13,3,2,4,0,1,1,9,46,11.0,5,0.263157894736842,0.1692972991601916,0.0863999999999999,14,8,WSU @ HVD
10001,10,S10,1,2,0,1,8,1,0,0,5,9,4,8,8,2,0,0,11,46,12.0,6,-0.0618556701030925,0.2180061779352325,0.1644,25,14,FOK @ TOL
10002,10,S10,1,2,3,1,1,2,0,0,2,14,6,3,9,1,0,1,7,43,12.0,5,-1.0618556701030923,0.3087965861558881,0.5148000000000001,24,12,TXS @ NWU
10003,10,S10,1,2,1,7,6,3,0,0,2,10,14,3,3,1,0,0,16,51,11.0,9,3.443298969072165,-0.1094853065339319,-0.0766,26,7,BSU @ UNA
10004,10,S10,2,7,0,4,6,3,0,0,10,12,3,6,3,2,2,0,17,54,12.0,10,3.938144329896907,-0.1359458631680449,-0.058,16,7,BSU @ FOK
10005,10,S10,2,5,1,3,6,4,0,0,8,9,5,6,5,2,0,1,15,52,12.0,8,1.938144329896908,0.0502397491629383,-0.2973999999999999,19,10,TOL @ NWU
10006,10,S10,2,3,0,1,3,0,0,0,10,3,12,5,4,1,1,0,7,41,11.666666666666666,3,-2.8992540440868324,0.4833268317749176,-0.0223999999999999,20,11,UNA @ TXS
10007,10,S10,3,2,0,2,6,2,0,0,13,10,8,1,4,2,3,1,10,48,13.0,3,-3.5670103092783503,0.5961504171907919,0.2861999999999999,17,8,TXS @ BSU
10008,10,S10,3,3,0,1,8,4,0,0,8,15,3,3,5,2,0,0,12,50,12.0,4,-2.061855670103093,0.4364253614939216,0.1523999999999999,19,8,NWU @ FOK
10009,10,S10,3,3,0,1,10,9,0,0,7,7,9,3,6,4,2,0,14,55,12.0,8,1.938144329896908,0.0686589327216272,-0.0615999999999999,18,12,UNA @ TOL
10010,10,S10,4,0,1,4,3,5,0,0,7,10,7,5,3,2,0,0,8,46,12.0,2,-4.061855670103093,0.6180061779352326,0.5593999999999999,19,9,TOL @ BSU
10011,10,S10,4,1,2,2,4,3,0,0,12,3,9,3,6,0,3,0,9,45,11.0,4,-1.5567010309278346,0.3767003057970513,0.0876,18,11,FOK @ TXS
10012,10,S10,4,3,0,2,4,5,0,0,11,10,4,5,4,2,0,0,9,48,12.0,6,-0.0618556701030927,0.2272157697145771,0.2112,16,8,NWU @ UNA
10013,10,S10,5,2,0,11,6,4,0,0,11,7,13,2,3,0,0,0,19,59,12.0,14,7.938144329896907,-0.5221314754990282,-0.3445999999999999,16,8,UNA @ TXS
10014,10,S10,5,1,1,4,2,3,0,0,10,13,3,6,2,1,0,1,8,45,12.0,4,-2.061855670103093,0.4180061779352326,0.5296,17,9,BSU @ TOL
10015,10,S10,5,5,1,4,3,2,0,0,10,11,4,4,5,0,1,2,13,49,12.0,8,1.938144329896908,0.0410301573835938,0.0102,21,9,FOK @ NWU
11001,11,S11,1,2,4,6,9,5,0,0,6,9,14,3,2,1,0,1,21,60,12.0,15,8.459227467811159,-0.5863628839229035,-0.3716,23,10,BSU @ UWU
11002,11,S11,1,1,1,2,6,5,0,0,6,8,5,7,5,4,3,2,10,47,13.0,2,-5.085836909871245,0.729847836374453,0.9748,23,9,CSU @ ZOO
11003,11,S11,1,1,0,6,6,5,0,0,4,7,10,4,7,1,2,0,13,50,11.0,7,1.004291845493562,0.1208349608379723,-0.2329999999999999,18,10,BDE @ KSU
11004,11,S11,2,4,1,4,3,3,0,0,4,19,3,4,4,1,1,1,12,49,12.0,5,-1.5407725321888417,0.3710863188872256,0.288,25,8,ZOO @ BSU
11005,11,S11,2,0,0,3,8,4,0,0,6,10,11,4,3,2,1,0,11,49,12.0,2,-4.540772532188841,0.6668312391682385,0.5694000000000001,18,10,UWU @ KSU
11006,11,S11,2,6,1,3,0,2,0,0,5,11,5,6,5,0,0,0,10,45,11.333333333333334,7,1.1258941344778253,0.0788891739066364,-0.2607999999999999,23,10,CSU @ BDE
11007,11,S11,3,2,0,5,4,2,0,0,7,8,9,6,3,0,1,0,11,46,11.0,8,2.0042918454935617,-0.000440437756963,-0.1936,19,11,BSU @ KSU
11008,11,S11,3,2,1,5,5,7,0,0,7,8,5,10,4,1,2,1,13,54,12.0,6,-0.5407725321888417,0.2966167972011481,-0.1878,22,9,ZOO @ BDE
11009,11,S11,3,1,0,0,4,2,0,0,12,9,1,6,7,0,1,1,5,42,12.0,1,-5.540772532188842,0.7413007608543161,0.8116,24,13,UWU @ CSU
11010,11,S11,4,5,0,3,3,7,0,0,8,12,1,4,6,1,0,1,11,49,11.0,10,4.004291845493562,-0.1876751986000018,-0.1541999999999999,18,10,BDE @ BSU
11011,11,S11,4,0,0,4,6,0,0,0,6,12,7,3,5,0,1,0,10,43,11.0,3,-2.995708154506438,0.4867943230860757,0.2974000000000001,19,9,KSU @ CSU
11012,11,S11,4,1,2,9,7,8,0,0,9,17,7,7,4,0,5,4,19,71,16.0,13,4.278969957081545,-0.0874906181891874,0.0938,32,15,ZOO @ UWU
11013,11,S11,5,3,0,1,7,4,0,0,8,9,6,2,9,2,0,0,11,49,12.0,6,-0.5407725321888414,0.2625761594492515,0.0512,21,14,BSU @ CSU
11014,11,S11,5,2,2,6,6,6,0,0,10,11,5,3,5,0,3,2,16,56,12.0,8,1.4592274678111583,0.1136371160770964,0.0219999999999999,19,10,BDE @ UWU
11015,11,S11,5,5,3,4,3,5,0,0,9,11,8,3,3,0,2,2,15,54,12.0,10,3.459227467811158,-0.0991281230798647,-0.367,20,8,KSU @ ZOO
11016,11,S11,6,3,0,4,6,3,0,0,7,6,12,8,2,1,2,0,13,51,12.0,6,-0.5407725321888415,0.2795964783251997,-0.0567999999999999,22,11,KSU @ ZOO
11017,11,S11,6,1,0,3,6,5,0,0,15,8,3,3,3,2,1,2,10,47,12.0,3,-3.540772532188841,0.5668312391682385,0.6077999999999999,14,7,BDE @ BSU
11018,11,S11,6,5,1,3,5,4,0,0,7,9,4,4,8,2,1,0,14,50,11.333333333333334,9,2.807542074552732,-0.0637451417869317,-0.4148,20,12,CSU @ UWU
12001,12,S12,1,2,0,3,4,3,0,0,9,10,5,3,5,1,1,0,9,44,11.0,5,-1.7038626609442058,0.3555296379322293,0.1481999999999999,16,6,FUR @ LSU
12002,12,S12,1,0,1,4,7,6,0,0,13,9,4,2,4,3,1,1,12,50,12.0,5,-2.313304721030043,0.4452739240044722,-0.0772,18,6,SYR @ UOM
12003,12,S12,1,0,2,2,2,2,0,0,10,7,9,3,7,0,0,0,6,44,12.0,2,-5.313304721030043,0.7123595467888617,0.5311999999999999,22,11,OWL @ WKU
12004,12,S12,2,2,1,2,10,4,0,0,7,7,3,7,7,4,0,0,15,50,11.666666666666666,7,0.0024847526541675,0.2054663823321486,-0.5301999999999999,19,14,SYR @ OWL
12005,12,S12,2,2,1,3,7,1,0,0,5,4,2,11,7,4,1,0,13,43,11.0,4,-2.7038626609442056,0.451415340780278,0.3198000000000001,22,12,UOM @ FUR
