Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
NCS,CCU,5001,5,S5,1,0,0,1,3,2,0,4,1,0,2,0,3,2,0,0,4,5,16,0,0,-2.30188679245283,-0.1252872408079708,-0.2948999999999999,Home
NCS,GT,5011,5,S5,3,1,1,1,2,0,0,3,3,0,2,2,2,0,0,0,5,11,17,2,2,-0.3018867924528301,0.0812690990943611,0.0429,Away
NCS,LOU,5018,5,S5,5,2,0,2,1,2,0,6,4,0,0,2,0,0,0,0,5,13,19,4,4,1.69811320754717,0.2943817788990251,0.4226,Away
NCS,SLC,5007,5,S5,2,0,1,0,3,0,0,2,5,1,0,3,0,2,1,0,4,6,14,1,1,-1.30188679245283,-0.0318435807103029,-0.2172,Away
NCS,UNC,5016,5,S5,4,1,0,0,4,2,0,2,2,0,2,2,1,0,0,0,5,8,16,3,3,1.2735849056603774,0.2322599290033498,0.2369999999999999,Home
NCS,UNC,5023,5,S5,6,0,0,1,4,1,0,2,7,0,6,1,2,0,1,0,5,6,24,1,1,-2.452830188679245,-0.0813745213096243,-0.1407,Home
NEB,GEO,6005,6,S6,3,0,0,0,0,1,0,1,2,0,6,0,3,0,0,0,0,0,13,0,0,-1.698630136986301,-0.1023857270630325,-0.5892,Home
NEB,GT,5006,5,S5,2,0,0,2,0,0,0,5,3,0,0,2,2,0,0,0,2,4,14,0,0,-2.30188679245283,-0.1383999206126349,-0.2274,Home
NEB,GT,6003,6,S6,2,0,1,1,0,1,0,2,1,0,1,4,4,0,0,0,2,5,15,1,1,-0.6986301369863012,0.0079953939578286,-0.3251999999999999,Away
NEB,GT,6008,6,S6,4,0,0,5,4,1,0,2,9,1,3,3,0,1,0,0,9,14,27,4,4,1.4520547945205482,0.2853506132336806,-0.2075999999999999,Home
NEB,HOF,3006,3,S3,2,1,0,1,2,4,0,3,2,0,3,0,0,0,0,1,4,8,16,3,3,1.016949152542373,0.2380228882602817,0.1832999999999999,Away
NEB,LOU,5010,5,S5,3,3,0,2,2,2,0,1,3,0,3,3,2,0,0,0,7,18,21,6,6,3.69811320754717,0.5074944587036891,0.3873,Away
NEB,LOU,5024,5,S5,6,2,0,0,1,2,0,2,15,0,1,1,2,0,0,0,3,9,26,3,3,-1.5832649712879403,0.0121383403318381,-0.2173,Home
NEB,OSU,6001,6,S6,1,0,0,1,1,3,0,2,0,0,0,2,5,1,0,0,2,3,14,1,1,1.3013698630136987,0.202804833447398,0.0525999999999999,Home
NEB,RIC,3003,3,S3,1,1,1,1,2,0,0,2,4,0,0,1,1,0,0,0,5,11,13,3,3,1.438377723970944,0.2480885752840695,0.5378000000000001,Home
NEB,SLC,5015,5,S5,4,0,0,0,0,0,0,1,3,1,1,1,3,0,0,0,0,0,9,0,0,-1.7264150943396226,-0.1136344503129742,-0.2931,Home
NEB,UNC,5019,5,S5,5,0,0,1,2,0,0,3,4,0,1,2,2,0,0,0,3,4,15,0,0,-2.30188679245283,-0.1318435807103029,-0.4896,Away
NEB,WSU,5003,5,S5,1,0,0,0,1,1,0,2,6,0,0,2,2,0,0,0,1,1,14,0,0,-2.30188679245283,-0.1383999206126349,-0.3096,Away
NU,ULA,4005,4,S4,1,1,0,0,2,3,0,3,3,0,4,0,1,0,1,1,3,6,17,1,1,-1.0408163265306123,0.0004465375893947,-0.4432,Home
NU,UNC,4007,4,S4,2,0,0,0,1,1,0,0,2,2,0,1,4,2,0,0,1,1,9,0,0,-1.530612244897959,-0.1035478806907378,-0.2927,Home
NWU,FOK,10008,10,S10,3,2,0,0,6,2,0,2,9,0,2,1,2,2,0,0,8,14,26,2,2,-1.0309278350515465,-0.0093328304417065,-0.0761999999999999,Away
NWU,FOK,10015,10,S10,5,2,0,1,3,2,0,3,8,0,0,3,3,0,1,1,6,13,25,3,3,-0.0309278350515462,0.0906671695582934,-0.2551,Home
NWU,TOL,10005,10,S10,2,1,1,1,3,2,0,4,5,0,2,3,3,1,0,0,6,12,25,3,3,-0.0309278350515463,0.0870610175173916,-0.1013,Home
NWU,TXS,10002,10,S10,1,1,0,1,0,1,0,1,6,0,3,3,5,0,0,0,2,6,21,2,2,-1.0309278350515465,-0.0273635906462157,-0.5074000000000001,Home
NWU,UNA,10012,10,S10,4,1,0,2,3,3,0,5,5,0,1,4,2,1,0,0,6,11,26,3,3,-0.0309278350515462,0.0906671695582934,-0.1055999999999999,Away
ORD,HRW,8010,8,S8,3,1,1,3,1,3,0,3,1,0,4,4,2,3,0,0,6,14,23,5,5,1.3666535484717306,0.2248818418585602,0.5659999999999998,Home
ORD,PUR,8006,8,S8,2,0,0,2,6,2,0,6,5,0,1,2,3,1,0,0,8,10,27,3,3,-0.8730158730158728,0.0162568974509107,0.0825999999999999,Away
ORD,TEN,8014,8,S8,4,1,0,1,1,2,0,6,3,0,6,2,0,1,0,0,3,7,22,2,2,-1.8730158730158728,-0.1029205997254777,-0.1252999999999999,Away
ORD,UCL,8001,8,S8,1,1,0,2,3,2,0,0,5,1,0,6,6,1,0,0,6,11,25,4,4,0.1269841269841273,0.1085858985803553,0.1372999999999998,Away
OSU,GEO,6004,6,S6,2,0,0,1,3,2,0,2,5,0,3,1,1,0,1,0,4,5,18,1,1,-0.6986301369863012,0.0287576359995509,-0.1126,Home
OSU,GEO,6007,6,S6,4,1,1,1,0,2,0,4,6,2,5,5,1,0,0,0,3,9,26,2,2,-1.5479452054794516,-0.0198399472767499,-0.8544,Away
OSU,GT,6006,6,S6,3,2,0,2,1,0,0,2,4,1,1,3,2,0,0,0,5,13,17,4,4,2.301369863013699,0.3183765149786898,0.4451,Away
OSU,NEB,6001,6,S6,1,0,0,1,1,1,0,3,4,0,1,3,1,0,0,0,2,3,15,0,0,-1.698630136986301,-0.0920046060421713,-0.4475,Away
OWL,FUR,12010,12,S12,4,3,2,2,0,2,0,3,4,0,3,9,1,0,0,0,7,22,29,6,6,2.067238912732475,0.3136460603360042,0.4686,Home
OWL,LSU,12008,12,S12,3,0,0,1,1,1,0,3,6,0,4,3,2,0,0,0,2,3,21,0,0,-3.6566523605150216,-0.2882388377646783,-0.4784,Away
OWL,LSU,12016,12,S12,6,4,3,3,7,1,0,5,4,0,7,2,0,0,2,0,17,38,36,11,11,7.343347639484978,0.8744396751341791,0.3733,Away
OWL,SYR,12004,12,S12,2,1,1,1,6,1,0,3,5,1,3,2,3,1,0,0,9,15,26,4,4,0.6591371131691892,0.1617749663387007,0.5150999999999999,Home
OWL,UOM,12013,12,S12,5,0,1,1,0,4,0,3,4,0,6,1,3,1,1,0,2,5,23,1,1,-2.6566523605150216,-0.1771779237237035,-0.5782,Home
