G,IP,BF,H,R,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,Season,Pitcher ID,Team,FIP,nIP,ERA+,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
9.0,27.666666666666668,128.0,38.0,26.0,13.0,0.0,1.0,15.0,7.0,19.0,15.0,20.0,20.0,7.0,0.0,5.63855421686747,1.8433734939759034,8.240963855421686,1.5180722891566263,2.8192771084337345,3.2530120481927707,1.1538461538461537,0.33043478260869563,0.3984375,0.6608695652173913,1.0593070652173913,0.3333333333333333,0.0546875,0.1171875,0.1015625,0.6029411764705882,0.39705882352941174,1.5185185185185186,236.8203125,6.8677741882897045,-0.8583999999999999,115.0,0.0,0.0,7.0,5.0,41.0,27.0,S8,1834,BAL,4.893456895871606,29.0,72,6.0,1.0,0.0,0.0,0,2,0,0,0.0,-0.17452835121100385
9.0,18.666666666666668,93.0,31.0,20.0,7.0,0.0,0.0,16.0,9.0,15.0,11.0,11.0,14.0,3.0,0.0,6.428571428571428,2.0357142857142856,9.964285714285714,2.8928571428571423,2.25,5.142857142857142,2.2857142857142856,0.36904761904761907,0.40860215053763443,0.7738095238095238,1.1824116743471582,0.36065573770491804,0.0967741935483871,0.17204301075268819,0.07526881720430108,0.575,0.425,1.3529411764705883,225.64893617021278,9.346853582726032,-1.3693,84.0,2.0,0.0,7.0,0.0,23.0,17.0,S8,1843,PIT,6.957570493117733,20.333333333333332,55,4.0,3.0,0.0,0.0,1,3,0,1,0.25,-0.5625043950814244
6.0,19.0,88.0,24.0,15.0,8.0,0.0,1.0,34.0,5.0,12.0,3.0,8.0,6.0,5.0,0.0,4.7368421052631575,1.6842105263157894,7.578947368421052,1.5789473684210527,2.526315789473684,10.736842105263158,4.25,0.3037974683544304,0.36363636363636365,0.5822784810126582,0.9459148446490219,0.4634146341463415,0.056818181818181816,0.38636363636363635,0.09090909090909091,0.5217391304347826,0.4782608695652174,1.0909090909090908,239.6931818181818,1.106793936373234,-0.11860000000000005,79.0,1.0,0.0,7.0,0.0,12.0,11.0,S8,1942,NYM,2.384262222441042,19.666666666666668,89,5.0,0.0,0.0,0.0,2,3,0,1,0.4,0.24149184035002866
3.0,8.0,29.0,6.0,2.0,3.0,0.0,0.0,3.0,2.0,3.0,8.0,4.0,4.0,1.0,0.0,1.5,1.125,4.5,1.5,2.25,2.25,1.0,0.23076923076923078,0.3103448275862069,0.5,0.8103448275862069,0.19047619047619047,0.06896551724137931,0.10344827586206896,0.10344827586206896,0.7619047619047619,0.23809523809523808,3.2,274.8965517241379,-3.2571684506927965,0.08609999999999998,26.0,0.0,0.0,1.0,0.0,16.0,5.0,S8,1961,LAD,4.903999064546305,9.0,144,2.0,0.0,0.0,0.0,1,1,0,0,0.5,0.4417732744514752
6.0,18.666666666666668,77.0,20.0,13.0,6.0,0.0,0.0,13.0,7.0,8.0,3.0,15.0,13.0,7.0,0.0,4.178571428571428,1.3928571428571428,6.428571428571429,2.25,1.9285714285714284,4.178571428571429,2.1666666666666665,0.2898550724637681,0.33766233766233766,0.6956521739130435,1.033314511575381,0.2549019607843137,0.09090909090909091,0.16883116883116883,0.07792207792207792,0.5,0.5,1.0,245.3,0.376764350063463,-0.5560999999999998,69.0,2.0,0.0,3.0,2.0,20.0,20.0,S8,1962,SFG,5.725427635974876,19.666666666666668,63,3.0,3.0,1.0,0.0,1,3,1,0,0.25,0.27047339473258675
8.0,24.666666666666668,111.0,31.0,18.0,13.0,0.0,0.0,20.0,3.0,19.0,15.0,12.0,13.0,7.0,0.0,4.378378378378378,1.7837837837837838,7.54054054054054,0.7297297297297297,3.162162162162162,4.864864864864865,1.5384615384615385,0.3163265306122449,0.3963963963963964,0.5102040816326531,0.9066004780290495,0.37333333333333335,0.02702702702702703,0.18018018018018017,0.11711711711711711,0.6153846153846154,0.38461538461538464,1.6,245.60526315789474,2.068576880502355,0.1813,98.0,0.0,0.0,8.0,1.0,32.0,20.0,S8,1963,ARI,2.8195396050868453,26.333333333333332,149,5.0,3.0,1.0,1.0,2,0,0,1,1.0,0.23735830027471985
6.0,21.0,85.0,18.0,11.0,10.0,0.0,2.0,8.0,2.0,11.0,7.0,14.0,16.0,12.0,0.0,3.142857142857143,1.3333333333333333,5.142857142857142,0.5714285714285714,2.8571428571428568,2.2857142857142856,0.8,0.24,0.32941176470588235,0.44,0.7694117647058824,0.24615384615384617,0.023529411764705882,0.09411764705882353,0.11764705882352941,0.48148148148148145,0.5185185185185185,0.9285714285714286,264.48837209302326,-4.239411590117272,0.5039999999999999,75.0,0.0,0.0,1.0,4.0,26.0,28.0,S8,1977,COL,3.1837609693082096,21.666666666666668,111,5.0,3.0,2.0,2.0,2,1,0,0,0.6666666666666666,0.7641065554767831
8.0,15.666666666666666,62.0,13.0,6.0,4.0,1.0,0.0,8.0,3.0,7.0,14.0,10.0,7.0,5.0,0.0,2.297872340425532,1.0851063829787235,4.9787234042553195,1.148936170212766,1.5319148936170215,3.063829787234043,2.0,0.22413793103448276,0.27419354838709675,0.46551724137931033,0.739710789766407,0.2127659574468085,0.04838709677419355,0.12903225806451613,0.06451612903225806,0.6842105263157895,0.3157894736842105,2.1666666666666665,274.3333333333333,-7.381806292725943,0.5401999999999999,58.0,0.0,0.0,1.0,2.0,26.0,12.0,S8,2206,ATL,3.5130416177377946,19.333333333333332,98,0.0,4.0,0.0,0.0,0,1,1,1,0.0,0.9863012714000469
6.0,18.666666666666668,87.0,31.0,10.0,6.0,0.0,1.0,13.0,4.0,19.0,10.0,5.0,15.0,7.0,0.0,3.214285714285714,1.982142857142857,9.964285714285714,1.2857142857142856,1.9285714285714284,4.178571428571429,2.1666666666666665,0.3875,0.42528735632183906,0.65,1.075287356321839,0.421875,0.04597701149425287,0.14942528735632185,0.06896551724137931,0.47619047619047616,0.5238095238095238,0.9090909090909091,227.5681818181818,-1.8005937496776627,-0.019799999999999915,80.0,1.0,0.0,7.0,1.0,20.0,22.0,S8,2207,NYY,3.636141921689162,18.666666666666668,75,6.0,0.0,0.0,0.0,1,3,0,0,0.25,0.5282286631143529
7.0,27.333333333333332,117.0,31.0,12.0,9.0,0.0,0.0,15.0,3.0,17.0,8.0,8.0,5.0,41.0,0.0,2.6341463414634148,1.4634146341463414,6.8048780487804885,0.6585365853658537,1.975609756097561,3.2926829268292686,1.6666666666666667,0.2897196261682243,0.3418803418803419,0.48598130841121495,0.8278616502915568,0.3111111111111111,0.02564102564102564,0.1282051282051282,0.07692307692307693,0.28125,0.71875,0.391304347826087,260.8655462184874,-4.358656174595611,0.3098999999999999,107.0,1.0,0.0,10.0,1.0,18.0,46.0,S8,2220,KCR,2.5960722352780126,27.333333333333332,110,7.0,1.0,1.0,0.0,4,1,0,0,0.8,0.9040932808291087
8.0,25.0,107.0,20.0,14.0,17.0,0.0,1.0,39.0,8.0,8.0,7.0,7.0,8.0,9.0,0.0,3.36,1.48,4.800000000000001,1.92,4.08,9.36,2.2941176470588234,0.2222222222222222,0.34579439252336447,0.5444444444444444,0.8902388369678089,0.27906976744186046,0.07476635514018691,0.3644859813084112,0.1588785046728972,0.5142857142857142,0.4857142857142857,1.0588235294117647,247.8679245283019,-6.4204261070011714,-0.18130000000000002,90.0,0.0,0.0,3.0,1.0,18.0,17.0,S8,2222,BOS,4.358999064546305,26.0,84,3.0,4.0,0.0,0.0,0,2,0,1,0.0,1.070250815662011
7.0,19.666666666666668,88.0,22.0,16.0,11.0,0.0,1.0,23.0,2.0,12.0,9.0,6.0,15.0,2.0,0.0,4.881355932203389,1.6779661016949152,6.711864406779661,0.6101694915254237,3.3559322033898304,7.016949152542373,2.090909090909091,0.2894736842105263,0.375,0.5394736842105263,0.9144736842105263,0.38461538461538464,0.022727272727272728,0.26136363636363635,0.125,0.5,0.5,1.0,241.22471910112358,3.832242945467877,-0.5135,76.0,1.0,0.0,3.0,5.0,17.0,17.0,S8,2245,ATL,1.9400160136988474,22.666666666666668,143,2.0,3.0,0.0,0.0,2,2,0,2,0.5,-0.03105306055943564
3.0,8.666666666666666,37.0,11.0,6.0,2.0,0.0,0.0,5.0,1.0,5.0,6.0,7.0,5.0,1.0,0.0,4.153846153846154,1.5,7.615384615384617,0.6923076923076923,1.3846153846153846,3.4615384615384617,2.5,0.3142857142857143,0.35135135135135137,0.5428571428571428,0.8942084942084942,0.3448275862068966,0.02702702702702703,0.13513513513513514,0.05405405405405406,0.7142857142857143,0.2857142857142857,2.5,249.05405405405406,-0.2626319586999084,-0.5237999999999998,35.0,0.0,0.0,5.0,0.0,15.0,6.0,S8,2254,SEA,2.3174606030078433,10.0,158,1.0,2.0,0.0,0.0,0,1,0,0,0.0,0.17433519197830932
1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,348.0,-0.2193648973998423,0.0282,1.0,0.0,0.0,0.0,0.0,0.0,1.0,S8,2275,NYM,1.278999064546305,0.6666666666666666,135,,,,,0,0,0,1,0.0,0.025938435580749597
5.0,11.333333333333334,61.0,24.0,15.0,6.0,1.0,0.0,7.0,4.0,10.0,11.0,6.0,3.0,4.0,0.0,7.941176470588235,2.6470588235294117,12.705882352941178,2.117647058823529,3.1764705882352944,3.7058823529411757,1.1666666666666667,0.4444444444444444,0.4918032786885246,0.8888888888888888,1.3806921675774135,0.45454545454545453,0.06557377049180328,0.11475409836065574,0.09836065573770492,0.7307692307692307,0.2692307692307692,2.7142857142857144,215.890625,4.764616761080045,-0.8473999999999999,54.0,1.0,0.0,8.0,2.0,19.0,7.0,S8,2276,LAA,6.22017553513454,12.333333333333334,42,1.0,3.0,0.0,0.0,1,2,0,0,0.3333333333333333,-0.23234297982131732
11.0,16.333333333333332,68.0,13.0,5.0,8.0,0.0,0.0,17.0,1.0,8.0,7.0,1.0,15.0,7.0,0.0,1.836734693877551,1.2857142857142858,4.775510204081633,0.3673469387755102,2.938775510204082,6.244897959183674,2.125,0.22807017543859648,0.3088235294117647,0.3684210526315789,0.6772445820433437,0.2857142857142857,0.014705882352941176,0.25,0.11764705882352941,0.3125,0.6875,0.45454545454545453,246.7,-13.425642146117182,0.11970000000000007,57.0,3.0,0.0,3.0,1.0,10.0,22.0,S8,2350,MTL,1.46267253393406,20.0,102,0.0,9.0,0.0,0.0,2,0,2,1,1.0,1.614696531783763
6.0,25.0,100.0,22.0,12.0,11.0,0.0,0.0,17.0,3.0,11.0,14.0,9.0,18.0,9.0,0.0,2.88,1.32,5.28,0.72,2.64,4.08,1.5454545454545454,0.24719101123595505,0.33,0.4606741573033708,0.7906741573033709,0.2753623188405797,0.03,0.17,0.11,0.5,0.5,1.0,257.3557692307692,-2.3589394782273256,-0.12749999999999992,89.0,0.0,0.0,6.0,2.0,27.0,27.0,S8,2457,SFG,2.798999064546305,25.333333333333332,104,5.0,2.0,1.0,0.0,2,2,0,0,0.5,0.636088531899269
10.0,28.0,117.0,27.0,21.0,12.0,0.0,1.0,22.0,5.0,12.0,11.0,15.0,26.0,4.0,0.0,4.5,1.3928571428571428,5.785714285714286,1.0714285714285714,2.571428571428571,4.714285714285714,1.8333333333333333,0.2621359223300971,0.3333333333333333,0.5145631067961165,0.8478964401294498,0.28205128205128205,0.042735042735042736,0.18803418803418803,0.10256410256410256,0.5081967213114754,0.4918032786885246,1.0333333333333334,250.59166666666667,0.45705060733351577,0.34269999999999984,103.0,2.0,0.0,9.0,1.0,31.0,30.0,S8,2461,PIT,3.3147133502605906,32.0,99,3.0,3.0,0.0,0.0,2,3,0,1,0.4,0.42252260263619607
10.0,41.666666666666664,175.0,43.0,17.0,16.0,0.0,0.0,37.0,3.0,22.0,20.0,17.0,30.0,12.0,0.0,2.448,1.4160000000000001,6.192,0.43200000000000005,2.3040000000000003,5.328,2.3125,0.27564102564102566,0.33714285714285713,0.47435897435897434,0.8115018315018314,0.33613445378151263,0.017142857142857144,0.21142857142857144,0.09142857142857143,0.5,0.5,1.0,249.6243093922652,-14.47368002436032,0.4553999999999999,156.0,3.0,0.0,14.0,4.0,42.0,42.0,S8,2474,OAK,1.590999064546305,42.666666666666664,135,5.0,7.0,2.0,1.0,5,2,2,0,0.7142857142857143,2.1477085245699703
1.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,1.5,9.0,3.0,0.0,3.0,0.0,0.375,0.375,0.75,1.125,0.3333333333333333,0.125,0.125,0.0,0.25,0.75,0.3333333333333333,240.77777777777777,0.014967220649130697,-0.011900000000000008,8.0,0.0,0.0,0.0,0.0,1.0,3.0,S8,2477,TEX,6.778999064546305,1.6666666666666667,31,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.030518844661209844
3.0,5.0,22.0,6.0,5.0,3.0,0.0,0.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,6.0,1.8,7.199999999999999,1.2000000000000002,3.5999999999999996,3.5999999999999996,1.0,0.3157894736842105,0.4090909090909091,0.5263157894736842,0.9354066985645932,0.3333333333333333,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.5833333333333334,0.4166666666666667,1.4,242.22727272727272,-0.7736971859441724,0.030399999999999983,19.0,0.0,0.0,1.0,0.0,7.0,5.0,S8,2478,ATL,4.478999064546305,6.333333333333333,87,0.0,2.0,0.0,0.0,0,1,0,0,0.0,0.16541252709125526
4.0,3.6666666666666665,22.0,10.0,8.0,1.0,0.0,0.0,6.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,13.090909090909092,3.0,16.363636363636367,6.545454545454547,1.6363636363636367,9.818181818181818,6.0,0.47619047619047616,0.5,1.1904761904761905,1.6904761904761905,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.045454545454545456,0.4,0.6,0.6666666666666666,189.8181818181818,6.564723451661914,-0.4192,21.0,0.0,0.0,3.0,0.0,2.0,3.0,S8,2495,OAK,13.006271791819033,4.333333333333333,26,2.0,1.0,0.0,0.0,0,1,0,0,0.0,-0.5684295366693534
4.0,10.666666666666666,44.0,9.0,6.0,3.0,0.0,0.0,11.0,2.0,3.0,7.0,4.0,7.0,3.0,0.0,3.375,1.125,5.0625,1.125,1.6875,6.1875,3.6666666666666665,0.23076923076923078,0.2727272727272727,0.5384615384615384,0.8111888111888111,0.25,0.045454545454545456,0.25,0.06818181818181818,0.5238095238095238,0.47619047619047616,1.1,253.0888888888889,-2.415621480589433,-0.0752,39.0,2.0,0.0,2.0,2.0,11.0,10.0,S8,2505,BAL,2.497749064546305,10.666666666666666,74,2.0,2.0,1.0,0.0,0,2,1,0,0.0,0.4176477650526193
2.0,3.3333333333333335,14.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.5,5.3999999999999995,0.0,3.5999999999999996,3.5999999999999996,1.0,0.25,0.35714285714285715,0.3333333333333333,0.6904761904761905,0.3,0.0,0.14285714285714285,0.14285714285714285,0.875,0.125,7.0,278.0,-2.988001194819814,0.23269999999999996,12.0,0.0,0.0,1.0,0.0,7.0,1.0,S8,2507,DET,1.878999064546305,4.0,0,0.0,2.0,0.0,0.0,0,0,1,0,0.0,0.35482736125269654
9.0,30.0,121.0,22.0,13.0,13.0,0.0,0.0,41.0,7.0,8.0,10.0,10.0,16.0,9.0,0.0,2.6,1.1666666666666667,4.3999999999999995,1.4,2.6,8.2,3.1538461538461537,0.2037037037037037,0.2892561983471074,0.4722222222222222,0.7614784205693297,0.25,0.05785123966942149,0.33884297520661155,0.10743801652892562,0.4791666666666667,0.5208333333333334,0.92,255.27272727272728,-7.616944463988783,0.5519999999999998,108.0,0.0,0.0,6.0,1.0,23.0,25.0,S8,2523,MTL,2.878999064546305,32.666666666666664,106,6.0,3.0,2.0,1.0,5,1,0,1,0.8333333333333334,1.2459298931314873
1.0,2.0,14.0,8.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,21.0,4.0,24.0,6.0,0.0,6.0,0.0,0.5714285714285714,0.5714285714285714,1.3571428571428572,1.9285714285714286,0.6,0.14285714285714285,0.14285714285714285,0.0,0.25,0.75,0.3333333333333333,161.5,5.896270731890527,-0.38830000000000003,14.0,0.0,0.0,3.0,1.0,1.0,3.0,S8,2524,CHC,12.278999064546305,2.6666666666666665,17,,,,,0,1,0,0,0.0,-0.5335998314183377
5.0,20.0,82.0,14.0,8.0,13.0,0.0,0.0,20.0,2.0,8.0,6.0,8.0,14.0,6.0,0.0,2.4,1.35,4.199999999999999,0.6000000000000001,3.9000000000000004,6.0,1.5384615384615385,0.20588235294117646,0.32926829268292684,0.35294117647058826,0.6822094691535151,0.2553191489361702,0.024390243902439025,0.24390243902439024,0.15853658536585366,0.48717948717948717,0.5128205128205128,0.95,259.24418604651163,-8.539801090087327,0.5546,68.0,1.0,0.0,4.0,0.0,19.0,20.0,S8,2540,KCR,2.528999064546305,20.333333333333332,179,4.0,2.0,1.0,1.0,2,0,0,0,1.0,1.1821396679514926
8.0,28.0,117.0,27.0,15.0,10.0,1.0,0.0,12.0,3.0,13.0,19.0,25.0,19.0,5.0,0.0,3.2142857142857144,1.3214285714285714,5.785714285714286,0.6428571428571428,2.142857142857143,2.571428571428571,1.2,0.2523364485981308,0.3162393162393162,0.45794392523364486,0.774183241472961,0.2608695652173913,0.02564102564102564,0.10256410256410256,0.08547008547008547,0.6666666666666666,0.3333333333333333,2.0,252.34453781512605,-5.171254153564806,0.7748,107.0,0.0,0.0,9.0,2.0,48.0,24.0,S8,2544,MIA,2.886141921689162,29.666666666666668,213,4.0,5.0,2.0,0.0,3,2,0,0,0.6,0.9853530787260283
8.0,35.666666666666664,156.0,47.0,23.0,10.0,0.0,1.0,15.0,11.0,23.0,16.0,14.0,20.0,34.0,0.0,3.869158878504673,1.5981308411214954,7.906542056074766,1.8504672897196264,1.6822429906542058,2.5233644859813085,1.5,0.32413793103448274,0.36538461538461536,0.6482758620689655,1.013660477453581,0.3,0.07051282051282051,0.09615384615384616,0.0641025641025641,0.4,0.6,0.6666666666666666,247.8930817610063,0.13487716198544986,-0.4344999999999999,145.0,1.0,0.0,12.0,1.0,36.0,54.0,S8,2555,BOS,5.288344858938829,36.0,76,7.0,1.0,1.0,0.0,2,3,0,0,0.4,0.6108158349608518
9.0,30.666666666666668,139.0,35.0,22.0,15.0,0.0,1.0,27.0,6.0,19.0,10.0,9.0,32.0,11.0,0.0,4.304347826086956,1.6304347826086956,6.8478260869565215,1.1739130434782608,2.9347826086956523,5.282608695652174,1.8,0.2916666666666667,0.3597122302158273,0.5333333333333333,0.8930455635491606,0.31868131868131866,0.04316546762589928,0.19424460431654678,0.1079136690647482,0.328125,0.671875,0.4883720930232558,233.56944444444446,-0.5502480883597078,-0.5663,120.0,4.0,0.0,9.0,1.0,21.0,43.0,S8,2557,SEA/TEX,3.528999064546305,31.0,80,7.0,3.0,1.0,1.0,4,3,0,0,0.5714285714285714,0.6112952807023564
6.0,26.666666666666668,116.0,25.0,15.0,14.0,0.0,0.0,28.0,7.0,8.0,9.0,12.0,15.0,13.0,0.0,3.375,1.4625,5.625,1.5750000000000002,3.1500000000000004,6.300000000000001,2.0,0.24509803921568626,0.33620689655172414,0.5784313725490197,0.9146382691007438,0.26865671641791045,0.0603448275862069,0.2413793103448276,0.1206896551724138,0.45098039215686275,0.5490196078431373,0.8214285714285714,260.5726495726496,-3.8224180095996934,-0.034999999999999865,102.0,0.0,0.0,7.0,3.0,23.0,28.0,S8,2585,MIL,4.166499064546304,27.333333333333332,77,5.0,1.0,0.0,0.0,1,1,0,0,0.5,0.8464675184887515
7.0,17.666666666666668,76.0,14.0,17.0,11.0,0.0,0.0,15.0,6.0,4.0,12.0,9.0,11.0,4.0,0.0,5.773584905660377,1.4150943396226414,4.754716981132075,2.0377358490566038,3.735849056603773,5.094339622641509,1.3636363636363635,0.2222222222222222,0.32894736842105265,0.5873015873015873,0.91624895572264,0.18181818181818182,0.07894736842105263,0.19736842105263158,0.14473684210526316,0.6052631578947368,0.39473684210526316,1.5333333333333334,242.53246753246754,2.664226792137155,-0.6217,63.0,2.0,0.0,3.0,1.0,23.0,15.0,S8,2587,MIN,5.863904724923663,18.333333333333332,134,3.0,4.0,0.0,0.0,1,2,0,0,0.3333333333333333,0.03772520468445215
8.0,24.666666666666668,109.0,31.0,19.0,11.0,0.0,0.0,15.0,9.0,14.0,16.0,16.0,13.0,7.0,0.0,4.621621621621621,1.7027027027027026,7.54054054054054,2.189189189189189,2.6756756756756754,3.6486486486486487,1.3636363636363635,0.31958762886597936,0.3853211009174312,0.7010309278350515,1.0863520287524828,0.2972972972972973,0.08256880733944955,0.13761467889908258,0.10091743119266056,0.6363636363636364,0.36363636363636365,1.75,238.19130434782608,3.3106737085472355,-0.5690999999999999,97.0,1.0,0.0,6.0,2.0,35.0,20.0,S8,2588,CHC,6.14386392941117,25.666666666666668,81,5.0,2.0,0.0,0.0,3,2,0,1,0.6,0.10514472578870118
6.0,7.0,41.0,14.0,12.0,6.0,0.0,0.0,2.0,4.0,7.0,4.0,5.0,6.0,4.0,0.0,10.285714285714286,2.857142857142857,12.0,3.4285714285714284,5.142857142857142,1.7142857142857142,0.3333333333333333,0.4117647058823529,0.4878048780487805,0.8823529411764706,1.370157819225251,0.3448275862068966,0.0975609756097561,0.04878048780487805,0.14634146341463414,0.47368421052631576,0.5263157894736842,0.9,209.95238095238096,5.871031649081983,-1.2144000000000001,34.0,1.0,0.0,2.0,1.0,9.0,10.0,S8,2611,MIL,10.707570493117734,9.666666666666666,78,,,,,1,0,0,1,1.0,-0.42302338543681833
7.0,14.333333333333334,61.0,15.0,11.0,6.0,0.0,0.0,14.0,5.0,5.0,5.0,3.0,15.0,3.0,0.0,4.604651162790698,1.4651162790697674,6.279069767441859,2.0930232558139537,2.511627906976744,5.8604651162790695,2.3333333333333335,0.2727272727272727,0.3442622950819672,0.6545454545454545,0.9988077496274217,0.2777777777777778,0.08196721311475409,0.22950819672131148,0.09836065573770492,0.35714285714285715,0.6428571428571429,0.5555555555555556,234.1904761904762,-0.7601135036527857,-0.18919999999999998,55.0,0.0,0.0,4.0,1.0,10.0,18.0,S8,2621,NYY,5.116208366871886,15.0,89,1.0,5.0,0.0,0.0,2,1,0,0,0.6666666666666666,0.32013004665196576
2.0,0.6666666666666666,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,1.5,9.0,9.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.5,0.5,1.0,248.33333333333334,0.5461672473867596,-0.0022999999999999982,3.0,0.0,0.0,0.0,0.0,1.0,1.0,S8,2625,LAD,20.778999064546305,1.6666666666666667,64,0.0,1.0,0.0,0.0,0,0,0,1,0.0,-0.042610887216379865
9.0,24.333333333333332,109.0,33.0,16.0,7.0,0.0,1.0,28.0,7.0,16.0,12.0,9.0,16.0,4.0,0.0,3.945205479452055,1.6438356164383563,8.136986301369863,1.7260273972602742,1.7260273972602742,6.904109589041097,4.0,0.3235294117647059,0.3669724770642202,0.6274509803921569,0.9944234574563771,0.3880597014925373,0.06422018348623854,0.25688073394495414,0.06422018348623854,0.5454545454545454,0.45454545454545453,1.2,239.3577981651376,0.29752980632150605,0.571,102.0,0.0,0.0,10.0,0.0,24.0,20.0,S8,2629,PIT,3.580368927560004,26.0,89,6.0,2.0,0.0,0.0,1,1,0,0,0.5,0.4064591160112741
9.0,14.0,56.0,13.0,9.0,3.0,0.0,0.0,13.0,5.0,6.0,5.0,6.0,11.0,5.0,0.0,3.857142857142857,1.1428571428571428,5.571428571428571,2.142857142857143,1.2857142857142856,5.571428571428571,4.333333333333333,0.25,0.2857142857142857,0.5769230769230769,0.8626373626373626,0.22857142857142856,0.08928571428571429,0.23214285714285715,0.05357142857142857,0.4482758620689655,0.5517241379310345,0.8125,262.7142857142857,-6.535738338869902,-1.2823000000000002,52.0,1.0,0.0,2.0,0.0,13.0,16.0,S8,2648,TEX,4.707570493117734,15.666666666666666,78,0.0,7.0,0.0,0.0,0,3,2,1,0.0,0.8776828009698505
4.0,26.0,110.0,25.0,9.0,10.0,0.0,0.0,18.0,6.0,16.0,14.0,12.0,24.0,7.0,0.0,2.076923076923077,1.3461538461538463,5.769230769230769,1.3846153846153846,2.307692307692308,4.153846153846153,1.8,0.25,0.3181818181818182,0.46,0.7781818181818182,0.25,0.05454545454545454,0.16363636363636364,0.09090909090909091,0.48333333333333334,0.5166666666666667,0.9354838709677419,248.16666666666666,-12.804448740823732,0.5891000000000001,100.0,0.0,0.0,3.0,0.0,29.0,31.0,S8,2657,MIN,4.048229833777074,26.0,123,4.0,4.0,4.0,0.0,1,2,0,0,0.3333333333333333,1.7206589165665633
15.0,49.666666666666664,206.0,41.0,22.0,22.0,0.0,0.0,67.0,9.0,19.0,16.0,18.0,28.0,14.0,0.0,2.6577181208053693,1.2684563758389262,4.953020134228188,1.087248322147651,2.6577181208053693,8.093959731543626,3.0454545454545454,0.22527472527472528,0.3058252427184466,0.45054945054945056,0.7563746932678972,0.2962962962962963,0.043689320388349516,0.32524271844660196,0.10679611650485436,0.4878048780487805,0.5121951219512195,0.9523809523809523,252.16346153846155,-21.099570756605047,0.7871999999999998,182.0,2.0,0.0,12.0,1.0,40.0,42.0,S8,2659,NYM,2.2655762457543585,53.0,126,0.0,15.0,0.0,0.0,2,1,3,0,0.6666666666666666,2.9343579188581694
13.0,24.333333333333332,99.0,23.0,16.0,8.0,0.0,0.0,16.0,6.0,11.0,15.0,9.0,22.0,6.0,0.0,3.945205479452055,1.273972602739726,5.671232876712329,1.4794520547945207,1.9726027397260277,3.9452054794520555,2.0,0.25274725274725274,0.31313131313131315,0.5164835164835165,0.8296148296148297,0.2463768115942029,0.06060606060606061,0.16161616161616163,0.08080808080808081,0.5,0.5,1.0,254.64646464646464,-2.8448641537093793,0.23529999999999993,91.0,0.0,0.0,6.0,0.0,28.0,28.0,S8,2674,LAD,4.155711393313428,26.666666666666668,103,1.0,11.0,1.0,0.0,3,1,1,0,0.75,0.680679053606709
10.0,35.0,143.0,36.0,24.0,9.0,0.0,0.0,15.0,5.0,15.0,10.0,9.0,23.0,41.0,0.0,4.114285714285714,1.2857142857142858,6.171428571428571,0.8571428571428571,1.5428571428571427,2.571428571428571,1.6666666666666667,0.2706766917293233,0.3146853146853147,0.5263157894736842,0.8410011041589989,0.2719298245614035,0.03496503496503497,0.1048951048951049,0.06293706293706294,0.2808988764044944,0.7191011235955056,0.390625,243.2,-1.872529278667825,-0.5574,133.0,1.0,0.0,13.0,3.0,25.0,64.0,S8,2675,SEA,3.0504276359748763,36.333333333333336,74,5.0,5.0,0.0,0.0,4,2,0,0,0.6666666666666666,0.7595311830962295
