G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,is_sub_row,Team,Last Team,WAR
4,9,9,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.4,289.22222222222223,0.2222222222222222,0.2222222222222222,-0.8789497154049464,-0.1648,2,5,SF,9,9,2,2,0,0,0,S5,252,False,MVM,MVM,-0.05670245870966038
3,9,7,2,2,0,0,0,2,8,3,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0.2857142857142857,0.4444444444444444,1.1428571428571428,1.5873015873015872,0.8571428571428571,0.0,,0.2222222222222222,0.0,0.2222222222222222,0.0,1.0,0.0,221.88888888888889,0.4444444444444444,1.1428571428571428,1.435655358937121,0.1663,0,5,WC,9,7,2,8,2,0,0,S5,256,False,SPR,SPR,0.17475804872454637
7,16,15,4,3,0,2,1,1,11,2,1,0,3,1,0,0,0,0,1,4,2,1,1,0,0.26666666666666666,0.3125,0.7333333333333333,1.0458333333333334,0.4666666666666666,0.2727272727272727,,0.0625,0.1875,0.0625,0.7777777777777778,0.2222222222222222,3.5,262.46666666666664,0.3125,0.7333333333333333,1.1178595825608466,0.14909999999999998,7,2,EN,16,15,4,11,1,0,0,S5,257,False,2TM,YUM,0.16723931439978998
5,11,10,3,2,0,2,0,1,8,2,1,0,2,1,0,0,0,0,0,3,1,1,0,0,0.3,0.36363636363636365,0.8,1.1636363636363636,0.5,0.2857142857142857,,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.8,0.2,4.0,249.3,0.36363636363636365,0.8,1.8182708576492919,0.24339999999999995,4,1,EN,11,10,3,8,1,0,0,S5,257,True,DAD,DAD,0.21995126811372662
2,5,5,1,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.2,0.2,0.6,0.8,0.39999999999999997,0.25,,0.0,0.2,0.0,0.75,0.25,3.0,288.8,0.2,0.6,-0.7004112750884448,-0.0943,3,1,EN,5,5,1,3,0,0,0,S5,257,True,YUM,YUM,-0.05271195371393657
3,7,6,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,2,0,0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,0.0,0.2,,0.0,0.14285714285714285,0.14285714285714285,0.6,0.4,1.5,297.14285714285717,0.2857142857142857,0.16666666666666666,-0.8752301001268311,-0.11150000000000002,3,2,SM,7,6,1,1,1,0,0,S5,258,False,JUP,JUP,-0.06326216669981202
6,18,17,5,3,2,0,0,3,14,9,0,0,4,0,0,0,0,1,1,1,2,5,1,0,0.29411764705882354,0.2777777777777778,0.8235294117647058,1.1013071895424837,0.5294117647058822,0.18181818181818182,,0.16666666666666666,0.2222222222222222,0.0,0.36363636363636365,0.6363636363636364,0.5714285714285714,248.38888888888889,0.2777777777777778,0.8235294117647058,2.933118809153781,0.4996,4,7,BP,18,17,5,14,0,1,0,S5,259,False,2TM,SPR,0.3556969065770466
6,16,15,4,2,2,0,0,2,10,5,0,0,4,0,0,0,0,1,0,0,2,5,1,0,0.26666666666666666,0.25,0.6666666666666666,0.9166666666666666,0.39999999999999997,0.2,,0.125,0.25,0.0,0.2222222222222222,0.7777777777777778,0.2857142857142857,255.3125,0.25,0.6666666666666666,0.5790852628832305,0.3021999999999999,2,7,BP,16,15,4,10,0,1,0,S5,259,True,SPR,SPR,0.11336188243202838
1,2,2,1,1,0,0,0,1,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.5,2.0,2.5,1.5,0.0,,0.5,0.0,0.0,1.0,0.0,,193.0,0.5,2.0,2.354033546270551,0.19740000000000002,2,0,BP,2,2,1,4,0,0,0,S5,259,True,LMN,LMN,0.24233502414501826
7,20,19,5,3,3,1,0,1,9,1,1,0,6,0,0,0,0,0,0,1,2,4,1,0,0.2631578947368421,0.3,0.47368421052631576,0.7736842105263158,0.21052631578947367,0.3333333333333333,,0.05,0.3,0.05,0.375,0.625,0.6,267.4,0.3,0.42105263157894735,-0.3367425826793069,-0.11084100000000001,3,5,BC,20,19,5,8,1,0,0,S5,260,False,SPR,SPR,0.03564243691170098
14,48,44,14,6,7,4,1,2,26,9,3,0,9,0,2,1,0,1,1,3,3,14,2,0,0.3181818181818182,0.3541666666666667,0.5909090909090909,0.9450757575757576,0.27272727272727276,0.35294117647058826,0.6666666666666666,0.041666666666666664,0.1875,0.0625,0.2916666666666667,0.7083333333333334,0.4117647058823529,218.64,0.3541666666666667,0.5909090909090909,-0.19076069853750122,0.026538999999999993,7,17,BN,48,44,14,26,3,1,0,S5,262,False,2TM,LMN,0.14728399857736588
13,37,34,12,5,6,4,1,1,21,6,2,0,6,0,1,1,0,1,1,2,3,12,0,0,0.35294117647058826,0.3783783783783784,0.6176470588235294,0.9960254372019078,0.2647058823529412,0.39285714285714285,0.5,0.02702702702702703,0.16216216216216217,0.05405405405405406,0.3157894736842105,0.6842105263157895,0.46153846153846156,209.10256410256412,0.3783783783783784,0.6470588235294118,-0.5556911080544993,0.08853900000000003,6,13,BN,37,34,12,22,2,1,0,S5,262,True,GBC,GBC,0.07266677527686867
4,11,10,2,1,1,0,0,1,5,3,1,0,3,0,1,0,0,0,0,1,0,2,2,0,0.2,0.2727272727272727,0.5,0.7727272727272727,0.3,0.16666666666666666,1.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2,0.8,0.25,252.45454545454547,0.2727272727272727,0.4,0.36493040951699873,-0.06200000000000003,1,4,BN,11,10,2,4,1,0,0,S5,262,True,LMN,LMN,0.07461722330049729
6,18,15,3,2,2,0,1,0,5,0,3,0,2,1,1,0,0,0,1,3,0,4,3,0,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1333333333333333,0.23076923076923078,1.0,0.0,0.1111111111111111,0.16666666666666666,0.36363636363636365,0.6363636363636364,0.5714285714285714,234.33333333333334,0.3333333333333333,0.2857142857142857,-1.3181804715406427,-0.08912900000000003,4,7,EN,18,14,2,4,4,0,0,S5,264,False,3TM,LMN,-0.06943302149239576
4,8,6,2,1,1,0,1,0,4,0,2,0,1,1,1,0,0,0,0,1,0,2,0,0,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666665,0.3333333333333333,0.4,1.0,0.0,0.125,0.25,0.3333333333333333,0.6666666666666666,0.5,191.0,0.5,0.6,1.3009364668027847,0.03397099999999997,1,2,EN,8,5,1,3,3,0,0,S5,264,True,SPR,SPR,0.15782032475213115
2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,1.0,0.0,263.0,0.0,0.0,-2.0950189618417685,-0.2107,0,4,EN,5,5,0,0,0,0,0,S5,264,True,CHI,CHI,-0.1921727223892689
2,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0.25,0.4,0.25,0.65,0.0,0.25,,0.0,0.0,0.2,0.75,0.25,3.0,275.0,0.4,0.25,-0.5240979765016589,0.0876,3,1,EN,5,4,1,1,1,0,0,S5,264,True,LMN,LMN,-0.035080623855257974
6,12,12,2,2,2,0,0,0,2,0,0,0,4,0,1,0,0,0,1,2,2,1,1,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.25,1.0,0.0,0.3333333333333333,0.0,0.7142857142857143,0.2857142857142857,2.5,303.9230769230769,0.16666666666666666,0.16666666666666666,-2.5620107696846586,-0.17890000000000003,5,2,BC,12,12,2,2,0,0,0,S5,265,False,KTY,KTY,-0.21461105986068688
6,16,15,2,1,1,1,0,0,3,2,1,0,2,0,0,0,0,0,0,1,8,2,0,0,0.13333333333333333,0.1875,0.2,0.3875,0.06666666666666668,0.15384615384615385,,0.0,0.125,0.0625,0.8181818181818182,0.18181818181818182,4.5,338.25,0.1875,0.2,-3.407922531239295,-0.139949,9,2,1B,16,15,2,3,1,0,0,S5,266,False,PHB,PHB,-0.28533889698022413
6,14,13,5,4,1,2,1,1,12,3,1,0,3,1,0,0,0,0,0,0,2,2,1,0,0.38461538461538464,0.42857142857142855,0.9230769230769231,1.3516483516483517,0.5384615384615385,0.4444444444444444,,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.4,0.6,0.6666666666666666,209.92307692307693,0.42857142857142855,0.9230769230769231,2.0879434693649874,0.09270000000000003,2,3,1B,14,13,5,12,1,0,0,S5,268,False,PHB,PHB,0.2573160335622409
6,17,16,3,1,2,0,0,1,6,3,1,0,2,0,1,1,0,0,0,1,3,6,1,0,0.1875,0.23529411764705882,0.375,0.6102941176470589,0.1875,0.15384615384615385,0.5,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.36363636363636365,0.6363636363636364,0.5714285714285714,285.5263157894737,0.23529411764705882,0.4117647058823529,-2.2539853061904465,-0.2137,4,7,SF,17,17,4,7,0,0,0,S5,270,False,2TM,SAR,-0.16647933971635773
3,8,7,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,2,2,1,0,0.14285714285714285,0.25,0.14285714285714285,0.39285714285714285,0.0,0.14285714285714285,0.5,0.0,0.0,0.125,0.5,0.5,1.0,315.2,0.25,0.25,-1.5929917484010687,-0.16720000000000002,3,3,SF,8,8,2,2,0,0,0,S5,270,True,LMN,LMN,-0.1315724967682542
4,9,9,2,1,1,0,0,1,5,2,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.33333333333333337,0.16666666666666666,,0.1111111111111111,0.2222222222222222,0.0,0.2,0.8,0.25,252.55555555555554,0.2222222222222222,0.5555555555555556,-0.660993557789378,-0.0465,1,4,SF,9,9,2,5,0,0,0,S5,270,True,SAR,SAR,-0.03490684294810355
3,9,7,2,2,1,0,0,1,5,1,2,0,1,0,0,0,0,0,0,2,0,1,1,0,0.2857142857142857,0.4444444444444444,0.7142857142857143,1.1587301587301586,0.4285714285714286,0.2,,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,218.88888888888889,0.3333333333333333,0.5714285714285714,0.24312152850171004,0.02779999999999999,2,2,XB,9,7,1,4,2,0,0,S5,271,False,PHB,PHB,0.05550466568100525
2,4,4,1,1,0,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.25,0.25,1.0,1.25,0.75,0.0,,0.25,0.5,0.0,0.0,1.0,0.0,199.0,0.25,1.0,0.297991434096089,-0.028977999999999997,0,1,WC,4,4,1,4,0,0,0,S5,272,False,PHB,PHB,0.043662482445535236
6,16,16,2,1,2,0,0,0,2,0,0,0,3,2,0,0,0,0,1,3,3,4,1,0,0.125,0.125,0.125,0.25,0.0,0.15384615384615385,,0.0,0.1875,0.0,0.5833333333333334,0.4166666666666667,1.4,318.35714285714283,0.125,0.125,-5.037654177886633,-0.42149400000000004,7,5,BC,16,16,2,2,0,0,0,S5,273,False,2TM,POR,-0.44831206164495796
2,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.16666666666666666,0.0,0.6,0.4,1.5,380.4,0.0,0.0,-1.5193369558505725,-0.16529999999999997,3,2,BC,6,6,0,0,0,0,0,S5,273,True,TAI,TAI,-0.13113868703116777
4,10,10,2,1,2,0,0,0,2,0,0,0,2,1,0,0,0,0,1,1,2,3,0,0,0.2,0.2,0.2,0.4,0.0,0.25,,0.0,0.2,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,283.8888888888889,0.2,0.2,-3.5183172220360612,-0.25619400000000003,4,3,BC,10,10,2,2,0,0,0,S5,273,True,POR,POR,-0.31717337461379025
5,13,10,1,0,0,1,0,0,2,2,2,0,2,0,0,0,0,1,0,1,2,3,2,0,0.1,0.23076923076923078,0.2,0.4307692307692308,0.1,0.1111111111111111,,0.0,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.6666666666666666,0.5,277.0769230769231,0.23076923076923078,0.2,-0.30094968785480386,-0.11199999999999999,3,6,1B,13,10,1,2,2,1,0,S5,275,False,2TM,RKT,0.014960883081280196
4,11,8,1,0,0,1,0,0,2,2,2,0,2,0,0,0,0,1,0,0,1,3,2,0,0.125,0.2727272727272727,0.25,0.5227272727272727,0.125,0.14285714285714285,,0.0,0.18181818181818182,0.18181818181818182,0.14285714285714285,0.8571428571428571,0.16666666666666666,252.45454545454547,0.2727272727272727,0.25,0.2260433781051578,-0.075,1,6,1B,11,8,1,2,2,1,0,S5,275,True,DAD,DAD,0.0607285201593132
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,412.5,0.0,0.0,-0.5269930659599616,-0.037,2,0,1B,2,2,0,0,0,0,0,S5,275,True,RKT,RKT,-0.045767637078033
2,6,5,1,1,0,0,0,1,4,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0.2,0.3333333333333333,0.8,1.1333333333333333,0.6000000000000001,0.0,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,237.0,0.3333333333333333,0.8,-0.5999312325070654,0.07604699999999999,1,2,WC,6,5,1,4,1,0,0,S5,277,False,CHI,CHI,-0.03919811469681704
2,6,5,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,,0.0,0.5,0.16666666666666666,0.0,1.0,0.0,277.4,0.0,0.0,-0.9748644337787806,-0.1693,0,2,1B,6,6,0,0,0,0,0,S5,278,False,2TM,SPR,-0.07669143482398857
1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,326.0,0.0,0.0,-0.7656834977594993,-0.113,0,1,1B,3,3,0,0,0,0,0,S5,278,True,POR,POR,-0.06617084549900518
1,3,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,204.5,0.0,0.0,-0.20918093601928145,-0.0563,0,1,1B,3,3,0,0,0,0,0,S5,278,True,SPR,SPR,-0.010520589324983395
3,5,5,2,0,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0.4,0.4,0.8,1.2000000000000002,0.4,0.4,,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,202.2,0.4,1.0,-0.11605377904911429,0.23420000000000002,2,1,1B,5,5,2,5,0,0,0,S5,282,False,ISO,ISO,0.005723795889996488
2,6,4,2,2,1,0,1,0,4,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.5,0.6,1.0,1.6,0.5,0.5,0.0,0.0,0.0,0.16666666666666666,0.5,0.5,1.0,243.0,0.4,0.6,-0.17824943082357414,-0.05499999999999999,1,1,SM,6,5,2,3,0,0,1,S5,284,False,SAR,SAR,0.002970065471532085
7,16,15,4,2,1,2,0,1,9,1,1,0,3,0,0,0,0,0,0,0,1,3,4,0,0.26666666666666666,0.3125,0.6,0.9125,0.3333333333333333,0.2727272727272727,,0.0625,0.1875,0.0625,0.125,0.875,0.14285714285714285,238.6875,0.3125,0.6,-0.953577536784475,-0.058200000000000016,1,7,S,16,15,4,9,1,0,0,S5,285,False,WSH,WSH,-0.03990439753474216
4,10,7,3,2,1,0,1,1,8,3,2,0,1,0,0,0,0,1,1,1,1,2,0,0,0.42857142857142855,0.5,1.1428571428571428,1.6428571428571428,0.7142857142857142,0.3333333333333333,,0.1,0.1,0.2,0.5,0.5,1.0,188.5,0.5,1.25,1.8211646182463455,0.37083600000000005,3,3,TT,10,8,4,10,1,1,0,S5,286,False,WSH,WSH,0.21677480941445038
9,26,20,5,4,2,1,0,2,12,4,6,0,5,0,0,0,0,0,0,1,1,5,3,0,0.25,0.4230769230769231,0.6,1.023076923076923,0.35,0.23076923076923078,,0.07692307692307693,0.19230769230769232,0.23076923076923078,0.2,0.8,0.25,218.6153846153846,0.4230769230769231,0.55,-0.939664318680232,-0.09849999999999998,2,8,BP,26,20,5,11,6,0,0,S5,287,False,WSH,WSH,-0.003854728134502039
6,15,14,3,1,2,1,0,0,4,3,1,0,3,0,0,0,0,0,0,1,1,4,2,0,0.21428571428571427,0.26666666666666666,0.2857142857142857,0.5523809523809524,0.07142857142857142,0.2727272727272727,,0.0,0.2,0.06666666666666667,0.25,0.75,0.3333333333333333,248.06666666666666,0.26666666666666666,0.2857142857142857,-0.31063319723832006,0.136941,2,6,BP,15,14,3,4,1,0,0,S5,289,False,WSH,WSH,0.02092420166089175
8,24,23,7,7,0,1,0,6,26,16,1,0,1,0,0,0,0,0,1,7,6,2,0,0,0.30434782608695654,0.3333333333333333,1.1304347826086956,1.4637681159420288,0.826086956521739,0.0625,,0.25,0.041666666666666664,0.041666666666666664,0.875,0.125,7.0,239.66666666666666,0.3333333333333333,1.1304347826086956,7.097900617021274,1.2876100000000001,14,2,MH,24,23,7,26,1,0,0,S5,290,False,WSH,WSH,0.7929700959176854
9,25,24,5,3,1,0,2,2,15,6,1,0,9,1,0,0,0,0,0,4,2,3,1,0,0.20833333333333334,0.24,0.625,0.865,0.41666666666666663,0.23076923076923078,,0.08,0.36,0.04,0.6,0.4,1.5,255.5,0.24,0.5652173913043478,-0.7942088937567504,0.08697899999999996,6,4,EN,25,23,4,13,2,0,0,S5,291,False,NUL,NUL,0.007224979598864545
6,19,19,8,3,1,5,0,2,19,6,0,0,5,1,0,0,0,0,0,1,1,3,1,0,0.42105263157894735,0.42105263157894735,1.0,1.4210526315789473,0.5789473684210527,0.5,,0.10526315789473684,0.2631578947368421,0.0,0.3333333333333333,0.6666666666666666,0.5,215.66666666666666,0.42105263157894735,0.7894736842105263,3.0515333841131254,0.05009999999999995,2,4,BC,19,19,8,15,0,0,0,S5,293,False,2TM,WSH,0.3710041988319626
5,13,13,5,3,0,3,0,2,14,4,0,0,5,1,0,0,0,0,0,0,1,2,0,0,0.38461538461538464,0.38461538461538464,1.0769230769230769,1.4615384615384615,0.6923076923076923,0.5,,0.15384615384615385,0.38461538461538464,0.0,0.3333333333333333,0.6666666666666666,0.5,217.5,0.38461538461538464,0.7692307692307693,1.5945498557832072,-0.10769999999999999,1,2,BC,13,13,5,10,0,0,0,S5,293,True,WSH,WSH,0.2045108374450813
2,6,6,3,0,1,2,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0.5,0.8333333333333334,1.3333333333333335,0.33333333333333337,0.5,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,212.0,0.5,0.8333333333333334,1.4569835283299188,0.15779999999999994,1,2,BC,6,6,3,5,0,0,0,S5,293,True,LMN,LMN,0.16649336138688137
1,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,,0.0,0.0,0.6666666666666666,1.0,0.0,,286.5,0.6666666666666666,0.0,-0.09760274228404664,0.054599999999999996,1,0,BN,3,1,0,0,2,0,0,S5,295,False,WSH,WSH,0.0006372300485400856
6,16,16,6,4,1,4,1,0,12,5,0,0,2,0,0,0,0,0,3,4,3,0,1,0,0.375,0.375,0.75,1.125,0.375,0.42857142857142855,,0.0,0.125,0.0,0.9090909090909091,0.09090909090909091,10.0,273.0625,0.375,0.625,0.969485074086915,-0.14159999999999995,10,1,XB,16,16,6,10,0,0,0,S5,296,False,3TM,JUP,0.15240186355239685
4,10,10,3,2,1,1,1,0,6,0,0,0,1,0,0,0,0,0,2,4,1,0,1,0,0.3,0.3,0.6,0.8999999999999999,0.3,0.3333333333333333,,0.0,0.1,0.0,0.875,0.125,7.0,291.1,0.3,0.6,-1.0281128218416429,-0.264,7,1,XB,10,10,3,6,0,0,0,S5,296,True,DAD,DAD,-0.06815293459434846
1,3,3,2,1,0,2,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.0,,0.0,0.3333333333333333,0.0,,,,162.33333333333334,0.6666666666666666,0.6666666666666666,3.135286599728662,0.10729999999999999,0,0,XB,3,3,2,2,0,0,0,S5,296,True,TAI,TAI,0.32392616424981097
1,3,3,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,1.0,0.0,,323.6666666666667,0.3333333333333333,0.6666666666666666,-1.1376887038001042,0.015100000000000013,3,0,XB,3,3,1,2,0,0,0,S5,296,True,JUP,JUP,-0.10337136610306567
7,24,23,6,6,3,1,0,2,13,5,1,0,7,0,0,0,0,0,0,6,0,2,2,0,0.2608695652173913,0.2916666666666667,0.5652173913043478,0.8568840579710144,0.3043478260869565,0.2857142857142857,,0.08333333333333333,0.2916666666666667,0.041666666666666664,0.6,0.4,1.5,251.66666666666666,0.25,0.5416666666666666,1.966167149430504,0.16599999999999998,6,4,HK,24,24,6,13,0,0,0,S5,298,False,2TM,WSH,0.27979674915860836
6,16,15,4,4,2,1,0,1,8,2,1,0,5,0,0,0,0,0,0,4,0,1,1,0,0.26666666666666666,0.3125,0.5333333333333333,0.8458333333333333,0.26666666666666666,0.3333333333333333,,0.0625,0.3125,0.0625,0.6666666666666666,0.3333333333333333,2.0,247.4375,0.25,0.5,0.5572850957842888,0.050999999999999976,4,2,HK,16,16,4,8,0,0,0,S5,298,True,WSH,WSH,0.11118186572213422
4,8,8,2,2,1,0,0,1,5,3,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0.25,0.25,0.625,0.875,0.375,0.2,,0.125,0.25,0.0,0.5,0.5,1.0,260.125,0.25,0.625,1.4088820536462148,0.11500000000000003,2,2,HK,8,8,2,5,0,0,0,S5,298,True,LMN,LMN,0.16861488343647416
10,28,25,5,6,1,3,0,1,11,1,3,0,0,0,0,0,0,0,2,4,7,7,2,0,0.2,0.2857142857142857,0.44,0.7257142857142858,0.24,0.16666666666666666,,0.03571428571428571,0.0,0.10714285714285714,0.5909090909090909,0.4090909090909091,1.4444444444444444,275.07142857142856,0.2857142857142857,0.4,-0.9192565399397731,0.20668199999999998,13,9,1B,28,25,5,10,3,0,0,S5,301,False,WSH,WSH,0.005117719257507025
1,3,1,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.6666666666666666,,,,140.33333333333334,1.0,1.0,1.330149597507328,0.2758,0,0,1B,3,1,1,1,2,0,0,S5,302,False,WSH,WSH,0.14341246402767754
11,18,14,5,5,2,1,0,2,12,5,3,0,1,0,0,0,0,1,0,3,2,3,1,0,0.35714285714285715,0.4444444444444444,0.8571428571428571,1.3015873015873014,0.49999999999999994,0.25,,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.5,0.5,1.0,237.0,0.3333333333333333,0.7857142857142857,2.5344656921411484,0.0036999999999999572,5,5,BC,18,14,4,11,2,2,0,S5,303,False,TRA,TRA,0.31583159487578333
4,10,8,3,3,0,3,0,0,6,1,2,1,2,0,0,1,0,0,0,0,0,1,2,0,0.375,0.5,0.75,1.25,0.375,0.5,0.0,0.0,0.2,0.2,0.0,1.0,0.0,213.9,0.5,0.75,0.29037499031009406,0.3988999999999999,0,3,1B,10,8,3,6,2,0,0,S5,305,False,2TM,LMN,0.06369584662082524
3,9,8,3,3,0,3,0,0,6,1,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0.375,0.4444444444444444,0.75,1.1944444444444444,0.375,0.5,,0.0,0.2222222222222222,0.1111111111111111,0.0,1.0,0.0,202.66666666666666,0.4444444444444444,0.75,0.5538715232900748,0.43389999999999995,0,3,1B,9,8,3,6,1,0,0,S5,305,True,LMN,LMN,0.08657966515984174
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,,,,,0.0,0.0,0.0,1.0,,,,315.0,1.0,,-0.26349653297998077,-0.034999999999999996,0,0,1B,1,0,0,,1,0,0,S5,305,True,GTY,GTY,-0.02288381853901649
1,3,3,2,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,174.5,0.6666666666666666,0.6666666666666666,0.6952991234244584,0.0682,0,1,BC,3,3,2,2,0,0,0,S5,307,False,GTY,GTY,0.0799274166193906
4,13,12,5,2,0,3,1,1,13,3,1,0,0,0,0,0,0,0,0,3,1,2,1,0,0.4166666666666667,0.46153846153846156,1.0833333333333333,1.5448717948717947,0.6666666666666665,0.36363636363636365,,0.07692307692307693,0.0,0.07692307692307693,0.5714285714285714,0.42857142857142855,1.3333333333333333,210.84615384615384,0.38461538461538464,1.0,2.4450743352681013,0.1562,4,3,BC,13,13,5,13,0,0,0,S5,308,False,GTY,GTY,0.2895632853935707
2,4,4,2,0,2,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,264.6666666666667,0.5,0.5,0.5845024047810341,0.035900000000000015,2,1,BN,4,4,2,2,0,0,0,S5,309,False,GTY,GTY,0.07231357951402975
4,8,8,1,1,0,0,0,1,4,1,0,0,1,0,0,0,0,0,1,1,2,3,0,0,0.125,0.125,0.5,0.625,0.375,0.0,,0.125,0.125,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,277.5,0.125,0.5,-1.4373199854916434,-0.16930000000000003,4,3,BP,8,8,1,4,0,0,0,S5,310,False,PHB,PHB,-0.11600532047731167
13,37,36,6,4,4,1,0,1,10,3,1,0,7,0,0,0,0,0,2,3,6,10,4,0,0.16666666666666666,0.1891891891891892,0.2777777777777778,0.466966966966967,0.11111111111111113,0.17857142857142858,,0.02702702702702703,0.1891891891891892,0.02702702702702703,0.44,0.56,0.7857142857142857,288.3783783783784,0.1891891891891892,0.23529411764705882,-6.783633174136073,-0.6958,11,14,S,37,34,4,8,3,0,0,S5,315,False,TRA,TRA,-0.5501274313312887
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,285.5,0.0,0.0,-0.5269930659599616,-0.0839,0,2,SM,2,2,0,0,0,0,0,S5,321,False,YUM,YUM,-0.045767637078033
