G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,Season,Hitter ID,is_sub_row,Team,Last Team,WAR
1,3,3,1,1.0,0,0,0,1,4,2.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666665,1.0,0.0,,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,159.0,0.3333333333333333,1.3333333333333333,1.208717980883772,0.0,0,2,1B,S3,160.0,False,BER,BER,0.1326582457269809
5,12,11,3,1.0,0,1,2,0,8,3.0,1,0,2,0,0,0,0,0,0,2,2,0,2,0,0.2727272727272727,0.3333333333333333,0.7272727272727273,1.0606060606060606,0.4545454545454546,0.3333333333333333,,0.0,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.3333333333333333,2.0,296.9166666666667,0.3333333333333333,0.7272727272727273,-0.9870011929395038,0.0,4,2,XB,S3,161.0,False,BER,BER,-0.0515543287395356
2,5,4,1,0.0,1,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0.25,0.4,0.25,0.65,0.0,0.25,,0.0,0.0,0.2,0.3333333333333333,0.6666666666666666,0.5,278.2,0.4,0.25,-0.40044680393941534,0.0,1,2,BC,S3,162.0,False,BER,BER,-0.02040060099626871
5,11,11,2,1.0,0,1,0,1,6,2.0,0,0,5,0,0,0,0,0,1,0,1,1,1,0,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.7272727272727273,0.3636363636363636,0.2,,0.09090909090909091,0.45454545454545453,0.0,0.5,0.5,1.0,302.54545454545456,0.18181818181818182,0.5454545454545454,-1.992006350777981,0.0,2,2,XB,S3,163.0,False,CCF,CCF,-0.1559836604029179
1,2,1,1,1.0,1,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.5,,,,128.0,1.0,1.0,0.4803518432688276,0.0,0,0,S,S3,164.0,False,CCF,CCF,0.05589281608595189
3,5,5,2,0.0,2,0,0,0,2,0.0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,0.0,0.5,0.5,0.0,0.2,0.0,1.0,0.0,,258.7142857142857,0.4,0.4,-1.1840290289078528,0.0,2,0,EN,S3,165.0,False,CCF,CCF,-0.09875882349311246
1,3,2,0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,257.6666666666667,0.3333333333333333,0.0,-0.37111341277170407,0.0,0,2,1B,S3,167.0,False,CCF,CCF,-0.025324893638566714
5,10,10,2,1.0,1,1,0,0,3,2.0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0.2,0.2,0.3,0.5,0.09999999999999998,0.2222222222222222,,0.0,0.1,0.0,0.14285714285714285,0.8571428571428571,0.16666666666666666,243.7,0.2,0.3,-0.4497011714303738,0.0,1,6,BN,S3,169.0,False,CCF,CCF,-0.005681958347691735
9,22,21,7,4.0,5,0,0,2,13,4.0,1,0,1,1,0,0,0,0,0,2,0,7,4,0,0.3333333333333333,0.36363636363636365,0.6190476190476191,0.9826839826839827,0.28571428571428575,0.2777777777777778,,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.15384615384615385,0.8461538461538461,0.18181818181818182,237.04761904761904,0.36363636363636365,0.6190476190476191,-0.15653618309301684,0.0,2,11,BC,S3,170.0,False,CCF,CCF,0.07078033104045874
8,19,15,4,4.0,4,0,0,0,4,1.0,4,0,5,0,1,0,0,0,1,2,1,2,0,0,0.26666666666666666,0.42105263157894735,0.26666666666666666,0.687719298245614,0.0,0.4,1.0,0.0,0.2631578947368421,0.21052631578947367,0.6666666666666666,0.3333333333333333,2.0,265.05,0.42105263157894735,0.26666666666666666,-1.4398798029948148,0.0,4,2,WC,S3,172.0,False,CCF,CCF,-0.06934047858832475
5,13,12,5,4.0,0,3,1,1,13,5.0,1,0,0,0,0,0,0,0,0,2,1,3,1,0,0.4166666666666667,0.46153846153846156,1.0833333333333333,1.5448717948717947,0.6666666666666665,0.36363636363636365,,0.07692307692307693,0.0,0.07692307692307693,0.42857142857142855,0.5714285714285714,0.75,213.53846153846155,0.46153846153846156,1.0833333333333333,3.4606017851775586,0.0,3,4,EN,S3,173.0,False,CCF,CCF,0.3971347849517052
1,2,2,1,0.0,0,1,0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,178.0,0.5,1.0,0.7266799733865602,0.0,0,1,BC,S3,175.0,False,CCF,CCF,0.08052562909772515
2,4,3,1,1.0,0,0,0,1,4,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.5,1.3333333333333333,1.8333333333333333,1.0,0.0,,0.25,0.25,0.25,0.0,1.0,0.0,198.75,0.5,1.3333333333333333,0.5124985745333394,0.0,0,1,BP,S3,177.0,False,CCF,CCF,0.0669651209714722
1,2,2,1,0.0,0,1,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,1.0,0.0,,262.0,0.5,1.0,-0.023960022005941606,0.0,1,0,BN,S3,178.0,False,CCF,CCF,0.0054616295584749685
4,10,7,3,2.0,1,1,0,1,7,3.0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0.42857142857142855,0.6,1.0,1.6,0.5714285714285714,0.3333333333333333,,0.1,0.0,0.3,0.25,0.75,0.3333333333333333,213.22222222222223,0.6,1.0,2.7143113163360164,0.0,1,3,BC,S3,180.0,False,BAY,BAY,0.3107192904289473
4,11,10,6,5.0,1,3,0,2,15,4.0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0.6,0.6363636363636364,1.5,2.1363636363636362,0.9,0.5714285714285714,,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.6666666666666666,0.3333333333333333,2.0,201.0909090909091,0.6363636363636364,1.5,3.3935423487543575,0.0,2,1,XB,S3,183.0,False,BAY,BAY,0.3825712095503159
2,6,6,2,2.0,1,0,1,0,4,0.0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.4,,0.0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,203.83333333333334,0.3333333333333333,0.6666666666666666,-1.6992676002423805,0.0,1,2,EN,S3,184.0,False,BAY,BAY,-0.14635386474703066
3,10,10,4,1.0,1,1,1,1,10,5.0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0.4,0.4,1.0,1.4,0.6,0.42857142857142855,,0.1,0.2,0.0,0.75,0.25,3.0,240.3,0.4,1.0,1.6569026707967809,0.0,3,1,XB,S3,185.0,False,BAY,BAY,0.20497842587502374
1,3,2,1,0.0,0,1,0,0,2,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5,0.3333333333333333,1.0,1.3333333333333333,0.5,0.3333333333333333,,0.0,0.0,0.0,0.5,0.5,1.0,241.33333333333334,0.3333333333333333,1.0,0.3402807625995924,0.0,1,1,1B,S3,186.0,False,BAY,BAY,0.04581452389856293
3,7,5,1,0.0,1,0,0,0,1,1.0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0.2,0.42857142857142855,0.2,0.6285714285714286,0.0,0.25,,0.0,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.5,287.5,0.42857142857142855,0.2,-0.1660496691787331,0.0,1,2,S,S3,187.0,False,BAY,BAY,0.010896744238868643
5,13,13,5,3.0,2,3,0,0,8,2.0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0.38461538461538464,0.38461538461538464,0.6153846153846154,1.0,0.23076923076923078,0.5,,0.0,0.23076923076923078,0.0,0.2,0.8,0.25,232.23076923076923,0.38461538461538464,0.6153846153846154,-0.36511223280405947,0.0,1,4,BN,S3,188.0,False,BAY,BAY,0.014563383153543396
4,9,8,5,1.0,5,0,0,0,5,2.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0.625,0.6666666666666666,0.625,1.2916666666666665,0.0,0.7142857142857143,,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,,215.0,0.6666666666666666,0.625,1.085817634245016,0.0,2,0,BC,S3,189.0,False,TZS,TZS,0.1439411063403127
4,11,8,4,2.0,4,0,0,0,4,2.0,3,0,3,1,1,0,0,0,0,0,0,1,0,0,0.5,0.6363636363636364,0.5,1.1363636363636362,0.0,0.8,1.0,0.0,0.2727272727272727,0.2727272727272727,0.0,1.0,0.0,184.54545454545453,0.6363636363636364,0.5,2.5301729546691543,0.0,0,1,BC,S3,190.0,False,BAY,BAY,0.2962342701417956
2,4,4,2,1.0,1,1,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.75,1.25,0.25,0.6666666666666666,,0.0,0.25,0.0,1.0,0.0,,268.5,0.5,0.75,0.516980754120262,0.0,1,0,TT,S3,191.0,False,BAY,BAY,0.06741333893016446
4,11,10,2,1.0,1,0,1,0,4,0.0,1,0,3,0,0,0,0,0,0,1,0,4,0,0,0.2,0.2727272727272727,0.4,0.6727272727272727,0.2,0.2857142857142857,,0.0,0.2727272727272727,0.09090909090909091,0.2,0.8,0.25,227.72727272727272,0.2727272727272727,0.4,-3.0884239390924813,0.0,1,4,XB,S3,192.0,False,BAY,BAY,-0.26562541923436794
2,5,4,2,1.0,0,0,1,1,7,4.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.5,0.4,1.75,2.15,1.25,0.25,,0.2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,186.6,0.4,1.75,0.8195271756542075,0.0,1,2,1B,S3,193.0,False,BAY,BAY,0.10159679696309358
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,333.0,0.0,0.0,-0.8644124504823221,0.0,0,0,WC,S3,194.0,False,SCB,SCB,-0.07858361328916308
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,334.5,0.0,0.0,-0.55486920895052,0.0,0,1,1B,S3,195.0,False,CIN,CIN,-0.047629289135982876
2,5,4,0,1.0,0,0,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0.0,0.2,0.0,0.2,0.0,0.0,,0.0,0.4,0.2,0.5,0.5,1.0,328.4,0.2,0.0,-1.2238908776086412,0.0,1,1,WC,S3,196.0,False,BAY,BAY,-0.1027450083631913
2,2,2,1,0.0,1,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0.0,1.0,,0.0,0.5,0.0,,,,215.0,0.5,0.5,0.3654061078896559,0.0,0,0,1B,S3,197.0,False,SCB,SCB,0.04439824254803472
1,2,1,1,1.0,1,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.5,,,,168.0,1.0,1.0,0.4728256203314156,0.0,0,0,1B,S3,202.0,False,SCB,SCB,0.05514019379221069
1,3,3,2,2.0,0,0,2,0,6,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.6666666666666666,2.0,2.6666666666666665,1.3333333333333335,0.6666666666666666,,0.0,0.0,0.0,1.0,0.0,,180.33333333333334,0.6666666666666666,2.0,2.9057257979193523,0.0,1,0,XB,S3,203.0,False,SCB,SCB,0.3023590274305389
3,7,7,3,1.0,1,2,0,0,5,2.0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0.42857142857142855,0.42857142857142855,0.7142857142857143,1.1428571428571428,0.28571428571428575,0.6,,0.0,0.2857142857142857,0.0,0.5,0.5,1.0,227.71428571428572,0.42857142857142855,0.7142857142857143,1.535702588077883,0.0,1,1,1B,S3,204.0,False,SCB,SCB,0.18107196996453026
4,8,8,0,0.0,0,0,0,0,0,0.0,0,0,5,4,0,0,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.625,0.0,0.6666666666666666,0.3333333333333333,2.0,363.25,0.0,0.0,-2.881236261384583,0.0,2,1,BP,S3,205.0,False,SCB,SCB,-0.2566930991021818
4,10,10,4,2.0,1,0,2,1,11,4.0,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0.4,0.4,1.1,1.5,0.7000000000000001,0.375,,0.1,0.1,0.0,0.8,0.2,4.0,260.3,0.4,1.1,1.3708383675498212,0.0,4,1,XB,S3,206.0,False,SCB,SCB,0.17637199555032776
4,10,10,3,2.0,2,1,0,0,4,0.0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,0.3,0.3,0.4,0.7,0.10000000000000003,0.42857142857142855,,0.0,0.3,0.0,0.75,0.25,3.0,268.0,0.3,0.4,-1.0098465483934125,0.0,3,1,1B,S3,207.0,False,SCB,SCB,-0.06169649604399561
4,10,6,1,3.0,0,0,1,0,3,0.0,4,0,3,0,0,0,0,0,0,1,0,1,0,0,0.16666666666666666,0.5,0.5,1.0,0.33333333333333337,0.3333333333333333,,0.0,0.3,0.4,0.5,0.5,1.0,239.9,0.5,0.5,0.3625682061036335,0.0,1,1,WC,S3,208.0,False,SCB,SCB,0.07554497940570899
4,8,6,1,1.0,0,1,0,0,2,0.0,2,0,2,1,0,0,0,0,0,3,0,0,0,0,0.16666666666666666,0.375,0.3333333333333333,0.7083333333333333,0.16666666666666666,0.25,,0.0,0.25,0.25,1.0,0.0,,275.0,0.375,0.3333333333333333,-1.1143333233685633,0.0,3,0,BC,S3,209.0,False,SCB,SCB,-0.08000280530057982
3,6,5,3,2.0,1,1,1,0,6,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6,0.6666666666666666,1.2,1.8666666666666667,0.6,0.6,,0.0,0.0,0.16666666666666666,0.5,0.5,1.0,216.16666666666666,0.6666666666666666,1.2,2.8884091520166626,0.0,1,1,BP,S3,211.0,False,2TM,SCB,0.3124138104788737
1,3,3,1,1.0,0,1,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.5,0.5,1.0,316.3333333333333,0.3333333333333333,0.6666666666666666,0.09713115073286582,0.0,1,1,BP,S3,211.0,True,CIN,CIN,0.021499562711890276
2,3,2,2,1.0,1,0,1,0,4,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,3.0,1.0,1.0,,0.0,0.0,0.3333333333333333,,,,116.0,1.0,2.0,2.7912780012837963,0.0,0,0,BP,S3,211.0,True,SCB,SCB,0.2909142477669833
2,5,3,2,2.0,1,0,0,1,5,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.8,1.6666666666666667,2.466666666666667,1.0,1.0,,0.2,0.2,0.4,,,,180.6,0.8,1.6666666666666667,1.229220425939121,0.0,0,0,1B,S3,213.0,False,SCB,SCB,0.14256612199158494
5,12,9,1,1.0,0,0,1,0,3,3.0,2,0,4,3,0,0,0,1,0,3,0,1,0,0,0.1111111111111111,0.25,0.3333333333333333,0.5833333333333333,0.2222222222222222,0.16666666666666666,,0.0,0.3333333333333333,0.16666666666666666,0.6,0.4,1.5,289.55555555555554,0.25,0.3333333333333333,-1.6348727761641708,0.0,3,2,BC,S3,214.0,False,2TM,SCB,-0.11634148706200231
4,10,8,0,0.0,0,0,0,0,0,2.0,1,0,4,3,0,0,0,1,0,3,0,1,0,0,0.0,0.1,0.0,0.1,0.0,0.0,,0.0,0.4,0.1,0.6,0.4,1.5,342.42857142857144,0.1,0.0,-3.0615782491765877,0.0,3,2,BC,S3,214.0,True,FTP,FTP,-0.2668696661223131
1,2,1,1,1.0,0,0,1,0,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,2.0,1.0,,0.0,0.0,0.5,,,,104.5,1.0,3.0,1.426705473012417,0.0,0,0,BC,S3,214.0,True,SCB,SCB,0.15052817906031082
1,3,3,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,274.6666666666667,0.0,0.0,-0.9483857792081571,0.0,1,2,XB,S3,215.0,False,TZS,TZS,-0.08305213028221202
9,20,17,5,6.0,3,0,1,1,10,3.0,3,0,5,0,1,0,0,0,0,3,1,1,2,0,0.29411764705882354,0.4,0.5882352941176471,0.9882352941176471,0.29411764705882354,0.36363636363636365,1.0,0.05,0.25,0.15,0.5714285714285714,0.42857142857142855,1.3333333333333333,267.85714285714283,0.4,0.5882352941176471,0.21053653559038288,0.0,4,3,WC,S3,216.0,False,2TM,CCF,0.09962997114972957
2,5,4,2,2.0,1,0,1,0,4,1.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6,1.0,1.6,0.5,1.0,,0.0,0.4,0.2,,,,199.2,0.6,1.0,1.5505791790597547,0.0,0,0,WC,S3,216.0,True,TZS,TZS,0.1747019973036483
7,15,13,3,4.0,2,0,0,1,6,2.0,2,0,3,0,1,0,0,0,0,3,1,1,2,0,0.23076923076923078,0.3333333333333333,0.46153846153846156,0.7948717948717949,0.23076923076923078,0.2222222222222222,1.0,0.06666666666666667,0.2,0.13333333333333333,0.5714285714285714,0.42857142857142855,1.3333333333333333,289.3125,0.3333333333333333,0.46153846153846156,-1.3400426434693724,0.0,4,3,WC,S3,216.0,True,CCF,CCF,-0.07507202615391877
1,3,2,0,1.0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.5,1.0,293.75,0.3333333333333333,0.0,-0.08805052212052233,0.0,1,1,SM,S3,217.0,False,BAY,BAY,0.0029813954265514612
2,3,2,0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.3333333333333333,0.5,0.5,1.0,365.3333333333333,0.3333333333333333,0.0,-1.3050344485050922,0.0,1,1,BN,S3,218.0,False,CCF,CCF,-0.11871699721190551
1,2,2,1,0.0,0,0,1,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,1.5,2.0,1.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,209.0,0.5,1.5,0.5872734169669711,0.0,0,1,WC,S3,219.0,False,CCF,CCF,0.06658497345576624
1,2,1,0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.5,1.0,0.0,,326.0,0.5,0.0,-0.9904218039376296,0.0,1,0,BP,S3,220.0,False,SCB,SCB,-0.09118454863469383
3,7,6,3,2.0,2,0,0,1,6,2.0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0.5,0.5714285714285714,1.0,1.5714285714285714,0.5,0.5,,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.0,,239.28571428571428,0.5714285714285714,1.0,0.6569871673365704,0.0,2,0,BP,S3,221.0,False,CCF,CCF,0.09320042789039899
3,9,9,2,1.0,0,2,0,0,4,0.0,0,0,3,0,0,0,0,0,0,0,2,1,1,0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.3333333333333333,,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,284.0,0.2222222222222222,0.4444444444444444,-1.8444315710539672,0.0,2,2,HK,S3,223.0,False,2TM,CCF,-0.14908381418958563
2,6,6,1,1.0,0,1,0,0,2,0.0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.25,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.0,319.8333333333333,0.16666666666666666,0.3333333333333333,-1.4762678873849957,0.0,2,1,HK,S3,223.0,True,BAY,BAY,-0.12405389346129218
1,3,3,1,0.0,0,1,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,212.33333333333334,0.3333333333333333,0.6666666666666666,-0.36816368366897123,0.0,0,1,HK,S3,223.0,True,CCF,CCF,-0.02502992072829343
5,13,12,3,0.0,2,1,0,0,4,2.0,0,0,2,0,0,0,0,1,1,3,0,3,0,0,0.25,0.23076923076923078,0.3333333333333333,0.5641025641025641,0.08333333333333331,0.2727272727272727,,0.0,0.15384615384615385,0.0,0.5,0.5,1.0,287.15384615384613,0.23076923076923078,0.3333333333333333,-2.453570717547341,0.0,4,4,BN,S3,224.0,False,CCF,CCF,-0.19428246532078478
4,11,11,4,1.0,2,1,0,1,8,2.0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0.36363636363636365,0.36363636363636365,0.7272727272727273,1.0909090909090908,0.36363636363636365,0.3,,0.09090909090909091,0.0,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,301.8181818181818,0.36363636363636365,0.7272727272727273,-0.694439560765209,0.0,4,3,EN,S3,225.0,False,CCF,CCF,-0.026226981401640686
2,5,3,3,0.0,3,0,0,0,3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.8,1.0,1.8,0.0,0.75,,0.0,0.0,0.2,0.0,1.0,0.0,164.2,0.8,1.0,1.198596900031801,0.0,0,1,1B,S3,226.0,False,CCF,CCF,0.13950376940085293
4,9,9,2,2.0,0,1,0,1,6,1.0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.2,,0.1111111111111111,0.3333333333333333,0.0,0.5,0.5,1.0,293.0,0.2222222222222222,0.6666666666666666,-1.57143402797118,0.0,2,2,S,S3,227.0,False,2TM,CCF,-0.12178405988130692
2,6,6,1,1.0,0,0,0,1,4,1.0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.5,0.0,,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.0,332.3333333333333,0.16666666666666666,0.6666666666666666,-1.2399477830278265,0.0,2,1,S,S3,227.0,True,BAY,BAY,-0.10042188302557527
2,3,3,1,1.0,0,1,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,175.0,0.3333333333333333,0.6666666666666666,-0.33148624494335355,0.0,0,1,S,S3,227.0,True,CCF,CCF,-0.02136217685573166
3,8,8,2,2.0,0,1,0,1,6,3.0,0,0,3,1,0,0,0,0,0,0,1,2,0,0,0.25,0.25,0.75,1.0,0.5,0.25,,0.125,0.375,0.0,0.3333333333333333,0.6666666666666666,0.5,266.7142857142857,0.25,0.75,-1.6700750470205454,0.0,1,2,BN,S3,228.0,False,CCF,CCF,-0.13557697766577803
2,6,3,1,1.0,0,0,0,1,4,1.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,0.0,,0.16666666666666666,0.16666666666666666,0.5,0.0,1.0,0.0,173.8,0.6666666666666666,1.3333333333333333,0.8437800884509142,0.0,0,1,TT,S3,229.0,False,2TM,CCF,0.10795090412229882
1,3,2,0,0.0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,251.0,0.3333333333333333,0.0,-0.40444674610503745,0.0,0,1,TT,S3,229.0,True,SCB,SCB,-0.02865822697190005
1,3,1,1,1.0,0,0,0,1,4,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,4.0,5.0,3.0,,,0.3333333333333333,0.0,0.6666666666666666,,,,122.33333333333333,1.0,4.0,1.2482268345559517,0.0,0,0,TT,S3,229.0,True,CCF,CCF,0.13660913109419887
3,9,9,1,1.0,1,0,0,0,1,0.0,0,0,3,0,0,0,0,0,0,1,0,2,2,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.16666666666666666,,0.0,0.3333333333333333,0.0,0.2,0.8,0.25,308.77777777777777,0.1111111111111111,0.1111111111111111,-3.0822192938977326,0.0,1,4,XB,S3,230.0,False,CCF,CCF,-0.27286258647396217
3,7,7,2,1.0,2,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,0.3333333333333333,,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,272.7142857142857,0.2857142857142857,0.2857142857142857,-1.6747362084997628,0.0,0,4,BC,S3,231.0,False,CCF,CCF,-0.1399719096932343
5,11,9,3,4.0,2,0,0,1,6,2.0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0.3333333333333333,0.45454545454545453,0.6666666666666666,1.121212121212121,0.3333333333333333,0.25,,0.09090909090909091,0.0,0.18181818181818182,0.0,1.0,0.0,200.0,0.45454545454545453,0.6666666666666666,0.9598728447677332,0.0,0,6,WC,S3,232.0,False,CCF,CCF,0.13920425915165352
3,7,6,1,0.0,1,0,0,0,1,0.0,1,0,2,2,0,1,0,0,0,0,1,2,0,0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,0.0,0.25,0.0,0.0,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.5,274.8333333333333,0.2857142857142857,0.16666666666666666,-1.627250813367481,0.0,1,2,SM,S3,233.0,False,SCB,SCB,-0.13522337018000613
2,3,2,0,0.0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,248.33333333333334,0.3333333333333333,0.0,-0.5474093037856212,0.0,0,1,BN,S3,234.0,False,BER,BER,-0.04295448273995843
1,2,2,1,0.0,1,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0.0,1.0,,0.0,0.5,0.0,,,,269.5,0.5,0.5,-0.17631377286732108,0.0,0,0,XB,S3,238.0,False,CCF,CCF,-0.00977374552766298
4,10,10,2,0.0,0,2,0,0,4,0.0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6000000000000001,0.2,1.0,,0.0,0.8,0.0,,,,90.0,0.2,0.4,-1.4675560724234251,0.0,0,0,MH,S3,239.0,False,SCB,SCB,-0.10746744844699688
