Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Teams
11017,11,S11,2,2,0,2,7,8,0,0,12,7,5,3,7,0,2,2,11,53,12.0,7,-0.1929480901077371,0.2581397876622255,-0.6299999999999998,20,10,STL @ ATL
11018,11,S11,2,3,0,3,5,1,0,0,8,8,6,6,8,0,0,0,11,48,12.0,5,-2.1929480901077376,0.4204274226119963,-0.0139999999999999,19,12,NYY @ BAL
11019,11,S11,2,2,3,4,5,6,0,2,9,9,9,4,2,0,0,0,14,53,11.0,10,3.406464250734574,-0.1185624975554408,-0.4867999999999999,18,7,TOR @ BOS
11020,11,S11,2,2,0,0,8,4,0,0,5,13,3,6,4,2,2,0,10,45,11.0,5,-1.5935357492654254,0.3562959257444064,-0.136,21,9,CHC @ CIN
11021,11,S11,2,3,0,2,12,6,0,0,8,11,11,9,2,3,2,1,17,64,15.0,5,-3.991185112634671,0.679866117748507,0.3253999999999999,26,8,KCR @ CLE
11022,11,S11,2,4,0,4,6,4,0,0,12,7,11,1,1,0,0,1,14,50,11.0,9,2.4064642507345746,-0.0269430231221584,-0.0586,18,5,DET @ CWS
11023,11,S11,2,3,0,2,8,3,0,0,5,9,9,4,6,2,2,0,13,49,11.666666666666666,7,0.2295871211598685,0.1907446898353121,-0.5312,21,11,OAK @ HOU
11024,11,S11,2,4,0,1,3,7,0,0,8,11,4,5,3,2,0,0,8,46,11.0,9,2.406464250734574,-0.0478943370389524,0.0724,17,9,PIT @ MIL
11025,11,S11,2,1,2,3,6,2,0,0,10,5,4,7,3,3,2,1,12,43,11.0,5,-1.5935357492654258,0.3521056629610476,0.2427999999999999,18,12,ANA @ MIN
11026,11,S11,2,3,2,4,7,7,0,0,11,8,6,4,4,1,1,2,16,56,12.0,10,2.8070519098922624,-0.0334796867710567,-0.0431999999999999,21,7,FLA @ MTL
11027,11,S11,2,0,1,2,3,7,0,0,8,11,3,6,6,2,0,0,6,47,12.0,3,-4.192948090107738,0.6162371598286375,0.4153999999999999,21,14,COL @ NYM
11028,11,S11,2,0,0,5,5,7,3,0,14,13,9,8,6,1,3,1,10,68,17.666666666666668,1,-8.539422135161605,1.1556411339179944,1.5919999999999996,31,14,TBR @ PHI
11029,11,S11,2,2,1,2,5,9,0,0,6,12,6,6,4,2,1,0,10,53,12.0,6,-1.1929480901077367,0.345568999312149,-0.3188000000000001,22,15,SDP @ SFG
