G,PA,AB,H,R,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,WAR
14.0,37.0,29.0,10.0,8.0,3.0,1.0,3.0,24.0,10.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.3448275862068966,0.4594594594594595,0.8275862068965517,1.2870456663560113,0.48275862068965514,0.2916666666666667,0.0,0.08108108108108109,0.08108108108108109,0.1891891891891892,0.5263157894736842,0.47368421052631576,1.1111111111111112,241.39473684210526,0.4857142857142857,0.8888888888888888,2.015124883698758,0.43470000000000003,10.0,9.0,S6,272,OAK/PHI,0.3558276552477803
15.0,40.0,34.0,13.0,8.0,3.0,0.0,2.0,22.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.38235294117647056,0.475,0.6470588235294118,1.1220588235294118,0.26470588235294124,0.4074074074074074,0.0,0.05,0.125,0.15,0.5555555555555556,0.4444444444444444,1.25,221.125,0.4473684210526316,0.696969696969697,6.596851160034744,0.5087999999999999,10.0,8.0,S6,278,PHI,0.8265123234390469
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,,,0.0,0.0,0.0,0.0,S6,284,MIL,0.0
9.0,24.0,22.0,4.0,4.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.25,0.3181818181818182,0.5681818181818181,0.13636363636363635,0.16666666666666666,1.0,0.041666666666666664,0.125,0.08333333333333333,0.4375,0.5625,0.7777777777777778,287.56,0.21739130434782608,0.36363636363636365,-2.0193608111567896,-0.2606,7.0,9.0,S6,287,PHI,-0.10183975665433546
11.0,24.0,22.0,3.0,2.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.13636363636363635,0.20833333333333334,0.2727272727272727,0.4810606060606061,0.13636363636363635,0.125,0.0,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.42857142857142855,0.5714285714285714,0.75,276.3076923076923,0.20833333333333334,0.2727272727272727,-2.3336989337259686,-0.0498,6.0,8.0,S6,289,PHI,-0.13327356891125336
8.0,15.0,15.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.26666666666666666,0.4666666666666667,0.06666666666666665,0.21428571428571427,0.0,0.0,0.06666666666666667,0.0,0.8333333333333334,0.16666666666666666,5.0,304.6,0.21428571428571427,0.23076923076923078,-3.9624707577207463,-0.14909999999999998,10.0,2.0,S6,290,PHI,-0.33368687298373495
13.0,35.0,33.0,11.0,6.0,3.0,1.0,2.0,22.0,6.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,2.0,0.3333333333333333,0.34285714285714286,0.6666666666666666,1.0095238095238095,0.3333333333333333,0.4090909090909091,0.0,0.05714285714285714,0.2857142857142857,0.02857142857142857,0.5714285714285714,0.42857142857142855,1.3333333333333333,242.83333333333334,0.3333333333333333,0.6666666666666666,1.7384588160895313,0.0814,8.0,6.0,S6,293,PHI,0.31981968811507905
13.0,33.0,30.0,12.0,4.0,4.0,0.0,2.0,22.0,7.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.42424242424242425,0.7333333333333333,1.1575757575757575,0.33333333333333326,0.45454545454545453,1.0,0.06060606060606061,0.21212121212121213,0.06060606060606061,0.3333333333333333,0.6666666666666666,0.5,232.0,0.42424242424242425,0.6153846153846154,1.1010986565268617,0.3318,4.0,8.0,S6,295,LAD,0.2477423117870335
15.0,41.0,40.0,17.0,13.0,2.0,0.0,11.0,52.0,23.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.43902439024390244,1.3,1.7390243902439024,0.875,0.2857142857142857,0.0,0.2682926829268293,0.1951219512195122,0.024390243902439025,0.4666666666666667,0.5333333333333333,0.875,207.85365853658536,0.4358974358974359,1.3513513513513513,1.9249638690729076,0.3223999999999999,7.0,8.0,S6,298,PHI,0.36349427452875255
13.0,37.0,30.0,8.0,6.0,2.0,1.0,1.0,15.0,3.0,7.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.26666666666666666,0.40540540540540543,0.5,0.9054054054054055,0.23333333333333334,0.3333333333333333,0.0,0.02702702702702703,0.21621621621621623,0.1891891891891892,0.75,0.25,3.0,267.44444444444446,0.37142857142857144,0.5333333333333333,1.917505160069163,-0.09499999999999997,12.0,4.0,S6,301,PHI,0.34606568288482087
12.0,38.0,32.0,12.0,8.0,3.0,0.0,3.0,24.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.375,0.47368421052631576,0.75,1.2236842105263157,0.375,0.391304347826087,0.0,0.07894736842105263,0.15789473684210525,0.15789473684210525,0.5882352941176471,0.4117647058823529,1.4285714285714286,217.71052631578948,0.43243243243243246,0.71875,4.427982333112403,0.35540000000000005,10.0,7.0,S6,302,PHI,0.6012840803750341
15.0,49.0,47.0,15.0,7.0,3.0,2.0,2.0,28.0,2.0,2.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,0.3191489361702128,0.3469387755102041,0.5957446808510638,0.9426834563612678,0.276595744680851,0.38235294117647056,0.0,0.04081632653061224,0.22448979591836735,0.04081632653061224,0.2727272727272727,0.7272727272727273,0.375,246.11764705882354,0.3673469387755102,0.6,5.178000910395551,-0.1969,6.0,16.0,S6,303,TOR,0.7221634201481313
6.0,12.0,11.0,4.0,4.0,3.0,0.0,1.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365,0.4166666666666667,0.9090909090909091,1.3257575757575757,0.5454545454545454,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.2857142857142857,0.7142857142857143,0.4,185.45454545454547,0.4166666666666667,0.8181818181818182,1.365049921955838,-0.22130000000000002,2.0,5.0,S6,305,PIT,0.18655315442625556
8.0,20.0,17.0,2.0,1.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11764705882352941,0.25,0.29411764705882354,0.5441176470588236,0.17647058823529413,0.2,0.0,0.0,0.35,0.15,0.3333333333333333,0.6666666666666666,0.5,257.2,0.2631578947368421,0.25,-3.9475143882051977,-0.289,3.0,6.0,S6,306,TBR,-0.3113378351027335
11.0,31.0,29.0,11.0,6.0,0.0,1.0,2.0,19.0,3.0,2.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,1.0,0.3793103448275862,0.41935483870967744,0.6551724137931034,1.074527252502781,0.27586206896551724,0.391304347826087,0.8333333333333334,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.5333333333333333,0.4666666666666667,1.1428571428571428,238.45945945945945,0.4,0.6428571428571429,0.4049523811673333,-0.06699999999999999,8.0,7.0,S6,307,PIT,0.16978632387930198
12.0,38.0,33.0,11.0,5.0,2.0,0.0,2.0,19.0,7.0,1.0,0.0,5.0,0.0,3.0,1.0,0.0,4.0,2.0,0.3333333333333333,0.3157894736842105,0.5757575757575758,0.8915470494417863,0.2424242424242425,0.3,0.75,0.05263157894736842,0.13157894736842105,0.02631578947368421,0.43478260869565216,0.5652173913043478,0.7692307692307693,238.61904761904762,0.35294117647058826,0.64,-8.078319392017018,-0.428,10.0,13.0,S6,308,PIT,-0.6493460921379081
15.0,41.0,35.0,11.0,5.0,3.0,1.0,1.0,19.0,2.0,6.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,0.3142857142857143,0.4146341463414634,0.5428571428571428,0.9574912891986063,0.22857142857142854,0.3333333333333333,0.4,0.024390243902439025,0.0975609756097561,0.14634146341463414,0.5238095238095238,0.47619047619047616,1.1,251.15217391304347,0.4,0.5294117647058824,1.577808050909795,-0.018799999999999945,11.0,10.0,S6,309,PIT,0.32877869271244126
14.0,34.0,27.0,6.0,4.0,3.0,1.0,1.0,14.0,2.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.38235294117647056,0.5185185185185185,0.900871459694989,0.2962962962962963,0.3125,0.0,0.029411764705882353,0.29411764705882354,0.20588235294117646,0.3333333333333333,0.6666666666666666,0.5,233.61764705882354,0.3235294117647059,0.5172413793103449,1.3080437202246467,-0.024699999999999993,4.0,8.0,S6,310,TBR,0.27260749834270126
11.0,26.0,24.0,10.0,4.0,4.0,0.0,2.0,20.0,3.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.4166666666666667,0.46153846153846156,0.8333333333333334,1.294871794871795,0.4166666666666667,0.47058823529411764,0.0,0.07692307692307693,0.19230769230769232,0.07692307692307693,0.6363636363636364,0.36363636363636365,1.75,232.88888888888889,0.5,0.8571428571428571,1.3487573827741077,0.10009999999999995,7.0,4.0,S6,314,PIT,0.24331342311053286
5.0,13.0,12.0,4.0,2.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.38461538461538464,0.5833333333333334,0.9679487179487181,0.25000000000000006,0.3333333333333333,0.0,0.0,0.0,0.07692307692307693,0.5,0.5,1.0,229.46153846153845,0.45454545454545453,0.7,0.847072462583483,0.0508,5.0,5.0,S6,315,TOR,0.13892608867490935
12.0,33.0,31.0,10.0,4.0,3.0,0.0,1.0,16.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.36363636363636365,0.5161290322580645,0.8797653958944281,0.1935483870967742,0.34615384615384615,0.0,0.030303030303030304,0.12121212121212122,0.06060606060606061,0.29411764705882354,0.7058823529411765,0.4166666666666667,233.12121212121212,0.3333333333333333,0.4482758620689655,0.9677227900638236,0.13549999999999998,5.0,12.0,S6,323,CIN,0.23440472514072966
10.0,26.0,25.0,6.0,1.0,2.0,1.0,0.0,10.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.2692307692307692,0.4,0.6692307692307693,0.16000000000000003,0.3,0.0,0.0,0.19230769230769232,0.038461538461538464,0.9333333333333333,0.06666666666666667,14.0,311.0,0.25,0.391304347826087,-7.243348870485551,-0.23320000000000005,14.0,1.0,S6,324,SDP,-0.615897202215433
14.0,43.0,34.0,12.0,8.0,2.0,0.0,2.0,20.0,4.0,9.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.35294117647058826,0.4883720930232558,0.5882352941176471,1.076607387140903,0.23529411764705882,0.35714285714285715,0.5,0.046511627906976744,0.09302325581395349,0.20930232558139536,0.1111111111111111,0.8888888888888888,0.125,211.10638297872342,0.46511627906976744,0.5882352941176471,4.482887610589529,0.027899999999999925,2.0,16.0,S6,327,TBR,0.6276280090521933
8.0,23.0,21.0,6.0,4.0,4.0,0.0,0.0,10.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.34782608695652173,0.47619047619047616,0.8240165631469979,0.19047619047619047,0.3157894736842105,1.0,0.0,0.08695652173913043,0.08695652173913043,0.23076923076923078,0.7692307692307693,0.3,226.43478260869566,0.30434782608695654,0.47619047619047616,-1.1201802244884076,-0.06100000000000003,3.0,10.0,S6,329,SDP,-0.01609237817338659
10.0,15.0,15.0,7.0,4.0,2.0,1.0,2.0,17.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.4666666666666667,0.4666666666666667,1.1333333333333333,1.6,0.6666666666666666,0.5,0.3333333333333333,0.13333333333333333,0.2,0.0,0.8333333333333334,0.16666666666666666,5.0,253.33333333333334,0.5,1.2142857142857142,2.6635592051076866,0.15990000000000004,5.0,1.0,S6,331,SDP,0.32891612329910835
11.0,31.0,27.0,3.0,1.0,2.0,1.0,0.0,7.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.22580645161290322,0.25925925925925924,0.48506571087216244,0.14814814814814814,0.14285714285714285,0.0,0.0,0.1935483870967742,0.12903225806451613,0.4444444444444444,0.5555555555555556,0.8,282.6875,0.1935483870967742,0.27586206896551724,-3.8759435226090257,-0.5279999999999999,8.0,10.0,S6,335,CIN,-0.2583032664983339
2.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.2,0.2,0.3333333333333333,0.6666666666666666,0.5,252.5,0.0,0.0,-0.7238510759867645,-0.093,1.0,2.0,S6,338,SFG,-0.05153170666922988
16.0,50.0,45.0,15.0,11.0,2.0,1.0,7.0,40.0,11.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.4,0.8888888888888888,1.2888888888888888,0.5555555555555556,0.3076923076923077,0.0,0.14,0.24,0.1,0.45,0.55,0.8181818181818182,211.55102040816325,0.40816326530612246,0.9047619047619048,5.117132122971427,0.5957000000000001,9.0,11.0,S6,339,CIN,0.7202472215916083
9.0,22.0,21.0,8.0,5.0,3.0,0.0,4.0,23.0,10.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.4090909090909091,1.0952380952380953,1.5043290043290045,0.7142857142857144,0.3333333333333333,0.0,0.18181818181818182,0.22727272727272727,0.045454545454545456,0.25,0.75,0.3333333333333333,199.04545454545453,0.36363636363636365,1.0476190476190477,1.2884644495736635,0.7993,2.0,6.0,S6,340,LAD,0.2206014090469312
11.0,25.0,21.0,5.0,6.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.23809523809523808,0.36,0.23809523809523808,0.598095238095238,0.0,0.2631578947368421,1.0,0.0,0.08,0.16,0.7333333333333333,0.26666666666666666,2.75,284.7692307692308,0.3333333333333333,0.3333333333333333,0.695112111514958,-0.24309999999999998,11.0,4.0,S6,344,TOR,0.1737782157987286
15.0,45.0,39.0,12.0,4.0,5.0,0.0,0.0,17.0,3.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.4,0.4358974358974359,0.8358974358974359,0.1282051282051282,0.3333333333333333,1.0,0.0,0.06666666666666667,0.13333333333333333,0.25,0.75,0.3333333333333333,228.61702127659575,0.4,0.4358974358974359,2.1501918254517207,0.13080000000000006,6.0,18.0,S6,349,TBR,0.4026997909101911
11.0,31.0,27.0,6.0,3.0,1.0,1.0,0.0,9.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2222222222222222,0.3225806451612903,0.3333333333333333,0.6559139784946236,0.1111111111111111,0.2857142857142857,0.0,0.0,0.1935483870967742,0.12903225806451613,0.5789473684210527,0.42105263157894735,1.375,266.0,0.32142857142857145,0.5,-1.2262648685017368,-0.05439999999999989,11.0,8.0,S6,350,STL,0.006664598912394992
14.0,39.0,38.0,10.0,4.0,3.0,0.0,3.0,22.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2631578947368421,0.28205128205128205,0.5789473684210527,0.8609986504723347,0.31578947368421056,0.20588235294117646,0.0,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.6785714285714286,0.32142857142857145,2.111111111111111,258.4871794871795,0.28205128205128205,0.5789473684210527,-3.638508253220837,0.5919000000000001,19.0,9.0,S6,354,TOR,-0.20119429807240055
13.0,39.0,37.0,15.0,8.0,3.0,1.0,5.0,35.0,12.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40540540540540543,0.4358974358974359,0.9459459459459459,1.3818433818433817,0.5405405405405406,0.38461538461538464,0.0,0.1282051282051282,0.15384615384615385,0.05128205128205128,0.35294117647058826,0.6470588235294118,0.5454545454545454,201.92307692307693,0.46153846153846156,0.9705882352941176,4.724840022298666,1.1121999999999999,6.0,11.0,S6,357,STL,0.6351405294795498
15.0,42.0,37.0,7.0,5.0,1.0,0.0,3.0,17.0,7.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1891891891891892,0.2857142857142857,0.4594594594594595,0.7451737451737452,0.2702702702702703,0.14814814814814814,0.0,0.07142857142857142,0.16666666666666666,0.11904761904761904,0.44,0.56,0.7857142857142857,266.7857142857143,0.3,0.47058823529411764,-5.206732725439211,-0.21229999999999988,11.0,14.0,S6,360,STL,-0.3455047047365699
14.0,36.0,31.0,10.0,8.0,2.0,1.0,2.0,20.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3225806451612903,0.4166666666666667,0.6451612903225806,1.0618279569892473,0.3225806451612903,0.32,0.0,0.05555555555555555,0.1111111111111111,0.1388888888888889,0.3684210526315789,0.631578947368421,0.5833333333333334,235.77142857142857,0.4,0.6451612903225806,3.687276177883463,0.2367999999999999,7.0,12.0,S6,362,KCR,0.5188721044803615
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,397.0,0.0,0.0,-0.6784245120351443,-0.06770000000000001,1.0,0.0,S6,363,MTL,-0.0553304106458465
12.0,30.0,29.0,6.0,4.0,1.0,0.0,2.0,13.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.20689655172413793,0.2,0.4482758620689655,0.6482758620689655,0.2413793103448276,0.17391304347826086,0.0,0.06666666666666667,0.16666666666666666,0.0,0.2857142857142857,0.7142857142857143,0.4,274.3333333333333,0.2222222222222222,0.46153846153846156,-5.410160874657414,-0.13570000000000002,6.0,15.0,S6,369,STL,-0.4158956818890621
13.0,35.0,29.0,6.0,5.0,0.0,0.0,2.0,12.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20689655172413793,0.3142857142857143,0.41379310344827586,0.7280788177339901,0.20689655172413793,0.17391304347826086,0.0,0.05714285714285714,0.14285714285714285,0.14285714285714285,0.47368421052631576,0.5263157894736842,0.9,262.0857142857143,0.23529411764705882,0.3793103448275862,-1.139257315893582,-0.36219999999999997,9.0,10.0,S6,377,CHC,0.03204807491676771
13.0,30.0,25.0,8.0,5.0,2.0,0.0,0.0,10.0,4.0,5.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.32,0.43333333333333335,0.4,0.8333333333333334,0.08000000000000002,0.36363636363636365,1.0,0.0,0.1,0.16666666666666666,0.5714285714285714,0.42857142857142855,1.3333333333333333,231.45714285714286,0.3793103448275862,0.44,-1.6712539443616397,0.1596,8.0,6.0,S6,379,BAL,-0.0420049888594846
14.0,35.0,31.0,8.0,4.0,1.0,0.0,0.0,9.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,0.34285714285714286,0.2903225806451613,0.6331797235023042,0.03225806451612906,0.2962962962962963,0.0,0.0,0.11428571428571428,0.11428571428571428,0.42105263157894735,0.5789473684210527,0.7272727272727273,258.54285714285714,0.2857142857142857,0.35294117647058826,0.6102489603407071,-0.20529999999999998,8.0,11.0,S6,381,STL,0.20699870254019662
13.0,37.0,31.0,13.0,9.0,1.0,1.0,5.0,31.0,13.0,6.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.41935483870967744,0.5135135135135135,1.0,1.5135135135135136,0.5806451612903225,0.36363636363636365,0.6666666666666666,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.6,0.4,1.5,224.775,0.4444444444444444,0.9393939393939394,1.6952514821744127,0.7088000000000001,9.0,6.0,S6,386,SEA,0.32384031509534583
11.0,27.0,24.0,5.0,2.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.20833333333333334,0.2962962962962963,0.20833333333333334,0.5046296296296297,0.0,0.2631578947368421,0.0,0.0,0.18518518518518517,0.1111111111111111,0.5625,0.4375,1.2857142857142858,274.5925925925926,0.3076923076923077,0.21739130434782608,-2.8479902197475413,-0.439,9.0,7.0,S6,389,TEX,-0.1721906569557427
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,-0.22791889245368646,-0.025099999999999997,0.0,0.0,S6,390,MTL,-0.018621209059479334
5.0,8.0,8.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.75,0.25,0.2857142857142857,0.0,0.0,0.125,0.0,0.0,1.0,0.0,241.625,0.25,0.375,0.03193086981269755,-0.09709999999999998,0.0,5.0,S6,392,MTL,0.03655852846838425
6.0,15.0,14.0,2.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.2,0.35714285714285715,0.5571428571428572,0.2142857142857143,0.09090909090909091,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.2727272727272727,0.7272727272727273,0.375,240.33333333333334,0.14285714285714285,0.35714285714285715,-3.3073674757905818,-0.0869,3.0,8.0,S6,393,TOR,-0.2681765447907185
1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.0,0.5,0.0,0.0,0.25,0.25,1.0,0.0,0.0,230.0,0.5,0.3333333333333333,1.145617613032005,0.021800000000000003,1.0,0.0,S6,395,TOR,0.13124448204675776
16.0,41.0,35.0,7.0,5.0,2.0,0.0,4.0,21.0,10.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.3170731707317073,0.6,0.9170731707317072,0.39999999999999997,0.10344827586206896,0.0,0.0975609756097561,0.04878048780487805,0.14634146341463414,0.18518518518518517,0.8148148148148148,0.22727272727272727,248.925,0.3,0.6,-4.300691687079886,0.6715000000000001,5.0,22.0,S6,396,TOR,-0.25907128108652683
15.0,44.0,38.0,13.0,6.0,3.0,2.0,1.0,23.0,4.0,6.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.34210526315789475,0.4318181818181818,0.6052631578947368,1.0370813397129186,0.2631578947368421,0.41379310344827586,0.5,0.022727272727272728,0.18181818181818182,0.13636363636363635,0.3333333333333333,0.6666666666666666,0.5,237.52272727272728,0.4186046511627907,0.6842105263157895,0.7846342374540342,0.36409999999999987,6.0,12.0,S6,400,TOR,0.26197335192453314
11.0,27.0,25.0,3.0,1.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,2.0,0.12,0.14814814814814814,0.24,0.38814814814814813,0.12,0.14285714285714285,0.0,0.037037037037037035,0.4074074074074074,0.037037037037037035,0.5,0.5,1.0,273.92,0.15384615384615385,0.20833333333333334,-6.712177995710082,-0.28720000000000007,7.0,7.0,S6,401,MTL,-0.5586094345519967
8.0,20.0,17.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11764705882352941,0.2,0.11764705882352941,0.3176470588235294,0.0,0.16666666666666666,0.0,0.0,0.3,0.1,0.45454545454545453,0.5454545454545454,0.8333333333333334,286.65,0.21052631578947367,0.125,-2.587638148705284,-0.36610000000000004,5.0,6.0,S6,405,TOR,-0.17535021115274219
12.0,31.0,28.0,7.0,3.0,2.0,1.0,0.0,11.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.3225806451612903,0.39285714285714285,0.7154377880184332,0.14285714285714285,0.3181818181818182,0.0,0.0,0.1935483870967742,0.0967741935483871,0.47058823529411764,0.5294117647058824,0.8888888888888888,253.38709677419354,0.27586206896551724,0.42857142857142855,-0.026869517236665308,0.17390000000000005,8.0,9.0,S6,406,MTL,0.12660413403890214
12.0,35.0,29.0,10.0,1.0,2.0,0.0,0.0,12.0,4.0,6.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.3448275862068966,0.45714285714285713,0.41379310344827586,0.870935960591133,0.06896551724137928,0.4,0.5,0.0,0.11428571428571428,0.17142857142857143,0.35294117647058826,0.6470588235294118,0.5454545454545454,241.02777777777777,0.3939393939393939,0.3793103448275862,-3.3217356328214573,-0.379,6.0,11.0,S6,411,CLE,-0.18619975677601983
12.0,31.0,30.0,9.0,3.0,3.0,1.0,1.0,17.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.3225806451612903,0.5666666666666667,0.8892473118279569,0.26666666666666666,0.34782608695652173,0.0,0.03225806451612903,0.1935483870967742,0.03225806451612903,0.5882352941176471,0.4117647058823529,1.4285714285714286,262.48387096774195,0.3333333333333333,0.6551724137931034,-2.0768837731226175,0.09069999999999992,10.0,7.0,S6,414,CLE,-0.07839729154969308
12.0,35.0,31.0,5.0,6.0,1.0,0.0,2.0,12.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16129032258064516,0.2571428571428571,0.3870967741935484,0.6442396313364055,0.22580645161290322,0.15,0.0,0.05714285714285714,0.2571428571428571,0.11428571428571428,0.47058823529411764,0.5294117647058824,0.8888888888888888,271.74285714285713,0.20588235294117646,0.375,-1.6199387030576728,0.09669999999999984,8.0,9.0,S6,415,CLE,-0.016020063799641382
15.0,42.0,42.0,10.0,5.0,0.0,3.0,2.0,22.0,6.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.23809523809523808,0.23809523809523808,0.5238095238095238,0.7619047619047619,0.28571428571428575,0.27586206896551724,0.0,0.047619047619047616,0.2619047619047619,0.0,0.43478260869565216,0.5652173913043478,0.7692307692307693,257.5609756097561,0.2564102564102564,0.5641025641025641,-4.215290270940691,-0.09149999999999993,10.0,13.0,S6,416,ATL/CWS,-0.24636045928671796
4.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.47619047619047616,0.16666666666666666,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,210.83333333333334,0.16666666666666666,0.4,-2.6305813379640304,-0.19379999999999997,0.0,5.0,S6,417,CLE,-0.23386337249517783
2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,300.0,0.25,0.0,-0.43560081635548664,-0.0254,1.0,0.0,S6,418,MTL,-0.02687736089199142
