G,PA,AB,H,R,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,OPS,Avg Diff,nOBP,nSLG,RE24,Season,Hitter ID,WAR
12.0,31.0,30.0,9.0,4.0,2.0,3.0,1.0,3.0,1.0,7.0,2.0,0.0,0.3,0.3225806451612903,0.6666666666666666,0.989247311827957,231.03030303030303,0.36666666666666664,0.6296296296296297,-0.060731210323656803,S5,679,0.11996971257554205
5.0,9.0,9.0,4.0,4.0,0.0,0.0,4.0,8.0,0.0,3.0,0.0,0.0,0.4444444444444444,0.4444444444444444,1.7777777777777777,2.2222222222222223,204.75,0.4444444444444444,1.6666666666666667,0.5033277498910738,S5,681,0.08692585571398381
13.0,34.0,28.0,8.0,3.0,3.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.2857142857142857,0.4117647058823529,0.39285714285714285,0.8046218487394958,230.12121212121212,0.42424242424242425,0.4074074074074074,0.25781379607116617,S5,683,0.16402190678998316
3.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,221.14285714285714,0.2,0.0,-1.8652704133473366,S5,686,-0.15806575632649641
3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.2,0.3333333333333333,0.2,0.5333333333333333,304.6,0.4,0.25,0.09566650025664375,S5,689,0.03396203717558201
5.0,13.0,13.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.6153846153846154,274.4166666666667,0.23076923076923078,0.38461538461538464,-0.13783968871666163,S5,691,0.039072703286488694
1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,351.25,0.25,0.25,1.0743033648547118,S5,693,0.1236939279187496
7.0,14.0,13.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.15384615384615385,0.21428571428571427,0.38461538461538464,0.5989010989010989,229.53846153846155,0.23076923076923078,0.4166666666666667,-0.24928053603474784,S5,696,0.03199451641299968
12.0,35.0,32.0,12.0,9.0,2.0,1.0,3.0,15.0,1.0,4.0,0.0,0.0,0.375,0.37142857142857144,0.78125,1.1526785714285714,225.97142857142856,0.40625,0.8275862068965517,1.0407258100962982,S5,697,0.24637900605081597
11.0,34.0,28.0,8.0,4.0,6.0,0.0,1.0,2.0,6.0,5.0,1.0,0.0,0.2857142857142857,0.4117647058823529,0.6071428571428571,1.01890756302521,242.15151515151516,0.38235294117647056,0.5862068965517241,1.5558992176184516,S5,698,0.2938304489447117
4.0,9.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.2857142857142857,0.4444444444444444,0.5714285714285714,1.0158730158730158,258.45454545454544,0.4444444444444444,0.42857142857142855,1.1625925527125816,S5,699,0.1528523359961346
10.0,24.0,19.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.05263157894736842,0.16666666666666666,0.05263157894736842,0.21929824561403508,297.0416666666667,0.19047619047619047,0.0625,-7.104113032495896,S5,700,-0.6128297546499191
11.0,27.0,27.0,9.0,3.0,3.0,1.0,1.0,5.0,0.0,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6296296296296297,0.962962962962963,253.33333333333334,0.34615384615384615,0.6923076923076923,-1.7741686708389728,S5,701,-0.06763762490926795
2.0,8.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42857142857142855,0.5,0.8571428571428571,1.3571428571428572,232.44444444444446,0.5,0.7142857142857143,2.8224535740171834,S5,702,0.31477254026827517
14.0,36.0,33.0,16.0,11.0,7.0,0.0,2.0,8.0,2.0,7.0,0.0,0.0,0.48484848484848486,0.5,0.8787878787878788,1.378787878787879,197.02777777777777,0.4857142857142857,0.8484848484848485,8.04309289039226,S5,703,0.9506816119387317
15.0,41.0,34.0,13.0,11.0,4.0,0.0,2.0,7.0,7.0,2.0,1.0,0.0,0.38235294117647056,0.4878048780487805,0.6764705882352942,1.1642754662840746,217.02439024390245,0.475,0.6470588235294118,8.1532704604049,S5,705,0.9820288582315939
3.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,331.14285714285717,0.14285714285714285,0.14285714285714285,-2.5200217374355773,S5,707,-0.22354088873532052
10.0,26.0,25.0,6.0,3.0,2.0,0.0,2.0,7.0,1.0,3.0,0.0,0.0,0.24,0.2692307692307692,0.56,0.8292307692307692,281.44,0.2692307692307692,0.5,-3.404311156495902,S5,711,-0.23471777133328048
9.0,23.0,20.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,8.0,0.0,1.0,0.15,0.2608695652173913,0.3,0.5608695652173913,265.625,0.2727272727272727,0.3157894736842105,-4.587593016884628,S5,712,-0.36524365094711186
2.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.75,0.75,1.25,2.0,113.6,0.75,1.5,1.1130620448770978,S5,713,0.12756979592098822
2.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.75,251.5,0.25,0.5,-0.40832829653743674,S5,715,-0.024569238220465257
2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.2,0.4,0.6000000000000001,260.8,0.2,0.4,-1.1287178420232813,S5,716,-0.0925422949107301
4.0,8.0,7.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,0.14285714285714285,0.25,0.5714285714285714,0.8214285714285714,269.25,0.2857142857142857,0.6666666666666666,-1.2644080064070662,S5,717,-0.09391361777414978
16.0,36.0,31.0,8.0,6.0,0.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,0.25806451612903225,0.3611111111111111,0.5161290322580645,0.8772401433691757,259.94444444444446,0.2777777777777778,0.5294117647058824,2.8129907137103336,S5,719,0.42767139427053913
15.0,44.0,42.0,17.0,9.0,3.0,1.0,7.0,15.0,1.0,2.0,0.0,0.0,0.40476190476190477,0.4090909090909091,1.0238095238095237,1.432900432900433,219.88372093023256,0.45,1.1081081081081081,-2.046902991666714,S5,720,-0.025790793400608792
12.0,32.0,31.0,11.0,3.0,2.0,0.0,0.0,3.0,1.0,5.0,3.0,3.0,0.3548387096774194,0.375,0.41935483870967744,0.7943548387096775,262.94736842105266,0.3870967741935484,0.4482758620689655,-0.3705418190043286,S5,723,0.09305454956579448
11.0,29.0,23.0,7.0,8.0,1.0,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.30434782608695654,0.41379310344827586,0.6956521739130435,1.1094452773613193,229.93103448275863,0.4482758620689655,0.5714285714285714,4.285963903108765,S5,724,0.5465074282021452
11.0,29.0,26.0,4.0,3.0,1.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.15384615384615385,0.2413793103448276,0.2692307692307692,0.5106100795755968,283.7857142857143,0.25925925925925924,0.2916666666666667,-6.120195376545933,S5,726,-0.4941084997633247
14.0,38.0,31.0,6.0,5.0,2.0,0.0,2.0,9.0,6.0,7.0,1.0,0.0,0.1935483870967742,0.3157894736842105,0.45161290322580644,0.7674023769100169,243.76923076923077,0.2972972972972973,0.46875,-3.8183279501152003,S5,727,-0.22732867639537507
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,349.5,0.0,0.0,-0.5258200786918867,S5,728,-0.04445021215254946
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,166.66666666666666,0.5,0.0,-0.22385842409786166,S5,729,-0.014254046693146958
9.0,22.0,20.0,4.0,4.0,0.0,0.0,2.0,5.0,2.0,7.0,0.0,0.0,0.2,0.2727272727272727,0.5,0.7727272727272727,288.4761904761905,0.23809523809523808,0.5,-1.925980926806906,S5,730,-0.10314833979765929
10.0,26.0,24.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.041666666666666664,0.07692307692307693,0.16666666666666666,0.24358974358974358,287.9230769230769,0.09090909090909091,0.2,-9.16980094682857,S5,731,-0.8112667503665472
10.0,28.0,27.0,7.0,3.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,0.25925925925925924,0.25,0.5925925925925926,0.8425925925925926,243.85714285714286,0.25925925925925924,0.64,-2.421388905107299,S5,734,-0.128293750477781
6.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,310.5,0.16666666666666666,0.09090909090909091,-2.9988985185690016,S5,738,-0.2510990775570649
10.0,26.0,24.0,9.0,5.0,4.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.375,0.4230769230769231,0.6666666666666666,1.0897435897435896,242.0,0.4,0.6086956521739131,1.7097328452757194,S5,739,0.2766866288438817
3.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.3333333333333333,0.5833333333333333,316.0,0.2857142857142857,0.4,-2.6120154323358795,S5,740,-0.2286743603670311
10.0,24.0,17.0,7.0,6.0,1.0,1.0,1.0,4.0,7.0,2.0,1.0,0.0,0.4117647058823529,0.5833333333333334,0.7647058823529411,1.3480392156862746,189.0,0.5833333333333334,0.7647058823529411,5.990504324359241,S5,743,0.6966319810355946
11.0,29.0,27.0,6.0,5.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,0.0,0.2222222222222222,0.27586206896551724,0.5555555555555556,0.8314176245210728,264.96666666666664,0.3333333333333333,0.625,-1.2424371404331302,S5,746,-0.006332676152044492
10.0,25.0,19.0,4.0,4.0,1.0,0.0,1.0,3.0,5.0,3.0,2.0,0.0,0.21052631578947367,0.36,0.42105263157894735,0.7810526315789473,249.0,0.30434782608695654,0.3888888888888889,-1.4620843523428193,S5,755,-0.04456098877629182
8.0,16.0,15.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.3333333333333333,0.3125,0.4,0.7125,282.4375,0.3333333333333333,0.42857142857142855,-2.389319881813046,S5,756,-0.17387762244819094
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,-0.46347516371199343,S5,758,-0.03821572065456014
7.0,17.0,15.0,4.0,4.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.26666666666666666,0.35294117647058826,0.6,0.9529411764705882,245.66666666666666,0.4117647058823529,0.6428571428571429,1.6656732216407517,S5,759,0.23568758575550844
12.0,28.0,25.0,4.0,5.0,1.0,0.0,1.0,2.0,3.0,6.0,0.0,1.0,0.16,0.25,0.32,0.5700000000000001,274.13793103448273,0.2692307692307692,0.34782608695652173,-2.9377906450050073,S5,762,-0.1799339244675518
8.0,21.0,17.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.17647058823529413,0.3333333333333333,0.23529411764705882,0.5686274509803921,254.76190476190476,0.35,0.1875,-4.44580227659314,S5,765,-0.3591963726346023
8.0,20.0,18.0,4.0,4.0,0.0,0.0,4.0,7.0,1.0,4.0,0.0,0.0,0.2222222222222222,0.25,0.8888888888888888,1.1388888888888888,227.45,0.4,0.4,-2.695231425757522,S5,770,-0.1882051854093601
10.0,26.0,23.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,9.0,0.0,1.0,0.08695652173913043,0.15384615384615385,0.34782608695652173,0.5016722408026756,302.1111111111111,0.17391304347826086,0.4,-7.112051446238657,S5,771,-0.605491800307556
13.0,28.0,26.0,6.0,1.0,1.0,0.0,1.0,3.0,2.0,8.0,0.0,1.0,0.23076923076923078,0.2857142857142857,0.38461538461538464,0.6703296703296704,249.93103448275863,0.32,0.391304347826087,-4.281474432263901,S5,772,-0.3143023031934412
6.0,11.0,9.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.4444444444444444,0.5454545454545454,0.6666666666666666,1.212121212121212,241.0,0.6,0.75,3.5730535091664555,S5,773,0.4020302273581612
8.0,20.0,18.0,8.0,4.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.4444444444444444,0.5,0.7777777777777778,1.2777777777777777,209.15,0.6111111111111112,0.9333333333333333,2.6361549363120873,S5,774,0.34493345079760085
12.0,26.0,23.0,7.0,2.0,4.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,0.30434782608695654,0.38461538461538464,0.4782608695652174,0.8628762541806021,242.62962962962962,0.38461538461538464,0.5,-1.6948612269518064,S5,775,-0.06377277837887092
9.0,19.0,19.0,6.0,5.0,2.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.7368421052631579,1.0526315789473684,254.94736842105263,0.35294117647058826,0.8235294117647058,-0.4966176562741092,S5,776,0.027590293680661564
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,20.0,1.0,4.0,1.0,S5,777,0.10406589785831961
12.0,30.0,26.0,7.0,4.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.2692307692307692,0.36666666666666664,0.38461538461538464,0.7512820512820513,283.56666666666666,0.3333333333333333,0.4090909090909091,-1.1480530474553992,S5,778,0.007171631004048229
13.0,32.0,29.0,8.0,4.0,0.0,1.0,1.0,4.0,2.0,3.0,2.0,0.0,0.27586206896551724,0.3125,0.4482758620689655,0.7607758620689655,253.08823529411765,0.3225806451612903,0.4074074074074074,-1.9435319479735358,S5,779,-0.06424446333112624
9.0,24.0,23.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.21739130434782608,0.25,0.2608695652173913,0.5108695652173914,248.52173913043478,0.2608695652173913,0.23809523809523808,-3.985520197794467,S5,780,-0.3009704711797762
7.0,14.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.07692307692307693,0.14285714285714285,0.15384615384615385,0.2967032967032967,307.72727272727275,0.14285714285714285,0.15384615384615385,-1.8461800556882828,S5,781,-0.1276954355523538
8.0,22.0,17.0,5.0,3.0,1.0,0.0,2.0,7.0,5.0,8.0,0.0,1.0,0.29411764705882354,0.45454545454545453,0.7058823529411765,1.160427807486631,240.95652173913044,0.47619047619047616,0.8125,0.3819364913551717,S5,782,0.12764340201854846
12.0,28.0,26.0,8.0,8.0,4.0,1.0,2.0,5.0,2.0,11.0,0.0,0.0,0.3076923076923077,0.35714285714285715,0.7692307692307693,1.1263736263736264,207.92857142857142,0.34615384615384615,0.8846153846153846,3.5580551032620544,S5,783,0.4696506503591544
8.0,19.0,16.0,5.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.3125,0.42105263157894735,0.5,0.9210526315789473,273.05555555555554,0.42105263157894735,0.5625,2.271843097425374,S5,784,0.3044363690506099
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,-0.4552469135802469,S5,786,-0.041458793499705084
3.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335,169.33333333333334,0.6666666666666666,1.6666666666666667,0.375,S5,788,0.04969769357495881
15.0,39.0,38.0,9.0,7.0,3.0,2.0,1.0,4.0,1.0,9.0,0.0,0.0,0.23684210526315788,0.2564102564102564,0.5,0.7564102564102564,248.94871794871796,0.3157894736842105,0.45714285714285713,1.6769968917106006,S5,813,0.32626970564552465
6.0,17.0,15.0,4.0,2.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,0.26666666666666666,0.35294117647058826,0.6666666666666666,1.0196078431372548,212.52631578947367,0.29411764705882354,0.6666666666666666,-0.4582018649040076,S5,814,0.02330007710103251
7.0,25.0,21.0,4.0,6.0,0.0,0.0,3.0,5.0,4.0,2.0,0.0,0.0,0.19047619047619047,0.32,0.6190476190476191,0.9390476190476191,276.75,0.25,0.43478260869565216,-0.4944490484906736,S5,1691,0.05220254160892275
5.0,11.0,10.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.3,0.36363636363636365,0.3,0.6636363636363636,283.6,0.36363636363636365,0.125,-0.20054412955898726,S5,1692,0.024670463485616922
2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.25,0.0,0.25,284.0,0.25,0.0,-0.4391073158196446,S5,1695,-0.02764714014868604
10.0,18.0,16.0,7.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,3.0,0.4375,0.5,0.6875,1.1875,239.52380952380952,0.5,0.6666666666666666,0.33843190997864037,S5,1698,0.10702935244761691
11.0,33.0,27.0,9.0,8.0,3.0,0.0,3.0,11.0,5.0,5.0,3.0,0.0,0.3333333333333333,0.42424242424242425,0.7777777777777778,1.202020202020202,219.97222222222223,0.4375,0.6296296296296297,1.7177983743517673,S5,1699,0.3059544667597237
8.0,24.0,21.0,5.0,4.0,1.0,0.0,1.0,2.0,3.0,8.0,0.0,0.0,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.7619047619047619,239.04166666666666,0.2916666666666667,0.38095238095238093,1.7087417131022198,S5,1700,0.2684557199098925
8.0,22.0,21.0,7.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.36363636363636365,0.5714285714285714,0.935064935064935,238.0,0.36363636363636365,0.5714285714285714,1.8536374395641708,S5,1701,0.2748134968394484
4.0,12.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.2727272727272727,0.3333333333333333,0.36363636363636365,0.696969696969697,261.75,0.25,0.3333333333333333,-2.1551551096831854,S5,1704,-0.16672473666848328
3.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.3333333333333333,0.8,1.1333333333333333,300.5,0.3333333333333333,0.8,0.1808487985083871,S5,1705,0.042480267000756335
13.0,34.0,32.0,10.0,7.0,4.0,1.0,4.0,8.0,2.0,9.0,0.0,0.0,0.3125,0.35294117647058826,0.875,1.2279411764705883,225.54545454545453,0.36363636363636365,0.8709677419354839,0.4358960422636926,S5,1706,0.18183013140923582
9.0,22.0,19.0,4.0,2.0,1.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,0.21052631578947367,0.2727272727272727,0.42105263157894735,0.69377990430622,230.86363636363637,0.35,0.5,-4.952095726749675,S5,1710,-0.40575981979193615
6.0,17.0,12.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.08333333333333333,0.23529411764705882,0.16666666666666666,0.4019607843137255,284.29411764705884,0.25,0.18181818181818182,-1.9545634859781127,S5,1712,-0.126336085006378
9.0,20.0,19.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.15789473684210525,0.2,0.2631578947368421,0.4631578947368421,290.57894736842104,0.2,0.2631578947368421,-2.880490008476291,S5,1715,-0.20673104368123701
6.0,11.0,10.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.3,0.2727272727272727,0.5,0.7727272727272727,247.83333333333334,0.3,0.5555555555555556,-1.3958348241908631,S5,1717,-0.09485860597757066
3.0,5.0,5.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.6,0.6,1.4,2.0,145.0,0.6,1.4,1.711275580855567,S5,1719,0.19145704737715472
13.0,39.0,34.0,8.0,2.0,2.0,1.0,1.0,7.0,5.0,5.0,1.0,0.0,0.23529411764705882,0.3333333333333333,0.4411764705882353,0.7745098039215685,255.225,0.3783783783783784,0.5161290322580645,-6.4677347166009005,S5,1720,-0.48820345518562547
11.0,29.0,24.0,5.0,6.0,1.0,0.0,2.0,2.0,5.0,7.0,3.0,1.0,0.20833333333333334,0.3448275862068966,0.5,0.8448275862068966,240.03030303030303,0.35714285714285715,0.5217391304347826,-0.5491508351231489,S5,1721,0.06299595437895364
15.0,40.0,38.0,14.0,7.0,2.0,2.0,3.0,13.0,2.0,5.0,0.0,0.0,0.3684210526315789,0.4,0.7631578947368421,1.1631578947368422,253.0,0.38461538461538464,0.7714285714285715,0.10695473131926414,S5,1722,0.1733313874647106
10.0,29.0,25.0,6.0,4.0,3.0,0.0,1.0,3.0,4.0,6.0,1.0,0.0,0.24,0.3448275862068966,0.48,0.8248275862068966,228.66666666666666,0.35714285714285715,0.5,1.0866941840024864,S5,1723,0.22658045629151716
13.0,36.0,34.0,5.0,5.0,0.0,0.0,3.0,6.0,1.0,9.0,0.0,0.0,0.14705882352941177,0.16666666666666666,0.4117647058823529,0.5784313725490196,321.27777777777777,0.17647058823529413,0.4375,-6.437062078542001,S5,1724,-0.4973338849546944
11.0,28.0,27.0,5.0,4.0,4.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.18518518518518517,0.21428571428571427,0.4444444444444444,0.6587301587301587,262.0,0.2222222222222222,0.4230769230769231,-2.669243873634695,S5,1725,-0.15307924733052058
11.0,28.0,24.0,7.0,6.0,1.0,0.0,4.0,6.0,4.0,9.0,0.0,0.0,0.2916666666666667,0.39285714285714285,0.8333333333333334,1.2261904761904763,213.77777777777777,0.39285714285714285,0.8333333333333334,-0.9892552243011709,S5,1728,0.014919617602831836
9.0,27.0,25.0,9.0,7.0,2.0,1.0,3.0,8.0,2.0,6.0,1.0,0.0,0.36,0.4074074074074074,0.88,1.2874074074074073,204.96428571428572,0.48148148148148145,0.8636363636363636,3.3177723378248083,S5,1729,0.4415564759571102
8.0,18.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.2,0.3333333333333333,0.2,0.5333333333333333,300.05555555555554,0.2777777777777778,0.1875,-0.2457581944103983,S5,1732,0.04861034200871305
14.0,34.0,29.0,7.0,7.0,4.0,1.0,1.0,2.0,5.0,9.0,0.0,0.0,0.2413793103448276,0.35294117647058826,0.5517241379310345,0.9046653144016228,224.3235294117647,0.20588235294117646,0.5882352941176471,4.174708450943632,S5,1733,0.5557113722772298
13.0,40.0,34.0,10.0,10.0,2.0,2.0,4.0,11.0,5.0,4.0,1.0,0.0,0.29411764705882354,0.375,0.8235294117647058,1.1985294117647058,221.2439024390244,0.3783783783783784,0.8387096774193549,2.44196476422538,S5,1734,0.4068323907553221
7.0,17.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.06666666666666667,0.17647058823529413,0.2,0.3764705882352941,304.5,0.125,0.2,-4.00497446690946,S5,1736,-0.33137718309951275
11.0,33.0,26.0,10.0,5.0,2.0,0.0,2.0,6.0,6.0,6.0,2.0,3.0,0.38461538461538464,0.48484848484848486,0.6923076923076923,1.1771561771561772,221.24324324324326,0.46875,0.7307692307692307,0.7612737298650584,S5,1737,0.2103020023110528
11.0,28.0,24.0,5.0,3.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.20833333333333334,0.32142857142857145,0.375,0.6964285714285714,281.39285714285717,0.3076923076923077,0.36363636363636365,-4.041109890968841,S5,1738,-0.2902658490639352
1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,190.33333333333334,0.3333333333333333,0.0,-0.2810340869799821,S5,1742,-0.0159057151230394
10.0,26.0,21.0,8.0,7.0,1.0,1.0,4.0,9.0,4.0,5.0,0.0,0.0,0.38095238095238093,0.46153846153846156,1.0952380952380953,1.556776556776557,201.04,0.4583333333333333,1.1578947368421053,1.9565673186512238,S5,1745,0.3013700761814321
2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666665,246.0,0.3333333333333333,1.3333333333333333,0.31263623895112025,S5,1746,0.043461317470070836
13.0,35.0,30.0,7.0,7.0,2.0,1.0,4.0,14.0,4.0,6.0,0.0,0.0,0.23333333333333334,0.3142857142857143,0.7666666666666667,1.080952380952381,258.20588235294116,0.2647058823529412,0.7419354838709677,-3.165512713421826,S5,1748,-0.17424484630099646
8.0,16.0,12.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,0.16666666666666666,0.375,0.4166666666666667,0.7916666666666667,272.0,0.375,0.5,-1.44113991223339,S5,1752,-0.07905962549022534
6.0,14.0,13.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.15384615384615385,0.21428571428571427,0.3076923076923077,0.521978021978022,267.85714285714283,0.23076923076923078,0.3333333333333333,-2.1111473480551695,S5,1755,-0.15419216478904246
13.0,38.0,34.0,14.0,8.0,1.0,4.0,2.0,6.0,3.0,2.0,1.0,0.0,0.4117647058823529,0.4473684210526316,0.8529411764705882,1.3003095975232197,221.87179487179486,0.4857142857142857,0.9666666666666667,3.5543354082006653,S5,1756,0.5099376594362115
2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,203.75,0.5,0.5,0.022937436054162763,S5,1759,0.018557335038694694
11.0,28.0,23.0,5.0,4.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,0.21739130434782608,0.32142857142857145,0.30434782608695654,0.6257763975155279,275.2962962962963,0.375,0.3157894736842105,-2.957435487911751,S5,1760,-0.18189840875822616
9.0,25.0,21.0,4.0,3.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.19047619047619047,0.32,0.3333333333333333,0.6533333333333333,278.08,0.34782608695652173,0.3684210526315789,-3.74431198058054,S5,1762,-0.27278375160006385
13.0,35.0,33.0,6.0,3.0,2.0,0.0,1.0,4.0,2.0,12.0,0.0,0.0,0.18181818181818182,0.22857142857142856,0.3333333333333333,0.5619047619047619,267.5625,0.24242424242424243,0.41935483870967744,-4.430609845405072,S5,1763,-0.300754559499321
13.0,34.0,33.0,10.0,7.0,3.0,2.0,2.0,4.0,0.0,9.0,0.0,0.0,0.30303030303030304,0.29411764705882354,0.696969696969697,0.9910873440285206,228.7941176470588,0.30303030303030304,0.71875,0.7536946592979822,S5,1764,0.21360999311266476
10.0,19.0,16.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,8.0,0.0,0.0,0.1875,0.2631578947368421,0.375,0.638157894736842,264.42105263157896,0.2222222222222222,0.4375,-3.2816581772189606,S5,1768,-0.2509137584138236
11.0,28.0,23.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,6.0,0.0,1.0,0.17391304347826086,0.32142857142857145,0.43478260869565216,0.7562111801242236,250.86206896551724,0.34615384615384615,0.42857142857142855,-0.23793213745520203,S5,1770,0.09005192628742872
11.0,26.0,25.0,11.0,6.0,4.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,0.44,0.46153846153846156,0.92,1.3815384615384616,218.42307692307693,0.5,1.0,5.959291691803393,S5,1771,0.701642513496649
