G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,Season,Hitter ID,is_sub_row,Team,Last Team,Last Session,WAR
3,7,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2,0,0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,,0.0,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5,233.71428571428572,0.42857142857142855,0.0,-0.153725767646762,0.05519999999999999,1,2,BN,S1,307.0,False,PIT,PIT,7,0.0097399232353238
7,21,18,5,4,1,3,0,1,11,2,3,0,2,0,0,0,0,0,2,0,4,6,1,0,0.2777777777777778,0.38095238095238093,0.6111111111111112,0.9920634920634921,0.33333333333333337,0.26666666666666666,,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.46153846153846156,0.5384615384615384,0.8571428571428571,221.71428571428572,0.38095238095238093,0.6111111111111112,-1.3686837103257006,-0.06500000000000003,6,7,BP,S1,310.0,False,PIT,PIT,7,-0.061530871032570066
7,18,17,4,1,3,1,0,0,5,2,1,0,3,1,1,0,0,0,0,0,5,4,1,0,0.23529411764705882,0.2777777777777778,0.29411764705882354,0.5718954248366013,0.05882352941176472,0.2857142857142857,1.0,0.0,0.16666666666666666,0.05555555555555555,0.5,0.5,1.0,273.3333333333333,0.2777777777777778,0.29411764705882354,-2.5870652404007144,-0.31360000000000005,5,5,BC,S1,312.0,False,PIT,PIT,7,-0.19413152404007145
7,19,18,6,3,4,1,0,1,10,4,1,0,4,0,0,0,0,0,1,0,2,5,1,0,0.3333333333333333,0.3684210526315789,0.5555555555555556,0.9239766081871346,0.22222222222222227,0.38461538461538464,,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.3333333333333333,0.6666666666666666,0.5,233.73684210526315,0.3684210526315789,0.5555555555555556,1.5593804212057585,0.1692,3,6,BN,S1,314.0,False,PIT,PIT,7,0.22410054212057587
5,11,11,3,1,1,2,0,0,5,0,0,0,2,0,1,0,0,0,1,0,4,1,1,0,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.7272727272727273,0.18181818181818182,0.3333333333333333,1.0,0.0,0.18181818181818182,0.0,0.7142857142857143,0.2857142857142857,2.5,271.1666666666667,0.2727272727272727,0.45454545454545453,-1.8848229919540003,-0.11579999999999997,5,2,BN,S1,336.0,False,PIT,PIT,7,-0.14901979919540004
7,20,20,6,0,5,1,0,0,7,0,0,0,3,0,0,0,0,0,2,0,8,2,1,0,0.3,0.3,0.35,0.6499999999999999,0.04999999999999999,0.35294117647058826,,0.0,0.15,0.0,0.7692307692307693,0.23076923076923078,3.3333333333333335,310.2,0.3,0.35,-1.5521712215151624,-0.1326,10,3,BN,S1,344.0,False,NYM,NYM,7,-0.08346712215151625
7,18,15,5,7,2,0,0,3,14,7,3,0,1,0,0,0,0,0,0,0,3,4,2,0,0.3333333333333333,0.4444444444444444,0.9333333333333333,1.3777777777777778,0.6000000000000001,0.18181818181818182,,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,199.88888888888889,0.4444444444444444,0.9333333333333333,4.004273663604231,-0.004299999999999967,3,6,BP,S1,346.0,False,PHI,PHI,7,0.465002366360423
4,11,10,5,2,4,1,0,0,6,0,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0.5,0.5454545454545454,0.6,1.1454545454545455,0.09999999999999998,0.5555555555555556,,0.0,0.09090909090909091,0.09090909090909091,0.8,0.2,4.0,212.54545454545453,0.5454545454545454,0.6,-0.11047856558193486,0.025600000000000008,4,1,BC,S1,350.0,False,DET,DET,7,0.028414643441806508
6,17,16,5,3,2,1,0,2,12,2,1,0,2,0,0,1,0,0,1,0,5,3,1,0,0.3125,0.35294117647058826,0.75,1.1029411764705883,0.4375,0.25,0.0,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.6,0.4,1.5,257.72222222222223,0.35294117647058826,0.75,-1.31267890997073,-0.17790000000000003,6,4,BC,S1,359.0,False,MIN,MIN,7,-0.07028039099707299
6,13,11,4,3,3,0,0,1,7,2,2,0,3,0,0,0,0,0,0,0,1,3,0,0,0.36363636363636365,0.46153846153846156,0.6363636363636364,1.097902097902098,0.2727272727272727,0.42857142857142855,,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.25,0.75,0.3333333333333333,211.69230769230768,0.46153846153846156,0.6363636363636364,0.8459540502771772,0.16979999999999998,1,3,BC,S1,395.0,False,TOR,TOR,6,0.13123290502771773
7,23,19,9,8,4,1,2,2,20,8,4,0,1,0,0,0,0,0,5,0,5,3,1,0,0.47368421052631576,0.5652173913043478,1.0526315789473684,1.6178489702517163,0.5789473684210527,0.4375,,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.7142857142857143,0.2857142857142857,2.5,218.22727272727272,0.5652173913043478,1.0526315789473684,4.568102422396691,0.39939999999999987,10,4,BC,S1,396.0,False,WAS,WAS,7,0.539322742239669
7,21,19,1,1,0,1,0,0,2,1,2,0,10,0,0,0,0,0,0,0,2,2,4,0,0.05263157894736842,0.14285714285714285,0.10526315789473684,0.24812030075187969,0.05263157894736842,0.1111111111111111,,0.0,0.47619047619047616,0.09523809523809523,0.25,0.75,0.3333333333333333,318.04761904761904,0.14285714285714285,0.10526315789473684,-2.350780207364714,-0.49410000000000004,2,6,BP,S1,397.0,False,TOR,TOR,7,-0.15974052073647144
7,23,21,10,3,8,0,1,1,15,4,2,0,4,0,1,0,0,0,0,0,5,2,0,0,0.47619047619047616,0.5217391304347826,0.7142857142857143,1.236024844720497,0.23809523809523814,0.5625,1.0,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.7142857142857143,0.2857142857142857,2.5,230.33333333333334,0.5217391304347826,0.7142857142857143,4.193356308527278,0.4243,5,2,BC,S1,400.0,False,TOR,TOR,7,0.5018481308527278
5,12,10,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,2,2,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,320.9166666666667,0.16666666666666666,0.0,-1.6457413744181895,-0.3087,2,4,BN,S1,410.0,False,2TM,TOR,7,-0.12152413744181896
4,10,9,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,1,2,0,0.0,0.1,0.0,0.1,0.0,0.0,,0.0,0.4,0.1,0.4,0.6,0.6666666666666666,344.5,0.1,0.0,-2.1312702791654106,-0.3015,2,3,BN,S1,410.0,True,MIN,MIN,6,-0.17725202791654107
1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.5,0.0,1.0,0.0,203.0,0.5,0.0,0.4855289047472211,-0.007199999999999998,0,1,BN,S1,410.0,True,TOR,TOR,7,0.05572789047472211
6,13,13,4,0,4,0,0,0,4,1,0,0,3,0,0,0,0,0,2,0,3,3,0,0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6153846153846154,0.0,0.4,,0.0,0.23076923076923078,0.0,0.625,0.375,1.6666666666666667,250.92307692307693,0.3076923076923077,0.3076923076923077,-1.8901944743024202,-0.2583,5,3,BC,S1,429.0,False,OAK,OAK,7,-0.14238194743024202
7,20,18,7,6,3,2,1,1,14,6,1,0,7,0,0,0,0,1,1,0,2,3,0,0,0.3888888888888889,0.4,0.7777777777777778,1.1777777777777778,0.3888888888888889,0.5454545454545454,,0.05,0.35,0.05,0.42857142857142855,0.5714285714285714,0.75,224.8,0.4,0.7777777777777778,-1.5984149865135724,-0.09479999999999993,3,4,BN,S1,445.0,False,TOR,TOR,7,-0.08809149865135725
7,21,21,9,2,9,0,0,0,9,1,0,0,2,0,0,0,0,0,0,0,4,5,1,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.0,0.47368421052631576,,0.0,0.09523809523809523,0.0,0.4,0.6,0.6666666666666666,229.8095238095238,0.42857142857142855,0.42857142857142855,0.7570007448601097,-0.1619,4,6,BC,S1,446.0,False,TOR,TOR,7,0.15103757448601096
2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,259.5,0.0,0.0,-1.9653784030749801,-0.0651,0,2,BP,S1,453.0,False,NYM,NYM,3,-0.18218784030749802
7,24,24,9,7,2,3,0,4,24,8,0,0,4,0,0,0,0,0,0,0,4,7,0,0,0.375,0.375,1.0,1.375,0.625,0.3125,,0.16666666666666666,0.16666666666666666,0.0,0.36363636363636365,0.6363636363636364,0.5714285714285714,220.33333333333334,0.375,1.0,4.496683866392105,0.7674,4,7,BP,S1,457.0,False,HOU,HOU,7,0.5357683866392104
4,22,22,6,0,4,2,0,0,8,0,0,0,6,0,0,0,0,0,2,0,4,6,0,0,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.6363636363636364,0.09090909090909094,0.375,,0.0,0.2727272727272727,0.0,0.5,0.5,1.0,249.63636363636363,0.2727272727272727,0.36363636363636365,-2.765163392213025,-0.5518,6,6,BC,S1,1961.0,False,2TM,OAK,7,-0.1975913392213025
2,12,12,4,0,2,2,0,0,6,0,0,0,6,0,0,0,0,0,2,0,2,0,0,0,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333333,0.16666666666666669,0.6666666666666666,,0.0,0.5,0.0,1.0,0.0,,276.5,0.3333333333333333,0.5,-2.080223319353754,-0.36739999999999995,4,0,BC,S1,1961.0,True,ARI,ARI,2,-0.1649723319353754
2,10,10,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0.2,0.2,0.2,0.4,0.0,0.2,,0.0,0.0,0.0,0.25,0.75,0.3333333333333333,217.4,0.2,0.2,-0.6849400728592714,-0.1844,2,6,BC,S1,1961.0,True,OAK,OAK,7,-0.03261900728592714
3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.16666666666666666,294.2857142857143,0.0,0.0,-2.1286669851887243,-0.1835,1,6,BC,S1,1966.0,False,BAL,BAL,3,-0.18775419851887243
5,10,9,4,2,2,2,0,0,6,1,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0.4444444444444444,0.5,0.6666666666666666,1.1666666666666665,0.2222222222222222,0.5714285714285714,,0.0,0.2,0.1,0.3333333333333333,0.6666666666666666,0.5,193.7,0.5,0.6666666666666666,1.6330149654303372,0.28540000000000004,1,2,BN,S1,1968.0,False,BAL,BAL,7,0.1991764965430337
7,19,16,4,3,3,0,0,1,7,2,3,0,3,0,0,0,0,0,0,0,3,5,1,0,0.25,0.3684210526315789,0.4375,0.805921052631579,0.1875,0.25,,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.3333333333333333,0.6666666666666666,0.5,248.31578947368422,0.3684210526315789,0.4375,-0.04689080939343418,-0.14689999999999998,3,6,BN,S1,1972.0,False,BAL,BAL,7,0.06347341906065658
7,20,17,6,1,6,0,0,0,6,0,3,0,2,0,2,0,0,0,0,0,3,5,1,0,0.35294117647058826,0.45,0.35294117647058826,0.8029411764705883,0.0,0.4,1.0,0.0,0.1,0.15,0.3333333333333333,0.6666666666666666,0.5,237.5909090909091,0.45,0.35294117647058826,0.3418243867068741,-0.10310000000000002,3,6,BC,S1,1982.0,False,OAK,OAK,7,0.1059324386706874
5,16,13,4,1,3,1,0,0,5,0,3,0,3,1,0,0,0,0,0,0,5,1,0,0,0.3076923076923077,0.4375,0.38461538461538464,0.8221153846153846,0.07692307692307693,0.4,,0.0,0.1875,0.1875,0.8333333333333334,0.16666666666666666,5.0,273.8,0.4375,0.38461538461538464,0.5218782909344886,-0.09329999999999997,5,1,BC,S1,1983.0,False,HOU,HOU,7,0.10958782909344884
7,27,24,5,3,1,2,0,2,13,4,2,0,4,0,0,0,0,1,1,0,10,6,0,0,0.20833333333333334,0.25925925925925924,0.5416666666666666,0.8009259259259258,0.33333333333333326,0.15789473684210525,,0.07407407407407407,0.14814814814814814,0.07407407407407407,0.6111111111111112,0.3888888888888889,1.5714285714285714,269.81481481481484,0.25925925925925924,0.5416666666666666,-0.4680614149349821,-0.6095,11,7,BC,S1,1984.0,False,HOU,HOU,7,0.05005635850650179
7,24,22,8,2,7,1,0,0,9,2,2,0,4,0,0,0,0,0,1,0,6,4,0,0,0.36363636363636365,0.4166666666666667,0.4090909090909091,0.8257575757575758,0.04545454545454547,0.4444444444444444,,0.0,0.16666666666666666,0.08333333333333333,0.6363636363636364,0.36363636363636365,1.75,245.5,0.4166666666666667,0.4090909090909091,-0.9020702046531586,-0.5221,7,4,BC,S1,1988.0,False,ATL,ATL,7,-0.004107020465315858
6,17,17,7,3,4,1,0,2,14,4,0,0,6,0,0,0,0,0,0,0,1,3,0,0,0.4117647058823529,0.4117647058823529,0.8235294117647058,1.2352941176470589,0.4117647058823529,0.5555555555555556,,0.11764705882352941,0.35294117647058826,0.0,0.25,0.75,0.3333333333333333,223.64705882352942,0.4117647058823529,0.8235294117647058,2.8112090408605988,0.4827,1,3,BP,S1,1989.0,False,ATL,ATL,7,0.3421084040860599
5,13,11,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,2,6,0,0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,,0.0,0.23076923076923078,0.15384615384615385,0.25,0.75,0.3333333333333333,256.9166666666667,0.15384615384615385,0.0,-2.6147989023610423,-0.28169999999999995,2,6,BP,S1,1992.0,False,2TM,PIT,7,-0.2148423902361042
4,10,8,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,4,0,0,0.0,0.2,0.0,0.2,0.0,0.0,,0.0,0.3,0.2,0.2,0.8,0.25,252.66666666666666,0.2,0.0,-1.9787326406201178,-0.2613,1,4,BP,S1,1992.0,True,PHI,PHI,6,-0.1619982640620118
1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,269.6666666666667,0.0,0.0,-0.6360662617409244,-0.0204,1,2,BP,S1,1992.0,True,PIT,PIT,7,-0.05284412617409244
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,1.0,331.0,0.0,0.0,-0.40234644582470663,-0.0562,1,1,BP,S1,2001.0,False,MIN,MIN,7,-0.03305964458247067
7,19,16,5,3,4,0,0,1,8,3,3,0,4,0,0,0,0,0,0,0,5,1,1,0,0.3125,0.42105263157894735,0.5,0.9210526315789473,0.1875,0.36363636363636365,,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.7142857142857143,0.2857142857142857,2.5,255.3684210526316,0.42105263157894735,0.5,0.1987332000917367,0.1925,5,2,BN,S1,2006.0,False,NYM,NYM,7,0.08803582000917366
3,8,8,3,2,1,0,0,2,9,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.375,0.375,1.125,1.5,0.75,0.16666666666666666,,0.25,0.0,0.0,0.8,0.2,4.0,254.5,0.375,1.125,0.9905598581606032,-0.02139999999999999,4,1,BC,S1,2010.0,False,PHI,PHI,6,0.12775598581606032
7,23,19,5,3,3,1,1,0,8,2,3,0,2,0,1,1,0,1,1,0,5,7,1,0,0.2631578947368421,0.34782608695652173,0.42105263157894735,0.7688787185354691,0.15789473684210525,0.2777777777777778,0.5,0.0,0.08695652173913043,0.13043478260869565,0.4,0.6,0.6666666666666666,244.4,0.34782608695652173,0.42105263157894735,-0.6047493112433686,0.21500000000000002,6,9,BC,S1,2011.0,False,PHI,PHI,7,0.022037568875663126
7,19,18,9,5,3,3,1,2,20,4,0,0,0,0,0,0,0,1,1,0,5,3,2,0,0.5,0.47368421052631576,1.1111111111111112,1.5847953216374269,0.6111111111111112,0.4117647058823529,,0.10526315789473684,0.0,0.0,0.5,0.5,1.0,204.73684210526315,0.47368421052631576,1.1111111111111112,2.7247377000813082,0.26199999999999996,6,6,BC,S1,2014.0,False,ARI,ARI,7,0.3406362700081308
7,16,16,3,0,3,0,0,0,3,1,0,0,2,0,0,0,0,0,1,0,6,4,1,0,0.1875,0.1875,0.1875,0.375,0.0,0.21428571428571427,,0.0,0.125,0.0,0.5833333333333334,0.4166666666666667,1.4,299.875,0.1875,0.1875,-1.8940217042047705,-0.2079,7,5,BC,S1,2015.0,False,ARI,ARI,7,-0.13200217042047707
7,20,19,4,1,4,0,0,0,4,1,1,0,5,0,0,0,0,0,0,1,5,3,1,0,0.21052631578947367,0.25,0.21052631578947367,0.4605263157894737,0.0,0.2857142857142857,,0.0,0.25,0.05,0.6,0.4,1.5,298.9,0.25,0.21052631578947367,-3.5401955307624475,-0.13680000000000003,6,4,BN,S1,2021.0,False,PIT,PIT,7,-0.2822695530762448
7,19,18,2,1,1,0,0,1,5,1,1,0,2,0,0,0,0,0,1,0,5,6,3,0,0.1111111111111111,0.15789473684210525,0.2777777777777778,0.43567251461988304,0.16666666666666669,0.06666666666666667,,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.4,0.6,0.6666666666666666,299.4736842105263,0.15789473684210525,0.2777777777777778,-3.649379742570617,-0.7381,6,9,BN,S1,2025.0,False,OAK,OAK,7,-0.29677547425706174
7,20,17,8,2,3,4,0,1,15,2,3,0,3,0,0,0,0,0,0,0,1,5,0,0,0.47058823529411764,0.55,0.8823529411764706,1.4323529411764706,0.4117647058823529,0.5384615384615384,,0.05,0.15,0.15,0.16666666666666666,0.8333333333333334,0.2,178.4,0.55,0.8823529411764706,2.72999004807809,0.34309999999999996,1,5,BN,S1,2030.0,False,2TM,WAS,7,0.34474900480780896
1,2,2,1,1,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,2.5,1.5,,,0.5,0.5,0.0,,,,147.0,0.5,2.0,0.7987484737484738,0.056599999999999984,0,0,BN,S1,2030.0,True,MIN,MIN,1,0.08704984737484738
6,18,15,7,1,3,4,0,0,11,1,3,0,2,0,0,0,0,0,0,0,1,5,0,0,0.4666666666666667,0.5555555555555556,0.7333333333333333,1.2888888888888888,0.2666666666666666,0.5384615384615384,,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.2,181.88888888888889,0.5555555555555556,0.7333333333333333,1.9312415743296163,0.28650000000000003,1,5,BN,S1,2030.0,True,WAS,WAS,7,0.2576991574329616
4,11,11,2,1,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.0,0.2857142857142857,,0.0,0.36363636363636365,0.0,0.6,0.4,1.5,267.45454545454544,0.18181818181818182,0.18181818181818182,-2.9527702434689735,-0.2993,3,2,BC,S1,2032.0,False,HOU,HOU,6,-0.25581452434689733
7,19,16,6,3,4,1,1,0,9,1,3,0,3,0,0,0,0,0,0,0,4,2,1,0,0.375,0.47368421052631576,0.5625,1.0361842105263157,0.1875,0.46153846153846156,,0.0,0.15789473684210525,0.15789473684210525,0.5714285714285714,0.42857142857142855,1.3333333333333333,220.0,0.47368421052631576,0.5625,2.62305788914291,0.1775,4,3,BC,S1,2033.0,False,2TM,ARI,7,0.33046828891429103
6,17,14,4,3,2,1,1,0,7,0,3,0,3,0,0,0,0,0,0,0,4,2,1,0,0.2857142857142857,0.4117647058823529,0.5,0.9117647058823529,0.2142857142857143,0.36363636363636365,,0.0,0.17647058823529413,0.17647058823529413,0.5714285714285714,0.42857142857142855,1.3333333333333333,238.05882352941177,0.4117647058823529,0.5,1.565138634484525,0.10499999999999998,4,3,BC,S1,2033.0,True,PIT,PIT,6,0.21750136344845253
1,2,2,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,,,,66.5,1.0,1.0,1.057919254658385,0.07250000000000001,0,0,BC,S1,2033.0,True,ARI,ARI,7,0.1129669254658385
7,17,15,2,1,1,1,0,0,3,3,1,0,3,0,0,0,0,1,0,0,8,1,2,0,0.13333333333333333,0.17647058823529413,0.2,0.3764705882352941,0.06666666666666668,0.15384615384615385,,0.0,0.17647058823529413,0.058823529411764705,0.6666666666666666,0.3333333333333333,2.0,330.7647058823529,0.17647058823529413,0.2,1.197757280983788,-0.14560000000000003,8,4,BC,S1,2037.0,False,NYM,NYM,7,0.1807632280983788
4,9,8,2,0,2,0,0,0,2,1,1,0,2,1,1,0,0,0,2,0,2,2,0,0,0.25,0.3333333333333333,0.25,0.5833333333333333,0.0,0.3333333333333333,1.0,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.3333333333333333,2.0,250.66666666666666,0.3333333333333333,0.25,-0.4788626854410042,-0.12360000000000003,4,2,BC,S1,2039.0,False,PHI,PHI,7,-0.015598768544100422
7,23,22,10,5,10,0,0,0,10,3,1,0,6,0,1,1,0,0,0,0,2,3,1,0,0.45454545454545453,0.4782608695652174,0.45454545454545453,0.9328063241106719,0.0,0.625,0.5,0.0,0.2608695652173913,0.043478260869565216,0.3333333333333333,0.6666666666666666,0.5,221.56,0.4782608695652174,0.45454545454545453,1.3042927512705784,0.05080000000000002,2,4,BC,S1,2040.0,False,WAS,WAS,7,0.21294177512705784
4,7,7,3,1,3,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.0,0.6,,0.0,0.2857142857142857,0.0,0.5,0.5,1.0,233.0,0.42857142857142855,0.42857142857142855,-2.0217750388349303,0.07139999999999996,1,1,BC,S1,2042.0,False,2TM,PHI,6,-0.17706500388349303
2,4,4,2,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,0.5,0.5,1.0,232.5,0.5,0.5,-1.9258948653685497,0.09529999999999997,1,1,BC,S1,2042.0,True,DET,DET,3,-0.17823948653685498
2,3,3,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,,0.0,0.6666666666666666,0.0,,,,233.66666666666666,0.3333333333333333,0.3333333333333333,-0.09588017346638039,-0.023899999999999998,0,0,BC,S1,2042.0,True,PHI,PHI,6,0.0011744826533619606
6,17,15,7,4,4,2,1,0,11,1,2,0,2,0,1,2,0,0,0,0,2,4,0,0,0.4666666666666667,0.5294117647058824,0.7333333333333333,1.2627450980392156,0.2666666666666666,0.5384615384615384,0.3333333333333333,0.0,0.11764705882352941,0.11764705882352941,0.3333333333333333,0.6666666666666666,0.5,207.4,0.5294117647058824,0.7333333333333333,3.15245567865865,0.09879999999999999,2,4,BN,S1,2051.0,False,WAS,WAS,7,0.37623306786586497
2,5,4,1,1,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.25,0.4,0.25,0.65,0.0,1.0,,0.0,0.6,0.2,,,,275.0,0.4,0.25,0.4218529929174608,-0.006300000000000014,0,0,BP,S1,2052.0,False,WAS,WAS,7,0.060122799291746076
5,14,14,4,4,0,2,0,2,12,8,0,0,4,0,0,0,0,0,2,0,4,2,0,0,0.2857142857142857,0.2857142857142857,0.8571428571428571,1.1428571428571428,0.5714285714285714,0.25,,0.14285714285714285,0.2857142857142857,0.0,0.75,0.25,3.0,274.2857142857143,0.2857142857142857,0.8571428571428571,2.015393576634073,-0.008499999999999994,6,2,BP,S1,2053.0,False,WAS,WAS,7,0.2517643576634073
6,19,18,4,2,3,1,0,0,5,3,1,0,3,0,1,0,0,0,1,0,7,3,1,0,0.2222222222222222,0.2631578947368421,0.2777777777777778,0.5409356725146199,0.05555555555555558,0.26666666666666666,1.0,0.0,0.15789473684210525,0.05263157894736842,0.6666666666666666,0.3333333333333333,2.0,283.05,0.2631578947368421,0.2777777777777778,-1.2537336743821967,0.02149999999999995,8,4,BC,S1,2055.0,False,WAS,WAS,7,-0.05721086743821968
1,3,2,1,1,0,0,0,1,4,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.5,0.3333333333333333,2.0,2.3333333333333335,1.5,0.0,,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,241.0,0.3333333333333333,2.0,2.08940347092521,0.10170000000000001,1,2,BP,S1,2059.0,False,WAS,WAS,6,0.219702847092521
7,17,15,6,2,2,2,1,1,13,4,2,0,3,0,0,0,0,0,1,0,1,3,2,0,0.4,0.47058823529411764,0.8666666666666667,1.3372549019607844,0.4666666666666667,0.45454545454545453,,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.2857142857142857,0.7142857142857143,0.4,199.41176470588235,0.47058823529411764,0.8666666666666667,3.946445792591141,0.21390000000000006,2,5,BC,S1,2060.0,False,NYM,NYM,7,0.4556320792591141
5,14,14,1,1,0,0,0,1,4,1,0,0,6,0,0,0,0,0,0,0,2,4,1,0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.3571428571428571,0.21428571428571427,0.0,,0.07142857142857142,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857143,0.4,308.7857142857143,0.07142857142857142,0.2857142857142857,-2.9068760043496304,-0.42510000000000003,2,5,BP,S1,2062.0,False,2TM,NYM,7,-0.24046260043496304
1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,320.3333333333333,0.0,0.0,-0.7557237019101424,-0.0030999999999999995,0,1,BP,S1,2062.0,True,WAS,WAS,1,-0.06480987019101424
4,11,11,1,1,0,0,0,1,4,1,0,0,4,0,0,0,0,0,0,0,2,3,1,0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.4545454545454546,0.2727272727272727,0.0,,0.09090909090909091,0.36363636363636365,0.0,0.3333333333333333,0.6666666666666666,0.5,305.6363636363636,0.09090909090909091,0.36363636363636365,-2.151152302439488,-0.42200000000000004,2,4,BP,S1,2062.0,True,NYM,NYM,7,-0.17565273024394878
4,11,11,4,1,3,0,0,1,7,3,0,0,1,0,0,0,0,0,1,0,2,2,2,0,0.36363636363636365,0.36363636363636365,0.6363636363636364,1.0,0.2727272727272727,0.3333333333333333,,0.09090909090909091,0.09090909090909091,0.0,0.42857142857142855,0.5714285714285714,0.75,238.1818181818182,0.36363636363636365,0.6363636363636364,0.24468147810292537,0.35509999999999997,3,4,BC,S1,2063.0,False,NYM,NYM,7,0.06393064781029253
3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6,0.0,1.0,0.0,,364.2,0.0,0.0,-1.7602115608862237,-0.2188,3,0,BC,S1,2065.0,False,MIN,MIN,3,-0.15808365608862235
