G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
2.0,3.0,14.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,1.0,0.0,4.0,1.6666666666666667,8.0,0.0,2.0,0.0,0.0,0.3076923076923077,0.35714285714285715,0.46153846153846156,0.8186813186813187,0.3076923076923077,0.0,0.0,0.07142857142857142,0.2222222222222222,0.7777777777777778,0.2857142857142857,220.14285714285714,0.36829932964150414,-0.07490000000000001,13.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,,,S-8,2707,False,MMM,MMM,2.182998819362456,3.3333333333333335,30,0.4832993296415039,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.01951362531805818
3.0,6.666666666666667,33.0,11.0,9.0,9.0,4.0,0.0,0.0,6.0,4.0,3.0,2.0,4.0,1.0,5.0,0.0,8.1,2.25,9.899999999999999,3.5999999999999996,3.5999999999999996,5.3999999999999995,1.5,0.3793103448275862,0.45454545454545453,0.9655172413793104,1.4200626959247649,0.3684210526315789,0.12121212121212122,0.18181818181818182,0.12121212121212122,0.5384615384615384,0.46153846153846156,1.1666666666666667,228.02857142857144,1.8298482169171821,-0.13449999999999995,29.0,0.0,0.0,3.0,1.0,7.0,6.0,1.0,1.0,0.5,,S-8,2715,False,MKW,MKW,8.982998819362455,7.0,146,5.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,-0.05017500574079796
1.0,0.3333333333333333,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,166.0,-0.32450331125827814,0.0286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,S-8,2720,False,SCU,SCU,10.182998819362457,1.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.04049941088042904
3.0,10.0,39.0,10.0,6.0,6.0,2.0,0.0,0.0,11.0,3.0,7.0,6.0,2.0,8.0,0.0,0.0,3.6,1.2,6.0,1.7999999999999998,1.2000000000000002,6.6000000000000005,5.5,0.2702702702702703,0.3076923076923077,0.5135135135135135,0.8212058212058212,0.30434782608695654,0.07692307692307693,0.28205128205128205,0.05128205128205128,0.5294117647058824,0.47058823529411764,1.125,253.9512195121951,-0.07323640418596589,-0.1131,37.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,2.0,0.3333333333333333,,S-8,2723,False,BAG,BAG,3.482998819362456,10.0,107,5.2219479064640675,3.0,0.0,0.0,0.0,1,1,0,0,0.5,0.16428069563332054
2.0,5.333333333333333,25.0,4.0,4.0,4.0,5.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,7.0,0.0,0.0,4.5,1.6875,4.5,2.25,5.625,4.5,0.8,0.2,0.36,0.5,0.86,0.14285714285714285,0.08,0.16,0.2,0.4166666666666667,0.5833333333333334,0.7142857142857143,231.28,0.6809589041095891,-0.1943,20.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,,,S-8,2734,False,SCU,SCU,7.3704988193624565,5.666666666666667,72,2.0,1.0,0.0,0.0,0.0,2,0,0,0,1.0,0.03251760652155644
2.0,12.0,43.0,7.0,2.0,2.0,3.0,0.0,0.0,10.0,0.0,3.0,4.0,5.0,11.0,3.0,0.0,1.0,0.8333333333333334,3.5,0.0,1.5,5.0,3.3333333333333335,0.1794871794871795,0.23255813953488372,0.3333333333333333,0.5658914728682171,0.23333333333333334,0.0,0.23255813953488372,0.06976744186046512,0.44,0.56,0.7857142857142857,269.1860465116279,-6.459999999999999,0.36769999999999997,39.0,1.0,0.0,2.0,2.0,11.0,14.0,0.0,1.0,0.0,,S-8,2736,False,GND,GND,0.26633215269578947,11.666666666666666,19,1.0964495703301673,2.0,2.0,2.0,0.0,1,1,0,0,0.5,0.8190552147239263
3.0,3.3333333333333335,18.0,5.0,4.0,4.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,7.199999999999999,2.4,9.0,3.5999999999999996,5.3999999999999995,7.199999999999999,1.3333333333333333,0.35714285714285715,0.4444444444444444,0.8571428571428571,1.3015873015873014,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.2,211.72222222222223,3.340331418471056,-0.6456,14.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,,,S-8,2743,False,PPM,PPM,9.282998819362456,4.333333333333333,216,4.572340425531915,0.0,2.0,0.0,0.0,0,1,0,1,0.0,-0.2615914240556946
1.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,3.0,18.0,0.0,0.0,0.0,,0.5,0.5,0.8333333333333334,1.3333333333333335,0.5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,147.5,0.4650000000000001,-0.0026999999999999993,6.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,,,S-8,2745,False,SCU,SCU,1.182998819362456,1.0,299,1.4573931623931626,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-0.022352760736196325
3.0,12.333333333333334,54.0,15.0,8.0,8.0,5.0,0.0,0.0,8.0,4.0,5.0,5.0,11.0,8.0,2.0,0.0,3.8918918918918917,1.6216216216216215,7.297297297297297,1.9459459459459456,2.4324324324324325,3.891891891891891,1.6,0.30612244897959184,0.37037037037037035,0.7142857142857143,1.0846560846560847,0.2972972972972973,0.07407407407407407,0.14814814814814814,0.09259259259259259,0.6428571428571429,0.35714285714285715,1.8,243.74545454545455,1.1471428571428581,-0.3879,49.0,0.0,0.0,4.0,2.0,18.0,10.0,0.0,1.0,0.0,,S-8,2760,False,GND,GND,5.318133954497592,12.666666666666666,113,7.0,2.0,3.0,2.0,0.0,2,0,0,0,1.0,0.10261086765994736
1.0,1.3333333333333333,7.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5,2.25,9.0,4.5,4.5,9.0,2.0,0.3333333333333333,0.42857142857142855,1.0,1.4285714285714286,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,1.0,0.0,217.0,0.5900000000000001,-0.08350000000000002,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,S-8,2773,False,PPM,PPM,10.182998819362457,1.3333333333333333,242,1.5723404255319149,1.0,0.0,0.0,0.0,0,0,0,0,0.0,-0.03082822085889571
2.0,7.0,30.0,8.0,4.0,4.0,3.0,0.0,0.0,8.0,2.0,3.0,1.0,4.0,5.0,1.0,0.0,3.4285714285714284,1.5714285714285714,6.857142857142857,1.7142857142857142,2.571428571428571,6.857142857142857,2.6666666666666665,0.2962962962962963,0.36666666666666664,0.6666666666666666,1.0333333333333332,0.35294117647058826,0.06666666666666667,0.26666666666666666,0.1,0.45454545454545453,0.5454545454545454,0.8333333333333334,227.44117647058823,-2.6071274165045253,-0.2849,27.0,0.0,0.0,2.0,1.0,5.0,6.0,3.0,2.0,0.6,,S-8,2776,False,SCU,SCU,3.8972845336481705,7.666666666666667,173,6.483299329641504,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.38144893796947094
1.0,3.0,16.0,5.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,8.0,2.3333333333333335,10.0,0.0,4.0,2.0,0.5,0.35714285714285715,0.4375,0.5714285714285714,1.0089285714285714,0.38461538461538464,0.0,0.0625,0.125,0.375,0.625,0.6,224.8125,1.885,-0.2505,14.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,,,S-8,2780,False,BLO,BLO,2.5163321526957896,3.0,68,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,-0.1241073619631902
1.0,1.0,10.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,30.0,7.0,30.0,18.0,12.0,6.0,0.5,0.625,0.7,1.75,2.45,0.5,0.3,0.1,0.2,0.0,1.0,0.0,145.45454545454547,4.295,-0.33859999999999996,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,S-8,2782,False,BLO,BLO,44.18299881936245,1.0,1024,5.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,-0.38925460122699385
4.0,5.333333333333333,17.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,0.5625,2.25,0.0,1.125,3.375,3.0,0.125,0.17647058823529413,0.125,0.30147058823529416,0.15384615384615385,0.0,0.17647058823529413,0.058823529411764705,0.5384615384615384,0.46153846153846156,1.1666666666666667,333.6470588235294,-3.2666118127312154,0.23559999999999998,16.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,,,S-8,2785,False,MKW,MKW,0.6204988193624561,6.333333333333333,0,0.0,2.0,2.0,0.0,0.0,0,0,1,0,0.0,0.39507835918723194
2.0,4.666666666666667,17.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,0.0,3.8571428571428568,0.8571428571428571,5.142857142857142,2.571428571428571,0.0,5.142857142857142,,0.23529411764705882,0.23529411764705882,0.5882352941176471,0.8235294117647058,0.18181818181818182,0.11764705882352941,0.23529411764705882,0.0,0.6,0.4,1.5,273.05882352941177,-0.730958904109589,0.2177,17.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,,,S-8,2792,False,SCU,SCU,5.040141676505312,5.0,123,3.0,1.0,1.0,0.0,0.0,0,0,1,0,0.0,0.14151306832506932
1.0,3.6666666666666665,18.0,4.0,2.0,2.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.272727272727273,2.181818181818182,6.545454545454547,1.6363636363636367,6.545454545454547,9.818181818181818,1.5,0.2857142857142857,0.4444444444444444,0.7857142857142857,1.2301587301587302,0.42857142857142855,0.05555555555555555,0.3333333333333333,0.2222222222222222,0.6,0.4,1.5,235.5,-0.5245454545454544,-0.16720000000000004,14.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,,S-8,2794,False,CDT,CDT,4.7284533648170015,3.6666666666666665,144,2.5828132066938037,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.12489626324595648
3.0,5.666666666666667,32.0,11.0,9.0,9.0,4.0,0.0,0.0,7.0,4.0,2.0,0.0,1.0,6.0,3.0,0.0,9.529411764705882,2.6470588235294117,11.647058823529411,4.235294117647058,4.235294117647058,7.4117647058823515,1.75,0.4074074074074074,0.46875,1.037037037037037,1.505787037037037,0.4117647058823529,0.125,0.21875,0.125,0.1,0.9,0.1111111111111111,184.1875,4.9690049751243786,-0.41889999999999994,27.0,1.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,,,S-8,2795,False,MKW,MKW,10.006528231127161,5.666666666666667,167,4.633709677419355,1.0,1.0,0.0,0.0,0,1,0,0,0.0,-0.3681152214388182
1.0,2.3333333333333335,16.0,8.0,6.0,6.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,15.428571428571427,4.285714285714286,20.57142857142857,5.142857142857142,5.142857142857142,7.7142857142857135,1.5,0.5714285714285714,0.625,1.2142857142857142,1.8392857142857142,0.6666666666666666,0.125,0.1875,0.125,0.6666666666666666,0.3333333333333333,2.0,178.76470588235293,4.312659574468086,-0.5399,14.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,,S-8,2805,False,GND,GND,12.325855962219599,2.6666666666666665,384,5.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,-0.36687331940999873
