G,IP,BF,H,R,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA+,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
7.0,6.333333333333333,24.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,9.0,3.0,0.0,2.8421052631578947,0.9473684210526316,4.7368421052631575,0.0,0.9473684210526316,0.9473684210526316,1.0,0.21739130434782608,0.25,0.30434782608695654,0.5543478260869565,0.22727272727272727,0.0,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.6666666666666666,0.5,268.7083333333333,-1.6176206562185105,0.3259000000000001,23.0,0.0,0.0,2.0,0.0,6.0,12.0,1.0,0.0,1.0,S11,2350,PHI,False,PHI,1.421108143615807,8.0,135,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.2525529914342361
7.0,29.0,117.0,26.0,13.0,11.0,0.0,0.0,16.0,3.0,12.0,12.0,14.0,29.0,9.0,0.0,2.689655172413793,1.2758620689655173,5.379310344827586,0.6206896551724138,2.275862068965517,3.310344827586207,1.4545454545454546,0.24761904761904763,0.3162393162393162,0.4666666666666667,0.7829059829059829,0.26436781609195403,0.02564102564102564,0.13675213675213677,0.09401709401709402,0.4411764705882353,0.5588235294117647,0.7894736842105263,250.024,-4.042922505840096,1.0136999999999998,105.0,1.0,0.0,8.0,3.0,30.0,38.0,5.0,3.0,0.625,S11,2390,HOU,False,HOU,2.642523751601288,29.666666666666668,97,5.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.25,0.8468980139193867
10.0,19.666666666666668,91.0,20.0,16.0,14.0,0.0,1.0,19.0,5.0,8.0,8.0,10.0,14.0,5.0,1.0,4.881355932203389,1.7288135593220337,6.101694915254237,1.5254237288135593,4.271186440677966,5.796610169491525,1.3571428571428572,0.2631578947368421,0.37362637362637363,0.5657894736842105,0.9394158473105841,0.2830188679245283,0.054945054945054944,0.2087912087912088,0.15384615384615385,0.5128205128205128,0.48717948717948717,1.0526315789473684,249.06451612903226,2.4546764167537702,-0.5808000000000001,76.0,1.0,0.0,6.0,1.0,20.0,19.0,3.0,0.0,1.0,S11,2461,PIT,False,PIT,4.771687983044888,21.333333333333332,67,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.09878128536324962
1.0,1.3333333333333333,9.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,13.5,3.75,18.0,0.0,4.5,9.0,2.0,0.5,0.5555555555555556,0.625,1.1805555555555556,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0,1.0,0.0,156.55555555555554,2.5657632286995566,-0.042800000000000005,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,S11,2474,OAK,False,OAK,0.5132134067737018,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2225297256903113
3.0,8.0,42.0,15.0,11.0,4.0,0.0,0.0,7.0,6.0,6.0,2.0,5.0,8.0,1.0,0.0,8.25,2.375,11.25,4.5,3.0,5.25,1.75,0.39473684210526316,0.4523809523809524,0.9473684210526315,1.399749373433584,0.36,0.14285714285714285,0.16666666666666666,0.09523809523809523,0.47058823529411764,0.5294117647058824,0.8888888888888888,199.45238095238096,5.431992420262708,-0.8096000000000001,38.0,0.0,0.0,3.0,0.0,8.0,9.0,0.0,0.0,0.0,S11,2524,CHC,False,CHC,10.763213406773701,8.333333333333334,28,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.384315121854597
8.0,41.666666666666664,164.0,37.0,12.0,12.0,0.0,0.0,17.0,6.0,22.0,39.0,30.0,18.0,10.0,1.0,1.7280000000000002,1.1760000000000002,5.328,0.8640000000000001,1.7280000000000002,2.4480000000000004,1.4166666666666667,0.24342105263157895,0.29878048780487804,0.42105263157894735,0.7198331193838254,0.24031007751937986,0.036585365853658534,0.10365853658536585,0.07317073170731707,0.7307692307692307,0.2692307692307692,2.7142857142857144,267.6607142857143,-15.061494821105418,1.5277999999999996,152.0,0.0,0.0,9.0,0.0,76.0,28.0,3.0,2.0,0.6,S11,2544,OAK,False,OAK,3.183213406773702,41.0,110,8.0,4.0,4.0,2.0,6.0,1.0,0.0,0.0,0.8571428571428571,2.1265541418285063
5.0,15.0,70.0,21.0,13.0,10.0,0.0,0.0,15.0,8.0,11.0,6.0,3.0,11.0,4.0,0.0,5.2,2.066666666666667,8.399999999999999,3.2,4.0,6.0,1.5,0.35,0.44285714285714284,0.7833333333333333,1.2261904761904763,0.35135135135135137,0.11428571428571428,0.21428571428571427,0.14285714285714285,0.4444444444444444,0.5555555555555556,0.8,223.06756756756758,3.2873904453582075,-0.9795000000000001,60.0,0.0,0.0,2.0,0.0,12.0,15.0,1.0,3.0,0.25,S11,2593,2TM,False,BOS,8.196546740107035,14.666666666666666,56,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.063932177583031
2.0,9.666666666666666,44.0,13.0,8.0,6.0,0.0,0.0,10.0,4.0,7.0,2.0,2.0,7.0,4.0,0.0,4.9655172413793105,1.9655172413793105,8.068965517241379,2.4827586206896557,3.724137931034483,6.206896551724139,1.6666666666666667,0.34210526315789475,0.4318181818181818,0.7105263157894737,1.1423444976076556,0.375,0.09090909090909091,0.22727272727272727,0.13636363636363635,0.35294117647058826,0.6470588235294118,0.5454545454545454,222.5531914893617,2.1703563576629685,-0.4751999999999999,38.0,0.0,0.0,2.0,0.0,6.0,11.0,1.0,2.0,0.3333333333333333,S11,2593,ANA,True,ANA,6.43562719987715,9.0,75,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0505856051102576
3.0,5.333333333333333,26.0,8.0,5.0,4.0,0.0,0.0,5.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,5.625,2.25,9.0,4.5,4.5,5.625,1.25,0.36363636363636365,0.46153846153846156,0.9090909090909091,1.3706293706293706,0.3076923076923077,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.6,0.4,1.5,223.96296296296296,1.1170340876952387,-0.5043000000000001,22.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,S11,2593,BOS,True,BOS,11.388213406773701,5.666666666666667,40,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0133465724727734
10.0,18.333333333333332,75.0,18.0,8.0,6.0,2.0,0.0,13.0,0.0,9.0,12.0,8.0,14.0,3.0,0.0,2.618181818181818,1.309090909090909,5.8909090909090915,0.0,1.9636363636363636,4.254545454545455,2.1666666666666665,0.26865671641791045,0.32,0.43283582089552236,0.7528358208955224,0.32142857142857145,0.0,0.17333333333333334,0.08,0.5641025641025641,0.4358974358974359,1.2941176470588236,253.21794871794873,-8.778508323208655,1.0909999999999997,67.0,2.0,0.0,7.0,2.0,22.0,17.0,3.0,2.0,0.6,S11,2606,CWS,False,CWS,0.8268497704100654,21.666666666666668,69,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.1615724754845689
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.25059118756664156,-0.0151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S11,2611,MIL,False,MIL,,0.6666666666666666,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021276163514481444
9.0,15.333333333333334,61.0,14.0,3.0,6.0,2.0,0.0,13.0,2.0,8.0,10.0,6.0,9.0,3.0,0.0,1.1739130434782608,1.3043478260869565,5.478260869565217,0.7826086956521738,2.3478260869565215,5.086956521739131,2.1666666666666665,0.2641509433962264,0.32786885245901637,0.4716981132075472,0.7995669656665636,0.3,0.03278688524590164,0.21311475409836064,0.09836065573770492,0.6129032258064516,0.3870967741935484,1.5833333333333333,256.046875,-9.323498464107818,0.035199999999999926,53.0,2.0,0.0,3.0,1.0,19.0,12.0,3.0,2.0,0.6,S11,2621,NYY,False,NYY,2.4371264502519625,16.666666666666668,88,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.1631101161839272
2.0,3.6666666666666665,21.0,7.0,8.0,3.0,0.0,0.0,2.0,4.0,1.0,6.0,0.0,2.0,1.0,0.0,13.090909090909092,2.7272727272727275,11.454545454545455,6.545454545454547,4.909090909090909,3.2727272727272734,0.6666666666666666,0.3888888888888889,0.47619047619047616,1.1666666666666667,1.6428571428571428,0.25,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.6666666666666666,0.3333333333333333,2.0,211.0,4.986816998668806,-0.4124,18.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,S11,2625,LAD,False,LAD,16.808667952228248,4.666666666666667,33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.41923963978104367
3.0,10.333333333333334,43.0,10.0,3.0,2.0,0.0,1.0,8.0,2.0,6.0,2.0,6.0,11.0,4.0,0.0,1.7419354838709677,1.161290322580645,5.806451612903225,1.161290322580645,1.161290322580645,4.64516129032258,4.0,0.25,0.27906976744186046,0.45,0.7290697674418605,0.25806451612903225,0.046511627906976744,0.18604651162790697,0.046511627906976744,0.34782608695652173,0.6521739130434783,0.5333333333333333,263.5581395348837,-7.490658743036017,-0.2024999999999999,40.0,1.0,0.0,2.0,0.0,8.0,15.0,1.0,0.0,1.0,S11,2627,TEX,False,TEX,2.8116005035478953,11.0,119,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9117329497174582
1.0,3.6666666666666665,17.0,6.0,4.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,3.0,1.0,0.0,6.545454545454546,1.9090909090909092,9.818181818181818,3.2727272727272734,1.6363636363636367,4.909090909090909,3.0,0.375,0.4117647058823529,0.75,1.1617647058823528,0.36363636363636365,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.5,0.5,1.0,237.58823529411765,1.9404158302463383,-0.3579000000000001,16.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,S11,2629,PIT,False,PIT,7.535940679500975,3.6666666666666665,71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12973134390752777
3.0,9.0,41.0,10.0,8.0,5.0,0.0,0.0,4.0,2.0,5.0,0.0,4.0,5.0,13.0,0.0,5.333333333333333,1.6666666666666667,6.666666666666667,1.3333333333333333,3.3333333333333335,2.6666666666666665,0.8,0.2857142857142857,0.36585365853658536,0.5428571428571428,0.9087108013937282,0.26666666666666666,0.04878048780487805,0.0975609756097561,0.12195121951219512,0.21739130434782608,0.782608695652174,0.2777777777777778,246.02439024390245,0.8764448214394094,-0.1647,35.0,1.0,0.0,3.0,0.0,5.0,18.0,0.0,0.0,0.0,S11,2646,PHI,False,PHI,4.929880073440368,9.333333333333334,60,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0674566827855502
7.0,26.666666666666668,117.0,24.0,14.0,19.0,0.0,0.0,22.0,6.0,12.0,9.0,13.0,21.0,9.0,0.0,3.15,1.6124999999999998,5.3999999999999995,1.3499999999999999,4.275,4.949999999999999,1.1578947368421053,0.24742268041237114,0.36752136752136755,0.4948453608247423,0.8623667283461098,0.2571428571428571,0.05128205128205128,0.18803418803418803,0.1623931623931624,0.45454545454545453,0.5454545454545454,0.8333333333333334,243.61157024793388,-1.4933144069556072,-0.5020000000000001,97.0,1.0,0.0,6.0,0.0,25.0,30.0,1.0,3.0,0.25,S11,2657,SEA,False,SEA,4.675713406773701,27.666666666666668,136,7.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.3333333333333333,0.5919372040309379
10.0,25.0,120.0,29.0,21.0,19.0,0.0,0.0,32.0,10.0,15.0,8.0,8.0,18.0,6.0,0.0,5.04,1.92,6.959999999999999,2.4000000000000004,4.5600000000000005,7.68,1.6842105263157894,0.2871287128712871,0.4,0.6237623762376238,1.0237623762376238,0.3220338983050847,0.08333333333333333,0.26666666666666666,0.15833333333333333,0.42857142857142855,0.5714285714285714,0.75,228.57258064516128,3.364411687403689,-0.7206000000000001,101.0,0.0,0.0,4.0,0.0,18.0,24.0,3.0,1.0,0.75,S11,2659,NYM,False,NYM,6.183213406773701,28.666666666666668,111,5.0,5.0,1.0,0.0,2.0,5.0,2.0,0.0,0.2857142857142857,0.11751346032155637
6.0,27.0,110.0,26.0,9.0,5.0,0.0,0.0,18.0,2.0,17.0,12.0,6.0,30.0,13.0,0.0,2.0,1.1481481481481481,5.777777777777778,0.4444444444444444,1.1111111111111112,4.0,3.6,0.25,0.2818181818181818,0.375,0.6568181818181817,0.2823529411764706,0.01818181818181818,0.16363636363636364,0.045454545454545456,0.29508196721311475,0.7049180327868853,0.4186046511627907,254.6036036036036,-6.5594429346097085,0.16119999999999995,104.0,1.0,0.0,7.0,0.0,18.0,43.0,0.0,2.0,0.0,S11,2678,TBR,False,TBR,1.4483985919588869,27.333333333333332,254,6.0,3.0,3.0,1.0,4.0,1.0,0.0,0.0,0.8,1.072069370101069
1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,411.0,-0.263137731158805,0.023700000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,S11,2689,SEA,False,SEA,1.2632134067737018,0.3333333333333333,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030096728358063214
5.0,10.0,39.0,10.0,7.0,0.0,0.0,0.0,5.0,3.0,1.0,9.0,7.0,5.0,1.0,2.0,4.2,1.0,6.0,1.7999999999999998,0.0,3.0,0.0,0.2564102564102564,0.2564102564102564,0.717948717948718,0.9743589743589743,0.22580645161290322,0.07692307692307693,0.1282051282051282,0.0,0.7272727272727273,0.2727272727272727,2.6666666666666665,286.975,-2.286218944981777,-0.5558000000000003,39.0,0.0,0.0,3.0,3.0,16.0,6.0,0.0,1.0,0.0,S11,2702,TEX,False,TEX,4.163213406773702,10.666666666666666,36,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37615714894330343
5.0,6.333333333333333,21.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,5.0,1.0,0.0,0.9473684210526316,0.6315789473684211,3.7894736842105265,0.0,0.0,0.0,0.0,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.42857142857142855,0.19047619047619047,0.0,0.0,0.0,0.6842105263157895,0.3157894736842105,2.1666666666666665,309.76190476190476,-5.508034080015472,0.42110000000000003,21.0,0.0,0.0,1.0,0.0,13.0,6.0,0.0,0.0,0.0,S11,2708,CLE,False,CLE,1.2632134067737018,7.666666666666667,210,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.6302454680873841
6.0,24.666666666666668,102.0,20.0,12.0,9.0,0.0,0.0,17.0,5.0,7.0,13.0,7.0,21.0,15.0,0.0,2.918918918918919,1.1756756756756757,4.864864864864865,1.2162162162162162,2.189189189189189,4.135135135135135,1.8888888888888888,0.21739130434782608,0.28431372549019607,0.5217391304347826,0.8060528559249787,0.2112676056338028,0.049019607843137254,0.16666666666666666,0.08823529411764706,0.35714285714285715,0.6428571428571429,0.5555555555555556,244.80582524271844,-4.220052700984182,0.4265999999999999,92.0,1.0,0.0,3.0,5.0,20.0,36.0,0.0,1.0,0.0,S11,2720,MIL,False,MIL,3.614564758125053,25.666666666666668,135,5.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.8078667048010546
4.0,3.6666666666666665,18.0,5.0,4.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,5.0,1.0,0.0,6.545454545454546,1.9090909090909092,8.181818181818183,3.2727272727272734,3.2727272727272734,4.909090909090909,1.5,0.3125,0.3888888888888889,0.8125,1.2013888888888888,0.2727272727272727,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.25,0.75,0.3333333333333333,204.10526315789474,0.6631655488887059,-0.539,16.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,1.0,S11,2730,ATL,False,ATL,8.354122497682793,6.0,60,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0017766394704181953
12.0,27.0,117.0,31.0,20.0,10.0,0.0,0.0,21.0,8.0,11.0,7.0,18.0,23.0,7.0,0.0,4.444444444444445,1.5185185185185186,6.888888888888889,1.7777777777777777,2.2222222222222223,4.666666666666667,2.1,0.29523809523809524,0.3504273504273504,0.6952380952380952,1.0456654456654455,0.2948717948717949,0.06837606837606838,0.1794871794871795,0.08547008547008547,0.4915254237288136,0.5084745762711864,0.9666666666666667,238.0655737704918,-1.7527222664201325,-1.1496,105.0,2.0,0.0,6.0,6.0,29.0,30.0,4.0,1.0,0.8,S11,2735,LAD,False,LAD,4.67062081418111,29.333333333333332,62,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.25,0.6178779899773904
8.0,34.0,143.0,32.0,16.0,12.0,0.0,0.0,50.0,7.0,10.0,14.0,6.0,16.0,13.0,0.0,2.823529411764706,1.2941176470588236,5.647058823529411,1.2352941176470589,2.1176470588235294,8.823529411764707,4.166666666666667,0.24427480916030533,0.3076923076923077,0.5343511450381679,0.8420434527304757,0.33783783783783783,0.04895104895104895,0.34965034965034963,0.08391608391608392,0.4423076923076923,0.5576923076923077,0.7931034482758621,254.41666666666666,-9.30314761455395,-0.1625000000000001,131.0,0.0,0.0,13.0,2.0,23.0,29.0,1.0,0.0,1.0,S11,2738,2TM,False,CLE,2.057331053832525,35.0,91,5.0,5.0,2.0,0.0,3.0,3.0,0.0,0.0,0.5,1.4712773610875225
5.0,25.0,100.0,18.0,6.0,10.0,0.0,0.0,36.0,2.0,5.0,13.0,4.0,12.0,7.0,0.0,1.44,1.12,4.32,0.48,2.4000000000000004,8.64,3.6,0.2,0.28,0.4,0.68,0.3076923076923077,0.02,0.36,0.1,0.5128205128205128,0.48717948717948717,1.0526315789473684,264.9504950495049,-12.78360307402151,0.9365999999999999,90.0,0.0,0.0,10.0,1.0,20.0,19.0,1.0,0.0,1.0,S11,2738,ARI,True,ARI,0.6232134067737017,26.0,188,3.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,0.75,1.6566558316204218
3.0,9.0,43.0,14.0,10.0,2.0,0.0,0.0,14.0,5.0,5.0,1.0,2.0,4.0,6.0,0.0,6.666666666666667,1.7777777777777777,9.333333333333334,3.3333333333333335,1.3333333333333333,9.333333333333334,7.0,0.34146341463414637,0.37209302325581395,0.8292682926829268,1.2013613159387408,0.4090909090909091,0.11627906976744186,0.32558139534883723,0.046511627906976744,0.23076923076923078,0.7692307692307693,0.3,229.67441860465115,3.48045545946756,-1.0991,41.0,0.0,0.0,3.0,1.0,3.0,10.0,0.0,0.0,0.0,S11,2738,CLE,True,CLE,6.04099118455148,9.0,37,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.18537847053289946
7.0,7.0,30.0,8.0,5.0,2.0,0.0,0.0,2.0,3.0,2.0,5.0,5.0,8.0,0.0,0.0,4.285714285714286,1.4285714285714286,6.857142857142857,2.571428571428571,1.7142857142857142,1.7142857142857142,1.0,0.2962962962962963,0.3333333333333333,0.7407407407407407,1.074074074074074,0.21739130434782608,0.1,0.06666666666666667,0.06666666666666667,0.5789473684210527,0.42105263157894735,1.375,242.83333333333334,-0.43009404747594426,0.3479,27.0,1.0,0.0,3.0,0.0,11.0,8.0,0.0,0.0,0.0,S11,2743,NYY,False,NYY,7.120356263916559,7.0,51,0.0,7.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.15649806201307576
6.0,30.0,125.0,33.0,22.0,8.0,0.0,0.0,44.0,12.0,13.0,8.0,9.0,16.0,7.0,0.0,4.4,1.3666666666666667,6.6000000000000005,2.4000000000000004,1.6,8.799999999999999,5.5,0.28448275862068967,0.328,0.6810344827586207,1.0090344827586206,0.3442622950819672,0.096,0.352,0.064,0.46511627906976744,0.5348837209302325,0.8695652173913043,232.890625,2.68609237381804,-0.4593,116.0,1.0,0.0,6.0,2.0,20.0,23.0,1.0,3.0,0.25,S11,2744,BAL,False,BAL,4.329880073440369,29.666666666666668,74,6.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.5,0.2042601678910348
7.0,18.0,78.0,22.0,13.0,6.0,0.0,0.0,5.0,1.0,10.0,14.0,19.0,9.0,3.0,0.0,4.333333333333333,1.5555555555555556,7.333333333333334,0.3333333333333333,2.0,1.6666666666666667,0.8333333333333334,0.30985915492957744,0.358974358974359,0.5492957746478874,0.9082701336222463,0.3181818181818182,0.01282051282051282,0.0641025641025641,0.07692307692307693,0.7551020408163265,0.24489795918367346,3.0833333333333335,259.1625,0.6708032011253957,0.0964999999999999,71.0,1.0,0.0,8.0,3.0,37.0,12.0,2.0,0.0,1.0,S11,2780,SEA,False,SEA,2.4298800734403683,19.0,82,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.22799018877771182
6.0,27.666666666666668,107.0,25.0,11.0,8.0,0.0,0.0,18.0,8.0,15.0,14.0,12.0,21.0,9.0,0.0,2.3855421686746987,1.1927710843373494,5.421686746987952,1.7349397590361444,1.7349397590361444,3.903614457831325,2.25,0.25252525252525254,0.308411214953271,0.5252525252525253,0.8336637402057963,0.2328767123287671,0.07476635514018691,0.16822429906542055,0.07476635514018691,0.5081967213114754,0.4918032786885246,1.0333333333333334,269.1517857142857,-6.515761621249989,0.5883,99.0,0.0,0.0,1.0,1.0,31.0,30.0,1.0,4.0,0.2,S11,2782,MIN,False,MIN,4.588514611592979,27.0,85,5.0,5.0,4.0,0.0,2.0,2.0,0.0,0.0,0.5,1.056352373038549
3.0,11.333333333333334,62.0,21.0,14.0,8.0,0.0,0.0,4.0,3.0,10.0,5.0,3.0,8.0,13.0,0.0,7.411764705882352,2.5588235294117645,11.117647058823529,1.5882352941176472,4.235294117647058,2.117647058823529,0.5,0.40384615384615385,0.46774193548387094,0.7307692307692307,1.1985111662531016,0.3829787234042553,0.04838709677419355,0.06451612903225806,0.12903225806451613,0.3,0.7,0.42857142857142855,222.19354838709677,7.1139760387867135,-0.9652999999999999,52.0,2.0,0.0,8.0,0.0,9.0,21.0,0.0,0.0,0.0,S11,2791,CIN,False,CIN,6.11615458324429,11.333333333333334,59,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.47685437886334336
7.0,16.666666666666668,71.0,24.0,8.0,5.0,0.0,0.0,11.0,2.0,13.0,7.0,9.0,11.0,3.0,1.0,2.88,1.7399999999999998,8.64,0.72,1.7999999999999998,3.9599999999999995,2.2,0.36363636363636365,0.4084507042253521,0.6060606060606061,1.0145113102859582,0.41509433962264153,0.028169014084507043,0.15492957746478872,0.07042253521126761,0.6216216216216216,0.3783783783783784,1.6428571428571428,239.87671232876713,-5.652697699761421,0.5418000000000001,66.0,0.0,0.0,8.0,1.0,23.0,14.0,1.0,1.0,0.5,S11,2792,SEA,False,SEA,2.403213406773702,17.666666666666668,114,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.8338595921711146
4.0,9.0,43.0,13.0,8.0,4.0,0.0,0.0,8.0,3.0,3.0,2.0,4.0,10.0,2.0,0.0,5.333333333333333,1.8888888888888888,8.666666666666666,2.0,2.6666666666666665,5.333333333333333,2.0,0.34210526315789475,0.3953488372093023,0.8421052631578947,1.237454100367197,0.35714285714285715,0.06976744186046512,0.18604651162790697,0.09302325581395349,0.3333333333333333,0.6666666666666666,0.5,223.61363636363637,1.6284346369863827,-0.09230000000000001,38.0,1.0,0.0,4.0,3.0,6.0,12.0,0.0,1.0,0.0,S11,2795,MTL,False,MTL,5.152102295662591,10.0,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017638828478172552
5.0,16.666666666666668,77.0,19.0,13.0,9.0,0.0,0.0,25.0,4.0,9.0,7.0,1.0,13.0,3.0,0.0,4.68,1.68,6.84,1.44,3.2399999999999993,9.0,2.7777777777777777,0.27941176470588236,0.36363636363636365,0.5588235294117647,0.9224598930481284,0.38461538461538464,0.05194805194805195,0.3246753246753247,0.11688311688311688,0.36,0.64,0.5625,221.01282051282053,3.796748859281946,-0.02980000000000007,68.0,0.0,0.0,5.0,1.0,9.0,16.0,1.0,0.0,1.0,S11,2810,SFG,False,SFG,3.0032134067737015,17.666666666666668,95,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-0.0883873322801259
9.0,26.333333333333332,114.0,34.0,18.0,11.0,0.0,0.0,17.0,4.0,13.0,19.0,14.0,14.0,5.0,0.0,4.101265822784811,1.7088607594936709,7.746835443037975,0.9113924050632911,2.5063291139240507,3.8734177215189876,1.5454545454545454,0.3300970873786408,0.39473684210526316,0.6407766990291263,1.0355135411343894,0.36585365853658536,0.03508771929824561,0.14912280701754385,0.09649122807017543,0.6666666666666666,0.3333333333333333,2.0,235.739837398374,0.3232929858331095,-0.8462000000000002,103.0,0.0,0.0,14.0,3.0,38.0,19.0,5.0,5.0,0.5,S11,2814,TEX,False,TEX,3.1999222675331955,27.333333333333332,56,6.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,0.5,0.398927599025518
7.0,15.333333333333334,70.0,21.0,16.0,4.0,0.0,0.0,14.0,5.0,8.0,7.0,3.0,17.0,4.0,0.0,6.260869565217391,1.6304347826086956,8.217391304347824,1.9565217391304348,1.5652173913043477,5.478260869565217,3.5,0.328125,0.35714285714285715,0.71875,1.0758928571428572,0.3404255319148936,0.07142857142857142,0.2,0.05714285714285714,0.34375,0.65625,0.5238095238095238,213.04109589041096,3.932546099177152,-0.03219999999999994,64.0,2.0,0.0,6.0,2.0,11.0,21.0,3.0,0.0,1.0,S11,2817,2TM,False,ATL,4.458865580686745,15.666666666666666,57,4.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.6,-0.12844774296492548
5.0,8.333333333333334,44.0,17.0,14.0,3.0,0.0,0.0,8.0,4.0,6.0,6.0,0.0,9.0,1.0,0.0,10.08,2.4,12.24,2.88,2.16,5.76,2.6666666666666665,0.425,0.45454545454545453,0.925,1.3795454545454546,0.4482758620689655,0.09090909090909091,0.18181818181818182,0.06818181818181818,0.4117647058823529,0.5882352941176471,0.7,192.32608695652175,7.682541127444625,-0.5075,40.0,1.0,0.0,6.0,1.0,7.0,10.0,2.0,0.0,1.0,S11,2817,MTL,True,MTL,6.663213406773702,8.666666666666666,38,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,-0.6018040820884233
