ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
2774,9216,9,S9,15,SDP,SDP,LAD,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,-1.3680457554651084,-0.1261169435836533,-0.2471,Away
2774,9232,9,S9,16,SDP,SDP,SEA,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,4,1,1,0.2107760406736674,0.035327780017843466,0.017899999999999996,Away
2774,10026,10,S10,2,SDP,SDP,PIT,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,-0.10511218765935748,0.0006087872704703123,-0.008199999999999999,Home
2774,10120,10,S10,8,SDP,SDP,TOR,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,-0.8540772532188842,-0.07799438796428439,-0.0535,Away
2774,10147,10,S10,10,SDP,SDP,FLA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.58898630378639,0.06631196773624304,0.08600000000000001,Home
2774,10152,10,S10,11,SDP,SDP,ARI,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,-0.4564632112832626,-0.03823298377072222,-0.083,Away
2774,10173,10,S10,12,SDP,SDP,MIL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,1,1.3207876806349366,0.13949210542109772,0.0083,Away
2774,10192,10,S10,13,SDP,SDP,SFG,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.6451238416092222,-0.05709904680331818,-0.08479999999999999,Away
2774,10221,10,S10,15,SDP,SDP,LAD,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0.19504251997638739,0.02691758935524278,0.06470000000000001,Home
2774,10236,10,S10,16,SDP,SDP,NYM,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,-0.4564632112832626,-0.03823298377072222,-0.0562,Away
2774,11029,11,S11,2,SDP,SDP,SFG,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,-0.8672114618728335,-0.07947642363966986,-0.12769999999999998,Away
2774,11056,11,S11,4,SDP,SDP,CIN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,-0.7750225613005153,-0.06663517230863131,-0.041600000000000005,Home
2774,11087,11,S11,6,SDP,SDP,COL,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0.35309820156546173,0.04255454270415965,0.0759,Home
2774,11122,11,S11,9,SDP,SDP,ATL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.9497549019607844,-0.0913531289222717,-0.0602,Away
2774,11137,11,S11,10,ATL,ATL,SFG,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,3,0,0,-1.6248187561493448,-0.15161479179351425,-0.1312,Home
2774,11168,11,S11,12,ATL,ATL,CHC,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,-0.9536511981031497,-0.08449803598889476,-0.122,Away
2774,11202,11,S11,14,ATL,ATL,MTL,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,3,4,1,1,0.10596927653838395,0.025086372749065333,-0.07869999999999999,Away
2774,11212,11,S11,15,ATL,ATL,BAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,-0.5509236112573819,-0.047847638578124706,-0.0579,Home
2774,11227,11,S11,16,ATL,ATL,PHI,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.12754056164849692,0.019998778712463174,0.006699999999999998,Home
2776,8006,8,S8,1,ATL,ATL,PIT,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,5,4,1,4,4.056535584754049,0.4209822966541138,0.07270000000000001,Away
2776,8024,8,S8,2,ATL,ATL,COL,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,3,1,1,-0.025450328425344004,0.008951520791497247,0.2562,Home
2776,8031,8,S8,3,ATL,ATL,PHI,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,6,3,1,2,1.4358322603955063,0.15507977967358227,0.0973,Away
